,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,pypi_id,conda_id,labels,open_issue_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
197,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2022-01-21 18:17:35.000,2019-12-20 19:59:49,222.0,,143.0,16.0,65.0,28.0,799.0,2018-07-25 01:42:48.000,0.6.0,11.0,36.0,22,False,pycco,,,29.0,374.0,261.0,https://pypi.org/project/pycco,2018-07-25 01:42:48.000,113.0,1428.0,1428.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
198,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/asottile/blacken-docs,https://github.com/asottile/blacken-docs,MIT,2018-06-03 02:48:01.000,2022-08-21 18:19:14.000,2022-08-15 23:47:23,268.0,19.0,28.0,7.0,131.0,50.0,422.0,2022-01-30 16:42:02.000,1.12.1,22.0,14.0,22,True,blacken-docs,conda-forge/blacken-docs,,4.0,17.0,,https://pypi.org/project/blacken-docs,2022-01-30 16:42:02.000,17.0,25507.0,26390.0,https://anaconda.org/conda-forge/blacken-docs,2022-01-30 18:29:51.381,22978.0,3.0,,,,,,,,,,,,,,,,,,,,
199,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2022-08-31 09:10:24.000,2022-08-30 12:35:24,1028.0,27.0,140.0,34.0,294.0,249.0,372.0,2022-03-22 08:29:10.000,3.3.1,38.0,56.0,22,True,,constructor,,65.0,12.0,12.0,,,,,97.0,https://anaconda.org/anaconda/constructor,2022-05-02 20:15:08.965,7196.0,3.0,227.0,,,,,,,,,,,,,,,,,,,
200,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2022-08-04 21:37:15.000,2022-07-27 07:20:30,70.0,4.0,54.0,7.0,49.0,31.0,307.0,2022-07-27 07:23:00.603,1.0.0,19.0,16.0,22,True,pytest-docker,,['pytest'],15.0,33.0,,https://pypi.org/project/pytest-docker,2022-04-09 19:10:43.000,33.0,75836.0,75838.0,,,,3.0,87.0,,,,,,,,,,,,,,,,,,,
201,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2022-01-27 10:32:34.000,2022-01-27 10:32:34,98.0,,18.0,9.0,21.0,21.0,278.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,22,True,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],15.0,906.0,852.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,54.0,335674.0,341323.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,367209.0,3.0,,,,,,,,,,,,,,,,,,,,
202,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2022-08-15 23:47:42.000,2022-08-15 23:47:41,359.0,20.0,18.0,6.0,151.0,44.0,249.0,2022-04-17 13:58:01.000,2.2.3,34.0,9.0,22,True,add-trailing-comma,,,1.0,12.0,,https://pypi.org/project/add-trailing-comma,2022-04-17 13:58:01.000,12.0,20634.0,20634.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
203,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2022-08-05 12:17:23.000,2021-10-14 20:29:54,188.0,,45.0,7.0,41.0,40.0,172.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,22,True,mkdocs-with-pdf,,['mkdocs'],52.0,165.0,165.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,,15975.0,15975.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
204,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,75.0,25.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,21,False,profiling,,,17.0,54.0,49.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133,5.0,2943.0,2943.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
205,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2021-06-04 01:31:20.000,2017-03-13 17:42:17,340.0,,196.0,60.0,44.0,15.0,2633.0,,,13.0,20.0,21,False,pyrasite,,,40.0,45.0,39.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,6.0,25004.0,25004.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
206,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2022-04-18 07:11:37.000,2022-03-11 18:31:51,368.0,,40.0,22.0,53.0,72.0,1132.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,21,True,pyflow,,,54.0,42.0,41.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,122.0,241.0,,,,3.0,4408.0,,,,,,,,,,,,,,,,,,,
207,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2022-07-26 15:35:02.000,2021-06-13 07:59:39,244.0,,67.0,15.0,40.0,31.0,796.0,2021-06-13 08:00:00.000,1.7.0,28.0,16.0,21,False,portray,,,27.0,17.0,,https://pypi.org/project/portray,2021-06-13 08:00:00.000,17.0,10674.0,10674.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
208,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2022-04-16 14:23:07.928,2021-12-15 17:43:12,1026.0,,39.0,14.0,21.0,50.0,681.0,2021-12-15 20:36:30.000,3.4.3,49.0,9.0,21,True,hunter,conda-forge/hunter,,37.0,119.0,98.0,https://pypi.org/project/hunter,2021-12-15 20:36:30.000,21.0,20770.0,21659.0,https://anaconda.org/conda-forge/hunter,2022-04-16 14:23:07.928,12447.0,3.0,,,,,,,,,,,,,,,,,,,,
209,Fixit,Instagram/Fixit,linters,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000,2022-08-31 14:48:46.000,2022-06-20 20:24:03,167.0,1.0,44.0,17.0,171.0,25.0,327.0,2021-07-31 16:17:24.000,0.1.4,6.0,30.0,21,True,fixit,,,32.0,25.0,23.0,https://pypi.org/project/fixit,2021-07-30 20:35:02.000,2.0,13288.0,13288.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
210,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2022-03-11 23:29:09.000,2021-10-05 01:31:10,72.0,,37.0,17.0,30.0,45.0,248.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,21,True,mkdocs-pdf-export-plugin,,['mkdocs'],41.0,263.0,259.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,4.0,15419.0,15419.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
211,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2022-05-03 07:49:02.000,2022-02-24 16:06:18,113.0,,18.0,5.0,14.0,27.0,212.0,2021-09-03 15:34:36.000,0.8.0,21.0,9.0,21,True,xenon,conda-forge/xenon,,6.0,475.0,406.0,https://pypi.org/project/xenon,2022-02-24 08:21:17.000,69.0,86419.0,86701.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883,16685.0,3.0,,,,,,,,,,,,,,,,,,,,
212,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2022-08-18 12:26:38.000,2022-05-19 16:03:51,482.0,,335.0,75.0,121.0,199.0,5112.0,2019-02-14 00:27:42.000,1.1.5,7.0,49.0,20,True,,,,128.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,
213,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2022-08-06 16:27:08.000,2022-08-06 16:25:18,96.0,8.0,50.0,36.0,21.0,25.0,1510.0,2020-12-02 20:41:20.000,20.12.2,3.0,37.0,20,True,xar,,,8.0,21.0,21.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,112.0,112.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
214,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2022-07-27 14:08:09.000,2022-07-27 14:08:09,80.0,1.0,20.0,4.0,24.0,11.0,168.0,2019-10-22 13:04:22.000,1.3.1,9.0,7.0,20,True,pytest-datadir,conda-forge/pytest-datadir,['pytest'],8.0,751.0,663.0,https://pypi.org/project/pytest-datadir,2019-10-22 13:04:22.000,88.0,146175.0,148043.0,https://anaconda.org/conda-forge/pytest-datadir,2019-10-23 16:32:51.374,132679.0,3.0,,,,,,,,,,,,,,,,,,,,
215,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2022-08-05 12:40:27.000,2022-02-09 02:49:51,186.0,,16.0,6.0,70.0,30.0,139.0,2022-02-09 03:17:52.000,0.2.3,7.0,12.0,20,True,pandas-vet,conda-forge/pandas-vet,['flake8'],19.0,115.0,106.0,https://pypi.org/project/pandas-vet,2022-02-09 02:48:57.000,9.0,54149.0,54418.0,https://anaconda.org/conda-forge/pandas-vet,2022-02-10 13:58:38.706,11020.0,3.0,44.0,,,,,,,,,,,,,,,,,,,
216,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,sphinx builder that outputs markdown files.,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2022-08-22 11:56:10.000,2022-01-08 15:29:29,100.0,,32.0,7.0,24.0,16.0,136.0,2019-12-23 17:05:52.000,0.5.4,23.0,17.0,20,True,sphinx-markdown-builder,,['sphinx'],21.0,329.0,277.0,https://pypi.org/project/sphinx-markdown-builder,2022-01-08 15:31:25.000,52.0,23694.0,23694.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
217,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2021-08-29 14:44:21.000,2021-03-21 11:36:52,70.0,,19.0,5.0,14.0,3.0,108.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,20,False,dodgy,conda-forge/dodgy,,9.0,2178.0,1895.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000,283.0,216004.0,216437.0,https://anaconda.org/conda-forge/dodgy,2020-06-10 17:10:06.579,31655.0,3.0,,,,,,,,,,,,,,,,,,,,
218,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2022-08-24 14:03:32.000,2022-08-24 14:03:32,222.0,3.0,10.0,2.0,10.0,17.0,103.0,2022-08-09 19:17:19.574,0.13.0,15.0,12.0,20,True,dlint,conda-forge/dlint,,21.0,45.0,,https://pypi.org/project/dlint,2021-10-27 13:15:42.000,45.0,184981.0,185065.0,https://anaconda.org/conda-forge/dlint,2022-08-10 17:05:19.047,840.0,3.0,,,,,,,,,,,,,,,,,,,,
219,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2022-06-29 02:44:22.136,2022-06-28 19:00:03,431.0,12.0,15.0,3.0,15.0,59.0,102.0,2022-06-28 19:00:12.000,0.22.0,43.0,10.0,20,True,griffe,conda-forge/griffe,,24.0,3.0,,https://pypi.org/project/griffe,2022-06-28 19:00:12.000,3.0,157520.0,163215.0,https://anaconda.org/conda-forge/griffe,2022-06-29 02:44:22.136,34174.0,3.0,,,,,,,,,,,,,,,,,,,,
220,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,MIT,2016-01-25 01:59:13.000,2022-08-26 00:15:17.000,2022-08-26 00:15:15,582.0,16.0,11.0,5.0,13.0,40.0,75.0,2022-07-06 00:51:57.000,8.8.1,30.0,13.0,20,True,pip-run,,,3.0,3.0,,https://pypi.org/project/pip-run,2022-07-06 00:51:42.000,3.0,8548.0,8548.0,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,
221,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2022-07-04 21:06:04.000,2019-08-07 13:44:00,69.0,,14.0,7.0,10.0,3.0,74.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,20,False,unify,conda-forge/unify,,10.0,611.0,575.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000,36.0,94532.0,94576.0,https://anaconda.org/conda-forge/unify,2021-06-29 19:32:02.475,660.0,3.0,,,,,,,,,,,,,,,,,,,,
222,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2022-05-18 12:08:29.000,2022-05-18 12:07:17,415.0,,74.0,41.0,48.0,33.0,1502.0,2021-11-11 16:04:25.000,0.9.3,39.0,10.0,19,True,birdseye,,,20.0,4.0,,https://pypi.org/project/birdseye,2022-05-18 12:08:29.000,4.0,1018.0,1018.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
223,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2021-11-13 17:38:32.433,2021-11-13 14:58:04,27.0,,117.0,29.0,4.0,4.0,1459.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,19,True,heartrate,conda-forge/heartrate,,4.0,43.0,40.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000,3.0,708.0,791.0,https://anaconda.org/conda-forge/heartrate,2021-11-13 17:38:32.433,1245.0,3.0,,,,,,,,,,,,,,,,,,,,
224,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2022-04-13 09:53:07.670,2022-02-02 16:18:05,489.0,,19.0,9.0,44.0,15.0,332.0,2021-04-08 20:14:54.000,1.8.0,23.0,11.0,19,True,manhole,conda-forge/manhole,,6.0,148.0,110.0,https://pypi.org/project/manhole,2021-04-08 20:14:54.000,38.0,21646.0,22056.0,https://anaconda.org/conda-forge/manhole,2022-04-13 09:53:07.670,5740.0,3.0,,,,,,,,,,,,,,,,,,,,
225,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2022-08-30 15:18:54.000,2022-08-30 15:18:53,695.0,5.0,18.0,3.0,381.0,74.0,282.0,2022-03-27 17:47:46.000,0.32.0,48.0,15.0,19,True,nitpick,,['flake8'],42.0,4.0,,https://pypi.org/project/nitpick,2022-03-27 17:47:42.000,4.0,9783.0,9783.0,,,,3.0,4.0,,,,,,,,,,,,,,,,,,,
226,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2017-11-21 01:38:07.332,2020-07-19 15:23:26.710,2019-10-30 17:50:10,279.0,,47.0,1.0,,,248.0,,,13.0,10.0,19,False,assertpy,conda-forge/assertpy,,,92.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,92.0,303176.0,303454.0,https://anaconda.org/conda-forge/assertpy,2020-07-19 15:23:26.710,16139.0,3.0,,,,,,,,,,,,,,,,,,,,
227,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000,2021-01-11 21:35:40,368.0,,34.0,4.0,68.0,,229.0,2021-01-11 18:40:32.000,0.9.0,28.0,16.0,19,False,flakehell,,['flake8'],4.0,12.0,,https://pypi.org/project/flakehell,2021-01-11 18:40:32.000,12.0,33180.0,33181.0,,,,3.0,57.0,,,,,,,,,,,,,,,,,,,
228,unimport,hakancelik96/unimport,refactoring,"A linter, formatter for finding and removing unused import statements.",,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2022-08-29 23:35:40.000,2022-08-29 23:35:07,447.0,31.0,13.0,3.0,148.0,76.0,149.0,2022-08-08 22:24:01.531,0.11.1,40.0,12.0,19,True,unimport,,,12.0,,,https://pypi.org/project/unimport,2022-01-29 20:05:35.000,,7279.0,7279.0,,,,3.0,,,,,,,,,,,,,,,,,,,hakancelikdev/unimport,
229,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2022-08-26 13:09:37.000,2022-07-28 16:32:51,124.0,3.0,10.0,2.0,59.0,70.0,110.0,2022-07-28 16:34:01.302,0.19.3,36.0,9.0,19,True,flake8-simplify,conda-forge/flake8-simplify,,22.0,41.0,,https://pypi.org/project/flake8-simplify,2022-03-29 09:52:25.000,41.0,266811.0,267366.0,https://anaconda.org/conda-forge/flake8-simplify,2022-07-29 02:33:31.286,11674.0,3.0,,,,,,,,,,,,,,,,,,,,
230,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000,2020-06-19 16:51:00,50.0,,15.0,4.0,13.0,3.0,103.0,2017-08-31 23:17:01.000,17.8.0,6.0,8.0,19,False,flake8-mypy,,['flake8'],19.0,1036.0,926.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000,110.0,39708.0,39708.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
231,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2022-07-19 20:45:56.000,2022-07-19 20:45:38,40.0,1.0,9.0,4.0,8.0,6.0,61.0,,,5.0,7.0,19,True,pylint-flask,conda-forge/pylint-flask,['pylint'],5.0,6813.0,6458.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000,355.0,350448.0,351267.0,https://anaconda.org/conda-forge/pylint-flask,2019-02-02 18:28:49.934,59817.0,3.0,,,,,,,,,,,,,,,,,,,,
232,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2022-03-30 17:22:48.000,2022-03-07 18:48:36,240.0,,34.0,2.0,45.0,80.0,47.0,2022-03-07 18:48:43.000,0.16.1,26.0,23.0,19,False,pytkdocs,conda-forge/pytkdocs,,17.0,8.0,,https://pypi.org/project/pytkdocs,2022-03-07 18:48:43.000,8.0,136092.0,138377.0,https://anaconda.org/conda-forge/pytkdocs,2022-03-08 15:08:30.099,52555.0,3.0,,,,,,,,,,,,,,,,,,,,
233,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2021-12-15 15:44:18.935,2019-11-25 09:19:00,242.0,,117.0,67.0,29.0,15.0,2141.0,2019-03-09 13:53:12.000,1.0.0,23.0,18.0,18,False,fake2db,,,7.0,21.0,20.0,https://pypi.org/project/fake2db,2018-02-09 15:43:23.000,1.0,274.0,274.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
234,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2021-09-18 20:16:24.000,2021-09-18 20:16:24,55.0,,40.0,14.0,6.0,9.0,724.0,2018-12-06 03:59:34.000,0.0.6,6.0,5.0,18,True,py-heat,,,5.0,47.0,41.0,https://pypi.org/project/py-heat,2018-12-06 03:59:34.000,6.0,1708.0,1708.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
235,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2022-08-01 12:13:34.000,2022-08-01 12:13:33,109.0,11.0,28.0,8.0,69.0,37.0,569.0,2022-07-26 15:56:59.000,0.9.0,13.0,8.0,18,True,python-devtools,conda-forge/python-devtools,,6.0,1.0,,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000,1.0,421.0,784.0,https://anaconda.org/conda-forge/python-devtools,2022-07-27 12:18:48.796,6186.0,3.0,,,,,,,,,,,,,,,,,,,,
236,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000,2019-05-10 19:18:48,200.0,,25.0,13.0,24.0,40.0,373.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,18,False,vex,,,2.0,36.0,26.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000,10.0,483.0,483.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
237,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2022-05-13 18:18:48.000,2019-10-04 19:05:46,128.0,,18.0,11.0,10.0,13.0,150.0,2018-06-24 06:23:48.000,0.8.2,7.0,9.0,18,False,pynt,,,5.0,110.0,82.0,https://pypi.org/project/pynt,2018-06-24 06:23:48.000,28.0,16182.0,16182.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
238,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2022-05-19 03:25:57.000,2022-05-19 03:25:57,154.0,,23.0,5.0,23.0,12.0,98.0,2021-07-27 09:00:22.000,0.4.8,18.0,9.0,18,True,lazydocs,,,3.0,104.0,85.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000,19.0,4118.0,4118.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
239,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2021-10-29 14:54:42.000,2019-05-24 17:17:56,199.0,,7.0,7.0,6.0,3.0,90.0,2014-09-07 13:57:37.000,0.5.7,23.0,3.0,18,False,pyformat,,,3.0,200.0,175.0,https://pypi.org/project/pyformat,2017-01-04 02:31:11.000,25.0,27776.0,27776.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
240,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2022-06-01 11:12:08.000,2022-06-01 11:07:38,215.0,,9.0,3.0,5.0,66.0,44.0,2022-06-01 11:12:02.000,2.3.4,39.0,2.0,18,False,mkdocs-print-site-plugin,,['mkdocs'],3.0,107.0,104.0,https://pypi.org/project/mkdocs-print-site-plugin,2022-06-01 11:12:02.000,3.0,5377.0,5377.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
241,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2022-03-08 14:43:42.000,2022-03-08 14:42:57,26.0,,6.0,4.0,8.0,9.0,43.0,2022-03-08 14:43:59.000,0.3.2,9.0,7.0,18,False,mkdocs-git-revision-date-plugin,,['mkdocs'],3.0,712.0,689.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,2022-03-08 14:42:31.000,23.0,27195.0,27195.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
