,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
126,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-10-18 16:29:12.000,2023-10-18 16:29:05,622.0,19.0,77.0,15.0,172.0,39.0,73.0,808.0,2023-09-01 06:20:05.000,2.2.1,59.0,37.0,28,True,PyCQA/autoflake,autoflake,conda-forge/autoflake,,744.0,,https://pypi.org/project/autoflake,2023-09-01 06:19:21.000,744.0,1578902.0,1588300.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,507509.0,2.0,,,,,,,,,,,,,,,,,,,
127,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2023-09-06 00:31:07.000,2023-09-06 00:31:07,265.0,1.0,98.0,25.0,109.0,40.0,78.0,745.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,28,True,,astor,conda-forge/astor,,2191.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2191.0,4938149.0,4966544.0,https://anaconda.org/conda-forge/astor,2023-06-16 13:23:08.435,2214846.0,3.0,,,,,,,,,,,,,,,,,,,
128,pylint-django,PyCQA/pylint-django,linters,Pylint plugin for improving code analysis for when using Django.,,https://github.com/pylint-dev/pylint-django,https://github.com/pylint-dev/pylint-django,GPL-2.0,2013-10-01 06:35:15.000,2023-10-12 13:15:41.000,2023-10-05 06:30:07,630.0,2.0,115.0,16.0,186.0,55.0,167.0,564.0,2022-03-26 22:16:11.000,2.5.3,23.0,68.0,28,True,pylint-dev/pylint-django,pylint-django,conda-forge/pylint-django,['pylint'],27461.0,27461.0,https://pypi.org/project/pylint-django,,,2388632.0,2390607.0,https://anaconda.org/conda-forge/pylint-django,2023-06-16 13:25:11.432,169481.0,2.0,278.0,,,,,,,,,,,,,,,,,,
129,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2023-06-28 15:43:10.000,2022-11-08 15:07:52,1711.0,,172.0,54.0,274.0,134.0,233.0,564.0,2023-02-03 17:52:32.253,2.13.7,123.0,92.0,28,False,,zc.buildout,conda-forge/zc.buildout,,1045.0,,https://pypi.org/project/zc.buildout,2022-04-07 19:12:49.000,1045.0,72581.0,73800.0,https://anaconda.org/conda-forge/zc.buildout,2023-06-16 19:27:31.340,30481.0,3.0,,,,,,,,,,,,,,,,,,,
130,python-coloredlogs,xolox/python-coloredlogs,logging,Colored terminal output for Pythons logging module.,,https://github.com/xolox/python-coloredlogs,https://github.com/xolox/python-coloredlogs,MIT,2013-05-30 18:57:12.000,2023-06-16 13:23:46.924,2021-06-11 10:22:09,273.0,,40.0,10.0,36.0,31.0,52.0,515.0,2021-06-11 10:24:04.382,15.0.1,63.0,16.0,28,False,,coloredlogs,anaconda/coloredlogs,,31406.0,29345.0,https://pypi.org/project/coloredlogs,2021-06-11 10:24:04.382,2061.0,8416555.0,8416714.0,https://anaconda.org/anaconda/coloredlogs,2023-06-16 13:23:46.924,11622.0,3.0,,,,,,,,,,,,,,,,,,,
131,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2023-10-17 17:06:41.000,2023-05-06 20:04:56,258.0,,141.0,16.0,124.0,18.0,78.0,469.0,2022-12-19 20:46:55.580,0.13.3,27.0,35.0,28,False,,pep8-naming,conda-forge/pep8-naming,,51855.0,49971.0,https://pypi.org/project/pep8-naming,2022-12-19 20:46:55.580,1884.0,1783788.0,1787545.0,https://anaconda.org/conda-forge/pep8-naming,2023-06-16 13:15:30.349,345662.0,2.0,,,,,,,,,,,,,,,,,,,
132,ddt,datadriventests/ddt,testing,Data-Driven Tests for Python Unittest.,,https://github.com/datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000,2023-10-18 15:22:13.000,2022-08-10 16:41:28,230.0,,111.0,21.0,62.0,8.0,42.0,431.0,2022-08-10 16:45:07.000,1.6.0,22.0,37.0,28,False,,ddt,conda-forge/ddt,,5296.0,5296.0,https://pypi.org/project/ddt,,,391407.0,392530.0,https://anaconda.org/conda-forge/ddt,2023-06-16 13:23:45.665,88741.0,3.0,,,,,,,,,,,,,,,,,,,
133,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-06-07 10:00:19.970,2023-06-07 06:50:58,257.0,,25.0,16.0,34.0,4.0,5.0,430.0,2023-06-07 07:37:46.000,1.1.2,41.0,13.0,28,True,explosion/wasabi,wasabi,conda-forge/wasabi,,35940.0,35632.0,https://pypi.org/project/wasabi,2023-06-07 07:36:02.865,308.0,5253162.0,5274951.0,https://anaconda.org/conda-forge/wasabi,2023-06-07 10:00:19.970,1220198.0,3.0,,,,,,,,,,,,,,,,,,,
134,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2023-10-17 20:58:59.000,2023-10-11 13:16:31,368.0,15.0,95.0,8.0,93.0,8.0,49.0,154.0,,,13.0,38.0,28,True,,flake8-isort,conda-forge/flake8-isort,['flake8'],24085.0,24085.0,https://pypi.org/project/flake8-isort,,,1101929.0,1103257.0,https://anaconda.org/conda-forge/flake8-isort,2023-09-16 07:44:02.620,51809.0,2.0,,,,,,,,,,,,,,,,,,,
135,icecream,gruns/icecream,debugging,Never use print() to debug again.,,https://github.com/gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000,2023-10-07 04:36:05.000,2022-12-04 22:09:17,262.0,,154.0,50.0,48.0,49.0,70.0,7574.0,2022-07-21 09:20:01.329,2.1.3,17.0,21.0,27,True,,icecream,conda-forge/icecream,,147.0,19.0,https://pypi.org/project/icecream,2022-07-21 09:20:01.329,128.0,279189.0,280048.0,https://anaconda.org/conda-forge/icecream,2023-06-16 19:25:30.341,25792.0,3.0,,,,,,,,,,,,,,,,,,,
136,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,,2015-01-21 22:05:27.000,2023-10-16 17:37:46.000,2023-09-25 08:53:15,10466.0,20.0,592.0,106.0,2580.0,269.0,2196.0,7341.0,2023-08-16 07:02:39.000,0.14.1,99.0,317.0,27,False,,xonsh,,,,,https://pypi.org/project/xonsh,,,6476.0,6565.0,,,,1.0,9211.0,,,,,,,,,,,,,,,,,,
137,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-09-19 13:54:33.000,2023-01-21 22:38:30,6697.0,,204.0,60.0,128.0,324.0,234.0,4914.0,2023-01-02 16:18:55.910,0.24.0,22.0,54.0,27,True,,pyoxidizer,,,151.0,149.0,https://pypi.org/project/pyoxidizer,2023-01-02 16:18:55.910,2.0,4166.0,4429.0,,,,3.0,11843.0,,,,,,,,,,,,,,,,,,
138,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1298.0,102.0,3152.0,658.0,2373.0,3492.0,2017-05-22 15:58:37.000,0.11.0,17.0,483.0,27,False,,coala-bears,,,12.0,12.0,https://pypi.org/project/coala-bears,,,1711.0,1712.0,,,,2.0,176.0,,,,,,,,,,,,,,,,,,
139,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-10-14 08:25:25.000,2023-10-11 10:07:31,992.0,10.0,363.0,41.0,487.0,166.0,395.0,3210.0,,,11.0,129.0,27,True,,factory_boy,conda-forge/factory_boy,,,,https://pypi.org/project/factory_boy,,,3316112.0,3319822.0,https://anaconda.org/conda-forge/factory_boy,2023-07-19 13:42:09.417,137272.0,3.0,,,,,,,-6.0,,,,,,,,,,,,
140,notifiers,liiight/notifiers,logging,The easy way to send notifications.,,https://github.com/liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000,2023-10-09 17:41:38.000,2022-07-14 07:40:12,517.0,,99.0,31.0,361.0,43.0,67.0,2531.0,2022-02-10 14:51:38.000,1.3.3,31.0,19.0,27,False,,notifiers,conda-forge/notifiers,,1114.0,1090.0,https://pypi.org/project/notifiers,2022-02-10 14:51:38.000,24.0,402601.0,403628.0,https://anaconda.org/conda-forge/notifiers,2023-06-16 19:23:52.875,34946.0,3.0,,,,,,,,,,,,,,,,,,,
141,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2023-08-24 02:21:44.000,2022-12-21 03:55:00,575.0,,139.0,9.0,116.0,123.0,203.0,1013.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,27,True,,pdoc3,anaconda/pdoc3,,3859.0,3641.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,218.0,194165.0,194200.0,https://anaconda.org/anaconda/pdoc3,2023-06-16 16:19:13.966,1663.0,2.0,,,,,,,,,,,,,,,,,,,
142,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2023-10-03 01:50:38.000,2023-10-03 01:50:36,969.0,104.0,100.0,22.0,68.0,8.0,205.0,828.0,2022-10-26 13:47:55.000,4.2.0,44.0,43.0,27,True,,progressbar2,conda-forge/progressbar2,,,,https://pypi.org/project/progressbar2,,,19348272.0,19360573.0,https://anaconda.org/conda-forge/progressbar2,2023-06-16 13:18:55.458,1030962.0,3.0,2085.0,,,,,,-5.0,,,,,,,,,,,,
143,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-10-09 21:52:48.000,2023-08-30 20:27:48,639.0,9.0,104.0,25.0,158.0,17.0,65.0,722.0,2021-12-12 20:12:19.000,V2.0.3,9.0,43.0,27,False,,pyhamcrest,conda-forge/pyhamcrest,,35594.0,35594.0,https://pypi.org/project/pyhamcrest,,,1158706.0,1164062.0,https://anaconda.org/conda-forge/pyhamcrest,2023-06-16 13:17:20.732,476752.0,3.0,,,,,,,,,,,,,,,,,,,
144,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-09-28 21:11:23.665,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,51.0,44.0,708.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,27,False,,pytest-watch,conda-forge/pytest-watch,['pytest'],9365.0,8685.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,680.0,481563.0,484115.0,https://anaconda.org/conda-forge/pytest-watch,2023-09-28 21:11:23.665,94436.0,3.0,,,,,,,,,,,,,,,,,,,
145,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,,2009-02-03 18:52:25.000,2023-10-04 13:59:29.000,2023-08-22 12:33:10,1760.0,1.0,184.0,19.0,364.0,174.0,399.0,699.0,2023-03-31 19:07:42.000,4.35.0,42.0,107.0,27,False,breathe-doc/breathe,breathe,conda-forge/breathe,,11136.0,11136.0,https://pypi.org/project/breathe,,,308204.0,321086.0,https://anaconda.org/conda-forge/breathe,2023-07-04 04:52:22.769,514589.0,2.0,550.0,,,,,,,,,,,,,,,,,,
146,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-10-16 20:55:03.000,2023-10-16 20:55:02,595.0,26.0,29.0,5.0,522.0,9.0,54.0,538.0,2023-08-15 18:04:57.000,3.15.0,33.0,20.0,27,True,,pytest-randomly,conda-forge/pytest-randomly,,276.0,,https://pypi.org/project/pytest-randomly,2023-08-15 18:04:57.000,276.0,1112082.0,1118819.0,https://anaconda.org/conda-forge/pytest-randomly,2023-08-15 20:36:31.270,161708.0,3.0,,,,,,,,,,,,,,,,,,,
147,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2023-07-27 02:41:54.000,2023-02-09 08:53:43,295.0,,62.0,19.0,62.0,23.0,53.0,482.0,2022-04-20 19:59:44.000,2021.03.14,4.0,24.0,27,True,,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],19955.0,19955.0,https://pypi.org/project/sphinx-autobuild,,,468460.0,471271.0,https://anaconda.org/conda-forge/sphinx-autobuild,2023-06-16 13:21:20.882,219335.0,2.0,,,,,,,,,,,,,,,,,,,
148,darglint,terrencepreilly/darglint,linters,A python documentation linter which checks that the docstring description matches the definition.,,https://github.com/terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000,2023-06-16 16:17:00.951,2021-10-18 03:34:23,504.0,,42.0,7.0,61.0,71.0,95.0,480.0,2021-10-18 03:40:35.000,1.8.1,49.0,22.0,27,False,,darglint,conda-forge/darglint,,19724.0,19598.0,https://pypi.org/project/darglint,2021-10-18 03:40:35.000,126.0,410555.0,412140.0,https://anaconda.org/conda-forge/darglint,2023-06-16 16:17:00.951,77694.0,2.0,,,,,,,,,,,,,,,,,,,
149,docformatter,myint/docformatter,formatters,Formats docstrings to follow PEP 257.,,https://github.com/PyCQA/docformatter,https://github.com/PyCQA/docformatter,MIT,2012-05-26 21:40:48.000,2023-10-15 16:08:39.000,2023-10-15 16:08:38,586.0,6.0,57.0,9.0,122.0,15.0,128.0,460.0,2023-07-12 01:47:02.331,1.7.5,62.0,30.0,27,True,PyCQA/docformatter,docformatter,conda-forge/docformatter,,3293.0,3144.0,https://pypi.org/project/docformatter,2023-07-12 01:47:02.331,149.0,382451.0,385115.0,https://anaconda.org/conda-forge/docformatter,2023-07-18 03:59:16.364,98560.0,3.0,10.0,,,,,,,,,,,,,,,,,,
150,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-10-16 20:55:00.000,2023-10-16 20:54:59,563.0,22.0,21.0,7.0,481.0,4.0,51.0,453.0,2023-07-10 12:46:08.000,3.14.0,39.0,15.0,27,True,,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],693.0,,https://pypi.org/project/flake8-comprehensions,2023-07-10 12:46:08.000,693.0,1001704.0,1020586.0,https://anaconda.org/conda-forge/flake8-comprehensions,2023-07-17 21:11:54.892,755309.0,2.0,,,,,,,6.0,,,,,,,,,,,,
151,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-06-01 15:43:14.086,2023-05-31 09:56:43,371.0,,14.0,5.0,256.0,19.0,31.0,304.0,2023-05-31 09:59:03.360,1.5.0,16.0,16.0,27,True,,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],17490.0,17377.0,https://pypi.org/project/flake8-eradicate,2022-08-11 07:18:01.020,113.0,554514.0,554923.0,https://anaconda.org/conda-forge/flake8-eradicate,2023-06-01 15:43:14.086,12280.0,2.0,,,,,,,,,,,,,,,,,,,
152,gast,serge-sans-paille/gast,ast,Python AST that abstracts the underlying Python version.,,https://github.com/serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000,2023-07-03 07:21:35.215,2023-04-29 19:35:43,97.0,,30.0,12.0,45.0,3.0,30.0,128.0,2023-04-29 19:44:01.995,0.5.4,21.0,10.0,27,True,,gast,conda-forge/gast,,135205.0,133249.0,https://pypi.org/project/gast,2023-04-29 19:44:01.995,1956.0,12641718.0,12707085.0,https://anaconda.org/conda-forge/gast,2023-07-03 07:21:35.215,2483962.0,3.0,,,,,,,,,,,,,,,,,,,
153,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2018-02-28 04:47:03.000,2023-10-04 16:28:37.640,2022-02-16 05:16:40,168.0,,383.0,76.0,41.0,24.0,38.0,4025.0,2023-10-04 13:36:40.000,3.28.3,209.0,16.0,26,False,,rebound,conda-forge/rebound,,46.0,24.0,https://pypi.org/project/rebound,2023-10-04 13:36:40.000,22.0,18105.0,25783.0,https://anaconda.org/conda-forge/rebound,2023-10-04 16:28:37.640,314688.0,3.0,234.0,,,,,,,,,,,,,,,,,,
154,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2023-08-25 00:29:01.000,2023-02-22 05:49:22,592.0,,244.0,33.0,222.0,114.0,178.0,3833.0,,,15.0,109.0,26,True,,freezegun,conda-forge/freezegun,,,,https://pypi.org/project/freezegun,,,6922929.0,6939255.0,https://anaconda.org/conda-forge/freezegun,2023-06-16 13:17:16.464,1485727.0,3.0,,,,,,,-7.0,,,,,,,,,,,,
155,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2023-02-28 00:25:02.000,2020-11-16 01:36:32,316.0,,636.0,156.0,35.0,183.0,119.0,1945.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,,uiautomator,,,322.0,254.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,68.0,24152.0,24152.0,,,,3.0,,,,,,,,,,,,,,,,,,,
156,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2023-10-05 20:40:10.000,2023-07-10 03:17:08,1424.0,,237.0,92.0,385.0,86.0,421.0,1588.0,2023-07-10 03:25:42.000,0.13.10,11.0,39.0,26,True,,pybuilder,conda-forge/pybuilder,,,,https://pypi.org/project/pybuilder,,,24587.0,27090.0,https://anaconda.org/conda-forge/pybuilder,2023-09-26 20:19:01.834,57569.0,3.0,,,,,,,,,,,,,,,,,,,
157,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-08-07 14:53:26.000,2022-07-24 14:45:54,478.0,,86.0,10.0,60.0,56.0,53.0,1090.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,False,,pympler,conda-forge/pympler,,348.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,348.0,1276465.0,1281336.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,384864.0,3.0,,,,,,,,,,,,,,,,,,,
158,green,CleanCut/green,testing,"Green is a clean, colorful, fast python test runner.",,https://github.com/CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000,2023-09-28 06:00:07.530,2023-05-18 17:02:25,1091.0,,80.0,25.0,77.0,6.0,173.0,775.0,2022-09-21 00:00:55.818,3.4.3,145.0,39.0,26,True,,green,conda-forge/green,,237.0,,https://pypi.org/project/green,2022-09-21 00:00:55.818,237.0,12364.0,15719.0,https://anaconda.org/conda-forge/green,2023-09-28 06:00:07.530,130853.0,3.0,,,,,,,,,,,,,,,,,,,
159,nitpick,andreoliwa/nitpick,linters,Enforce the same settings on multiple projects.,,https://github.com/andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000,2023-10-19 11:01:51.000,2023-10-03 08:15:02,821.0,21.0,21.0,3.0,487.0,44.0,80.0,363.0,2023-08-19 01:46:45.000,0.34.0,52.0,16.0,26,True,,nitpick,,['flake8'],1266.0,1266.0,https://pypi.org/project/nitpick,,,29657.0,29657.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,
160,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2023-10-04 13:12:44.000,2023-10-04 13:12:43,568.0,4.0,39.0,6.0,71.0,20.0,76.0,282.0,,,43.0,22.0,26,True,,check-manifest,conda-forge/check-manifest,,12756.0,9600.0,https://pypi.org/project/check-manifest,2022-12-05 08:17:08.785,3156.0,207676.0,209491.0,https://anaconda.org/conda-forge/check-manifest,2023-06-16 16:12:23.756,105314.0,3.0,,,,,,,,,,,,,,,,,,,
161,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2023-06-16 13:20:50.267,2022-12-19 16:44:44,108.0,,33.0,4.0,65.0,6.0,44.0,167.0,,,15.0,32.0,26,True,,flake8-quotes,conda-forge/flake8-quotes,['flake8'],19823.0,19823.0,https://pypi.org/project/flake8-quotes,,,710463.0,718519.0,https://anaconda.org/conda-forge/flake8-quotes,2023-06-16 13:20:50.267,684818.0,3.0,,,,,,,,,,,,,,,,,,,
162,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2023-10-17 20:25:49.000,2023-09-21 19:22:19,335.0,5.0,160.0,55.0,134.0,40.0,135.0,4376.0,2023-03-20 14:10:04.829,23.3.0,23.0,47.0,25,True,,monkeytype,conda-forge/monkeytype,,26.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,26.0,55441.0,56237.0,https://anaconda.org/conda-forge/monkeytype,2023-06-16 16:09:34.593,54966.0,2.0,,,,,,,,,,,,,,,,,,,
163,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,118.0,26.0,221.0,107.0,161.0,1756.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,,dephell,,,838.0,821.0,https://pypi.org/project/dephell,2020-04-28 06:31:03.273,17.0,3337.0,3341.0,,,,3.0,253.0,,,,,,,,,,,,,,,,,,
164,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-09-26 20:28:23.000,2023-01-20 18:08:14,186.0,,96.0,34.0,76.0,44.0,34.0,1491.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,25,True,,bowler,conda-forge/bowler,,13.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,13.0,79463.0,79762.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,17643.0,2.0,,,,,,,,,,,,,,,,,,,
165,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2023-08-31 12:24:27.000,2023-02-20 18:24:13,204.0,,35.0,8.0,35.0,9.0,21.0,1254.0,2022-11-24 20:30:35.533,0.2.10,19.0,7.0,25,True,,stackprinter,conda-forge/stackprinter,,332.0,304.0,https://pypi.org/project/stackprinter,2022-11-24 20:30:35.533,28.0,260424.0,260581.0,https://anaconda.org/conda-forge/stackprinter,2023-06-16 16:15:48.838,8179.0,3.0,,,,,,,,,,,,,,,,,,,
166,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2023-10-17 14:47:56.000,2023-10-17 14:41:22,367.0,1.0,51.0,17.0,78.0,29.0,119.0,723.0,2023-10-17 14:48:17.000,2.0.13,85.0,24.0,25,True,,pytest-testmon,conda-forge/pytest-testmon,['pytest'],1176.0,1168.0,https://pypi.org/project/pytest-testmon,2023-10-17 14:45:01.000,8.0,151885.0,152479.0,https://anaconda.org/conda-forge/pytest-testmon,2023-06-16 16:09:13.484,40425.0,3.0,,,,,,,,,,,,,,,,,,,
167,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2023-10-05 13:48:57.000,2020-11-16 12:31:58,468.0,,63.0,24.0,86.0,45.0,52.0,508.0,2020-11-16 12:36:24.000,0.11.2,21.0,23.0,25,False,,mamba,,,977.0,849.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,128.0,6573.0,6573.0,,,,3.0,,,,,,,,,,,,,,,,,,,
168,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2023-10-16 12:14:37.000,2023-10-16 12:13:27,1136.0,23.0,163.0,33.0,400.0,39.0,296.0,419.0,2023-10-16 12:14:37.000,3.5.0,43.0,70.0,25,True,,,constructor,,15.0,15.0,,,,,104.0,https://anaconda.org/anaconda/constructor,2023-09-07 06:05:35.443,9136.0,3.0,276.0,,,,,,,,,,,,,,,,,,
