,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,labels,github_release_downloads,trending,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
46,buildbot,https://github.com/buildbot/buildbot,,Python-based continuous integration testing framework; your pull requests are more than welcome!.,build-tools,30,True,buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2021-03-09 20:01:29.000,2021-03-08 14:17:38.000,1517.0,649.0,4564.0,2021-03-08 14:22:01.000,3.0.0,102.0,781.0,conda-forge/buildbot,buildbot,639.0,21649.0,1137.0,245.0,https://pypi.org/project/buildbot,2021-03-07 20:49:22.000,892.0,2943.0,4742.0,https://anaconda.org/conda-forge/buildbot,2021-03-09 08:23:58.782,27084.0,2.0,,14249.0,,,,,,,,,
47,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2021-02-26 21:44:53.000,2021-02-18 10:28:40.000,312.0,337.0,2427.0,2018-05-05 15:05:40.000,2.11.1,36.0,112.0,conda-forge/factory_boy,factory_boy,142.0,873.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000,4256.0,609201.0,610263.0,https://anaconda.org/conda-forge/factory_boy,2020-10-05 10:08:00.894,57395.0,2.0,,,,,,,,,,,
48,logbook,https://github.com/getlogbook/logbook,,A cool logging replacement for Python.,logging,30,False,getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2021-01-11 05:40:29.145,2019-10-16 17:48:40.000,155.0,125.0,1397.0,2019-01-16 20:35:25.000,1.4.3,41.0,76.0,conda-forge/logbook,logbook,54.0,1194.0,4538.0,2474.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,2064.0,156840.0,158208.0,https://anaconda.org/conda-forge/logbook,2021-01-11 05:40:29.145,32770.0,2.0,,244.0,,,,,,,,,
49,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,30,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2021-03-07 17:41:59.000,2021-03-07 17:41:59.000,120.0,107.0,1097.0,2020-10-07 16:08:59.000,0.18.0,19.0,62.0,conda-forge/rope,rope,75.0,1872.0,29224.0,26292.0,https://pypi.org/project/rope,2020-10-07 16:08:59.000,2932.0,129551.0,140018.0,https://anaconda.org/conda-forge/rope,2020-10-07 18:16:45.645,491993.0,1.0,,,1.0,,,,,,,,
50,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,30,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2021-02-22 19:25:30.000,2021-02-22 19:25:29.000,88.0,84.0,1016.0,2021-01-10 22:17:10.000,3.5.1,50.0,50.0,conda-forge/pytest-mock,pytest-mock,11.0,396.0,20969.0,14789.0,https://pypi.org/project/pytest-mock,2021-01-10 22:17:10.000,6180.0,1402523.0,1416403.0,https://anaconda.org/conda-forge/pytest-mock,2021-01-11 11:41:18.792,777288.0,2.0,['pytest'],,,,,,,,,,
51,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,30,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2021-02-24 20:59:03.000,2021-02-11 11:27:08.000,140.0,223.0,673.0,2021-02-09 21:06:38.000,2.2.1,55.0,71.0,conda-forge/pytest-xdist,pytest-xdist,181.0,845.0,22929.0,15587.0,https://pypi.org/project/pytest-xdist,2021-02-09 21:06:38.000,7342.0,1812816.0,1832661.0,https://anaconda.org/conda-forge/pytest-xdist,2021-02-10 14:13:48.139,1111332.0,2.0,['pytest'],,,,,,,,,,
52,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,30,False,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2021-03-04 22:24:15.000,2020-01-10 23:50:18.000,151.0,51.0,594.0,2018-10-03 01:39:17.000,0.7.12,24.0,28.0,conda-forge/alabaster,alabaster,75.0,350.0,56163.0,41265.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,14898.0,1530408.0,1566591.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,2026252.0,2.0,['sphinx'],,1.0,,,,,,,,
53,coveralls-python,https://github.com/TheKevJames/coveralls-python,,Show coverage stats online via coveralls.io.,testing,30,True,coveralls-clients/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2021-03-02 00:47:48.000,2021-03-02 00:31:51.000,168.0,132.0,454.0,2021-03-02 00:35:13.000,3.0.1,38.0,55.0,,coveralls,4.0,380.0,33730.0,16722.0,https://pypi.org/project/coveralls,2021-03-02 00:35:13.000,17008.0,225960.0,225960.0,,,,2.0,['pytest'],,,TheKevJames/coveralls-python,,,,,,,
54,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,30,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2021-02-16 05:35:31.000,2021-01-23 03:26:17.000,156.0,178.0,401.0,2020-12-13 15:24:58.000,3.1.1,44.0,43.0,conda-forge/pytest-html,pytest-html,72.0,376.0,9252.0,8268.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,984.0,749462.0,751750.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,105248.0,2.0,['pytest'],,,,,,,,,,
55,Glances,https://github.com/nicolargo/glances,,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",profiling,29,True,nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2021-03-05 13:04:27.000,2021-03-05 13:04:20.000,1174.0,1132.0,17981.0,2021-01-23 16:50:31.000,3.1.6,53.0,138.0,conda-forge/glances,glances,193.0,3871.0,326.0,276.0,https://pypi.org/project/glances,2021-02-07 15:19:12.000,50.0,36628.0,38712.0,https://anaconda.org/conda-forge/glances,2021-02-07 19:32:17.197,124688.0,1.0,,417.0,,,,,,,,,
56,yapf,https://github.com/google/yapf,,A formatter for Python files.,formatters,29,True,google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000,2021-02-17 13:00:40.000,2021-02-05 20:54:31.000,786.0,366.0,11532.0,2020-04-23 19:07:36.000,0.30.0,67.0,123.0,conda-forge/yapf,yapf,306.0,,21118.0,17712.0,https://pypi.org/project/yapf,2020-04-23 19:07:36.000,3406.0,419604.0,429356.0,https://anaconda.org/conda-forge/yapf,2020-07-28 15:36:35.387,555897.0,3.0,,,,,,,,,,,
57,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,29,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2021-01-18 15:09:26.000,2020-10-12 16:12:03.000,136.0,45.0,926.0,2020-10-12 16:26:53.000,2.0.1,19.0,43.0,conda-forge/python-json-logger,python-json-logger,17.0,179.0,14087.0,13169.0,https://pypi.org/project/python-json-logger,2020-10-12 16:26:53.000,918.0,1023814.0,1035263.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,538132.0,2.0,,,,,,,,,,,
58,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,29,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2021-01-15 07:18:37.000,2021-01-14 12:46:28.000,69.0,50.0,676.0,2021-01-14 12:47:43.000,4.7.2,51.0,29.0,conda-forge/colorlog,colorlog,10.0,175.0,12693.0,9027.0,https://pypi.org/project/colorlog,2021-01-14 12:47:43.000,3666.0,1225684.0,1231051.0,https://anaconda.org/conda-forge/colorlog,2021-01-14 16:17:27.231,316697.0,2.0,,,,,,,,,,,
59,packaging,https://github.com/pypa/packaging,,Core utilities for Python packages.,packaging,29,True,pypa/packaging,https://github.com/pypa/packaging,BSD-2-Clause,2014-05-15 22:49:43.000,2021-03-08 22:15:06.000,2021-03-08 22:15:05.000,134.0,135.0,275.0,2021-01-29 20:27:31.000,20.9,35.0,64.0,conda-forge/packaging,packaging,50.0,,209715.0,180515.0,https://pypi.org/project/packaging,2021-01-29 20:24:35.000,29200.0,22123456.0,22233670.0,https://anaconda.org/conda-forge/packaging,2021-02-04 17:30:01.516,6282052.0,1.0,,56.0,,,,,,,,,
60,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,29,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2021-03-07 22:34:48.000,2021-03-07 22:34:48.000,43.0,73.0,177.0,2020-12-30 23:17:52.000,1.4.2,28.0,20.0,,typed_ast,4.0,168.0,10362.0,,https://pypi.org/project/typed_ast,2020-12-30 23:17:52.000,10362.0,5408958.0,5408958.0,,,,1.0,,,,,,,,,,,
61,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,28,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2021-02-13 00:48:22.000,2021-02-13 00:48:22.000,231.0,129.0,6632.0,2021-01-17 20:43:46.000,0.3.4,27.0,22.0,,py-spy,58.0,355.0,686.0,636.0,https://pypi.org/project/py-spy,2021-01-17 20:43:46.000,50.0,194546.0,194774.0,,,,2.0,,4576.0,,,py-spy,,,,,,
