,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,labels,conda_id,pypi_id,open_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
96,pdbpp,https://github.com/pdbpp/pdbpp,,"pdb++, a drop-in replacement for pdb (the Python debugger).",debugging,27,True,pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000000,2021-07-12 13:20:43.000000,2021-07-12 13:20:31.000000,44.0,111.0,757.0,2021-07-09 22:22:20.000000,0.10.3,26.0,39.0,,conda-forge/pdbpp,pdbpp,64.0,691.0,3156.0,2128.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000000,1028.0,383771.0,385051.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419000,60192.0,2.0,,,,,,,1.0,,,,,,,,
97,pytest-sugar,https://github.com/Teemu/pytest-sugar,,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",testing,27,True,Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000000,2020-10-24 19:01:48.000000,2020-10-24 18:04:51.000000,53.0,68.0,715.0,2020-07-06 18:40:33.000000,0.9.4,25.0,36.0,['pytest'],conda-forge/pytest-sugar,pytest-sugar,35.0,344.0,12221.0,7641.0,https://pypi.org/project/pytest-sugar,2020-07-06 18:40:33.000000,4580.0,477846.0,480058.0,https://anaconda.org/conda-forge/pytest-sugar,2020-09-18 13:41:24.029000,104001.0,3.0,,,,,,,,,,,,,,,
98,progressbar2,https://github.com/WoLpH/python-progressbar,,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,logging,27,True,WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000000,2021-03-15 00:40:40.000000,2021-03-15 00:40:40.000000,92.0,181.0,708.0,2020-09-09 13:36:59.000000,3.53.1,94.0,38.0,,conda-forge/progressbar2,progressbar2,9.0,867.0,12373.0,10177.0,https://pypi.org/project/progressbar2,2020-09-09 13:28:47.000000,2196.0,1280739.0,1286097.0,https://anaconda.org/conda-forge/progressbar2,2020-09-09 14:31:33.844000,303524.0,3.0,,1600.0,,,,,,,,,,,,,
99,astor,https://github.com/berkerpeksag/astor,,Python AST read/write.,ast,27,True,berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000000,2021-03-15 17:27:04.000000,2021-03-15 17:27:04.000000,84.0,72.0,590.0,2019-12-10 01:50:33.000000,0.8.1,14.0,31.0,,conda-forge/astor,astor,34.0,261.0,3756.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000000,3756.0,4011532.0,4035555.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971000,1225185.0,3.0,,,,,,,,,,,,,,,
100,pylint-django,https://github.com/PyCQA/pylint-django,,Pylint plugin for improving code analysis for when using Django.,linters,27,True,PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000000,2021-04-26 10:10:55.000000,2021-04-26 10:09:38.000000,101.0,150.0,467.0,2021-04-09 06:40:49.000000,2.4.3,49.0,58.0,['pylint'],conda-forge/pylint-django,pylint-django,27.0,547.0,16332.0,14086.0,https://pypi.org/project/pylint-django,2021-04-09 06:39:56.000000,2246.0,580719.0,582115.0,https://anaconda.org/conda-forge/pylint-django,2021-01-12 09:07:20.984000,81833.0,2.0,,203.0,,,,,,,,,,,,,
101,ddt,https://github.com/datadriventests/ddt,,Data-Driven Tests for Python Unittest.,testing,27,True,datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000000,2021-03-12 20:36:06.000000,2021-03-12 20:34:54.000000,96.0,30.0,387.0,2021-03-12 20:36:06.000000,1.4.2,26.0,34.0,,conda-forge/ddt,ddt,17.0,211.0,6119.0,3635.0,https://pypi.org/project/ddt,2020-05-15 02:43:35.000000,2484.0,291649.0,292823.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932000,61079.0,3.0,,,,,,,,,,,,,,,
102,pyenv,https://github.com/pyenv/pyenv,,Simple Python version management.,virtual-envs,26,True,pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000000,2021-07-13 18:30:30.000000,2021-07-12 04:51:57.000000,2108.0,1267.0,24000.0,2021-07-03 07:11:16.000000,2.0.3,45.0,329.0,,,pyenv,34.0,2618.0,1.0,,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000000,1.0,6270.0,6270.0,,,,2.0,,,,,,,,,,,,,,,
103,pex,https://github.com/pantsbuild/pex,,A library and tool for generating .pex (Python EXecutable) files.,packaging,26,True,pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000000,2021-07-15 10:25:44.000000,2021-07-14 00:07:46.000000,201.0,562.0,1913.0,2021-07-14 00:11:40.000000,2.1.43,132.0,99.0,,,pex,135.0,,230.0,,https://pypi.org/project/pex,2021-07-14 00:11:40.000000,230.0,124231.0,130347.0,,,,2.0,,336418.0,,,,,,,,,,,,,
104,detect-secrets,https://github.com/Yelp/detect-secrets,,An enterprise friendly way of detecting and preventing secrets in code.,security,26,True,Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000000,2021-07-09 14:16:49.000000,2021-04-16 03:01:34.000000,218.0,148.0,1912.0,2021-04-14 21:25:44.000000,1.1.0,34.0,49.0,,,detect-secrets,77.0,1082.0,34.0,,https://pypi.org/project/detect-secrets,2021-04-14 21:25:44.000000,34.0,189008.0,189008.0,,,,3.0,,,,,,,,,,,,,,,
105,vulture,https://github.com/jendrikseipp/vulture,,Find dead Python code.,refactoring,26,True,jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647000,2021-06-04 15:25:20.000000,2021-06-04 15:25:15.000000,81.0,134.0,1798.0,2021-01-16 17:51:40.000000,2.3,42.0,28.0,,conda-forge/vulture,vulture,13.0,680.0,1379.0,1019.0,https://pypi.org/project/vulture,2021-01-16 17:49:50.000000,360.0,149185.0,149954.0,https://anaconda.org/conda-forge/vulture,2020-08-11 23:14:02.062000,45425.0,2.0,,,,,,,,,,,,,,,
106,Diamond,https://github.com/python-diamond/Diamond,,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,profiling,26,False,python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000000,2021-04-29 21:15:40.000000,2018-03-15 16:54:31.000000,593.0,129.0,1622.0,2016-11-25 22:13:29.000000,4.0.515,36.0,343.0,,,diamond,232.0,3219.0,124.0,62.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000000,62.0,36283.0,36283.0,,,,2.0,,,,,,,,,,,,,,,
107,prospector,https://github.com/PyCQA/prospector,,"Inspects Python source files and provides information about type and location of classes, methods etc.",code-metrics,26,True,PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000000,2021-07-13 18:43:03.000000,2020-10-21 22:30:57.000000,127.0,211.0,1437.0,2020-10-21 22:32:26.000000,1.3.1,91.0,67.0,,conda-forge/prospector,prospector,56.0,1051.0,3448.0,2310.0,https://pypi.org/project/prospector,2020-10-21 22:31:43.000000,1138.0,411363.0,411786.0,https://anaconda.org/conda-forge/prospector,2020-11-18 00:26:14.628000,25015.0,2.0,,,,,,,,,,,,,,,
108,pybuilder,https://github.com/pybuilder/pybuilder,,Software build automation tool for Python.,build-tools,26,True,pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000000,2021-06-11 07:51:49.000000,2020-10-18 16:56:10.000000,234.0,389.0,1309.0,2020-10-06 16:13:40.000000,0.12.10,617.0,35.0,,,pybuilder,87.0,1284.0,110.0,,https://pypi.org/project/pybuilder,2021-05-07 22:11:38.000000,110.0,19303.0,19303.0,,,,3.0,,,,,,,,,,,,,,,
109,pytest-bdd,https://github.com/pytest-dev/pytest-bdd,,BDD library for the py.test runner.,testing,26,True,pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000000,2021-07-14 13:59:45.000000,2021-07-03 08:58:04.000000,143.0,133.0,842.0,2021-07-03 09:06:41.000000,4.1.0,90.0,40.0,['pytest'],conda-forge/pytest-bdd,pytest-bdd,115.0,666.0,268.0,,https://pypi.org/project/pytest-bdd,2021-07-03 09:06:41.000000,268.0,186849.0,188144.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114000,33681.0,3.0,,,,,,,,,,,,,,,
110,green,https://github.com/CleanCut/green,,"Green is a clean, colorful, fast python test runner.",testing,26,True,CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000000,2021-06-27 08:13:12.000000,2021-04-28 04:25:32.000000,74.0,161.0,704.0,2021-04-28 04:27:10.000000,3.2.6,140.0,37.0,,conda-forge/green,green,6.0,1041.0,944.0,586.0,https://pypi.org/project/green,2021-04-28 04:27:10.000000,358.0,16848.0,18649.0,https://anaconda.org/conda-forge/green,2020-11-12 18:09:27.157000,82887.0,3.0,,,,,,,,,,,,,,,
111,Yappi,https://github.com/sumerc/yappi,,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",profiling,26,True,sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000000,2021-06-04 13:46:31.000000,2021-06-01 10:46:30.000000,47.0,32.0,667.0,2020-11-27 15:28:40.000000,1.3.2,17.0,24.0,,conda-forge/yappi,yappi,14.0,643.0,1075.0,435.0,https://pypi.org/project/yappi,2020-11-27 15:28:40.000000,640.0,324969.0,326689.0,https://anaconda.org/conda-forge/yappi,2020-11-28 16:22:51.992000,84322.0,2.0,,,,,,,,,,,,,,,
112,typeguard,https://github.com/agronholm/typeguard,,Run-time type checker for Python.,debugging,26,True,agronholm/typeguard,https://github.com/agronholm/typeguard,MIT,2015-12-27 23:15:37.000000,2021-06-04 15:05:16.006000,2021-06-04 11:40:10.000000,62.0,116.0,664.0,2021-06-04 09:09:15.000000,2.12.1,41.0,18.0,,conda-forge/typeguard,typeguard,41.0,238.0,158.0,,https://pypi.org/project/typeguard,2021-06-04 09:09:15.000000,158.0,6234702.0,6236210.0,https://anaconda.org/conda-forge/typeguard,2021-06-04 15:05:16.006000,45243.0,3.0,,,,,,,,,,,,,,,
113,autoflake,https://github.com/myint/autoflake,,Removes unused imports and unused variables as reported by pyflakes.,refactoring,26,True,myint/autoflake,https://github.com/myint/autoflake,MIT,2012-12-27 03:40:17.000000,2021-05-26 15:10:21.374000,2020-12-27 17:36:40.000000,45.0,33.0,400.0,2019-08-04 15:14:24.000000,1.3.1,36.0,17.0,,conda-forge/autoflake,autoflake,33.0,439.0,3051.0,2471.0,https://pypi.org/project/autoflake,2019-08-04 15:14:24.000000,580.0,670361.0,675565.0,https://anaconda.org/conda-forge/autoflake,2021-05-26 15:10:21.374000,140521.0,2.0,,,,,,,,,,,,,,,
114,sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,,Type hints support for the Sphinx autodoc extension.,documentation,26,True,agronholm/sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000000,2021-05-20 18:56:40.000000,2021-04-15 00:19:06.000000,65.0,70.0,352.0,2020-10-12 20:37:53.000000,1.11.1,28.0,29.0,['sphinx'],conda-forge/sphinx-autodoc-typehints,sphinx-autodoc-typehints,46.0,174.0,1380.0,,https://pypi.org/project/sphinx-autodoc-typehints,2020-10-12 20:37:53.000000,1380.0,273965.0,278403.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2021-04-15 04:06:00.666000,195278.0,2.0,,,,,,,,,,,,,,,
115,darglint,https://github.com/terrencepreilly/darglint,,A python documentation linter which checks that the docstring description matches the definition.,linters,26,True,terrencepreilly/darglint,https://github.com/terrencepreilly/darglint,MIT,2017-09-25 14:11:21.000000,2021-06-01 22:35:18.000000,2021-04-04 23:02:21.000000,26.0,91.0,329.0,2021-02-22 05:24:56.000000,1.7.0,47.0,21.0,,conda-forge/darglint,darglint,37.0,495.0,630.0,610.0,https://pypi.org/project/darglint,2021-02-22 05:24:56.000000,20.0,175517.0,176171.0,https://anaconda.org/conda-forge/darglint,2021-04-05 00:44:14.308000,14391.0,2.0,,,,,,,,,,,,,,,
116,wasabi,https://github.com/ines/wasabi,,A lightweight console printing and formatting toolkit.,logging,26,True,ines/wasabi,https://github.com/ines/wasabi,MIT,2018-11-17 14:40:55.000000,2021-07-14 11:23:38.000000,2021-01-31 03:56:30.000000,17.0,3.0,295.0,2021-01-31 04:00:51.000000,0.8.2,34.0,4.0,,conda-forge/wasabi,wasabi,3.0,203.0,12392.0,11978.0,https://pypi.org/project/wasabi,2021-01-31 04:00:51.000000,414.0,2335919.0,2349065.0,https://anaconda.org/conda-forge/wasabi,2021-02-01 05:11:04.383000,381248.0,3.0,,,,,,,1.0,,,,,,,,
117,pytest-mypy,https://github.com/dbader/pytest-mypy,,Mypy static type checker plugin for Pytest.,testing,26,True,dbader/pytest-mypy,https://github.com/dbader/pytest-mypy,MIT,2016-09-29 14:39:23.000000,2021-06-16 15:01:08.000000,2021-06-16 15:01:08.000000,31.0,35.0,188.0,2021-03-21 15:51:09.000000,0.8.1,17.0,15.0,['pytest'],conda-forge/pytest-mypy,pytest-mypy,10.0,222.0,1393.0,1127.0,https://pypi.org/project/pytest-mypy,2021-03-21 15:51:09.000000,266.0,255475.0,256139.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057000,11293.0,3.0,,,,,,,,,,,,,,,
118,gdbgui,https://github.com/cs01/gdbgui,,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",debugging,25,True,cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000000,2021-06-21 23:35:46.000000,2021-06-01 09:37:14.000000,473.0,160.0,8083.0,2021-05-20 07:34:40.000000,0.13.2.2,91.0,36.0,,,gdbgui,114.0,421.0,95.0,93.0,https://pypi.org/project/gdbgui,2021-05-20 07:33:03.000000,2.0,110097.0,110453.0,,,,3.0,,4278.0,,,,,,,,,,,,,
119,pyright,https://github.com/microsoft/pyright,,Static type checker for Python.,linters,25,True,Microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000000,2021-07-15 02:56:46.000000,2021-07-15 02:56:39.000000,346.0,1697.0,6936.0,2021-07-11 04:51:15.000000,1.1.156,240.0,57.0,,,,8.0,,98.0,94.0,,,,,91121.0,,,,2.0,,,,,,,,,pyright,https://www.npmjs.com/package/pyright,2021-07-11 04:47:06.548000,4.0,91121.0,,
120,Scalene,https://github.com/plasma-umass/scalene,,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",profiling,25,True,plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000000,2021-07-13 18:29:59.000000,2021-07-13 18:29:55.000000,150.0,98.0,4232.0,2021-07-12 17:53:40.000000,1.3.10,111.0,19.0,,,scalene,24.0,1641.0,47.0,47.0,https://pypi.org/project/scalene,2021-07-12 17:54:22.000000,0.0,5660.0,5660.0,,,,3.0,,,,,,,1.0,,,,,,,,
121,pipx,https://github.com/pypa/pipx,,Install and Run Python Applications in Isolated Environments.,dependency-managers,25,True,pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000000,2021-06-16 06:26:16.000000,2021-06-16 06:26:16.000000,163.0,327.0,3879.0,2021-05-28 23:22:14.000000,0.16.3,45.0,57.0,,,pipx,74.0,464.0,4.0,,https://pypi.org/project/pipx,2021-05-28 23:22:14.000000,4.0,62495.0,62495.0,,,,3.0,,,,,,,1.0,,,,,,,,
122,mamba,https://github.com/mamba-org/mamba,,The Fast Cross-Platform Package Manager.,dependency-managers,25,True,mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000000,2021-07-15 13:16:49.000000,2021-07-14 16:32:41.000000,100.0,375.0,1826.0,,,74.0,53.0,,conda-forge/mamba,,159.0,1380.0,335.0,335.0,,,,,36465.0,https://anaconda.org/conda-forge/mamba,2021-07-11 08:14:23.599000,1021047.0,3.0,,,,,,,,,,,,,,,
123,briefcase,https://github.com/beeware/briefcase,,Tools to support converting a Python project into a standalone native application.,packaging,25,True,beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000000,2021-07-12 08:40:42.000000,2021-07-10 07:21:52.000000,194.0,231.0,1172.0,2021-03-06 05:36:18.000000,0.3.5,35.0,82.0,,,briefcase,105.0,1195.0,24.0,,https://pypi.org/project/briefcase,2021-03-06 05:37:12.000000,24.0,2190.0,2190.0,,,,2.0,,,,,,,,,,,,,,,
124,pympler,https://github.com/pympler/pympler,,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",profiling,25,True,pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000000,2021-05-25 14:39:54.000000,2020-10-15 19:16:49.000000,67.0,46.0,791.0,2016-03-31 11:48:42.000000,0.4.3,15.0,26.0,,conda-forge/pympler,pympler,32.0,443.0,478.0,,https://pypi.org/project/pympler,2020-10-14 20:27:50.000000,478.0,224308.0,227538.0,https://anaconda.org/conda-forge/pympler,2020-10-14 22:08:39.935000,167981.0,3.0,,,,,,,,,,,,,,,
125,pdoc3,https://github.com/pdoc3/pdoc,,Auto-generate API documentation for Python projects.,documentation,25,True,pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000000,2021-07-11 13:31:06.000000,2021-06-13 14:21:44.000000,109.0,175.0,675.0,2020-11-27 01:50:49.000000,0.9.2,33.0,55.0,,,pdoc3,83.0,564.0,1005.0,915.0,https://pypi.org/project/pdoc3,2020-11-27 01:50:49.000000,90.0,134224.0,134224.0,,,,2.0,,,,,,,,,,,,,,,
126,asv,https://github.com/airspeed-velocity/asv,,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,testing,25,True,airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000000,2021-06-24 10:22:24.000000,2021-06-21 17:02:47.000000,129.0,301.0,605.0,2020-05-16 12:35:26.000000,0.4.2,16.0,54.0,,conda-forge/asv,asv,111.0,1890.0,264.0,176.0,https://pypi.org/project/asv,2020-05-16 12:33:41.000000,88.0,19949.0,29191.0,https://anaconda.org/conda-forge/asv,2021-06-05 06:23:49.053000,499085.0,3.0,,,,,,,,,,,,,,,
127,sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,,Sphinx Bootstrap Theme.,documentation,25,False,ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000000,2021-01-13 12:56:13.000000,2019-09-25 19:17:09.000000,203.0,78.0,575.0,2019-03-29 17:57:28.000000,0.7.1,56.0,37.0,['sphinx'],,sphinx-bootstrap-theme,57.0,393.0,3058.0,2082.0,https://pypi.org/project/sphinx-bootstrap-theme,2019-03-29 17:57:28.000000,976.0,36421.0,36421.0,,,,2.0,,,,,,,,,,,,,,,
128,PyHamcrest,https://github.com/hamcrest/PyHamcrest,,Hamcrest matchers for Python.,testing,25,True,hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,BSD-3-Clause,2010-12-24 02:55:56.000000,2021-06-30 14:31:20.000000,2021-06-30 14:31:15.000000,85.0,48.0,559.0,2020-03-02 14:42:32.000000,2.0.2,22.0,34.0,,conda-forge/pyhamcrest,pyhamcrest,12.0,,3392.0,,https://pypi.org/project/pyhamcrest,2020-03-02 14:42:32.000000,3392.0,957915.0,963857.0,https://anaconda.org/conda-forge/pyhamcrest,2020-03-02 15:36:14.195000,368416.0,3.0,,,,,,,,,,,,,,,
129,setuptools_scm,https://github.com/pypa/setuptools_scm,,the blessed package to manage your versions by scm tags.,build-tools,25,True,pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000000,2021-07-13 16:47:48.000000,2021-07-13 16:47:48.000000,135.0,266.0,471.0,2020-12-13 22:17:40.000000,5.0.1,47.0,89.0,,conda-forge/setuptools_scm,setuptools_scm,73.0,,694.0,,https://pypi.org/project/setuptools_scm,2018-08-09 06:35:57.000000,694.0,11381257.0,11392119.0,https://anaconda.org/conda-forge/setuptools_scm,2021-03-17 16:05:30.451000,695208.0,3.0,,,,,,,,,,,,,,,
130,paver,https://github.com/paver/paver,,Python-based project scripting.,build-tools,25,True,paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000000,2021-06-21 14:55:20.000000,2021-06-21 14:55:20.000000,78.0,93.0,441.0,2017-12-31 01:13:41.000000,1.3.4,28.0,45.0,,conda-forge/paver,paver,37.0,534.0,1908.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000000,1908.0,30124.0,30523.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122000,22394.0,3.0,,,,,,,,,,,,,,,
131,mypy-protobuf,https://github.com/dropbox/mypy-protobuf,,open source tools to generate mypy stubs from protobufs.,linters,25,True,dropbox/mypy-protobuf,https://github.com/dropbox/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000000,2021-07-15 04:20:29.000000,2021-07-15 04:20:29.000000,56.0,65.0,367.0,,,31.0,27.0,,,mypy-protobuf,15.0,280.0,278.0,254.0,https://pypi.org/project/mypy-protobuf,2021-07-10 05:23:03.000000,24.0,492565.0,492565.0,,,,2.0,,,,,,,,,,,,,,,
132,sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,documentation,25,True,executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000000,2021-06-24 02:56:51.000000,2021-03-14 13:43:08.000000,49.0,44.0,337.0,2021-03-14 13:46:47.000000,2021.3.14,15.0,17.0,['sphinx'],conda-forge/sphinx-autobuild,sphinx-autobuild,12.0,,4682.0,,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000000,4682.0,164889.0,166166.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297000,65131.0,2.0,,,,,,,,,,,,,,,
133,check-manifest,https://github.com/mgedmin/check-manifest,,Tool to check the completeness of MANIFEST.in for Python packages.,linters,25,True,mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000000,2021-06-13 13:28:36.000000,2021-06-13 13:28:19.000000,30.0,71.0,234.0,,,40.0,19.0,,conda-forge/check-manifest,check-manifest,15.0,521.0,7939.0,6135.0,https://pypi.org/project/check-manifest,2021-01-04 14:37:14.000000,1804.0,186616.0,187561.0,https://anaconda.org/conda-forge/check-manifest,2021-01-04 16:36:49.618000,29303.0,2.0,,,,,,,,,,,,,,,
134,flake8-quotes,https://github.com/zheller/flake8-quotes,,Flake8 extension for checking quotes in python.,linters,25,False,zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000000,2020-06-06 07:55:44.000000,2020-05-12 23:46:18.000000,33.0,39.0,130.0,2020-05-12 23:46:28.000000,3.2.0,37.0,28.0,['flake8'],conda-forge/flake8-quotes,flake8-quotes,3.0,99.0,4703.0,3299.0,https://pypi.org/project/flake8-quotes,2020-05-12 23:46:28.000000,1404.0,588716.0,598491.0,https://anaconda.org/conda-forge/flake8-quotes,2020-05-13 00:39:59.431000,566962.0,2.0,,,,,,,,,,,,,,,
135,flake8-isort,https://github.com/gforcada/flake8-isort,,flake8 plugin that integrates isort.,linters,25,True,gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000000,2021-06-09 07:48:32.414000,2020-08-11 08:04:26.000000,35.0,37.0,111.0,2020-08-11 08:04:21.000000,4.0.0,31.0,28.0,['flake8'],conda-forge/flake8-isort,flake8-isort,9.0,257.0,4070.0,3142.0,https://pypi.org/project/flake8-isort,2020-08-11 08:04:21.000000,928.0,425280.0,425862.0,https://anaconda.org/conda-forge/flake8-isort,2021-06-09 07:48:32.414000,12227.0,2.0,,,,,,,,,,,,,,,
136,notifiers,https://github.com/liiight/notifiers,,The easy way to send notifications.,logging,24,True,liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000000,2021-07-15 13:01:20.000000,2020-12-30 22:21:45.000000,75.0,53.0,1931.0,2019-10-05 13:00:41.000000,1.2.1,26.0,14.0,,,notifiers,38.0,377.0,154.0,148.0,https://pypi.org/project/notifiers,2019-10-05 13:00:41.000000,6.0,311521.0,311521.0,,,,3.0,,,,,,,,,,,,,,,
137,pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,,Testinfra test your infrastructures.,testing,24,True,pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000000,2021-07-04 15:22:57.000000,2021-07-04 15:22:57.000000,274.0,198.0,1918.0,2021-06-20 21:23:39.000000,6.4.0,5.0,104.0,['pytest'],,pytest-testinfra,111.0,665.0,0.0,,https://pypi.org/project/pytest-testinfra,2021-06-20 21:23:39.000000,0.0,91316.0,91316.0,,,,3.0,,,,,,,,,,,,,,,
138,dephell,https://github.com/dephell/dephell,,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",dependency-managers,24,True,dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000000,2021-01-11 21:31:40.000000,2021-01-11 21:31:39.000000,99.0,161.0,1716.0,2020-04-28 06:31:17.000000,.0.8.3,30.0,37.0,,,dephell,100.0,2145.0,259.0,251.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000000,8.0,17072.0,17077.0,,,,3.0,,147.0,,,,,,,,,,,,,
139,uiautomator,https://github.com/xiaocong/uiautomator,,Python wrapper of Android uiautomator test tool.,testing,24,True,xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000000,2020-12-29 05:34:09.000000,2020-11-16 01:36:32.000000,594.0,115.0,1693.0,2020-11-16 03:43:07.000000,1.0.2,41.0,13.0,,,uiautomator,171.0,316.0,311.0,189.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000000,122.0,17423.0,17423.0,,,,3.0,,,,,,,,,,,,,,,
