,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
174,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-12-07 06:00:17.000,2023-12-07 06:00:16,629.0,13.0,76.0,14.0,176.0,74.0,832.0,2023-09-01 06:20:05.000,2.2.1,29.0,38.0,24,True,PyCQA/autoflake,38.0,autoflake,conda-forge/autoflake,,,,https://pypi.org/project/autoflake,1503338.0,1512585.0,https://anaconda.org/conda-forge/autoflake,2023-06-16 16:14:56.765,517849.0,2.0,,,,,,,,,,,,,,,,,,,
175,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-12-25 18:20:24.000,2023-12-19 22:13:32,384.0,15.0,38.0,9.0,239.0,63.0,579.0,,,13.0,19.0,24,True,adamchainz/blacken-docs,12.0,blacken-docs,conda-forge/blacken-docs,,805.0,805.0,https://pypi.org/project/blacken-docs,122951.0,123753.0,https://anaconda.org/conda-forge/blacken-docs,2023-08-16 10:40:14.275,32902.0,3.0,,,,,,,,,,,,,,,,,,,
176,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-12-04 20:45:07.000,2023-09-07 20:35:16,182.0,,42.0,5.0,108.0,27.0,517.0,,,,12.0,24,True,,29.0,interrogate,,,5656.0,5656.0,https://pypi.org/project/interrogate,72822.0,72822.0,,,,3.0,,,,,,,,,,,,,,,,,,,
177,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-12-06 02:10:10.000,2023-11-11 20:57:26,97.0,1.0,30.0,7.0,18.0,59.0,398.0,2023-08-19 21:31:54.000,2.9.2,24.0,7.0,24,True,,16.0,mkdocs-awesome-pages-plugin,,['mkdocs'],3622.0,3622.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,176568.0,176568.0,,,,3.0,,,,,,,,,,,,,,,,,,,
178,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2023-06-16 19:24:01.290,2021-02-16 17:29:00,446.0,,51.0,10.0,171.0,23.0,199.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,24,False,wearepal/data-science-types,33.0,data-science-types,conda-forge/data-science-types,,1122.0,1122.0,https://pypi.org/project/data-science-types,58241.0,58535.0,https://anaconda.org/conda-forge/data-science-types,2023-06-16 19:24:01.290,10593.0,3.0,,,,,,,,,,,,,,,,,,,
179,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-11-04 20:51:43.000,2023-10-26 00:20:56,853.0,22.0,10.0,7.0,105.0,27.0,198.0,2023-10-26 00:45:49.000,1.1.2,68.0,9.0,24,True,,19.0,xdoctest,conda-forge/xdoctest,,115.0,,https://pypi.org/project/xdoctest,181327.0,186248.0,https://anaconda.org/conda-forge/xdoctest,2023-10-26 04:48:19.232,196868.0,3.0,,2023-10-26 00:45:49.000,115.0,,,,,,,,,,,,,,,,conda-forge/xdoctest
180,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-12-04 16:26:06.000,2023-11-07 13:52:10,172.0,4.0,10.0,2.0,54.0,23.0,163.0,,,12.0,10.0,24,True,,6.0,flake8-black,conda-forge/flake8-black,['flake8'],7458.0,7458.0,https://pypi.org/project/flake8-black,726667.0,735177.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,459572.0,3.0,,,,,,,,,,,,,,,,,,,
181,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,33.0,3.0,45.0,80.0,48.0,2022-03-07 18:50:03.302,0.16.1,26.0,23.0,24,False,,21.0,pytkdocs,conda-forge/pytkdocs,,1357.0,1346.0,https://pypi.org/project/pytkdocs,70874.0,73459.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,98248.0,3.0,,2022-03-07 18:50:03.302,11.0,,,,,,,,,,,,,,,,
182,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-11-05 13:14:04.000,2023-11-05 13:14:04,772.0,4.0,97.0,43.0,58.0,62.0,4770.0,2022-09-29 10:18:30.000,0.8.12,89.0,26.0,23,True,,22.0,xxh-xxh,,,81.0,81.0,https://pypi.org/project/xxh-xxh,376.0,420.0,,,,3.0,2058.0,,,,,,,,,,,,,,,,,,
183,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2023-12-23 09:30:07.000,2023-09-07 16:41:57,207.0,,87.0,28.0,120.0,77.0,1659.0,2023-09-07 16:49:17.000,1.0.4,19.0,39.0,23,True,,43.0,shiv,,,,,https://pypi.org/project/shiv,24012.0,24023.0,,,,3.0,634.0,,,,,,,,,,,,,,,,,,
184,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2023-12-12 06:18:06.000,2022-12-22 13:48:56,431.0,,33.0,20.0,17.0,28.0,1037.0,2022-12-22 13:51:11.775,0.4.3,14.0,22.0,23,True,,22.0,snoop,conda-forge/snoop,,25.0,,https://pypi.org/project/snoop,61225.0,61410.0,https://anaconda.org/conda-forge/snoop,2023-06-16 19:27:40.699,4825.0,3.0,,2022-12-22 13:51:11.775,25.0,,,,,,,,,,,,,,,,
185,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-12-03 14:25:58.000,2023-09-03 16:50:32,132.0,,46.0,11.0,97.0,39.0,907.0,2023-09-03 16:53:31.000,0.12.2,18.0,12.0,23,True,,13.0,python-devtools,conda-forge/python-devtools,,2576.0,2576.0,https://pypi.org/project/python-devtools,866.0,1505.0,https://anaconda.org/conda-forge/python-devtools,2023-09-06 00:26:02.432,20448.0,3.0,,,,,,,,,,,,,,,,,,,
186,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,149.0,16.0,66.0,28.0,838.0,2018-07-25 01:44:55.232,0.6.0,11.0,36.0,23,False,,32.0,pycco,,,438.0,323.0,https://pypi.org/project/pycco,2128.0,2128.0,,,,3.0,,2018-07-25 01:44:55.232,115.0,,,,,,,,,,,,,,,,
187,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-09-28 21:11:23.665,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,44.0,713.0,,,1.0,16.0,23,False,,40.0,pytest-watch,conda-forge/pytest-watch,['pytest'],9089.0,9089.0,https://pypi.org/project/pytest-watch,382358.0,384818.0,https://anaconda.org/conda-forge/pytest-watch,2023-09-28 21:11:23.665,95947.0,3.0,,,,,,,,,,,,,,,,,,,
188,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,74.0,28.0,106.0,48.0,680.0,2019-03-17 19:03:54.000,0.9.2,6.0,34.0,23,False,,68.0,redbaron,,,616.0,616.0,https://pypi.org/project/redbaron,59541.0,59541.0,,,,2.0,,,,,,,,,,,,,,,,,,,
189,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396,2023-06-12 09:19:41,183.0,,23.0,5.0,25.0,16.0,192.0,2023-06-09 06:29:34.000,2.3.0,4.0,13.0,23,False,PyCQA/eradicate,7.0,eradicate,conda-forge/eradicate,,14948.0,14948.0,https://pypi.org/project/eradicate,601388.0,601707.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,10215.0,2.0,,,,,,,,,,,,,,,,,,,
190,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-12-06 03:56:52.000,2023-12-06 03:56:52,505.0,2.0,374.0,74.0,134.0,229.0,5840.0,2023-07-30 13:52:49.000,1.2.2,10.0,60.0,22,True,,104.0,,,,21.0,21.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
191,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,,2018-02-28 04:47:03.000,2023-11-14 14:07:08.706,2022-02-16 05:16:40,168.0,,373.0,77.0,41.0,38.0,4044.0,2018-12-04 10:11:53.000,2.0.0,52.0,16.0,22,False,,14.0,rebound,conda-forge/rebound,,24.0,24.0,https://pypi.org/project/rebound,7767.0,15257.0,https://anaconda.org/conda-forge/rebound,2023-11-14 14:07:08.706,321949.0,3.0,235.0,,,,,,,,,,,,,,,,,,
192,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,153.0,71.0,32.0,57.0,3940.0,,,19.0,17.0,22,False,,29.0,vprof,,,116.0,116.0,https://pypi.org/project/vprof,3513.0,3513.0,,,,3.0,,,,,,,,,,,,,,,,,,,
193,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,232.0,69.0,116.0,78.0,2154.0,2018-11-01 16:02:57.000,0.42,1.0,22.0,22,False,,22.0,python-taint,,,95.0,95.0,https://pypi.org/project/python-taint,2740.0,2741.0,,,,3.0,116.0,,,,,,,,,,,,,,,,,,
194,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000,2023-01-03 00:40:56,266.0,,73.0,17.0,43.0,32.0,857.0,2022-12-19 09:01:00.611,1.8.0,29.0,20.0,22,True,,32.0,portray,,,835.0,813.0,https://pypi.org/project/portray,10233.0,10233.0,,,,3.0,,2022-12-19 09:01:00.611,22.0,,,,,,,,,,,,,,,,
195,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,,2016-02-12 06:52:50.000,2023-12-20 17:08:00.000,2023-12-19 10:45:29,1140.0,9.0,157.0,33.0,409.0,299.0,427.0,2023-10-16 12:14:37.000,3.5.0,44.0,70.0,22,False,,31.0,,constructor,,17.0,17.0,,,108.0,https://anaconda.org/anaconda/constructor,2023-12-12 17:15:44.014,9731.0,3.0,276.0,,,,,,,,,,,,,,,,,,
196,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-12-18 17:23:41.000,2023-12-18 17:23:36,498.0,6.0,23.0,10.0,44.0,15.0,359.0,2021-03-24 19:56:29.000,1.7.0,14.0,11.0,22,True,,7.0,manhole,conda-forge/manhole,,269.0,269.0,https://pypi.org/project/manhole,15097.0,15742.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,18729.0,3.0,,,,,,,,,,,,,,,,,,,
197,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,50.0,15.0,100.0,30.0,283.0,2019-02-25 23:55:38.000,0.8,12.0,33.0,22,False,,44.0,baron,,,337.0,337.0,https://pypi.org/project/baron,59679.0,59679.0,,,,3.0,,,,,,,,,,,,,,,,,,,
198,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,68.0,10.0,50.0,44.0,279.0,2021-07-03 02:09:02.000,0.9.3,27.0,6.0,22,False,,55.0,mkdocs-with-pdf,,['mkdocs'],447.0,447.0,https://pypi.org/project/mkdocs-with-pdf,28114.0,28114.0,,,,3.0,,,,,,,,,,,,,,,,,,,
199,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-12-01 19:08:01.000,2023-12-01 19:07:59,597.0,3.0,36.0,7.0,27.0,46.0,174.0,,,5.0,10.0,22,True,,28.0,releases,conda-forge/sphinx-releases,['sphinx'],611.0,611.0,https://pypi.org/project/releases,13218.0,13964.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,50015.0,3.0,,,,,,,,,,,,,,,,,,,
200,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-08-11 17:41:30.000,2023-08-11 15:07:51,233.0,,17.0,6.0,83.0,41.0,164.0,2023-08-11 15:10:29.000,2023.8.2,7.0,14.0,22,True,,10.0,pandas-vet,conda-forge/pandas-vet,['flake8'],416.0,416.0,https://pypi.org/project/pandas-vet,28872.0,29651.0,https://anaconda.org/conda-forge/pandas-vet,2023-08-11 17:40:05.281,17132.0,3.0,71.0,,,,,,,,,,,,,,,,,,
201,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2023-11-28 21:10:01.000,2023-06-11 00:08:52,155.0,,34.0,8.0,38.0,25.0,162.0,2021-07-27 09:00:22.000,0.4.8,13.0,10.0,22,True,,3.0,lazydocs,,,192.0,192.0,https://pypi.org/project/lazydocs,6456.0,6456.0,,,,3.0,,,,,,,,,,,,,,,,,,,
202,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,121.0,74.0,25.0,20.0,2962.0,2017-06-28 06:10:16.000,0.1.3,5.0,18.0,21,False,,17.0,profiling,,,73.0,67.0,https://pypi.org/project/profiling,2154.0,2154.0,,,,3.0,,2021-12-15 15:24:47.133,6.0,,,,,,,,,,,,,,,,
203,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-10-08 18:16:39.000,2023-10-08 18:16:39,353.0,2.0,200.0,57.0,44.0,16.0,2745.0,,,,24.0,21,True,,41.0,pyrasite,,,54.0,54.0,https://pypi.org/project/pyrasite,21465.0,21465.0,,,,3.0,,,,,,,,,,,,,,,,,,,
204,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,71.0,170.0,128.0,1757.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,21,False,,88.0,sixpack,,,15.0,11.0,https://pypi.org/project/sixpack,94.0,94.0,,,,3.0,,2017-11-22 14:27:35.000,4.0,,,,,,,,,,,,,,,,
205,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-09-26 20:28:23.000,2023-01-20 18:08:14,186.0,,88.0,34.0,76.0,34.0,1496.0,,,5.0,27.0,21,True,,38.0,bowler,conda-forge/bowler,,,,https://pypi.org/project/bowler,71001.0,71295.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,17963.0,3.0,,,,,,,,,,,,,,,,,,,
206,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,62.0,28.0,63.0,33.0,1399.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,,34.0,pyannotate,,,160.0,128.0,https://pypi.org/project/pyannotate,4231.0,4231.0,,,,3.0,,2019-09-16 15:37:03.000,32.0,,,,,,,,,,,,,,,,
207,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,73.0,1299.0,2021-07-02 13:10:00.000,0.3.1,26.0,28.0,21,False,,63.0,pyflow,,,42.0,42.0,https://pypi.org/project/pyflow,227.0,352.0,,,,3.0,6530.0,,,,,,,,,,,,,,,,,,
208,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-09-30 00:54:39.787,2023-04-26 09:11:54,1074.0,,43.0,14.0,21.0,54.0,767.0,2022-09-11 00:45:22.000,3.3.5,51.0,9.0,21,True,,42.0,hunter,conda-forge/hunter,,162.0,162.0,https://pypi.org/project/hunter,8151.0,10053.0,https://anaconda.org/conda-forge/hunter,2023-09-30 00:54:39.787,55174.0,3.0,,,,,,,,,,,,,,,,,,,
209,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2023-12-21 01:06:43.000,2023-12-21 01:06:06,326.0,18.0,58.0,27.0,307.0,82.0,626.0,,,,41.0,21,False,,23.0,fixit,,,56.0,56.0,https://pypi.org/project/fixit,48532.0,48532.0,,,,3.0,,,,,,,,,,,,,,,,,,,
210,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-10-25 08:57:33.000,2023-08-03 07:40:25,478.0,,72.0,19.0,455.0,111.0,605.0,,,11.0,37.0,21,True,nipunn1313/mypy-protobuf,12.0,mypy-protobuf,conda-forge/mypy-protobuf,,,,https://pypi.org/project/mypy-protobuf,2408042.0,2411306.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-08-20 18:57:58.024,120787.0,3.0,,,,,,,,,,,,,,,,,,,
211,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,,2012-03-25 21:47:18.000,2023-12-21 16:36:29.000,2022-11-08 15:07:52,1711.0,,165.0,54.0,276.0,233.0,568.0,,,5.0,93.0,21,False,,128.0,zc.buildout,conda-forge/zc.buildout,,,,https://pypi.org/project/zc.buildout,37774.0,38939.0,https://anaconda.org/conda-forge/zc.buildout,2023-06-16 19:27:31.340,31472.0,3.0,,,,,,,,,,,,-7.0,,,,,,,
212,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,43.0,19.0,32.0,46.0,300.0,2020-07-23 01:35:39.000,0.5.8,5.0,11.0,21,False,,41.0,mkdocs-pdf-export-plugin,,['mkdocs'],607.0,607.0,https://pypi.org/project/mkdocs-pdf-export-plugin,18374.0,18374.0,,,,3.0,,,,,,,,,,,,,,,,,,,
213,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2023-12-24 07:43:09.000,2023-12-24 07:41:00,492.0,17.0,22.0,5.0,185.0,107.0,237.0,2023-12-24 07:41:17.000,1.2.1,36.0,16.0,21,True,hakancelikdev/unimport,10.0,unimport,,,,,https://pypi.org/project/unimport,24682.0,24682.0,,,,3.0,,,,,,,,,,,,,,,,,,,
214,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,2015-07-02 21:41:44.000,2023-12-25 18:37:54.000,2023-11-13 19:51:32,136.0,9.0,19.0,7.0,56.0,14.0,222.0,2023-10-03 12:20:54.000,1.5.0,8.0,11.0,21,False,,3.0,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1561.0,1561.0,https://pypi.org/project/pytest-datadir,307677.0,324509.0,https://anaconda.org/conda-forge/pytest-datadir,2023-10-03 20:24:49.695,235645.0,3.0,2.0,,,,,,,,,,,,,,,,,,
215,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2023-10-25 17:48:31.000,2023-10-25 17:48:31,229.0,2.0,15.0,3.0,11.0,72.0,101.0,2023-08-28 07:28:44.000,2.3.6,41.0,5.0,21,True,,11.0,mkdocs-print-site-plugin,,['mkdocs'],267.0,267.0,https://pypi.org/project/mkdocs-print-site-plugin,19176.0,19176.0,,,,3.0,,,,,,,,,,,,,,,,,,,
216,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,,2017-07-11 00:19:00.000,2023-12-27 12:07:35.000,2023-12-24 20:34:32,337.0,2.0,162.0,55.0,139.0,137.0,4438.0,,,16.0,48.0,20,False,,42.0,monkeytype,conda-forge/monkeytype,,,,https://pypi.org/project/monkeytype,100573.0,101363.0,https://anaconda.org/conda-forge/monkeytype,2023-06-16 16:09:34.593,56097.0,3.0,,,,,,,,,,,,,,,,,,,
217,reloadium,reloadware/reloadium,debugging,"Hot Reloading, Profiling and AI debugging for Python.",,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2023-11-09 14:09:59.000,2023-11-09 14:09:58,52.0,3.0,54.0,24.0,28.0,108.0,2612.0,2023-11-09 12:24:37.000,1.3.3,45.0,3.0,20,True,,15.0,reloadium,,,,,https://pypi.org/project/reloadium,2486.0,2486.0,,,,3.0,,2023-11-09 12:24:37.000,,,,,,,,,,,,,,,,,
218,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2023-10-16 20:29:11.000,2023-10-16 20:22:41,416.0,1.0,74.0,42.0,48.0,36.0,1593.0,2023-10-16 20:29:11.000,0.9.5,41.0,10.0,20,True,,20.0,birdseye,,,4.0,,https://pypi.org/project/birdseye,1090.0,1090.0,,,,3.0,,2023-10-16 20:29:11.000,4.0,,,,,,,,,,,,,,,,
219,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2023-11-15 10:32:32.000,2023-09-01 07:48:02,73.0,,60.0,8.0,58.0,34.0,367.0,2023-09-01 07:51:04.000,2.0.1,13.0,18.0,20,True,,10.0,pytest-docker,,['pytest'],,,https://pypi.org/project/pytest-docker,144779.0,144781.0,,,,3.0,132.0,,,,,,,,,,,,,,,,,,
220,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,26.0,4.0,38.0,26.0,127.0,,,,12.0,20,False,,5.0,flake8-commas,,['flake8'],16970.0,16970.0,https://pypi.org/project/flake8-commas,340570.0,340570.0,,,,3.0,,,,,,,,,,,,,,,,,,,
