,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,trending,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
92,pyarmor,dashingsoft/pyarmor,security,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",,https://github.com/dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000,2023-02-16 06:44:30.000,2023-02-16 06:44:26,3563.0,42.0,213.0,40.0,34.0,842.0,2030.0,2022-12-11 06:32:00.693,7.7.4,259.0,27.0,31,False,45.0,pyarmor,,,765.0,750.0,https://pypi.org/project/pyarmor,2022-12-11 06:32:00.693,15.0,118765.0,118765.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
93,doit,pydoit/doit,build-tools,task management & automation tool.,,https://github.com/pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2023-01-16 03:40:21.000,2023-01-16 03:40:03,1483.0,4.0,158.0,51.0,160.0,215.0,1539.0,2022-04-22 15:33:23.000,0.36.0,48.0,65.0,31,True,71.0,doit,conda-forge/doit,,1711.0,1430.0,https://pypi.org/project/doit,2022-04-22 15:33:23.000,281.0,404954.0,407603.0,https://anaconda.org/conda-forge/doit,2022-04-22 16:36:58.774,164283.0,3.0,,,,,,,,,,,,,,,,,,,,
94,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2022-10-28 10:53:26.838,2019-10-16 17:48:40,1195.0,,158.0,35.0,151.0,125.0,1428.0,2019-10-16 18:14:55.000,1.5.3,41.0,76.0,31,False,64.0,logbook,conda-forge/logbook,,5296.0,4113.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000,1183.0,2341815.0,2344221.0,https://anaconda.org/conda-forge/logbook,2022-10-28 10:53:26.838,112954.0,3.0,287.0,,,,,,,,,,,,,,,,,,,
95,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-01-27 11:03:41.000,2023-01-27 11:03:40,548.0,19.0,89.0,11.0,154.0,267.0,1121.0,2023-01-19 23:00:14.000,0.20.0,46.0,35.0,31,True,55.0,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],6889.0,6590.0,https://pypi.org/project/mkdocstrings,2023-01-19 22:59:01.803,299.0,317001.0,318717.0,https://anaconda.org/conda-forge/mkdocstrings,2023-01-20 22:30:58.067,48048.0,2.0,,,,,,,,,,,,,,,,,,,,
96,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2023-02-01 14:02:22.000,2023-01-26 22:23:59,506.0,17.0,119.0,20.0,129.0,76.0,953.0,2023-01-09 20:56:32.595,3.6.0,28.0,53.0,31,False,31.0,prettytable,conda-forge/prettytable,,40214.0,39374.0,https://pypi.org/project/prettytable,2023-01-09 20:56:32.595,840.0,7727141.0,7739712.0,https://anaconda.org/conda-forge/prettytable,2023-01-08 19:42:24.814,1005726.0,3.0,,,,,,,,,,,,,,,,,,,,
97,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-02-16 10:14:58.000,2023-02-16 05:47:40,293.0,39.0,87.0,8.0,181.0,133.0,913.0,2023-02-13 18:10:05.834,23.2.13,55.0,70.0,31,True,45.0,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],30396.0,30128.0,https://pypi.org/project/flake8-bugbear,2023-01-20 21:20:01.679,268.0,1743816.0,1759755.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-02-14 16:57:12.293,669462.0,2.0,,,,,,,,,,,,,,,,,,,,
98,PyOxidizer,indygreg/PyOxidizer,packaging,A modern Python application packaging and distribution tool.,,https://github.com/indygreg/PyOxidizer,https://github.com/indygreg/PyOxidizer,MPL-2.0,2018-12-18 23:32:13.000,2023-02-15 15:59:58.000,2023-01-21 22:38:30,6697.0,60.0,197.0,60.0,121.0,227.0,4528.0,2023-01-02 16:18:55.910,0.24.0,22.0,53.0,30,True,304.0,pyoxidizer,,,152.0,148.0,https://pypi.org/project/pyoxidizer,2023-01-02 16:18:55.910,4.0,4311.0,4489.0,,,,2.0,6608.0,,,,,,,,,,,,,,,,,,,
99,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2023-02-14 05:57:23.000,2023-02-14 05:57:22,1018.0,21.0,150.0,34.0,446.0,340.0,2469.0,2022-12-06 22:22:02.046,3.3.1,149.0,34.0,30,True,14.0,pyupgrade,conda-forge/pyupgrade,,60.0,,https://pypi.org/project/pyupgrade,2022-12-06 22:22:02.046,60.0,396399.0,406552.0,https://anaconda.org/conda-forge/pyupgrade,2022-12-07 01:35:57.277,497502.0,2.0,,,,,,,,,,,,,,,,,,,,
100,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2023-02-16 03:23:13.000,2023-02-14 23:33:56,2500.0,269.0,246.0,41.0,509.0,448.0,1581.0,2023-01-30 02:23:00.441,0.3.12,46.0,103.0,30,True,93.0,briefcase,,,17.0,,https://pypi.org/project/briefcase,2023-01-30 02:23:00.441,17.0,4831.0,4832.0,,,,2.0,55.0,,,,,,,,,,,,,,,,,,,
101,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2023-02-06 22:37:45.000,2022-12-08 18:50:56,533.0,35.0,122.0,31.0,300.0,112.0,1458.0,2022-12-08 19:10:01.428,2.3.5,54.0,40.0,30,True,53.0,safety,conda-forge/safety,,363.0,8.0,https://pypi.org/project/safety,2022-12-08 19:10:01.428,355.0,1056058.0,1065142.0,https://anaconda.org/conda-forge/safety,2022-12-09 10:33:04.329,51829.0,3.0,277657.0,,,,,,,,,,,,,,,,,,,
102,cx_Freeze,marcelotduarte/cx_Freeze,packaging,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",,https://github.com/marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000,2023-02-16 02:14:54.004,2023-02-15 16:34:11,1514.0,61.0,199.0,28.0,865.0,755.0,1020.0,2023-02-15 17:23:04.305,6.14.3,56.0,100.0,30,True,70.0,cx_freeze,conda-forge/cx_freeze,,41.0,,https://pypi.org/project/cx_freeze,2023-01-30 09:51:27.855,41.0,62319.0,66243.0,https://anaconda.org/conda-forge/cx_freeze,2023-02-16 02:14:54.004,192283.0,2.0,,,,,,,,,,,,,,,,,,,,
103,pytest-sugar,Teemu/pytest-sugar,testing,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",,https://github.com/Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000,2023-01-17 13:41:57.000,2022-12-11 13:43:39,409.0,3.0,69.0,17.0,156.0,87.0,997.0,2022-11-05 08:06:05.737,0.9.6,28.0,45.0,30,True,23.0,pytest-sugar,conda-forge/pytest-sugar,['pytest'],24101.0,21482.0,https://pypi.org/project/pytest-sugar,2022-11-05 08:06:05.737,2619.0,842254.0,844844.0,https://anaconda.org/conda-forge/pytest-sugar,2022-11-05 11:46:05.380,170941.0,3.0,,,,,,,,,,,,,,,,,,,,
104,colorlog,borntyping/python-colorlog,logging,A colored formatter for the python logging module.,,https://github.com/borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2023-02-08 04:25:59.000,2022-08-29 14:53:21,230.0,,82.0,12.0,46.0,73.0,782.0,2022-08-29 14:53:13.855,6.7.0,66.0,30.0,30,True,3.0,colorlog,conda-forge/colorlog,,24983.0,22514.0,https://pypi.org/project/colorlog,2022-08-29 14:53:13.855,2469.0,7327367.0,7343347.0,https://anaconda.org/conda-forge/colorlog,2022-10-26 21:11:56.658,1310363.0,3.0,,,,,,,,,,,,,,,,,,,,
105,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,ZPL-2.1,2012-03-25 21:47:18.000,2022-12-16 15:19:24.000,2022-11-08 15:07:52,1711.0,,172.0,55.0,273.0,228.0,556.0,2022-11-08 15:13:17.367,3.0.1,123.0,92.0,30,False,134.0,zc.buildout,conda-forge/zc.buildout,,1065.0,,https://pypi.org/project/zc.buildout,2022-11-08 15:13:17.367,1065.0,73734.0,74949.0,https://anaconda.org/conda-forge/zc.buildout,2022-03-31 09:12:41.632,20662.0,3.0,,,,,,,,,,,,,,,,,,,,
106,mccabe,PyCQA/mccabe,code-metrics,McCabe complexity checker for Python.,,https://github.com/PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2022-11-23 18:04:35.000,2022-01-24 01:11:19,143.0,,49.0,17.0,56.0,38.0,536.0,2022-01-24 01:14:49.000,0.7.0,13.0,21.0,30,True,12.0,mccabe,conda-forge/mccabe,,358696.0,342824.0,https://pypi.org/project/mccabe,2022-01-24 01:14:49.000,15872.0,27413305.0,27489291.0,https://anaconda.org/conda-forge/mccabe,2022-01-24 18:42:20.668,6078952.0,2.0,,,,,,,,,,,,,,,,,,,,
107,coveralls-python,TheKevJames/coveralls-python,testing,Show coverage stats online via coveralls.io.,,https://github.com/TheKevJames/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2023-02-14 02:06:24.000,2023-01-25 16:29:31,473.0,5.0,187.0,8.0,223.0,146.0,509.0,2021-11-11 21:00:03.000,3.3.1,42.0,64.0,30,True,12.0,coveralls,conda-forge/coveralls,['pytest'],39803.0,30529.0,https://pypi.org/project/coveralls,2021-11-11 21:00:03.000,9274.0,592100.0,603881.0,https://anaconda.org/conda-forge/coveralls,2022-08-03 01:11:21.846,860047.0,3.0,,,,,,,,,,,,,,,,,,,,
108,executing,alexmojaki/executing,ast,"Get information about what a Python frame is currently doing, particularly the AST node being executed.",,https://github.com/alexmojaki/executing,https://github.com/alexmojaki/executing,MIT,2019-05-25 08:22:26.000,2023-02-15 23:00:29.000,2022-12-27 17:54:48,436.0,23.0,27.0,9.0,37.0,18.0,222.0,2022-10-29 15:21:26.062,1.2.0,31.0,9.0,30,True,13.0,executing,conda-forge/executing,,52891.0,52821.0,https://pypi.org/project/executing,2022-10-29 15:21:26.062,70.0,8386852.0,8528459.0,https://anaconda.org/conda-forge/executing,2022-11-01 15:44:50.965,5381090.0,1.0,,,,,,,,,,,,,,,,,,,,
109,gdbgui,cs01/gdbgui,debugging,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",,https://github.com/cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000,2023-02-11 12:40:11.000,2022-06-22 04:41:01,431.0,,530.0,165.0,150.0,166.0,9061.0,2022-06-22 04:50:45.000,0.15.1.0,94.0,40.0,29,True,143.0,gdbgui,,,256.0,253.0,https://pypi.org/project/gdbgui,2022-06-22 04:46:50.000,3.0,278544.0,278941.0,,,,2.0,12307.0,,,,,,,,,,,,,,,,,,,
110,memory-profiler,pythonprofilers/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2022-12-06 17:25:01.000,2022-12-06 17:25:01,713.0,5.0,362.0,76.0,159.0,113.0,3761.0,2022-11-15 17:59:01.069,0.61.0,59.0,101.0,29,True,122.0,memory_profiler,conda-forge/memory_profiler,,179.0,,https://pypi.org/project/memory_profiler,2022-11-15 17:59:01.069,179.0,674253.0,677662.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,276135.0,2.0,,,,,,,,,,,,-1.0,,,,,,,,
111,factory_boy,FactoryBoy/factory_boy,testing,A test fixtures replacement for Python.,,https://github.com/FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2023-02-07 22:17:55.000,2023-02-07 07:38:40,959.0,2.0,349.0,40.0,462.0,377.0,3046.0,2021-10-26 14:02:33.000,3.2.1,42.0,126.0,29,True,160.0,factory_boy,conda-forge/factory_boy,,735.0,,https://pypi.org/project/factory_boy,2021-10-26 14:02:33.000,735.0,2680312.0,2681838.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,117557.0,3.0,,,,,,,,,,,,,,,,,,,,
112,detect-secrets,Yelp/detect-secrets,security,An enterprise friendly way of detecting and preventing secrets in code.,,https://github.com/Yelp/detect-secrets,https://github.com/Yelp/detect-secrets,Apache-2.0,2017-12-05 00:38:38.000,2023-01-31 21:00:27.000,2022-12-22 21:11:23,1211.0,4.0,343.0,46.0,379.0,187.0,2736.0,2022-10-05 17:13:10.000,1.4.0,37.0,70.0,29,True,119.0,detect-secrets,,,29.0,,https://pypi.org/project/detect-secrets,2022-10-04 19:58:36.939,29.0,368003.0,368003.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
113,Diamond,python-diamond/Diamond,profiling,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,,https://github.com/python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2023-01-29 19:46:36.000,2023-01-29 19:46:36,3335.0,3.0,600.0,89.0,532.0,170.0,1697.0,2016-11-25 22:13:29.000,4.0.515,36.0,384.0,29,True,135.0,diamond,,,156.0,122.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,34.0,30395.0,30395.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
114,pyelftools,eliben/pyelftools,debugging,Parsing ELF and DWARF in Python.,,https://github.com/eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2023-02-04 00:41:41.000,2023-02-04 00:41:41,638.0,2.0,465.0,70.0,253.0,140.0,1609.0,,,10.0,89.0,29,True,67.0,pyelftools,conda-forge/pyelftools,,5204.0,4676.0,https://pypi.org/project/pyelftools,2022-08-10 21:45:29.337,528.0,2419818.0,2421233.0,https://anaconda.org/conda-forge/pyelftools,2022-10-29 13:21:01.531,117482.0,2.0,,,,,,,,,,,,,,,,,,,,
115,pybuilder,pybuilder/pybuilder,build-tools,Software build automation tool for Python.,,https://github.com/pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000,2022-12-19 10:09:26.000,2022-11-04 02:52:33,1415.0,,254.0,94.0,375.0,418.0,1498.0,2022-11-04 03:13:11.030,0.13.8,667.0,39.0,29,True,94.0,pybuilder,conda-forge/pybuilder,,61.0,,https://pypi.org/project/pybuilder,2022-11-04 03:13:11.030,61.0,18411.0,19114.0,https://anaconda.org/conda-forge/pybuilder,2022-11-04 07:28:51.464,33787.0,3.0,,,,,,,,,,,,,,,,,,,,
116,radon,rubik/radon,code-metrics,Various code metrics for Python code.,,https://github.com/rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2023-02-07 15:02:53.000,2022-09-03 06:11:45,527.0,,99.0,31.0,79.0,141.0,1413.0,2021-08-08 13:25:20.000,5.1.0,54.0,52.0,29,True,20.0,radon,conda-forge/radon,,4277.0,3677.0,https://pypi.org/project/radon,2021-12-15 14:08:03.854,600.0,354949.0,355793.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415,54072.0,2.0,,,,,,,,,,,,,,,,,,,,
117,pytest-benchmark,ionelmc/pytest-benchmark,testing,py.test fixture for benchmarking code.,,https://github.com/ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000,2023-02-05 17:20:52.000,2022-10-25 21:21:25,1001.0,,101.0,17.0,65.0,86.0,1032.0,2022-10-25 21:23:01.695,4.0.0,43.0,37.0,29,True,88.0,pytest-benchmark,conda-forge/pytest-benchmark,['pytest'],6790.0,6177.0,https://pypi.org/project/pytest-benchmark,2022-10-25 21:23:01.695,613.0,603904.0,623245.0,https://anaconda.org/conda-forge/pytest-benchmark,2022-10-26 11:10:23.029,1605303.0,3.0,,,,,,,,,,,,,,,,,,,,
118,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-02-06 17:42:17.000,2023-02-05 21:24:45,292.0,38.0,92.0,10.0,160.0,138.0,468.0,2023-01-30 23:06:33.000,1.22.0,64.0,50.0,29,True,23.0,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],1487.0,,https://pypi.org/project/sphinx-autodoc-typehints,2023-01-30 23:11:04.728,1487.0,1304401.0,1311319.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-01-25 17:54:59.740,435856.0,2.0,,,,,,,,,,,,,,,,,,,,
119,sphinx-autobuild,executablebooks/sphinx-autobuild,documentation,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,,https://github.com/executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000,2023-02-09 10:55:49.000,2023-02-09 08:53:43,295.0,10.0,58.0,18.0,59.0,53.0,448.0,2022-04-20 19:59:44.000,2021.03.14,15.0,24.0,29,True,21.0,sphinx-autobuild,conda-forge/sphinx-autobuild,['sphinx'],19374.0,16707.0,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000,2667.0,456711.0,458919.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297,154624.0,2.0,,,,,,,,,,,,,,,,,,,,
120,pep8-naming,PyCQA/pep8-naming,linters,Naming Convention checker for Python.,,https://github.com/PyCQA/pep8-naming,https://github.com/PyCQA/pep8-naming,Saxpath,2013-02-09 18:32:52.000,2022-12-20 00:48:27.815,2022-12-19 20:42:53,256.0,3.0,121.0,14.0,121.0,76.0,424.0,2022-12-19 20:46:55.580,0.13.3,27.0,35.0,29,False,17.0,pep8-naming,conda-forge/pep8-naming,,47173.0,45398.0,https://pypi.org/project/pep8-naming,2022-12-19 20:46:55.580,1775.0,1884140.0,1887434.0,https://anaconda.org/conda-forge/pep8-naming,2022-12-20 00:48:27.815,276771.0,2.0,,,,,,,,,,,,,,,,,,,,
121,wasabi,ines/wasabi,logging,A lightweight console printing and formatting toolkit.,,https://github.com/explosion/wasabi,https://github.com/explosion/wasabi,MIT,2018-11-17 14:40:55.000,2023-01-30 11:46:37.000,2023-01-30 10:06:49,253.0,6.0,26.0,14.0,29.0,5.0,368.0,2023-01-16 06:55:01.507,1.1.1,40.0,12.0,29,True,4.0,wasabi,conda-forge/wasabi,,25572.0,25282.0,https://pypi.org/project/wasabi,2023-01-16 06:55:01.507,290.0,3613711.0,3634456.0,https://anaconda.org/conda-forge/wasabi,2023-01-23 10:44:50.730,995783.0,3.0,,,,,,,,,,,,,,,,,,,explosion/wasabi,
122,flake8-quotes,zheller/flake8-quotes,linters,Flake8 extension for checking quotes in python.,,https://github.com/zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000,2022-12-20 11:05:53.269,2022-12-19 16:44:44,108.0,4.0,36.0,4.0,65.0,43.0,160.0,2022-12-19 16:50:01.696,3.3.2,41.0,32.0,29,True,6.0,flake8-quotes,conda-forge/flake8-quotes,['flake8'],17880.0,17018.0,https://pypi.org/project/flake8-quotes,2022-12-19 16:50:01.696,862.0,617274.0,625853.0,https://anaconda.org/conda-forge/flake8-quotes,2022-12-20 11:05:53.269,660587.0,2.0,,,,,,,,,,,,,,,,,,,,
123,flake8-isort,gforcada/flake8-isort,linters,flake8 plugin that integrates isort.,,https://github.com/gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000,2022-12-23 09:25:56.098,2022-12-22 22:55:55,353.0,36.0,88.0,7.0,80.0,48.0,141.0,2022-12-22 22:56:11.423,6.0.0,41.0,37.0,29,True,9.0,flake8-isort,conda-forge/flake8-isort,['flake8'],21356.0,20705.0,https://pypi.org/project/flake8-isort,2022-12-22 22:56:11.423,651.0,927958.0,928713.0,https://anaconda.org/conda-forge/flake8-isort,2022-12-23 09:25:56.098,30210.0,2.0,,,,,,,,,,,,,,,,,,,,
124,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-01-03 13:15:29.000,2023-01-03 13:15:29,307.0,2.0,926.0,235.0,112.0,98.0,15680.0,2022-04-02 15:00:56.000,1.1.1,57.0,27.0,28,True,20.0,pysnooper,conda-forge/pysnooper,,48.0,,https://pypi.org/project/pysnooper,2022-04-02 15:00:56.000,48.0,232697.0,234010.0,https://anaconda.org/conda-forge/pysnooper,2022-04-04 02:05:04.609,59093.0,2.0,,,,,,,,,,,,,,,,,,,,
125,Bpytop,aristocratos/bpytop,profiling,Linux/OSX/FreeBSD resource monitor.,,https://github.com/aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000,2022-03-06 14:22:47.000,2022-03-06 14:20:17,408.0,,357.0,154.0,69.0,227.0,9189.0,2021-12-22 19:23:21.000,1.0.68,53.0,35.0,28,True,67.0,bpytop,conda-forge/bpytop,,85.0,84.0,https://pypi.org/project/bpytop,2021-12-22 19:23:21.000,1.0,7809.0,8228.0,https://anaconda.org/conda-forge/bpytop,2021-12-22 23:07:43.371,10075.0,3.0,,,,,,,,,,,,,,,,,,,,
126,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2023-02-16 12:03:31.000,2023-02-15 16:47:02,2348.0,65.0,241.0,44.0,1089.0,790.0,4206.0,2023-02-10 10:09:15.000,2023.02.09,102.0,109.0,28,True,446.0,,conda-forge/mamba,,,,,,,,133870.0,https://anaconda.org/conda-forge/mamba,2023-02-10 12:37:40.217,6291916.0,3.0,,,,,,,,,,,,,,,,,,,,
127,coala,coala/coala,linters,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",,https://github.com/coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000,2022-07-03 04:03:12.000,2021-06-11 17:11:55,4487.0,,1356.0,106.0,3152.0,2371.0,3423.0,2017-05-30 10:07:57.000,0.11.1,730.0,483.0,28,False,835.0,coala-bears,,,120.0,12.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000,108.0,1243.0,1244.0,,,,2.0,156.0,,,,,,,,,,,,,,,,,,,
128,pytest-testinfra,pytest-dev/pytest-testinfra,testing,Testinfra test your infrastructures.,,https://github.com/pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000,2023-02-12 06:19:19.000,2023-01-11 17:43:24,719.0,12.0,318.0,82.0,369.0,206.0,2158.0,2022-12-06 07:57:49.000,7.0.1,11.0,123.0,28,True,123.0,pytest-testinfra,conda-forge/pytest-testinfra,['pytest'],9.0,,https://pypi.org/project/pytest-testinfra,2022-12-01 20:31:08.422,9.0,196900.0,197256.0,https://anaconda.org/conda-forge/pytest-testinfra,2022-12-13 07:21:44.910,8915.0,3.0,,,,,,,,,,,,,,,,,,,,
129,pdbpp,pdbpp/pdbpp,debugging,"pdb++, a drop-in replacement for pdb (the Python debugger).",,https://github.com/pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000,2023-02-08 01:23:10.000,2022-07-14 18:31:38,706.0,,58.0,19.0,316.0,125.0,1056.0,2021-07-09 22:22:20.000,0.10.3,26.0,41.0,28,True,91.0,pdbpp,conda-forge/pdbpp,,5095.0,4483.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000,612.0,446072.0,447442.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419,90429.0,2.0,,,,,,,,,,,,,,,,,,,,
130,autoflake,myint/autoflake,refactoring,Removes unused imports and unused variables as reported by pyflakes.,,https://github.com/PyCQA/autoflake,https://github.com/PyCQA/autoflake,MIT,2012-12-27 03:40:17.000,2023-02-14 05:42:31.000,2023-02-14 05:42:31,562.0,34.0,68.0,12.0,128.0,67.0,712.0,2023-01-31 16:04:02.641,2.0.1,54.0,36.0,28,True,30.0,autoflake,conda-forge/autoflake,,555.0,,https://pypi.org/project/autoflake,2023-01-31 16:04:02.641,555.0,1306767.0,1316675.0,https://anaconda.org/conda-forge/autoflake,2022-10-14 07:46:06.339,455778.0,2.0,,,,,,,,,,,,,,,,,,,PyCQA/autoflake,
131,astor,berkerpeksag/astor,ast,Python AST read/write.,,https://github.com/berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000,2022-12-31 03:02:53.000,2022-12-31 03:02:53,264.0,1.0,95.0,25.0,109.0,76.0,704.0,2019-12-10 01:50:33.000,0.8.1,14.0,33.0,28,True,38.0,astor,conda-forge/astor,,2133.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000,2133.0,6932881.0,6959742.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971,1880332.0,2.0,,,,,,,,,,,,,,,,,,,,
132,PyHamcrest,hamcrest/PyHamcrest,testing,Hamcrest matchers for Python.,,https://github.com/hamcrest/PyHamcrest,https://github.com/hamcrest/PyHamcrest,,2010-12-24 02:55:56.000,2023-02-15 18:37:13.000,2023-02-15 18:37:13,619.0,7.0,100.0,22.0,149.0,59.0,687.0,2022-08-07 15:50:19.406,2.0.4,24.0,42.0,28,False,21.0,pyhamcrest,conda-forge/pyhamcrest,,34251.0,32427.0,https://pypi.org/project/pyhamcrest,2022-08-07 15:50:19.406,1824.0,1406220.0,1411858.0,https://anaconda.org/conda-forge/pyhamcrest,2022-09-21 07:33:07.620,456720.0,3.0,,,,,,,,,,,,,,,,,,,,
