,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,pypi_id,conda_id,dockerhub_id,commit_count,github_release_downloads,monthly_downloads,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,projectrank_placing,labels,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
44,yapf,https://github.com/google/yapf,,A formatter for Python files.,formatters,30,True,google/yapf,https://github.com/google/yapf,Apache-2.0,2015-03-18 18:22:31.000000,2021-10-09 19:49:58.000000,2021-09-16 18:04:21.000000,823.0,383.0,12105.0,2020-04-23 19:07:36.000000,0.30.0,67.0,132.0,333.0,yapf,conda-forge/yapf,,,,1545786.0,28021.0,24615.0,https://pypi.org/project/yapf,2020-04-23 19:07:36.000000,3406.0,1532927.0,https://anaconda.org/conda-forge/yapf,2021-04-19 00:01:27.357000,823005.0,,,,,3.0,,,,,,,,,,
45,buildbot,https://github.com/buildbot/buildbot,,Python-based continuous integration testing framework; your pull requests are more than welcome!.,build-tools,30,True,buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000000,2021-10-14 14:31:38.000000,2021-10-14 11:07:23.000000,1536.0,747.0,4692.0,2021-07-31 09:54:45.000000,3.3.0,113.0,801.0,650.0,buildbot,conda-forge/buildbot,,22268.0,17250.0,2064.0,1149.0,257.0,https://pypi.org/project/buildbot,2021-07-31 09:54:45.000000,892.0,,https://anaconda.org/conda-forge/buildbot,2021-07-31 13:21:14.599000,43725.0,,,,,2.0,,,,,,,,,,
46,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000000,2021-10-13 21:02:20.000000,2021-09-03 15:29:24.000000,328.0,348.0,2650.0,2018-05-05 15:05:40.000000,2.11.1,36.0,116.0,151.0,factory_boy,conda-forge/factory_boy,,891.0,,1740964.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000000,4256.0,1739594.0,https://anaconda.org/conda-forge/factory_boy,2021-04-04 01:17:30.466000,83597.0,,,,,2.0,,,,,,,,,,
47,logbook,https://github.com/getlogbook/logbook,,A cool logging replacement for Python.,logging,30,False,getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000000,2021-07-19 14:00:45.000000,2019-10-16 17:48:40.000000,157.0,125.0,1405.0,2019-01-16 20:35:25.000000,1.4.3,41.0,76.0,56.0,logbook,conda-forge/logbook,,1194.0,273.0,828516.0,4802.0,2738.0,https://pypi.org/project/logbook,2019-10-16 18:14:55.000000,2064.0,826868.0,https://anaconda.org/conda-forge/logbook,2021-01-11 05:40:29.145000,51000.0,,,,,2.0,,,,,,,,,,
48,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,30,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000000,2021-10-11 20:03:45.000000,2021-10-11 20:03:44.000000,98.0,91.0,1168.0,2021-05-18 11:53:27.000000,3.6.1,52.0,54.0,11.0,pytest-mock,conda-forge/pytest-mock,,,,5016604.0,26162.0,19982.0,https://pypi.org/project/pytest-mock,2021-05-06 19:21:18.000000,6180.0,4997494.0,https://anaconda.org/conda-forge/pytest-mock,2021-05-07 01:15:17.653000,1203971.0,,,,,2.0,['pytest'],,,,,,,,,
49,twine,https://github.com/pypa/twine,,Utilities for interacting with PyPI.,build-tools,30,True,pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000000,2021-10-12 13:19:26.000000,2021-10-10 01:22:04.000000,243.0,340.0,1168.0,2021-07-24 12:41:53.000000,3.4.2,43.0,103.0,45.0,twine,conda-forge/twine,,,,1971884.0,64904.0,47400.0,https://pypi.org/project/twine,2021-07-20 16:24:13.000000,17504.0,1966263.0,https://anaconda.org/conda-forge/twine,2021-07-20 19:18:02.428000,348546.0,,,,,2.0,,,,,,,,,,
50,wheel,https://github.com/pypa/wheel,,The official binary distribution format for Python.,build-tools,30,True,pypa/wheel,https://github.com/pypa/wheel,MIT,2016-07-16 23:19:28.580000,2021-10-08 03:15:32.000000,2021-10-07 22:22:38.000000,99.0,296.0,267.0,2021-08-09 20:48:33.000000,0.37.0,65.0,62.0,31.0,wheel,conda-forge/wheel,,,,101337729.0,62544.0,,https://pypi.org/project/wheel,2021-08-09 20:48:33.000000,62544.0,100992454.0,https://anaconda.org/conda-forge/wheel,2021-08-13 19:04:03.566000,21752387.0,,,,,2.0,,,,,,,,,,
51,numpydoc,https://github.com/numpy/numpydoc,,Numpy's Sphinx extensions.,documentation,29,True,numpy/numpydoc,https://github.com/numpy/numpydoc,BSD-3-Clause,2013-07-24 16:23:39.000000,2021-09-27 13:51:09.000000,2021-09-27 13:51:09.000000,5969.0,96.0,18392.0,2020-07-01 21:59:00.000000,1.1.0,13.0,66.0,58.0,numpydoc,conda-forge/numpydoc,,,,14913.0,35592.0,28244.0,https://pypi.org/project/numpydoc,2020-07-01 21:59:00.000000,7348.0,,https://anaconda.org/conda-forge/numpydoc,2020-10-01 19:37:54.384000,850097.0,,,,,2.0,['sphinx'],,,,,,,,,
52,PySnooper,https://github.com/cool-RR/PySnooper,,Never use print for debugging again.,debugging,29,True,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000000,2021-09-14 17:19:37.000000,2021-09-11 09:46:36.000000,906.0,94.0,14686.0,2021-09-11 09:50:56.000000,1.0.0,55.0,26.0,18.0,pysnooper,conda-forge/pysnooper,,300.0,,83073.0,538.0,492.0,https://pypi.org/project/pysnooper,2021-09-11 09:50:56.000000,46.0,81644.0,https://anaconda.org/conda-forge/pysnooper,2021-05-19 12:14:49.747000,41463.0,,,,,1.0,,,,,,,,,,
53,pipreqs,https://github.com/bndr/pipreqs,,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,dependency-managers,29,True,bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000000,2021-09-16 11:25:58.000000,2021-09-04 18:25:17.000000,244.0,91.0,3698.0,2019-11-14 11:06:56.000000,0.4.10,38.0,51.0,91.0,pipreqs,conda-forge/pipreqs,,309.0,,112057.0,7527.0,6999.0,https://pypi.org/project/pipreqs,2019-11-14 11:00:54.000000,528.0,111690.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131000,22426.0,,,,,3.0,,,,,,,,,,
54,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,29,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000000,2021-09-27 22:21:37.000000,2021-05-30 22:55:43.000000,86.0,98.0,798.0,2021-04-21 23:04:29.000000,0.15.1,20.0,26.0,65.0,pytest-asyncio,conda-forge/pytest-asyncio,,177.0,,1948290.0,18494.0,16466.0,https://pypi.org/project/pytest-asyncio,2021-04-21 23:04:29.000000,2028.0,1936285.0,https://anaconda.org/conda-forge/pytest-asyncio,2021-05-21 05:59:51.013000,636315.0,,,,,2.0,['pytest'],,,,,,,,,
55,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,29,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000000,2021-10-11 20:03:59.000000,2021-10-11 20:03:57.000000,155.0,243.0,772.0,2021-09-21 12:25:02.000000,2.4.0,57.0,75.0,204.0,pytest-xdist,conda-forge/pytest-xdist,,914.0,,29669.0,29879.0,22537.0,https://pypi.org/project/pytest-xdist,2021-09-21 12:25:02.000000,7342.0,,https://anaconda.org/conda-forge/pytest-xdist,2021-09-21 18:12:10.477000,1869179.0,,,,,2.0,['pytest'],,,,,,,,,
56,progressbar2,https://github.com/WoLpH/python-progressbar,,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,logging,29,True,WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000000,2021-10-14 03:35:54.000000,2021-10-12 21:43:27.000000,99.0,187.0,730.0,2021-10-12 21:43:39.000000,3.54.0,97.0,40.0,6.0,progressbar2,conda-forge/progressbar2,,887.0,1628.0,1127745.0,14676.0,12480.0,https://pypi.org/project/progressbar2,2021-10-12 21:43:39.000000,2196.0,1121953.0,https://anaconda.org/conda-forge/progressbar2,2020-09-09 14:31:33.844000,345647.0,,,,,2.0,,,,,,,,,,
57,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,29,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000000,2021-08-13 00:14:03.000000,2021-01-23 03:26:17.000000,177.0,180.0,446.0,2020-12-13 15:24:58.000000,3.1.1,44.0,43.0,91.0,pytest-html,conda-forge/pytest-html,,376.0,,1459266.0,13842.0,12858.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000000,984.0,1455954.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698000,175552.0,,,,,2.0,['pytest'],,,,,,,,,
58,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,29,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000000,2021-10-11 22:26:57.000000,2021-10-11 22:26:57.000000,48.0,76.0,186.0,2021-04-11 23:57:40.000000,1.4.3,29.0,22.0,5.0,typed_ast,,,181.0,,11900721.0,10362.0,,https://pypi.org/project/typed_ast,2021-04-11 23:57:40.000000,10362.0,11900721.0,,,,,,,,1.0,,,,,,,,,,
59,pyinstaller,https://github.com/pyinstaller/pyinstaller,,Freeze (package) Python programs into stand-alone executables.,packaging,28,True,pyinstaller/pyinstaller,https://github.com/pyinstaller/pyinstaller,GPL-2.0,2011-11-23 11:05:56.000000,2021-10-14 13:18:18.000000,2021-10-11 15:55:13.000000,1713.0,3976.0,8478.0,2021-08-07 05:53:00.000000,4.5.1,31.0,412.0,324.0,pyinstaller,conda-forge/pyinstaller,,8019.0,718873.0,572314.0,0.0,,https://pypi.org/project/pyinstaller,2021-08-07 05:48:19.000000,0.0,560677.0,https://anaconda.org/conda-forge/pyinstaller,2021-08-09 00:07:56.170000,266244.0,,,,,1.0,,,,,,,,,,
60,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,28,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000000,2021-10-13 05:25:23.000000,2021-10-13 05:25:18.000000,274.0,162.0,7444.0,2021-09-27 21:54:58.000000,0.3.10,33.0,29.0,71.0,py-spy,,,424.0,6654.0,490764.0,50.0,,https://pypi.org/project/py-spy,2021-09-27 21:54:58.000000,50.0,490518.0,,,,,,,,2.0,,,py-spy,,,,,,,
61,Nuitka,https://github.com/Nuitka/Nuitka,,"Nuitka is a Python compiler written in Python. It's fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",packaging,28,True,Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000000,2021-10-14 10:15:00.000000,2021-10-14 08:29:10.000000,334.0,804.0,5902.0,2021-09-27 16:10:00.000000,0.6.17,161.0,103.0,229.0,nuitka,conda-forge/nuitka,,8121.0,,29057.0,54.0,,https://pypi.org/project/nuitka,2021-10-14 10:15:00.000000,54.0,24279.0,https://anaconda.org/conda-forge/nuitka,2021-08-25 19:56:02.966000,315389.0,,,,,1.0,,,,,,,,,,
62,playwright-python,https://github.com/microsoft/playwright-python,,Python version of the Playwright testing and automation library.,testing,28,True,microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000000,2021-10-14 05:27:20.000000,2021-10-13 09:07:06.000000,454.0,442.0,5322.0,2021-10-05 20:43:44.000000,1.15.3,62.0,21.0,15.0,playwright,,,429.0,,126368.0,465.0,465.0,https://pypi.org/project/playwright,2021-10-05 20:43:44.000000,0.0,126368.0,,,,,,,,2.0,,,,,,,,,,
63,pycodestyle,https://github.com/PyCQA/pycodestyle,,Simple Python style checker in one Python file.,linters,28,True,PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,Saxpath,2009-10-02 00:43:37.000000,2021-10-13 21:28:40.000000,2021-10-13 19:29:49.000000,614.0,549.0,4421.0,2021-10-11 00:56:25.000000,2.8.0,13.0,127.0,113.0,pycodestyle,conda-forge/pycodestyle,,,,51086.0,185163.0,163933.0,https://pypi.org/project/pycodestyle,2021-10-11 00:56:25.000000,21230.0,,https://anaconda.org/conda-forge/pycodestyle,2021-10-11 20:03:59.620000,3269560.0,,,,,2.0,,-6.0,,,,,,,,
64,bandit,https://github.com/PyCQA/bandit,,Bandit is a tool designed to find common security issues in Python code.,security,28,True,PyCQA/bandit,https://github.com/PyCQA/bandit,Apache-2.0,2018-04-26 09:08:12.000000,2021-10-05 07:51:16.000000,2021-08-24 02:15:43.000000,360.0,368.0,3576.0,2020-12-13 02:48:28.000000,1.7.0,31.0,134.0,180.0,bandit,conda-forge/bandit,,1177.0,100.0,3141.0,10709.0,8355.0,https://pypi.org/project/bandit,2020-12-13 02:48:28.000000,2354.0,,https://anaconda.org/conda-forge/bandit,2021-09-16 07:37:16.557000,91035.0,,,,,1.0,,,,,,,,,,
65,pytype,https://github.com/google/pytype,,A static type analyzer for Python code.,linters,28,True,google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000000,2021-10-14 03:43:25.000000,2021-10-14 03:43:21.000000,217.0,352.0,3471.0,2021-10-11 20:56:49.000000,2021.10.11,112.0,68.0,97.0,pytype,conda-forge/pytype,,4740.0,,137318.0,88.0,,https://pypi.org/project/pytype,2021-10-11 20:56:49.000000,88.0,133751.0,https://anaconda.org/conda-forge/pytype,2020-10-13 18:48:00.617000,60653.0,,,,,2.0,,,,,,,,,,
66,mimesis,https://github.com/lk-geimfari/mimesis,,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",testing,28,True,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000000,2021-10-13 23:59:35.000000,2021-10-13 12:44:15.000000,274.0,292.0,3376.0,2021-06-20 13:16:14.000000,5.0.0,31.0,106.0,5.0,mimesis,,,2042.0,175.0,97786.0,84.0,,https://pypi.org/project/mimesis,2020-12-21 11:12:37.000000,84.0,97784.0,,,,,,,,2.0,,,,,,,,,,
67,structlog,https://github.com/hynek/structlog,,Structured Logging for Python.,logging,28,True,hynek/structlog,https://github.com/hynek/structlog,MIT,2013-08-13 15:55:58.000000,2021-10-14 11:01:56.000000,2021-10-14 11:01:56.000000,142.0,164.0,1678.0,2021-10-12 13:33:16.000000,21.2.0,24.0,76.0,32.0,structlog,conda-forge/structlog,,,,2382871.0,4916.0,3710.0,https://pypi.org/project/structlog,2021-10-12 13:29:37.000000,1206.0,2380681.0,https://anaconda.org/conda-forge/structlog,2021-10-13 12:54:53.102000,137986.0,,,,,2.0,,,,,,,,,,
68,nose,https://github.com/nose-devs/nose,,nose is nicer testing for python.,testing,28,False,nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000000,2021-04-09 10:35:26.000000,2016-03-04 01:16:26.000000,358.0,461.0,1340.0,2015-06-02 09:12:36.000000,1.3.7,14.0,95.0,447.0,nose,conda-forge/nose,,1004.0,,29093.0,201958.0,115484.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000000,86474.0,,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277000,1891096.0,,,,,2.0,,,,,,,,,,
69,pyelftools,https://github.com/eliben/pyelftools,,Parsing ELF and DWARF in Python.,debugging,28,True,eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000000,2021-09-17 20:37:03.000000,2021-09-17 20:37:03.000000,402.0,114.0,1314.0,,,8.0,78.0,54.0,pyelftools,conda-forge/pyelftools,,574.0,,641705.0,3443.0,2559.0,https://pypi.org/project/pyelftools,2020-10-27 13:45:19.000000,884.0,640589.0,https://anaconda.org/conda-forge/pyelftools,2020-10-27 16:16:13.901000,74837.0,,,,,2.0,,,,,,,,,,
70,radon,https://github.com/rubik/radon,,Various code metrics for Python code.,code-metrics,28,True,rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000000,2021-10-12 16:51:48.000000,2021-08-08 13:24:47.000000,97.0,136.0,1251.0,2021-06-08 16:35:34.000000,5.0.1,53.0,49.0,19.0,radon,conda-forge/radon,,521.0,,375886.0,3136.0,2038.0,https://pypi.org/project/radon,2021-08-08 13:25:20.000000,1098.0,375163.0,https://anaconda.org/conda-forge/radon,2021-09-07 09:02:03.415000,34719.0,,,,,1.0,,,,,,,,,,
71,scons,https://github.com/SCons/scons,,SCons - a software construction tool.,build-tools,28,True,SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579000,2021-10-13 23:06:04.000000,2021-10-10 19:54:29.000000,236.0,2655.0,1247.0,2021-08-05 19:31:22.000000,4.2.0,14.0,135.0,653.0,scons,conda-forge/scons,,7508.0,378.0,194554.0,50.0,,https://pypi.org/project/scons,2019-12-17 02:49:51.000000,50.0,190317.0,https://anaconda.org/conda-forge/scons,2021-08-01 10:59:18.245000,232381.0,,,,,2.0,,,,,,,,,,
72,safety,https://github.com/pyupio/safety,,Safety checks your installed dependencies for known security vulnerabilities.,security,28,True,pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000000,2021-08-25 12:36:04.000000,2021-04-28 19:57:23.000000,96.0,70.0,1113.0,2021-01-15 19:34:46.000000,1.10.3,38.0,35.0,47.0,safety,conda-forge/safety,,372.0,88190.0,725817.0,3302.0,2758.0,https://pypi.org/project/safety,2021-01-15 19:34:46.000000,544.0,720368.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958000,23455.0,,,,,1.0,,,,,,,,,,
73,doit,https://github.com/pydoit/doit,,task management & automation tool.,build-tools,28,True,pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000000,2021-09-28 17:28:52.000000,2021-07-06 19:44:10.000000,137.0,192.0,1105.0,2020-09-04 06:38:01.000000,0.33.1,43.0,56.0,64.0,doit,conda-forge/doit,,1367.0,,228583.0,1260.0,794.0,https://pypi.org/project/doit,2020-09-04 06:38:01.000000,466.0,227122.0,https://anaconda.org/conda-forge/doit,2020-10-11 16:47:23.103000,67210.0,,,,,2.0,,,,,,,,,,
74,pydocstyle,https://github.com/PyCQA/pydocstyle,,docstring style checker.,linters,28,True,PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000000,2021-10-10 13:59:20.000000,2021-10-10 13:58:44.000000,152.0,195.0,822.0,2021-05-17 20:37:45.000000,6.1.1,17.0,74.0,79.0,pydocstyle,conda-forge/pydocstyle,,714.0,56.0,7023.0,23286.0,19366.0,https://pypi.org/project/pydocstyle,2021-05-17 20:37:45.000000,3920.0,,https://anaconda.org/conda-forge/pydocstyle,2021-05-18 22:35:13.379000,442467.0,,,,,2.0,,,,,,,,,,
75,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,28,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000000,2021-10-08 07:42:59.136000,2021-10-07 11:03:02.000000,74.0,67.0,713.0,2021-08-23 10:16:08.000000,6.4.1,62.0,30.0,,colorlog,conda-forge/colorlog,,,,5368237.0,15296.0,11630.0,https://pypi.org/project/colorlog,2021-08-23 10:10:30.000000,3666.0,5361777.0,https://anaconda.org/conda-forge/colorlog,2021-10-08 07:42:59.136000,426369.0,,,,,2.0,,,,,,,,,,
76,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,28,True,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000000,2021-09-24 20:53:42.000000,2021-09-24 20:53:41.000000,175.0,53.0,625.0,2018-10-03 01:39:17.000000,0.7.12,24.0,28.0,81.0,alabaster,conda-forge/alabaster,,351.0,,47464.0,67038.0,52140.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000000,14898.0,,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017000,2990256.0,,,,,2.0,['sphinx'],,,,,,,,,
77,gast,https://github.com/serge-sans-paille/gast,,Python AST that abstracts the underlying Python version.,ast,28,True,serge-sans-paille/gast,https://github.com/serge-sans-paille/gast,BSD-3-Clause,2016-07-18 10:39:07.000000,2021-08-06 10:14:34.000000,2021-08-06 10:14:34.000000,23.0,24.0,116.0,2021-08-02 05:45:24.000000,0.5.2,19.0,10.0,1.0,gast,conda-forge/gast,,90.0,,9746261.0,71032.0,67644.0,https://pypi.org/project/gast,2021-08-02 05:45:24.000000,3388.0,9714670.0,https://anaconda.org/conda-forge/gast,2021-06-29 07:42:31.263000,1295266.0,,,,,2.0,,,,,,,,,,
78,memory-profiler,https://github.com/pythonprofilers/memory_profiler,,Monitor Memory usage of Python code.,profiling,27,True,pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000000,2021-10-12 21:50:21.000000,2021-10-12 21:50:21.000000,321.0,100.0,3107.0,2018-08-16 03:16:49.000000,0.54.0,52.0,89.0,105.0,memory_profiler,,,641.0,,335929.0,534.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000000,534.0,335929.0,,,,,,,,2.0,,,,,,,,,,
79,pudb,https://github.com/inducer/pudb,,Full-screen console debugger for Python.,debugging,27,True,inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000000,2021-09-30 09:20:48.000000,2021-09-30 02:55:11.000000,184.0,142.0,2229.0,2017-09-02 18:52:28.000000,2017.1.4,69.0,78.0,136.0,pudb,conda-forge/pudb,,,,167876.0,4014.0,2588.0,https://pypi.org/project/pudb,2021-05-08 20:11:53.000000,1426.0,166139.0,https://anaconda.org/conda-forge/pudb,2021-08-21 21:47:40.449000,109463.0,,,,,2.0,,,,,,,,,,
80,flit,https://github.com/takluyver/flit,,Simplified packaging of Python modules.,build-tools,27,True,takluyver/flit,https://github.com/takluyver/flit,BSD-3-Clause,2015-03-13 21:22:27.000000,2021-10-14 07:49:05.000000,2021-10-10 12:07:58.000000,82.0,178.0,1511.0,2021-10-10 09:45:49.000000,3.4.0,41.0,45.0,92.0,flit,conda-forge/flit,,959.0,,162013.0,226.0,,https://pypi.org/project/flit,2021-10-10 09:45:49.000000,226.0,160329.0,https://anaconda.org/conda-forge/flit,2021-10-12 17:00:40.913000,94323.0,,,,,3.0,,,,,,,,,,
81,pybuilder,https://github.com/pybuilder/pybuilder,,Software build automation tool for Python.,build-tools,27,True,pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,Apache-2.0,2012-07-23 11:38:06.000000,2021-10-14 07:45:08.000000,2021-10-14 07:32:22.000000,238.0,409.0,1329.0,2021-10-14 07:45:09.000000,0.13.3,645.0,36.0,90.0,pybuilder,,,1368.0,,17032.0,110.0,,https://pypi.org/project/pybuilder,2021-10-14 07:42:25.000000,110.0,17032.0,,,,,,,,3.0,,,,,,,,,,
82,pdbpp,https://github.com/pdbpp/pdbpp,,"pdb++, a drop-in replacement for pdb (the Python debugger).",debugging,27,True,pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000000,2021-10-10 14:03:08.000000,2021-09-28 22:57:23.000000,46.0,115.0,814.0,2021-07-09 22:22:20.000000,0.10.3,26.0,40.0,64.0,pdbpp,conda-forge/pdbpp,,697.0,,213763.0,3337.0,2309.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000000,1028.0,212477.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419000,64344.0,,,,,2.0,,,,,,,,,,
83,pytest-sugar,https://github.com/Teemu/pytest-sugar,,"a plugin for py.test that changes the default look and feel of py.test (e.g. progressbar, show tests that fail..",testing,27,True,Teemu/pytest-sugar,https://github.com/Teemu/pytest-sugar,BSD-3-Clause,2013-06-25 21:09:27.000000,2020-10-24 19:01:48.000000,2020-10-24 18:04:51.000000,55.0,68.0,734.0,2020-07-06 18:40:33.000000,0.9.4,25.0,36.0,35.0,pytest-sugar,conda-forge/pytest-sugar,,344.0,,551782.0,12872.0,8292.0,https://pypi.org/project/pytest-sugar,2020-07-06 18:40:33.000000,4580.0,549496.0,https://anaconda.org/conda-forge/pytest-sugar,2020-09-18 13:41:24.029000,114341.0,,,,,2.0,['pytest'],,,,,,,,,
84,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,27,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000000,2021-10-13 16:24:06.000000,2021-10-13 14:09:24.000000,50.0,58.0,611.0,2021-09-29 14:41:52.000000,21.9.2,36.0,42.0,42.0,flake8-bugbear,conda-forge/flake8-bugbear,,176.0,,17504.0,6203.0,5163.0,https://pypi.org/project/flake8-bugbear,2021-09-29 14:41:52.000000,1040.0,,https://anaconda.org/conda-forge/flake8-bugbear,2021-09-29 17:18:12.400000,455115.0,,,,,2.0,['flake8'],,,,,,,,,
85,astor,https://github.com/berkerpeksag/astor,,Python AST read/write.,ast,27,True,berkerpeksag/astor,https://github.com/berkerpeksag/astor,BSD-3-Clause,2012-09-19 23:02:51.000000,2021-03-15 17:27:04.000000,2021-03-15 17:27:04.000000,84.0,74.0,605.0,2019-12-10 01:50:33.000000,0.8.1,14.0,31.0,34.0,astor,conda-forge/astor,,261.0,,4438368.0,3756.0,,https://pypi.org/project/astor,2019-12-10 01:50:33.000000,3756.0,4413409.0,https://anaconda.org/conda-forge/astor,2020-07-01 13:36:26.971000,1347808.0,,,,,3.0,,,,,,,,,,
86,sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,,Sphinx Bootstrap Theme.,documentation,27,True,ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000000,2021-10-02 23:08:01.000000,2021-10-02 23:08:01.000000,206.0,81.0,576.0,2021-09-12 03:26:49.000000,0.8.0,57.0,38.0,56.0,sphinx-bootstrap-theme,,,396.0,,45755.0,976.0,,https://pypi.org/project/sphinx-bootstrap-theme,2021-09-12 03:26:49.000000,976.0,45755.0,,,,,,,,2.0,['sphinx'],,,,,,,,,
