,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,labels,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
133,paver,https://github.com/paver/paver,,Python-based project scripting.,build-tools,24,True,paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000000,2021-06-21 14:55:20.000000,2021-06-21 14:55:20.000000,78.0,93.0,443.0,2017-12-31 01:13:41.000000,1.3.4,28.0,45.0,37.0,,conda-forge/paver,paver,534.0,1908.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000000,1908.0,30168.0,30565.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122000,23033.0,3.0,,,,,,,,,,,,,,,
134,wasabi,https://github.com/ines/wasabi,,A lightweight console printing and formatting toolkit.,logging,24,True,ines/wasabi,https://github.com/ines/wasabi,MIT,2018-11-17 14:40:55.000000,2021-08-06 12:46:34.000000,2021-01-31 03:56:30.000000,18.0,3.0,300.0,2021-01-31 04:00:51.000000,0.8.2,34.0,4.0,3.0,,conda-forge/wasabi,wasabi,203.0,13730.0,13316.0,https://pypi.org/project/wasabi,2021-01-31 04:00:51.000000,414.0,,13129.0,https://anaconda.org/conda-forge/wasabi,2021-02-01 05:11:04.383000,407001.0,3.0,,,,,,,,,,,,,,,
135,py2exe,https://github.com/py2exe/py2exe,,A distutils extension to create standalone Windows programs from Python code.,packaging,24,True,py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000000,2021-09-07 17:37:18.000000,2021-09-07 17:20:13.000000,42.0,75.0,295.0,2021-09-07 17:35:59.000000,0.10.4.1,11.0,14.0,7.0,,,py2exe,970.0,1607.0,1261.0,https://pypi.org/project/py2exe,2021-09-07 17:37:18.000000,346.0,30279.0,30639.0,,,,2.0,10828.0,,,,,,,,,,,,,,
136,flake8-import-order,https://github.com/PyCQA/flake8-import-order,,Flake8 plugin that checks import order against various Python Style Guides.,linters,24,False,PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000000,2021-03-12 04:22:24.000000,2020-08-04 12:21:12.000000,61.0,85.0,245.0,2019-03-04 08:39:11.000000,0.18.1,34.0,40.0,13.0,['flake8'],conda-forge/flake8-import-order,flake8-import-order,274.0,1892.0,,https://pypi.org/project/flake8-import-order,2019-03-04 08:39:11.000000,1892.0,321507.0,324902.0,https://anaconda.org/conda-forge/flake8-import-order,2019-03-06 03:48:48.199000,196916.0,3.0,,,,,,,,,,,,,,,
137,docformatter,https://github.com/myint/docformatter,,Formats docstrings to follow PEP 257.,formatters,24,True,myint/docformatter,https://github.com/myint/docformatter,MIT,2012-05-26 21:40:48.000000,2021-08-19 05:41:14.000000,2020-12-27 18:10:35.000000,31.0,22.0,230.0,2019-11-10 16:23:03.000000,1.3.1,48.0,15.0,27.0,,,docformatter,441.0,813.0,703.0,https://pypi.org/project/docformatter,2020-12-27 18:11:12.000000,110.0,83410.0,83410.0,,,,3.0,,,,,,,,,,,,,,,
138,pytest-mypy,https://github.com/dbader/pytest-mypy,,Mypy static type checker plugin for Pytest.,testing,24,True,dbader/pytest-mypy,https://github.com/dbader/pytest-mypy,MIT,2016-09-29 14:39:23.000000,2021-06-16 15:01:08.000000,2021-06-16 15:01:08.000000,32.0,35.0,188.0,2021-03-21 15:51:09.000000,0.8.1,17.0,15.0,10.0,['pytest'],conda-forge/pytest-mypy,pytest-mypy,222.0,1504.0,1238.0,https://pypi.org/project/pytest-mypy,2021-03-21 15:51:09.000000,266.0,324273.0,325008.0,https://anaconda.org/conda-forge/pytest-mypy,2020-11-24 14:50:18.057000,13982.0,3.0,,,,,,,,,,,,,,,
139,flake8-commas,https://github.com/PyCQA/flake8-commas,,Flake8 extension for enforcing trailing commas in python.,linters,24,False,PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000000,2021-08-08 00:22:38.000000,2019-06-17 12:14:38.000000,22.0,25.0,125.0,2018-03-19 16:49:31.000000,2.0.0,19.0,9.0,8.0,['flake8'],,flake8-commas,165.0,2381.0,1831.0,https://pypi.org/project/flake8-commas,2018-03-19 16:49:31.000000,550.0,240655.0,240655.0,,,,3.0,,,,,,,,,,,,,,,
140,xdoctest,https://github.com/Erotemic/xdoctest,,A rewrite of Python's builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,testing,24,True,Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000000,2021-09-22 00:51:09.000000,2021-09-02 21:29:01.000000,6.0,17.0,118.0,2021-09-02 22:36:19.000000,0.15.8,60.0,5.0,17.0,,,xdoctest,629.0,1508.0,1456.0,https://pypi.org/project/xdoctest,2021-09-02 21:47:12.000000,52.0,95687.0,95687.0,,,,3.0,,,,,,,,,,,,,,conda-forge/xdoctest,
141,gdbgui,https://github.com/cs01/gdbgui,,"Browser-based frontend to gdb (gnu debugger). Add breakpoints, view the stack, visualize data structures, and more in..",debugging,23,True,cs01/gdbgui,https://github.com/cs01/gdbgui,GPL-3.0,2016-10-27 03:19:25.000000,2021-09-21 01:15:46.000000,2021-09-06 05:46:27.000000,481.0,164.0,8183.0,2021-09-06 05:59:07.000000,0.15.0.1,93.0,38.0,111.0,,,gdbgui,427.0,110.0,108.0,https://pypi.org/project/gdbgui,2021-09-06 05:54:12.000000,2.0,,368.0,,,,3.0,5159.0,,,,,,,,,,,,,,
142,Bpytop,https://github.com/aristocratos/bpytop,,Linux/OSX/FreeBSD resource monitor.,profiling,23,True,aristocratos/bpytop,https://github.com/aristocratos/bpytop,Apache-2.0,2020-07-01 17:41:25.000000,2021-09-18 14:13:45.000000,2021-09-18 13:43:42.000000,292.0,212.0,7459.0,2021-06-07 14:44:29.000000,1.0.67,52.0,30.0,48.0,,,bpytop,399.0,0.0,,https://pypi.org/project/bpytop,2021-06-07 14:44:29.000000,0.0,9822.0,9822.0,,,,3.0,,,,,,,,,,,,,,,
143,icecream,https://github.com/gruns/icecream,,Never use print() to debug again.,debugging,23,True,gruns/icecream,https://github.com/gruns/icecream,MIT,2018-02-13 18:56:12.000000,2021-08-31 15:45:27.000000,2021-08-31 15:45:26.000000,105.0,55.0,5346.0,2021-06-22 20:52:25.000000,2.1.1,15.0,16.0,26.0,,,icecream,213.0,6.0,,https://pypi.org/project/icecream,2021-06-22 20:47:50.000000,6.0,81581.0,81581.0,,,,3.0,,,,,,,,,,,,,,,
144,pipx,https://github.com/pypa/pipx,,Install and Run Python Applications in Isolated Environments.,dependency-managers,23,True,pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000000,2021-09-23 10:30:44.000000,2021-08-21 01:42:38.000000,175.0,335.0,4100.0,2021-08-05 07:45:12.000000,0.16.4,46.0,58.0,83.0,,,pipx,,4.0,,https://pypi.org/project/pipx,2021-08-05 07:45:12.000000,4.0,87634.0,87634.0,,,,3.0,,,,,,,,,,,,,,,
145,rebound,https://github.com/shobrook/rebound,,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,logging,23,True,shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872000,2021-07-22 13:31:49.000000,2021-01-04 03:14:37.000000,345.0,38.0,3700.0,2021-07-22 13:31:49.000000,3.17.4,169.0,16.0,20.0,,conda-forge/rebound,rebound,166.0,34.0,20.0,https://pypi.org/project/rebound,2021-07-22 13:31:49.000000,14.0,1889.0,4769.0,https://anaconda.org/conda-forge/rebound,2021-06-21 03:42:52.461000,149599.0,3.0,173.0,,,,,,,,,,,,,,
146,MonkeyType,https://github.com/Instagram/MonkeyType,,A system for Python that generates static type annotations by collecting runtime types.,refactoring,23,True,Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000000,2021-09-15 00:20:18.000000,2021-09-15 00:20:06.000000,126.0,112.0,3504.0,2021-05-21 22:24:36.000000,21.5.0,21.0,37.0,37.0,,conda-forge/monkeytype,monkeytype,,178.0,144.0,https://pypi.org/project/monkeytype,2021-05-21 22:24:36.000000,34.0,32197.0,33008.0,https://anaconda.org/conda-forge/monkeytype,2021-05-22 12:13:35.937000,35726.0,2.0,,,,,,,,,,,,,,,
147,pyupgrade,https://github.com/asottile/pyupgrade,,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,refactoring,23,True,asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000000,2021-09-23 07:25:07.371000,2021-09-23 02:23:06.000000,80.0,220.0,1158.0,2021-09-23 02:23:30.000000,2.27.0,117.0,21.0,14.0,,conda-forge/pyupgrade,pyupgrade,761.0,10.0,,https://pypi.org/project/pyupgrade,2021-09-23 02:23:30.000000,10.0,,8032.0,https://anaconda.org/conda-forge/pyupgrade,2021-09-23 07:25:07.371000,257045.0,2.0,,,,,,,,,,,,,,,
148,pympler,https://github.com/pympler/pympler,,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",profiling,23,True,pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000000,2021-08-09 18:39:22.000000,2020-10-15 19:16:49.000000,67.0,47.0,803.0,2016-03-31 11:48:42.000000,0.4.3,15.0,26.0,36.0,,conda-forge/pympler,pympler,443.0,478.0,,https://pypi.org/project/pympler,2020-10-14 20:27:50.000000,478.0,,3166.0,https://anaconda.org/conda-forge/pympler,2020-10-14 22:08:39.935000,170974.0,3.0,,,,,,,,,,,,,,,
149,python-hunter,https://github.com/ionelmc/python-hunter,,Hunter is a flexible code tracing toolkit.,debugging,23,True,ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000000,2021-08-16 09:39:11.000000,2021-08-16 09:39:00.000000,35.0,50.0,641.0,2021-06-23 20:47:14.000000,3.3.8,45.0,8.0,37.0,,,hunter,958.0,102.0,68.0,https://pypi.org/project/hunter,2021-06-23 20:47:14.000000,34.0,9012.0,9012.0,,,,3.0,,,,,,,,,,,,,,,
150,snoop,https://github.com/alexmojaki/snoop,,"A powerful set of Python debugging tools, based on PySnooper.",debugging,23,True,alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000000,2021-07-05 21:53:54.000000,2021-07-05 21:53:35.000000,21.0,17.0,633.0,2021-07-05 21:53:54.000000,0.4.0,11.0,20.0,17.0,,,snoop,400.0,71.0,63.0,https://pypi.org/project/snoop,2021-07-05 21:53:54.000000,8.0,16449.0,16449.0,,,,3.0,,,,,,,,,,,,,,,
151,nox,https://github.com/theacodes/nox,,Flexible test automation for Python.,testing,23,True,theacodes/nox,https://github.com/theacodes/nox,Apache-2.0,2016-02-24 04:02:58.000000,2021-09-21 18:34:51.000000,2021-09-21 18:34:51.000000,96.0,195.0,619.0,2021-06-13 05:12:23.000000,2021.6.12,20.0,62.0,35.0,['pytest'],conda-forge/nox,nox,,56.0,,https://pypi.org/project/nox,2021-06-13 05:12:23.000000,56.0,409556.0,410668.0,https://anaconda.org/conda-forge/nox,2021-06-20 09:53:07.394000,38943.0,3.0,,,,,,,,,,,,,,,
152,redbaron,https://github.com/PyCQA/redbaron,,Bottom-up approach to refactoring in python.,refactoring,23,False,pycqa/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000000,2020-12-13 18:51:56.000000,2019-08-11 17:42:44.000000,66.0,46.0,612.0,2019-03-17 19:03:54.000000,0.9.2,15.0,34.0,80.0,,,redbaron,1669.0,493.0,321.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000000,172.0,32909.0,32909.0,,,,2.0,,,,,,,,,,,,,,,
153,prettytable,https://github.com/jazzband/prettytable,,Display tabular data in a visually appealing ASCII table format.,logging,23,False,jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000000,2021-09-20 13:56:38.000000,2021-08-27 09:13:13.000000,78.0,36.0,548.0,2021-08-27 09:15:51.000000,2.2.0,15.0,29.0,26.0,,conda-forge/prettytable,prettytable,343.0,0.0,,https://pypi.org/project/prettytable,2021-08-27 09:15:51.000000,0.0,3963920.0,3968779.0,https://anaconda.org/conda-forge/prettytable,2021-08-27 13:42:30.607000,306140.0,3.0,,,,,,,,,,,,,,,
154,pytest-testmon,https://github.com/tarpas/pytest-testmon,,Selects tests affected by changed files. Continous test runner when used with pytest-watch.,testing,23,True,tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000000,2021-09-06 20:01:43.000000,2021-09-06 19:28:28.000000,29.0,87.0,493.0,2021-09-06 20:51:19.000000,1.2.0,37.0,16.0,25.0,['pytest'],conda-forge/pytest-testmon,pytest-testmon,285.0,98.0,,https://pypi.org/project/pytest-testmon,2021-09-06 19:30:22.000000,98.0,94791.0,95539.0,https://anaconda.org/conda-forge/pytest-testmon,2019-08-03 00:17:17.063000,32194.0,3.0,,,,,,,,,,,,,,,
155,Mamba Test Runner,https://github.com/nestorsalceda/mamba,,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,testing,23,True,nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000000,2021-06-01 21:27:30.000000,2020-11-16 12:31:58.000000,64.0,52.0,473.0,2020-11-16 12:36:24.000000,0.11.2,21.0,22.0,45.0,,,mamba,468.0,220.0,,https://pypi.org/project/mamba,2020-11-16 12:35:41.000000,220.0,15987.0,15987.0,,,,3.0,,,,,,,,,,,,,,,
156,sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,,Watch a Sphinx directory and rebuild the documentation when a change is detected. Also includes a livereload enabled..,documentation,23,True,executablebooks/sphinx-autobuild,https://github.com/executablebooks/sphinx-autobuild,MIT,2013-12-25 17:09:56.000000,2021-06-24 02:56:51.000000,2021-03-14 13:43:08.000000,50.0,44.0,351.0,2021-03-14 13:46:47.000000,2021.3.14,15.0,17.0,12.0,['sphinx'],conda-forge/sphinx-autobuild,sphinx-autobuild,,4682.0,,https://pypi.org/project/sphinx-autobuild,2021-03-14 13:46:47.000000,4682.0,163805.0,165170.0,https://anaconda.org/conda-forge/sphinx-autobuild,2021-03-14 17:15:24.297000,72367.0,3.0,,,,,,,,,,,,,,,
157,pytest-randomly,https://github.com/pytest-dev/pytest-randomly,,Pytest plugin to randomly order tests and control random.seed.,testing,23,True,pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000000,2021-09-21 13:06:28.000000,2021-09-21 13:06:27.000000,21.0,39.0,350.0,2021-08-13 09:48:44.000000,3.10.0,26.0,16.0,5.0,,,pytest-randomly,,214.0,,https://pypi.org/project/pytest-randomly,2021-08-13 20:24:33.000000,214.0,326153.0,326153.0,,,,3.0,,,,,,,,,,,,,,,
158,flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,,A flake8 plugin to help you write better list/set/dict comprehensions.,linters,23,True,adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000000,2021-09-21 13:06:24.000000,2021-09-21 13:06:24.000000,13.0,32.0,300.0,2021-08-16 08:19:59.000000,3.6.1,29.0,11.0,7.0,['flake8'],conda-forge/flake8-comprehensions,flake8-comprehensions,,714.0,,https://pypi.org/project/flake8-comprehensions,2021-08-16 08:19:59.000000,714.0,558805.0,566043.0,https://anaconda.org/conda-forge/flake8-comprehensions,2021-08-16 18:10:44.084000,419809.0,3.0,,,,,,,,,,,,,,,
159,hacking,https://github.com/openstack/hacking,,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,linters,23,True,openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000000,2021-06-05 10:04:22.000000,2021-06-05 10:03:49.000000,66.0,,218.0,2021-04-21 10:37:50.000000,4.1.0,37.0,182.0,,['flake8'],,hacking,1052.0,8690.0,,https://pypi.org/project/hacking,2021-04-21 10:37:50.000000,8690.0,,,,,,3.0,,,,,,,-6.0,,,,,,,,
160,flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,,Flake8 plugin to find commented out or dead code.,linters,23,True,wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000000,2021-07-08 02:15:54.000000,2021-07-08 02:15:53.000000,7.0,25.0,196.0,2021-06-22 10:21:07.000000,1.1.0,11.0,11.0,2.0,['flake8'],,flake8-eradicate,318.0,72.0,,https://pypi.org/project/flake8-eradicate,2021-06-22 10:20:25.000000,72.0,215098.0,215098.0,,,,3.0,,,,,,,,,,,,,,,
161,xenon,https://github.com/rubik/xenon,,Monitoring tool based on radon.,code-metrics,23,True,rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000000,2021-09-03 15:36:06.000000,2021-09-03 15:36:04.000000,15.0,24.0,194.0,2021-05-26 07:12:42.000000,0.7.3,20.0,8.0,7.0,,conda-forge/xenon,xenon,108.0,372.0,248.0,https://pypi.org/project/xenon,2021-09-03 15:34:36.000000,124.0,65455.0,65731.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883000,12998.0,3.0,,,,,,,,,,,,,,,
162,releases,https://github.com/bitprophet/releases,,A powerful Sphinx changelog-generating extension.,documentation,23,False,bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000000,2020-01-30 01:07:19.000000,2020-01-26 03:27:03.000000,37.0,42.0,159.0,2020-01-11 00:29:49.000000,1.6.3,32.0,10.0,33.0,['sphinx'],,releases,520.0,1077.0,371.0,https://pypi.org/project/releases,2020-01-11 00:29:49.000000,706.0,13756.0,13756.0,,,,3.0,,,,,,,,,,,,,,,
163,flake8-black,https://github.com/peterjc/flake8-black,,flake8 plugin to run black for checking Python coding style.,linters,23,True,peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000000,2021-09-20 16:34:48.000000,2021-09-20 16:34:47.000000,8.0,14.0,95.0,2021-07-16 22:59:22.000000,0.2.3,11.0,5.0,7.0,['flake8'],conda-forge/flake8-black,flake8-black,95.0,1287.0,1251.0,https://pypi.org/project/flake8-black,2021-07-16 22:59:22.000000,36.0,199568.0,204965.0,https://anaconda.org/conda-forge/flake8-black,2021-07-17 00:37:54.092000,145741.0,3.0,,,,,,,,,,,,,,,
164,mimesis,https://github.com/lk-geimfari/mimesis,,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",testing,22,True,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000000,2021-09-23 10:01:13.000000,2021-09-20 21:57:36.000000,274.0,286.0,3360.0,2021-06-20 13:16:14.000000,5.0.0,31.0,106.0,5.0,,,mimesis,2023.0,84.0,,https://pypi.org/project/mimesis,2020-12-21 11:12:37.000000,84.0,,2.0,,,,3.0,174.0,,,,,,-6.0,,,,,,,,
165,alive-progress,https://github.com/rsalmei/alive-progress,,"A new kind of Progress Bar, with real time throughput, ETA and very cool animations!.",logging,22,True,rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000000,2021-09-22 04:00:36.000000,2021-09-22 04:00:30.000000,107.0,60.0,2680.0,2021-08-26 23:30:00.000000,2.0.0,20.0,1.0,21.0,,conda-forge/alive-progress,alive-progress,,415.0,415.0,https://pypi.org/project/alive-progress,2021-08-26 23:30:00.000000,0.0,44508.0,45021.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990000,9757.0,3.0,,,,,,,,,,,,,,,
166,sixpack,https://github.com/sixpack/sixpack,,Sixpack is a language-agnostic a/b-testing framework.,testing,22,False,sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000000,2021-08-03 05:52:12.000000,2020-08-26 00:32:16.000000,185.0,125.0,1709.0,2017-11-22 14:27:35.000000,2.7.0,37.0,56.0,88.0,,,sixpack,828.0,12.0,8.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000000,4.0,171.0,171.0,,,,3.0,,,,,,,,,,,,,,,
