,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,conda_url,conda_latest_release_published_at,conda_total_downloads,monthly_downloads,projectrank_placing,trending,labels,github_release_downloads,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
43,loguru,Delgan/loguru,logging,Python logging made (stupidly) simple.,,https://github.com/Delgan/loguru,https://github.com/Delgan/loguru,MIT,2017-08-15 17:22:32.000,2025-08-10 14:18:58.000,2025-08-10 14:10:26,971.0,29.0,742.0,141.0,262.0,231.0,885.0,22446.0,2024-12-06 11:25:42.000,0.7.3,22.0,67.0,34,True,,loguru,conda-forge/loguru,151899.0,141285.0,https://pypi.org/project/loguru,2024-12-06 11:20:54.000,10614.0,https://anaconda.org/conda-forge/loguru,2025-05-07 16:22:25.668,3533773.0,56091.0,2.0,,,,,,,,,,,,,,,,,,,,
44,xonsh,xonsh/xonsh,shell,Python-powered shell. Full-featured and cross-platform.,,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2025-08-11 17:44:50.000,2025-08-11 12:55:58,10946.0,68.0,668.0,101.0,2932.0,285.0,2419.0,8931.0,2025-06-24 19:59:46.000,0.19.9,140.0,348.0,34,False,,xonsh,,1033.0,860.0,https://pypi.org/project/xonsh,2025-06-24 19:59:46.000,173.0,,,,155.0,1.0,,,13667.0,,,,,,,,,,,,,,,,,
45,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2025-08-12 21:49:35.815,2025-08-12 11:21:24,1178.0,43.0,247.0,51.0,209.0,27.0,156.0,7268.0,2025-08-12 11:34:20.000,5.1.1,54.0,70.0,34,True,,pyinstrument,conda-forge/pyinstrument,3889.0,3676.0,https://pypi.org/project/pyinstrument,2025-08-12 11:34:20.000,213.0,https://anaconda.org/conda-forge/pyinstrument,2025-08-12 21:49:35.815,815679.0,13594.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
46,structlog,hynek/structlog,logging,"Simple, powerful, and fast logging for Python.",,https://github.com/hynek/structlog,https://github.com/hynek/structlog,Apache-2.0,2013-08-13 15:55:58.000,2025-08-05 07:03:25.000,2025-08-05 07:01:56,1735.0,32.0,246.0,33.0,365.0,39.0,336.0,4159.0,2025-06-02 08:21:11.000,25.4.0,41.0,133.0,34,True,,structlog,conda-forge/structlog,25946.0,24471.0,https://pypi.org/project/structlog,2025-06-02 08:21:11.000,1475.0,https://anaconda.org/conda-forge/structlog,2025-06-02 14:06:59.579,739519.0,13445.0,2.0,,,,,,,,,,,,,,,,,,,,
47,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2025-07-13 00:41:35.626,2025-07-12 17:41:05,3390.0,16.0,171.0,27.0,392.0,117.0,261.0,2096.0,2025-07-12 17:46:05.000,1.14.0,95.0,82.0,34,True,,rope,conda-forge/rope,78974.0,78655.0,https://pypi.org/project/rope,2025-07-12 17:46:05.000,319.0,https://anaconda.org/conda-forge/rope,2025-07-13 00:41:35.626,1949068.0,33606.0,1.0,,,42.0,,,,,,,,,,,,,,,,,
48,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2025-08-12 06:25:37.000,2025-08-12 06:25:35,723.0,18.0,148.0,37.0,357.0,12.0,151.0,1974.0,2025-05-26 13:58:59.000,3.14.1,64.0,79.0,34,True,,pytest-mock,conda-forge/pytest-mock,123049.0,115950.0,https://pypi.org/project/pytest-mock,2025-05-26 13:58:43.000,7099.0,https://anaconda.org/conda-forge/pytest-mock,2025-05-26 17:57:58.503,3775755.0,60899.0,2.0,,['pytest'],103.0,,,,,,,,,,,,,,,,,
49,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2025-08-12 03:27:26.000,2025-08-12 03:27:23,1340.0,10.0,321.0,40.0,698.0,52.0,497.0,1711.0,2025-01-21 18:45:24.000,6.1.0,58.0,131.0,34,True,,twine,conda-forge/twine,141402.0,124474.0,https://pypi.org/project/twine,2025-01-21 18:45:24.000,16928.0,https://anaconda.org/conda-forge/twine,2025-04-22 14:56:27.094,1322776.0,21336.0,2.0,,,83.0,,,,,,,,,,,,,,,,,
50,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2025-07-31 14:18:31.000,2025-07-31 14:18:31,984.0,1.0,165.0,32.0,254.0,15.0,402.0,538.0,2025-04-08 20:55:45.000,0.46.1,83.0,86.0,34,True,,wheel,conda-forge/wheel,388590.0,374143.0,https://pypi.org/project/wheel,2025-04-08 20:55:39.000,14447.0,https://anaconda.org/conda-forge/wheel,2025-04-22 14:56:25.544,135509729.0,2258495.0,2.0,,,,,,,,,,,,,,,,,,,,
51,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2025-08-12 08:20:37.000,2025-08-07 23:10:44,1356.0,39.0,420.0,58.0,470.0,42.0,207.0,14272.0,2025-08-08 19:47:03.000,1.18.0,32.0,59.0,33,True,,memray,conda-forge/memray,1538.0,1440.0,https://pypi.org/project/memray,2025-08-08 19:47:03.000,98.0,https://anaconda.org/conda-forge/memray,2025-08-09 14:43:13.617,488110.0,12202.0,2.0,,,,,,,,,,,,,,,,,,,,
52,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2025-08-12 01:35:52.000,2025-08-07 22:02:19,546.0,28.0,469.0,111.0,391.0,206.0,227.0,14095.0,2025-07-31 19:34:11.519,0.4.1,40.0,52.0,33,True,,py-spy,conda-forge/py-spy,6940.0,6824.0,https://pypi.org/project/py-spy,2025-07-31 19:33:13.000,112.0,https://anaconda.org/conda-forge/py-spy,2025-08-01 00:41:54.066,694579.0,13117.0,2.0,,,32776.0,,,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2025-07-31 19:34:11.519,4.0,1283.0,438788.0,
53,pycodestyle,PyCQA/pycodestyle,linters,Simple Python style checker in one Python file.,,https://github.com/PyCQA/pycodestyle,https://github.com/PyCQA/pycodestyle,MIT,2009-10-02 00:43:37.000,2025-08-12 02:06:01.000,2025-08-12 02:05:59,1512.0,16.0,752.0,115.0,539.0,105.0,664.0,5111.0,2025-03-29 17:33:29.000,2.13.0,23.0,137.0,33,True,,pycodestyle,conda-forge/pycodestyle,2210.0,,https://pypi.org/project/pycodestyle,2025-06-20 18:49:47.000,2210.0,https://anaconda.org/conda-forge/pycodestyle,2025-06-22 18:14:44.520,9297743.0,175429.0,1.0,,,,,,,,,,,,,,,,,,,,
54,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme from Read the Docs.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2025-04-22 14:56:26.071,2025-02-20 10:22:56,1507.0,,1766.0,172.0,754.0,251.0,669.0,4938.0,2024-11-13 11:06:02.000,3.0.2,61.0,118.0,33,True,,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,13229.0,16.0,https://pypi.org/project/sphinx_rtd_theme,2024-11-13 11:06:02.000,13213.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2025-04-22 14:56:26.071,4495335.0,72505.0,2.0,,['sphinx'],,,,,,,,,,,,,,,,,,
55,pex,pantsbuild/pex,packaging,"A tool for generating .pex (Python EXecutable) files, lock files and venvs.",,https://github.com/pex-tool/pex,https://github.com/pex-tool/pex,Apache-2.0,2014-07-21 17:06:12.000,2025-08-10 23:42:34.000,2025-08-10 23:42:20,1772.0,52.0,305.0,53.0,1517.0,74.0,1106.0,4045.0,2025-08-09 04:25:53.000,2.50.2,361.0,123.0,33,True,pex-tool/pex,pex,,61.0,,https://pypi.org/project/pex,2025-08-09 04:25:53.000,61.0,,,,167007.0,2.0,,,2338101.0,,,,,,,,,,,,,,,,,
56,wemake-python-styleguide,wemake-services/wemake-python-styleguide,linters,The strictest and most opinionated python linter ever!.,,https://github.com/wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2025-08-12 11:55:04.000,2025-08-12 11:55:02,2947.0,75.0,404.0,30.0,2348.0,19.0,1137.0,2763.0,2025-07-13 06:23:42.000,1.3.0,63.0,211.0,33,True,,wemake-python-styleguide,,17611.0,17511.0,https://pypi.org/project/wemake-python-styleguide,2025-07-13 06:22:43.000,100.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
57,safety,pyupio/safety,security,Safety checks Python dependencies for known security vulnerabilities and suggests the proper remediations for..,,https://github.com/pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2025-07-11 21:09:54.000,2025-07-11 21:09:54,816.0,20.0,164.0,32.0,513.0,33.0,220.0,1875.0,2025-07-09 11:49:50.000,3.6.0,102.0,52.0,33,True,,safety,conda-forge/safety,18164.0,17481.0,https://pypi.org/project/safety,2025-07-09 11:49:50.000,683.0,https://anaconda.org/conda-forge/safety,2025-07-10 01:32:47.084,137349.0,15538.0,2.0,,,850645.0,,,,,,,,,,,,,,,,,
58,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2025-06-21 07:47:51.807,2025-06-20 18:44:19,579.0,2.0,181.0,29.0,313.0,59.0,488.0,1432.0,2025-06-20 18:45:26.000,3.4.0,42.0,88.0,33,True,,pyflakes,conda-forge/pyflakes,326092.0,324787.0,https://pypi.org/project/pyflakes,2025-06-20 18:45:26.000,1305.0,https://anaconda.org/conda-forge/pyflakes,2025-06-21 07:47:51.807,8972774.0,169297.0,1.0,,,,,,,,,,,,,,,,,,,,
59,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2025-08-14 13:25:42.000,2025-08-14 13:25:41,987.0,40.0,1029.0,149.0,1130.0,43.0,1427.0,13545.0,2025-07-22 13:58:04.000,1.54.0,123.0,48.0,32,True,,playwright,,47402.0,44887.0,https://pypi.org/project/playwright,2025-07-22 13:58:04.000,2515.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
60,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2025-08-12 23:14:17.000,2025-08-10 02:01:42,832.0,3.0,471.0,75.0,745.0,140.0,711.0,11920.0,2024-08-23 16:54:00.000,1.7.1,65.0,162.0,32,True,,pipx,conda-forge/pipx,4574.0,4516.0,https://pypi.org/project/pipx,2024-08-23 16:53:46.000,58.0,https://anaconda.org/conda-forge/pipx,2025-04-22 14:58:07.924,145480.0,10729.0,3.0,,,534495.0,,,,,,,,,,,,,,,,,
61,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2025-04-22 14:56:43.041,2023-06-07 11:16:23,408.0,,1328.0,193.0,178.0,534.0,249.0,11746.0,2023-05-24 20:13:07.561,0.9.54,51.0,52.0,32,False,,pyautogui,conda-forge/pyautogui,55789.0,54755.0,https://pypi.org/project/pyautogui,2023-05-24 20:13:07.561,1034.0,https://anaconda.org/conda-forge/pyautogui,2025-04-22 14:56:43.041,358446.0,6180.0,2.0,,,,,,,,,,,,,,,,,,,,
62,autopep8,hhatto/autopep8,formatters,A tool that automatically formats Python code to conform to the PEP 8 style guide.,,https://github.com/hhatto/autopep8,https://github.com/hhatto/autopep8,MIT,2010-12-29 20:08:51.000,2025-04-22 14:56:24.132,2025-01-14 14:39:50,2956.0,,289.0,71.0,265.0,124.0,392.0,4635.0,2025-01-14 14:46:15.000,2.3.2,82.0,64.0,32,True,,autopep8,conda-forge/autopep8,230532.0,228845.0,https://pypi.org/project/autopep8,2025-01-14 14:46:15.000,1687.0,https://anaconda.org/conda-forge/autopep8,2025-04-22 14:56:24.132,2046541.0,33008.0,3.0,,,,,,,,,,,,,,,,,,,,
63,invoke,pyinvoke/invoke,build-tools,Pythonic task management & command execution.,,https://github.com/pyinvoke/invoke,https://github.com/pyinvoke/invoke,BSD-2-Clause,2012-02-29 23:59:23.000,2025-08-09 16:48:18.000,2025-06-15 22:37:24,3706.0,4.0,373.0,94.0,263.0,429.0,401.0,4597.0,2023-07-12 18:05:35.085,2.2.0,65.0,60.0,32,True,,invoke,conda-forge/invoke,31405.0,30400.0,https://pypi.org/project/invoke,2023-07-12 18:05:35.085,1005.0,https://anaconda.org/conda-forge/invoke,2025-04-22 14:56:22.672,1174012.0,21345.0,3.0,,,,,,,,,,,,,,,,,,,,
64,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/prettytable/prettytable,https://github.com/prettytable/prettytable,,2016-01-15 02:39:17.000,2025-08-01 10:16:12.000,2025-08-01 10:16:10,730.0,16.0,174.0,25.0,250.0,24.0,123.0,1530.0,2025-03-24 19:39:02.000,3.16.0,41.0,66.0,32,False,prettytable/prettytable,prettytable,conda-forge/prettytable,80697.0,78063.0,https://pypi.org/project/prettytable,2025-03-24 19:39:02.000,2634.0,https://anaconda.org/conda-forge/prettytable,2025-04-22 14:56:24.496,4447663.0,78029.0,2.0,,,,,,,,,,,,,,,,,,,,
65,breathe,michaeljones/breathe,documentation,ReStructuredText and Sphinx bridge to Doxygen.,,https://github.com/breathe-doc/breathe,https://github.com/breathe-doc/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2025-07-15 17:09:42.000,2025-07-08 20:27:36,1997.0,85.0,209.0,18.0,397.0,187.0,425.0,786.0,2025-07-08 19:34:47.000,5.0.0a2,68.0,121.0,32,True,breathe-doc/breathe,breathe,conda-forge/breathe,18681.0,18550.0,https://pypi.org/project/breathe,2025-07-08 20:28:19.000,131.0,https://anaconda.org/conda-forge/breathe,2025-04-22 14:56:28.512,788220.0,12727.0,2.0,,,750.0,,,,,,,,,,,,,,,,,
66,mamba,mamba-org/mamba,dependency-managers,The Fast Cross-Platform Package Manager.,,https://github.com/mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000,2025-08-12 15:11:38.000,2025-08-12 15:11:38,3193.0,50.0,400.0,45.0,2071.0,445.0,1580.0,7582.0,2025-08-08 16:30:34.000,2.3.1,162.0,174.0,31,True,,,conda-forge/mamba,,,,,,https://anaconda.org/conda-forge/mamba,2025-07-29 08:48:30.400,18507822.0,293774.0,3.0,,,,,,,,,,,,,,,,,,,,
67,freezegun,spulec/freezegun,testing,Let your Python tests travel through time.,,https://github.com/spulec/freezegun,https://github.com/spulec/freezegun,Apache-2.0,2012-12-11 05:11:00.000,2025-08-09 15:49:47.831,2025-08-09 10:38:52,677.0,23.0,283.0,33.0,256.0,148.0,210.0,4397.0,2025-08-09 10:39:10.000,1.5.5,68.0,125.0,31,True,,freezegun,conda-forge/freezegun,1272.0,,https://pypi.org/project/freezegun,2025-08-09 10:39:06.000,1272.0,https://anaconda.org/conda-forge/freezegun,2025-08-09 15:49:47.831,1714251.0,29061.0,2.0,,,128.0,,,,,,,,,,,,,,,,,
68,pyupgrade,asottile/pyupgrade,refactoring,A tool (and pre-commit hook) to automatically upgrade syntax for newer versions of the language.,,https://github.com/asottile/pyupgrade,https://github.com/asottile/pyupgrade,MIT,2017-02-28 17:50:31.000,2025-08-13 14:20:08.000,2025-08-13 14:20:07,1254.0,18.0,195.0,36.0,568.0,22.0,444.0,3863.0,2025-05-23 18:55:41.000,3.20.0,174.0,36.0,31,True,,pyupgrade,conda-forge/pyupgrade,515.0,,https://pypi.org/project/pyupgrade,2025-05-23 18:55:41.000,515.0,https://anaconda.org/conda-forge/pyupgrade,2025-05-24 00:48:10.166,848632.0,13470.0,2.0,,,,,,,,,,,,,,,,,,,,
69,beartype,beartype/beartype,linters,Unbearably fast near-real-time hybrid runtime-static type-checking in pure Python.,,https://github.com/beartype/beartype,https://github.com/beartype/beartype,MIT,2020-04-03 06:06:22.000,2025-08-14 06:26:23.000,2025-08-14 06:09:41,1592.0,84.0,62.0,14.0,59.0,100.0,322.0,3146.0,2025-05-22 05:09:24.000,0.21.0,54.0,26.0,31,True,,beartype,conda-forge/beartype,8259.0,7546.0,https://pypi.org/project/beartype,2025-05-22 05:09:24.000,713.0,https://anaconda.org/conda-forge/beartype,2025-05-22 18:52:36.044,400877.0,6465.0,2.0,,,,,,,,,,,,,,,,,,,,
70,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2025-08-01 15:35:40.000,2025-08-01 15:35:38,1285.0,13.0,232.0,50.0,309.0,161.0,195.0,3132.0,2025-05-06 22:09:45.000,2025.1,82.0,99.0,31,True,,pudb,conda-forge/pudb,8331.0,8213.0,https://pypi.org/project/pudb,2025-05-06 20:43:17.000,118.0,https://anaconda.org/conda-forge/pudb,2025-06-04 20:11:24.709,338392.0,7049.0,1.0,,,,,,,,,,,,,,,,,,,,
71,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2019-09-02 14:34:19.000,2025-07-23 18:54:27.000,2025-07-23 18:54:26,739.0,12.0,173.0,21.0,128.0,120.0,147.0,2419.0,2022-10-06 17:23:25.701,0.9.0,27.0,102.0,31,True,,tabulate,conda-forge/tabulate,8388.0,,https://pypi.org/project/tabulate,2022-10-06 17:23:25.701,8388.0,https://anaconda.org/conda-forge/tabulate,2025-04-22 14:56:22.696,10052830.0,186163.0,2.0,,,,,,,,,,,,,,,,,,,,
72,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/prospector-dev/prospector,https://github.com/prospector-dev/prospector,GPL-2.0,2013-08-05 07:26:30.000,2025-08-13 18:22:44.075,2025-08-13 11:17:19,1587.0,30.0,177.0,34.0,381.0,35.0,367.0,2030.0,2025-08-13 11:19:10.000,1.17.3,144.0,98.0,31,True,prospector-dev/prospector,prospector,conda-forge/prospector,5501.0,5215.0,https://pypi.org/project/prospector,2025-08-13 11:19:10.000,286.0,https://anaconda.org/conda-forge/prospector,2025-08-13 18:22:44.075,163985.0,2876.0,1.0,,,,,,,,,,,,,,,,,,,,
73,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,BSD-3-Clause,2011-03-29 15:28:56.000,2025-04-22 14:56:41.723,2024-08-25 11:10:59,704.0,,216.0,34.0,182.0,64.0,146.0,1746.0,2024-06-04 18:44:55.000,1.9.1,74.0,101.0,31,True,,nodeenv,conda-forge/nodeenv,122454.0,122201.0,https://pypi.org/project/nodeenv,2024-06-04 18:44:08.000,253.0,https://anaconda.org/conda-forge/nodeenv,2025-04-22 14:56:41.723,6485811.0,104609.0,2.0,,,,,,,,,,,,,,,,,,,,
74,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2025-08-13 12:37:08.000,2025-07-26 22:01:40,1435.0,33.0,167.0,35.0,249.0,47.0,139.0,1484.0,2025-06-14 17:26:52.000,1.8.2,48.0,80.0,31,True,,logbook,conda-forge/logbook,7611.0,7337.0,https://pypi.org/project/logbook,2025-06-14 17:24:24.000,274.0,https://anaconda.org/conda-forge/logbook,2025-06-15 09:31:49.048,350905.0,5663.0,2.0,,,477.0,,,,,,,,,,,,,,,,,
75,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MIT,2015-04-14 19:22:42.000,2025-08-12 06:38:46.000,2025-08-12 06:38:42,591.0,19.0,243.0,24.0,473.0,174.0,260.0,741.0,2023-11-07 16:58:34.000,4.1.1,58.0,61.0,31,True,,pytest-html,conda-forge/pytest-html,57078.0,56456.0,https://pypi.org/project/pytest-html,2023-11-07 15:44:27.000,622.0,https://anaconda.org/conda-forge/pytest-html,2025-04-22 14:56:37.472,730747.0,12820.0,2.0,,['pytest'],,,,,,,,,,,,,,,,,,
76,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2025-06-24 10:29:42.000,2025-06-24 10:29:39,1125.0,1.0,112.0,20.0,112.0,14.0,107.0,646.0,2024-04-05 09:43:53.000,0.8.4,27.0,50.0,31,True,,parso,conda-forge/parso,585138.0,584067.0,https://pypi.org/project/parso,2024-04-05 09:43:53.000,1071.0,https://anaconda.org/conda-forge/parso,2025-04-22 14:56:44.663,29965454.0,491236.0,2.0,,,,,,,,,,,,,,,,,,,,
77,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2025-08-08 20:05:49.000,2025-08-08 20:05:49,3470.0,38.0,3175.0,390.0,1184.0,78.0,1804.0,42906.0,2025-08-07 20:18:24.000,2.6.6,100.0,464.0,30,True,,pyenv,,21.0,21.0,https://pypi.org/project/pyenv,2019-01-12 14:49:22.000,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
78,sqlmap,sqlmapproject/sqlmap,security,Automatic SQL injection and database takeover tool.,,https://github.com/sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,GPL-3.0,2012-06-26 09:52:15.000,2025-08-14 09:05:40.000,2025-08-14 09:05:36,10316.0,37.0,5979.0,1105.0,430.0,61.0,5293.0,35011.0,2025-08-05 12:58:17.000,1.9.8,124.0,146.0,30,True,,sqlmap,,33.0,21.0,https://pypi.org/project/sqlmap,2025-08-05 12:58:17.000,12.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
79,alive-progress,rsalmei/alive-progress,logging,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",,https://github.com/rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000,2025-07-20 18:54:32.000,2025-07-20 18:54:29,724.0,22.0,214.0,50.0,55.0,14.0,227.0,5970.0,2025-07-20 02:10:37.000,3.3.0,36.0,10.0,30,True,,alive-progress,conda-forge/alive-progress,5254.0,4665.0,https://pypi.org/project/alive-progress,2025-07-20 02:10:37.000,589.0,https://anaconda.org/conda-forge/alive-progress,2025-04-22 14:57:21.935,154681.0,2535.0,2.0,,,,,,,,,,,,,,,,,,,,
80,pytype,google/pytype,type-checkers,A static type analyzer for Python code.,,https://github.com/google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2025-06-23 16:59:58.000,2025-06-23 16:59:52,6952.0,2.0,288.0,54.0,1177.0,204.0,549.0,4917.0,2024-10-11 08:28:27.000,2024.10.11,204.0,112.0,30,True,,pytype,conda-forge/pytype,4274.0,4043.0,https://pypi.org/project/pytype,2024-10-11 08:28:27.000,231.0,https://anaconda.org/conda-forge/pytype,2025-04-22 14:57:26.233,556481.0,8975.0,3.0,,,,,,,,,,,,,,,,,,,,
81,briefcase,beeware/briefcase,packaging,Tools to support converting a Python project into a standalone native application.,,https://github.com/beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000,2025-08-11 22:45:15.000,2025-08-11 01:55:14,4897.0,90.0,450.0,48.0,1337.0,182.0,765.0,3040.0,2025-07-10 08:50:15.000,0.3.24,58.0,187.0,30,True,,briefcase,,866.0,829.0,https://pypi.org/project/briefcase,2025-07-10 08:50:15.000,37.0,,,,10.0,2.0,,,717.0,,,,,,,,,,,,,,,,,
82,flit,pypa/flit,build-tools,Simplified packaging of Python modules.,,https://github.com/pypa/flit,https://github.com/pypa/flit,BSD-3-Clause,2015-03-13 21:22:27.000,2025-08-13 10:04:01.000,2025-08-13 10:03:53,1335.0,21.0,146.0,36.0,332.0,135.0,307.0,2218.0,2025-03-25 08:03:19.000,3.12.0,53.0,80.0,30,True,,flit,conda-forge/flit,3382.0,2452.0,https://pypi.org/project/flit,2025-03-25 08:03:19.000,930.0,https://anaconda.org/conda-forge/flit,2025-04-22 14:56:31.709,268726.0,4554.0,3.0,,,,,,,,,,,,,,,,,,,,
83,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2025-08-11 14:14:50.000,2025-07-21 21:26:17,694.0,10.0,166.0,17.0,578.0,69.0,347.0,1447.0,2025-05-01 16:35:46.000,2025.5.1,30.0,109.0,30,True,wntrblm/nox,nox,conda-forge/nox,8027.0,6796.0,https://pypi.org/project/nox,2025-05-01 16:35:46.000,1231.0,https://anaconda.org/conda-forge/nox,2025-05-15 20:58:18.188,495172.0,7986.0,2.0,,['pytest'],,,,,,,,,,,,,,,,,,
84,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the pytest runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2025-08-11 21:13:59.000,2025-02-13 21:33:26,1462.0,,228.0,60.0,408.0,82.0,294.0,1395.0,2024-12-05 21:45:56.000,8.1.0,106.0,65.0,30,True,,pytest-bdd,conda-forge/pytest-bdd,4519.0,4413.0,https://pypi.org/project/pytest-bdd,2024-12-05 21:45:56.000,106.0,https://anaconda.org/conda-forge/pytest-bdd,2025-04-22 14:57:05.450,70482.0,2610.0,2.0,,['pytest'],,,,,,,,,,,,,,,,,,
85,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2025-04-22 14:56:22.777,2016-03-04 01:16:26,1004.0,,395.0,47.0,261.0,451.0,467.0,1362.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,30,False,,nose,conda-forge/nose,171464.0,168769.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,2695.0,https://anaconda.org/conda-forge/nose,2025-04-22 14:56:22.777,3466165.0,31226.0,2.0,,,,,,,,,,,,,,,,,,,,
