,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,trending,conda_forge
171,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-09-26 20:28:23.000,2023-01-20 18:08:14,186.0,,96.0,36.0,76.0,34.0,1501.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,24,True,,44.0,bowler,conda-forge/bowler,,15.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,15.0,62762.0,63052.0,https://anaconda.org/conda-forge/bowler,2023-06-16 16:11:48.791,18035.0,2.0,,,,,,,,,,,,,,,,,
172,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,74.0,28.0,106.0,48.0,681.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,False,,80.0,redbaron,,,758.0,623.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,135.0,50642.0,50642.0,,,,2.0,,,,,,,,,,,,,,,,,
173,Fixit,Instagram/Fixit,linters,Advanced Python linting framework with auto-fixes and hierarchical configuration that makes it easy to write custom..,,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,,2020-02-20 19:09:01.000,2024-01-17 01:14:43.000,2024-01-17 01:14:09,329.0,15.0,58.0,26.0,312.0,84.0,634.0,2023-10-26 02:37:12.000,2.1.0,11.0,41.0,24,False,,27.0,fixit,,,59.0,56.0,https://pypi.org/project/fixit,2023-10-26 02:37:12.000,3.0,34519.0,34519.0,,,,3.0,,,,,,,,,,,,,,,,,
174,mypy-protobuf,dropbox/mypy-protobuf,linters,open source tools to generate mypy stubs from protobufs.,,https://github.com/nipunn1313/mypy-protobuf,https://github.com/nipunn1313/mypy-protobuf,Apache-2.0,2017-12-11 21:55:05.000,2023-10-25 08:57:33.000,2023-08-03 07:40:25,478.0,,78.0,19.0,455.0,111.0,607.0,2023-07-29 00:23:21.000,3.5.0,41.0,37.0,24,True,nipunn1313/mypy-protobuf,12.0,mypy-protobuf,conda-forge/mypy-protobuf,,114.0,,https://pypi.org/project/mypy-protobuf,2023-07-29 00:23:21.000,114.0,2074274.0,2077465.0,https://anaconda.org/conda-forge/mypy-protobuf,2023-08-20 18:57:58.024,121269.0,3.0,,,,,,,,,,,,,,,,,
175,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2024-01-18 13:00:50.000,2024-01-18 13:00:49,387.0,14.0,39.0,9.0,241.0,63.0,584.0,,,13.0,19.0,24,True,adamchainz/blacken-docs,12.0,blacken-docs,conda-forge/blacken-docs,,824.0,824.0,https://pypi.org/project/blacken-docs,,,102213.0,102999.0,https://anaconda.org/conda-forge/blacken-docs,2023-08-16 10:40:14.275,33042.0,3.0,,,,,,,,,,,,,,,,,
176,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2023-12-06 02:10:10.000,2023-11-11 20:57:26,97.0,1.0,30.0,7.0,18.0,59.0,403.0,2023-08-19 21:31:54.000,2.9.2,24.0,7.0,24,True,,17.0,mkdocs-awesome-pages-plugin,,['mkdocs'],3716.0,3716.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,,,152905.0,152905.0,,,,3.0,,,,,,,,,,,,,,,,,
177,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2023-06-16 19:24:01.290,2021-02-16 17:29:00,446.0,,51.0,10.0,171.0,23.0,199.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,24,False,wearepal/data-science-types,33.0,data-science-types,conda-forge/data-science-types,,1129.0,1129.0,https://pypi.org/project/data-science-types,,,44646.0,44941.0,https://anaconda.org/conda-forge/data-science-types,2023-06-16 19:24:01.290,10948.0,3.0,,,,,,,,,,,,,,,,,
178,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-11-04 20:51:43.000,2023-10-26 00:20:56,853.0,22.0,10.0,7.0,105.0,27.0,198.0,2023-10-26 00:45:49.000,1.1.2,68.0,9.0,24,True,,19.0,xdoctest,conda-forge/xdoctest,,118.0,,https://pypi.org/project/xdoctest,2023-10-26 00:45:49.000,118.0,196983.0,201828.0,https://anaconda.org/conda-forge/xdoctest,2023-10-26 04:48:19.232,198669.0,3.0,,,,,,,,,,,,,,,,3.0,conda-forge/xdoctest
179,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/PyCQA/eradicate,https://github.com/PyCQA/eradicate,Saxpath,2012-12-23 04:39:48.000,2023-06-12 14:15:35.396,2023-06-12 09:19:41,183.0,,24.0,5.0,25.0,16.0,192.0,2023-06-09 06:33:02.577,2.3.0,19.0,13.0,24,False,PyCQA/eradicate,7.0,eradicate,conda-forge/eradicate,,15180.0,15085.0,https://pypi.org/project/eradicate,2023-06-09 06:33:02.577,95.0,543918.0,544230.0,https://anaconda.org/conda-forge/eradicate,2023-06-12 14:15:35.396,10321.0,2.0,,,,,,,,,,,,,,,,,
180,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2024-01-01 16:26:19.000,2023-11-07 13:52:10,172.0,3.0,10.0,2.0,54.0,23.0,162.0,,,12.0,10.0,24,True,,6.0,flake8-black,conda-forge/flake8-black,['flake8'],7506.0,7506.0,https://pypi.org/project/flake8-black,,,657531.0,665896.0,https://anaconda.org/conda-forge/flake8-black,2023-06-16 16:15:31.454,460118.0,3.0,,,,,,,,,,,,,,,,,
181,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,170.0,71.0,32.0,57.0,3941.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,False,,29.0,vprof,,,132.0,116.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,16.0,3326.0,3326.0,,,,3.0,,,,,,,,,,,,,,,,,
182,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2024-01-01 22:11:45.000,2023-09-03 16:50:32,132.0,,49.0,11.0,98.0,39.0,908.0,2023-09-03 16:53:31.000,0.12.2,18.0,12.0,23,True,,22.0,python-devtools,conda-forge/python-devtools,,3090.0,3089.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000,1.0,566.0,1193.0,https://anaconda.org/conda-forge/python-devtools,2023-09-06 00:26:02.432,20698.0,3.0,,,,,,,,,,,,,,,,,
183,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,124.0,33.0,90.0,144.0,862.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,False,,32.0,pynsist,,,258.0,208.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,50.0,1572.0,1572.0,,,,3.0,,,,,,,,,,,,,,,,,
184,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2023-09-28 21:11:23.665,2019-06-15 20:36:43,183.0,,55.0,12.0,49.0,44.0,716.0,,,1.0,16.0,23,False,,40.0,pytest-watch,conda-forge/pytest-watch,['pytest'],9182.0,9182.0,https://pypi.org/project/pytest-watch,,,289258.0,291664.0,https://anaconda.org/conda-forge/pytest-watch,2023-09-28 21:11:23.665,96267.0,3.0,,,,,,,,,,,,,,,,,
185,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2023-08-30 11:53:48.000,2022-11-03 10:04:57,807.0,,77.0,23.0,116.0,58.0,539.0,2019-05-28 06:37:19.000,1.7.0,12.0,62.0,23,False,,56.0,pytest-virtualenv,conda-forge/pytest-shutil,,78.0,,https://pypi.org/project/pytest-virtualenv,2019-05-28 06:37:19.000,78.0,15623.0,16571.0,https://anaconda.org/conda-forge/pytest-shutil,2023-06-16 16:13:53.097,62625.0,3.0,,,,,,,,,,,,,,,,,
186,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2024-01-01 20:38:27.000,2023-09-07 20:35:16,182.0,,42.0,5.0,108.0,27.0,522.0,,,,12.0,23,True,,30.0,interrogate,,,5767.0,5767.0,https://pypi.org/project/interrogate,,,59860.0,59860.0,,,,3.0,,,,,,,,,,,,,,,,,
187,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2023-11-15 10:32:32.000,2023-09-01 07:48:02,73.0,,61.0,8.0,58.0,34.0,368.0,2023-09-01 07:51:04.000,2.0.1,22.0,18.0,23,True,,19.0,pytest-docker,,['pytest'],59.0,,https://pypi.org/project/pytest-docker,2023-09-01 07:48:54.000,59.0,121681.0,121683.0,,,,3.0,132.0,,,,,,,,,,,,,,,,
188,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2023-10-02 21:31:31.000,2022-01-27 10:32:34,98.0,,24.0,8.0,23.0,22.0,356.0,2019-10-13 14:06:01.000,0.6.0,11.0,9.0,23,False,,18.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],2287.0,2287.0,https://pypi.org/project/pytest-lazy-fixture,,,401926.0,408980.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2023-06-16 13:24:44.425,571416.0,3.0,,,,,,,,,,,,,,,,,
189,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2024-01-08 22:40:53.000,2024-01-08 22:40:52,479.0,10.0,22.0,6.0,207.0,57.0,324.0,2023-08-30 17:27:37.000,3.1.0,41.0,11.0,23,True,,,add-trailing-comma,,,22.0,,https://pypi.org/project/add-trailing-comma,2023-08-30 17:27:37.000,22.0,18556.0,18556.0,,,,3.0,,,,,,,,,,,,,,,,,
190,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,15.0,100.0,30.0,284.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,False,,46.0,baron,,,399.0,340.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,59.0,50761.0,50761.0,,,,3.0,,,,,,,,,,,,,,,,,
191,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2023-11-06 14:59:15.000,2023-11-06 14:59:10,539.0,2.0,39.0,10.0,58.0,61.0,165.0,2023-07-16 18:33:22.000,0.9.31,32.0,24.0,23,True,,4.0,asteval,conda-forge/asteval,,183.0,,https://pypi.org/project/asteval,2023-07-16 18:25:02.803,183.0,258127.0,268172.0,https://anaconda.org/conda-forge/asteval,2023-07-16 20:56:29.139,351598.0,3.0,,,,,,,,,,,,,,,,,
192,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,33.0,3.0,45.0,80.0,48.0,2022-03-07 18:50:03.302,0.16.1,26.0,23.0,23,False,,21.0,pytkdocs,conda-forge/pytkdocs,,1371.0,1360.0,https://pypi.org/project/pytkdocs,2022-03-07 18:50:03.302,11.0,56618.0,59149.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,98742.0,3.0,,,,,,,,,,,,,,,,,
193,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-11-05 13:14:04.000,2023-11-05 13:14:04,772.0,2.0,96.0,43.0,58.0,62.0,4793.0,2022-09-29 10:20:01.217,0.8.12,89.0,26.0,22,True,,22.0,xxh-xxh,,,82.0,82.0,https://pypi.org/project/xxh-xxh,2022-09-29 10:20:01.217,,564.0,608.0,,,,3.0,2110.0,,,,,,,,,,,,,,,,
194,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,,2018-02-28 04:47:03.000,2024-01-05 17:54:01.155,2022-02-16 05:16:40,168.0,,373.0,77.0,41.0,38.0,4047.0,2018-12-04 10:11:53.000,2.0.0,54.0,16.0,22,False,,14.0,rebound,conda-forge/rebound,,24.0,24.0,https://pypi.org/project/rebound,,,10475.0,17852.0,https://anaconda.org/conda-forge/rebound,2024-01-05 17:54:01.155,324492.0,3.0,236.0,,,,,,,,,,,,,,,,
195,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,231.0,68.0,116.0,78.0,2156.0,2018-11-01 16:02:57.000,0.42,1.0,22.0,22,False,,22.0,python-taint,,,95.0,95.0,https://pypi.org/project/python-taint,,,2005.0,2006.0,,,,3.0,117.0,,,,,,,,,,,,,,,,
196,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2023-11-15 19:49:03.000,2022-07-24 14:45:54,478.0,,84.0,10.0,61.0,53.0,1121.0,,,5.0,29.0,22,False,,47.0,pympler,conda-forge/pympler,,,,https://pypi.org/project/pympler,,,1062135.0,1066953.0,https://anaconda.org/conda-forge/pympler,2023-06-16 13:20:11.899,395129.0,3.0,,,,,,,,,,,,,,,,,
197,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2023-12-12 06:18:06.000,2022-12-22 13:48:56,431.0,,33.0,20.0,17.0,28.0,1044.0,2022-12-22 13:51:11.775,0.4.3,14.0,22.0,22,False,,22.0,snoop,conda-forge/snoop,,25.0,,https://pypi.org/project/snoop,2022-12-22 13:51:11.775,25.0,53483.0,53663.0,https://anaconda.org/conda-forge/snoop,2023-06-16 19:27:40.699,4863.0,3.0,,,,,,,,,,,,,,,,,
198,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,138.0,16.0,66.0,28.0,840.0,2018-07-25 01:35:11.000,0.6.0,4.0,36.0,22,False,,30.0,pycco,,,323.0,323.0,https://pypi.org/project/pycco,,,1774.0,1774.0,,,,3.0,,,,,,,,,,,,,,,,,
199,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,,2019-03-11 13:16:35.000,2023-10-08 20:35:10.000,2023-10-08 14:56:10,1090.0,,86.0,21.0,35.0,142.0,700.0,2023-10-07 21:15:17.000,0.13.0.1,18.0,20.0,22,False,,14.0,py2exe,,,1928.0,1928.0,https://pypi.org/project/py2exe,,,16131.0,16404.0,,,,3.0,15845.0,,,,,,,,,,,,,,,,
200,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-12-18 17:23:41.000,2023-12-18 17:23:36,498.0,6.0,23.0,10.0,44.0,15.0,360.0,2021-04-08 20:14:54.000,1.8.0,23.0,11.0,22,True,,7.0,manhole,conda-forge/manhole,,307.0,270.0,https://pypi.org/project/manhole,2021-04-08 20:14:54.000,37.0,12720.0,13349.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,18898.0,3.0,,,,,,,,,,,,,,,,,
201,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,68.0,10.0,50.0,44.0,282.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,22,False,,77.0,mkdocs-with-pdf,,['mkdocs'],461.0,458.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,3.0,24236.0,24236.0,,,,3.0,,,,,,,,,,,,,,,,,
202,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2024-01-06 20:21:38.000,2023-12-01 19:07:59,597.0,3.0,36.0,7.0,27.0,46.0,174.0,,,5.0,10.0,22,True,,28.0,releases,conda-forge/sphinx-releases,['sphinx'],615.0,615.0,https://pypi.org/project/releases,,,8407.0,9143.0,https://anaconda.org/conda-forge/sphinx-releases,2023-06-16 16:08:54.259,50074.0,3.0,,,,,,,,,,,,,,,,,
203,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2023-08-11 17:41:30.000,2023-08-11 15:07:51,233.0,,17.0,6.0,83.0,41.0,165.0,2023-08-11 15:10:29.000,2023.8.2,7.0,14.0,22,True,,10.0,pandas-vet,conda-forge/pandas-vet,['flake8'],421.0,421.0,https://pypi.org/project/pandas-vet,,,29565.0,30315.0,https://anaconda.org/conda-forge/pandas-vet,2023-08-11 17:40:05.281,17233.0,3.0,71.0,,,,,,,,,,,,,,,,
204,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2024-01-16 09:57:00.000,2023-06-24 21:25:38,106.0,,46.0,7.0,27.0,39.0,164.0,2024-01-16 09:57:00.000,0.6.6,30.0,19.0,22,True,,,sphinx-markdown-builder,,['sphinx'],87.0,,https://pypi.org/project/sphinx-markdown-builder,2024-01-16 09:57:00.000,87.0,41681.0,41681.0,,,,3.0,,,,,,,,,,,,,,,,,
205,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-12-06 03:56:52.000,2023-12-06 03:56:52,505.0,2.0,376.0,74.0,134.0,230.0,5863.0,2023-07-30 13:52:49.000,1.2.2,10.0,60.0,21,True,,104.0,,,,21.0,21.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
206,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-03-23 11:09:43.000,2023-01-05 00:12:47,102.0,,196.0,70.0,56.0,46.0,4506.0,2018-01-16 16:25:41.000,0.2.1,2.0,17.0,21,True,,27.0,better-exceptions,,,,,https://pypi.org/project/better-exceptions,,,119010.0,119010.0,,,,3.0,,,,,,,,,,,,,,,,,
207,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2020-08-24 01:31:58.000,2020-08-24 01:31:58,433.0,,113.0,74.0,25.0,20.0,2963.0,2015-12-25 11:58:18.000,0.1.1,2.0,18.0,21,False,,15.0,profiling,,,67.0,67.0,https://pypi.org/project/profiling,,,1601.0,1601.0,,,,3.0,,,,,,,,,,,,,,,,,
208,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,71.0,170.0,128.0,1756.0,2017-07-24 08:26:03.000,2.5.0,13.0,56.0,21,False,,88.0,sixpack,,,11.0,11.0,https://pypi.org/project/sixpack,,,79.0,79.0,,,,3.0,,,,,,,,,,,,,,,,,
209,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2023-12-28 22:35:49.000,2023-12-28 22:31:34,105.0,3.0,55.0,43.0,24.0,25.0,1565.0,2020-12-02 20:41:20.000,20.12.2,3.0,44.0,21,True,,8.0,xar,,,28.0,28.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,214.0,214.0,,,,3.0,,,,,,,,,,,,,,,,,
210,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,73.0,1300.0,2021-07-02 13:10:00.000,0.3.1,26.0,28.0,21,False,,63.0,pyflow,,,42.0,42.0,https://pypi.org/project/pyflow,,,182.0,306.0,,,,3.0,6589.0,,,,,,,,,,,,,,,,
211,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-09-30 00:54:39.787,2023-04-26 09:11:54,1074.0,,43.0,14.0,21.0,54.0,767.0,2023-04-26 10:15:04.184,3.6.1,53.0,9.0,21,True,,42.0,hunter,conda-forge/hunter,,189.0,164.0,https://pypi.org/project/hunter,2023-04-26 10:15:04.184,25.0,7154.0,9021.0,https://anaconda.org/conda-forge/hunter,2023-09-30 00:54:39.787,56014.0,3.0,,,,,,,,,,,,,,,,,
212,buildout,buildout/buildout,build-tools,Buildout is a deployment automation tool written in and extended with Python.,,https://github.com/buildout/buildout,https://github.com/buildout/buildout,,2012-03-25 21:47:18.000,2024-01-04 13:26:22.000,2022-11-08 15:07:52,1711.0,,166.0,54.0,277.0,233.0,568.0,,,5.0,93.0,21,False,,128.0,zc.buildout,conda-forge/zc.buildout,,,,https://pypi.org/project/zc.buildout,,,33280.0,34414.0,https://anaconda.org/conda-forge/zc.buildout,2023-06-16 19:27:31.340,31777.0,3.0,,,,,,,,,,,,,,,,-7.0,
213,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,43.0,19.0,32.0,46.0,300.0,2020-07-23 01:35:39.000,0.5.8,5.0,11.0,21,False,,41.0,mkdocs-pdf-export-plugin,,['mkdocs'],627.0,627.0,https://pypi.org/project/mkdocs-pdf-export-plugin,,,14689.0,14689.0,,,,3.0,,,,,,,,,,,,,,,,,
214,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2024-01-07 09:46:41.000,2024-01-07 09:46:36,493.0,18.0,22.0,5.0,185.0,107.0,236.0,2023-12-24 07:41:17.000,1.2.1,36.0,16.0,21,True,hakancelikdev/unimport,10.0,unimport,,,,,https://pypi.org/project/unimport,,,16208.0,16208.0,,,,3.0,,,,,,,,,,,,,,,,,
215,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,2015-07-02 21:41:44.000,2024-01-08 18:35:26.000,2023-11-13 19:51:32,136.0,3.0,19.0,8.0,56.0,14.0,222.0,2023-10-03 12:20:54.000,1.5.0,8.0,11.0,21,False,,3.0,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1571.0,1571.0,https://pypi.org/project/pytest-datadir,,,254049.0,269827.0,https://anaconda.org/conda-forge/pytest-datadir,2023-10-03 20:24:49.695,236676.0,3.0,2.0,,,,,,,,,,,,,,,,
