,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,conda_id,pypi_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,labels,trending,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge,updated_github_id
88,astunparse,https://github.com/simonpercivall/astunparse,,An AST unparser for Python.,ast,27,False,simonpercivall/astunparse,https://github.com/simonpercivall/astunparse,BSD-3-Clause,2014-03-31 15:34:54.000000,2021-07-27 09:28:31.000000,2019-12-22 18:11:19.000000,39.0,21.0,172.0,2019-12-22 18:12:11.000000,1.6.3,11.0,10.0,18.0,conda-forge/astunparse,astunparse,86.0,29972.0,29790.0,https://pypi.org/project/astunparse,2019-12-22 18:12:11.000000,182.0,4826767.0,4836294.0,https://anaconda.org/conda-forge/astunparse,2021-01-15 07:40:29.426000,495451.0,3.0,,,,,,,,,,,,,,,,
89,flake8-quotes,https://github.com/zheller/flake8-quotes,,Flake8 extension for checking quotes in python.,linters,27,True,zheller/flake8-quotes,https://github.com/zheller/flake8-quotes,MIT,2014-03-10 00:05:08.000000,2021-10-19 22:36:39.426000,2021-10-19 07:06:59.000000,34.0,40.0,132.0,2021-10-19 07:07:05.000000,3.3.1,39.0,30.0,3.0,conda-forge/flake8-quotes,flake8-quotes,104.0,5067.0,3663.0,https://pypi.org/project/flake8-quotes,2021-10-19 07:07:05.000000,1404.0,615102.0,624533.0,https://anaconda.org/conda-forge/flake8-quotes,2021-10-19 22:36:39.426000,575341.0,2.0,,,,,,,['flake8'],,,,,,,,,
90,flake8-isort,https://github.com/gforcada/flake8-isort,,flake8 plugin that integrates isort.,linters,27,True,gforcada/flake8-isort,https://github.com/gforcada/flake8-isort,GPL-2.0,2015-09-12 19:25:34.000000,2021-10-15 12:09:32.000000,2021-10-15 12:09:32.000000,40.0,40.0,111.0,2021-10-14 11:43:49.000000,4.1.1,33.0,29.0,13.0,conda-forge/flake8-isort,flake8-isort,272.0,4762.0,3834.0,https://pypi.org/project/flake8-isort,2021-10-14 11:43:49.000000,928.0,509151.0,509725.0,https://anaconda.org/conda-forge/flake8-isort,2021-10-14 14:17:41.684000,13779.0,2.0,,,,,,,['flake8'],,,,,,,,,
91,Scalene,https://github.com/plasma-umass/scalene,,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python.",profiling,26,True,plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000000,2021-10-20 03:40:28.000000,2021-10-20 03:40:28.000000,161.0,112.0,4605.0,2021-10-04 18:27:41.000000,1.3.15,114.0,22.0,36.0,,scalene,1993.0,69.0,69.0,https://pypi.org/project/scalene,2021-10-04 18:27:41.000000,0.0,5087.0,5087.0,,,,2.0,,,,,,,,,,,,,,,,
92,pipreqs,https://github.com/bndr/pipreqs,,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,dependency-managers,26,True,bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000000,2021-09-16 11:25:58.000000,2021-09-04 18:25:17.000000,244.0,91.0,3713.0,2019-11-14 11:06:56.000000,0.4.10,38.0,51.0,91.0,conda-forge/pipreqs,pipreqs,309.0,7626.0,7098.0,https://pypi.org/project/pipreqs,2019-11-14 11:00:54.000000,528.0,,368.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131000,22466.0,3.0,,,,,,,,,,,,,,,,
93,line_profiler,https://github.com/pyutils/line_profiler,,Line-by-line profiling for Python.,profiling,26,True,pyutils/line_profiler,https://github.com/pyutils/line_profiler,BSD-3-Clause,2016-05-26 17:37:38.151000,2021-10-08 01:04:10.000000,2021-09-27 19:50:57.000000,250.0,19.0,3527.0,2021-09-24 04:49:37.000000,3.3.1,8.0,27.0,28.0,conda-forge/line_profiler,line_profiler,,692.0,,https://pypi.org/project/line_profiler,2017-12-20 02:30:37.000000,692.0,127122.0,130375.0,https://anaconda.org/conda-forge/line_profiler,2021-09-29 03:51:03.668000,211454.0,2.0,,,,,,,,,,,,,,,,
94,coala,https://github.com/coala/coala,,"coala provides a unified command-line interface for linting and fixing all your code, regardless of the programming..",linters,26,True,coala/coala,https://github.com/coala/coala,AGPL-3.0,2014-05-15 11:35:34.000000,2021-07-02 15:56:52.000000,2021-06-11 17:11:55.000000,1354.0,2371.0,3253.0,2017-05-30 10:07:57.000000,0.11.1,730.0,482.0,836.0,,coala-bears,4487.0,218.0,10.0,https://pypi.org/project/coala-bears,2017-11-10 21:04:50.000000,208.0,2309.0,2310.0,,,,2.0,,147.0,,,,,,,,,,,,,,
95,pex,https://github.com/pantsbuild/pex,,A library and tool for generating .pex (Python EXecutable) files.,packaging,26,True,pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000000,2021-10-14 02:27:00.000000,2021-10-14 02:12:02.000000,206.0,597.0,1972.0,2021-10-14 02:27:17.000000,2.1.52,141.0,101.0,147.0,,pex,,230.0,,https://pypi.org/project/pex,2021-10-14 02:27:00.000000,230.0,168763.0,176752.0,,,,2.0,,439402.0,,,,,,,,,,,,,,
96,vulture,https://github.com/jendrikseipp/vulture,,Find dead Python code.,refactoring,26,True,jendrikseipp/vulture,https://github.com/jendrikseipp/vulture,MIT,2016-08-11 15:39:58.647000,2021-09-27 08:01:37.000000,2021-09-27 08:01:32.000000,87.0,135.0,1907.0,2021-01-16 17:51:40.000000,2.3,42.0,28.0,14.0,conda-forge/vulture,vulture,681.0,1577.0,1217.0,https://pypi.org/project/vulture,2021-01-16 17:49:50.000000,360.0,166772.0,167566.0,https://anaconda.org/conda-forge/vulture,2020-08-11 23:14:02.062000,49238.0,2.0,,,,,,,,,,,,,,,,
97,Diamond,https://github.com/python-diamond/Diamond,,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,profiling,26,False,python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000000,2021-04-29 21:15:40.000000,2018-03-15 16:54:31.000000,593.0,129.0,1632.0,2016-11-25 22:13:29.000000,4.0.515,36.0,343.0,232.0,,diamond,3219.0,128.0,66.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000000,62.0,46913.0,46913.0,,,,2.0,,,,,,,,,,,,,,,,
98,pyarmor,https://github.com/dashingsoft/pyarmor,,"A tool used to obfuscate python scripts, bind obfuscated scripts to fixed machine or expire obfuscated scripts.",security,26,False,dashingsoft/pyarmor,https://github.com/dashingsoft/pyarmor,SGI-B-2.0,2017-08-26 04:11:53.000000,2021-10-20 08:42:32.000000,2021-10-20 05:16:47.000000,148.0,566.0,1202.0,2021-10-01 15:42:18.000000,6.8.1,226.0,17.0,18.0,,pyarmor,3257.0,286.0,276.0,https://pypi.org/project/pyarmor,2021-10-01 15:41:42.000000,10.0,74342.0,74342.0,,,,2.0,,18.0,,,,,,,,,,,,,,
99,pytest-bdd,https://github.com/pytest-dev/pytest-bdd,,BDD library for the py.test runner.,testing,26,True,pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000000,2021-10-20 15:15:10.000000,2021-10-20 13:33:22.000000,147.0,136.0,892.0,2021-07-03 09:06:41.000000,4.1.0,90.0,44.0,115.0,conda-forge/pytest-bdd,pytest-bdd,681.0,268.0,,https://pypi.org/project/pytest-bdd,2021-07-03 09:06:41.000000,268.0,239948.0,241308.0,https://anaconda.org/conda-forge/pytest-bdd,2020-02-03 16:53:59.114000,39449.0,3.0,,,,,,,['pytest'],,,,,,,,,
100,pympler,https://github.com/pympler/pympler,,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",profiling,26,True,pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000000,2021-10-21 14:21:36.000000,2021-10-20 23:17:46.000000,69.0,48.0,813.0,2016-03-31 11:48:42.000000,0.4.3,15.0,29.0,35.0,conda-forge/pympler,pympler,465.0,478.0,,https://pypi.org/project/pympler,2020-10-14 20:27:50.000000,478.0,616009.0,619138.0,https://anaconda.org/conda-forge/pympler,2020-10-14 22:08:39.935000,172137.0,2.0,,,,,,,,,,,,,,,,
101,pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,,py.test fixture for benchmarking code.,testing,26,True,ionelmc/pytest-benchmark,https://github.com/ionelmc/pytest-benchmark,BSD-2-Clause,2014-10-10 10:55:33.000000,2021-06-14 13:01:06.000000,2021-06-14 13:01:06.000000,86.0,78.0,809.0,2021-04-17 19:47:26.000000,3.4.1,41.0,34.0,76.0,conda-forge/pytest-benchmark,pytest-benchmark,986.0,2979.0,2249.0,https://pypi.org/project/pytest-benchmark,2021-04-17 19:47:26.000000,730.0,470161.0,484020.0,https://anaconda.org/conda-forge/pytest-benchmark,2021-04-18 21:19:04.860000,928572.0,3.0,,,,,,,['pytest'],,,,,,,,,
102,pdoc3,https://github.com/pdoc3/pdoc,,Auto-generate API documentation for Python projects.,documentation,26,True,pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000000,2021-10-04 10:56:00.000000,2021-09-24 14:45:57.000000,115.0,183.0,731.0,2021-08-03 14:51:19.000000,0.10.0,34.0,56.0,87.0,,pdoc3,569.0,1178.0,1088.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000000,90.0,187335.0,187335.0,,,,2.0,,,,,,,,,,,,,,,,
103,setuptools_scm,https://github.com/pypa/setuptools_scm,,the blessed package to manage your versions by scm tags.,build-tools,26,True,pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000000,2021-10-21 12:03:26.000000,2021-10-12 06:04:37.000000,148.0,284.0,507.0,2021-09-11 19:20:03.000000,6.3.2,47.0,92.0,81.0,conda-forge/setuptools_scm,setuptools_scm,,694.0,,https://pypi.org/project/setuptools_scm,2018-08-09 06:35:57.000000,694.0,11366468.0,11378136.0,https://anaconda.org/conda-forge/setuptools_scm,2021-09-11 22:03:30.037000,781818.0,3.0,,,,,,,,,,,,,,,,
104,ddt,https://github.com/datadriventests/ddt,,Data-Driven Tests for Python Unittest.,testing,26,True,datadriventests/ddt,https://github.com/datadriventests/ddt,MIT,2012-02-11 22:57:10.000000,2021-10-04 22:43:34.000000,2021-10-04 22:40:52.000000,100.0,32.0,396.0,2021-10-04 22:43:34.000000,1.4.4,28.0,36.0,15.0,conda-forge/ddt,ddt,222.0,6263.0,3779.0,https://pypi.org/project/ddt,2021-10-04 22:43:34.000000,2484.0,,1170.0,https://anaconda.org/conda-forge/ddt,2020-05-15 03:17:11.932000,64395.0,3.0,,,,,,,,,,,,,,,,
105,sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,,Type hints support for the Sphinx autodoc extension.,documentation,26,True,agronholm/sphinx-autodoc-typehints,https://github.com/agronholm/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000000,2021-10-15 08:01:49.000000,2021-10-08 05:38:23.000000,70.0,70.0,365.0,2020-10-12 20:37:53.000000,1.11.1,28.0,30.0,56.0,conda-forge/sphinx-autodoc-typehints,sphinx-autodoc-typehints,178.0,1380.0,,https://pypi.org/project/sphinx-autodoc-typehints,2020-10-12 20:37:53.000000,1380.0,284531.0,289437.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2021-04-15 04:06:00.666000,230591.0,2.0,,,,,,,['sphinx'],,,,,,,,,
106,interrogate,https://github.com/econchick/interrogate,,Explain yourself! Interrogate a codebase for docstring coverage.,documentation,26,True,econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000000,2021-09-20 07:08:45.000000,2021-09-10 23:10:55.000000,22.0,23.0,319.0,2021-09-10 23:05:20.000000,1.5.0,14.0,11.0,8.0,,interrogate,172.0,964.0,964.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000000,0.0,104095.0,104095.0,,,,2.0,,,,,,,,,,,,,,,,
107,py2app,https://github.com/ronaldoussoren/py2app,,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,packaging,26,True,ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000000,2021-10-11 08:08:50.000000,2021-10-05 18:21:10.000000,16.0,270.0,159.0,2021-09-27 15:32:37.000000,0.26.1,42.0,26.0,101.0,,py2app,695.0,5443.0,3801.0,https://pypi.org/project/py2app,2021-09-27 15:32:37.000000,1642.0,13457.0,13457.0,,,,2.0,,,,,,,,3.0,,,,,,,,
108,pyright,https://github.com/microsoft/pyright,,Static type checker for Python.,linters,25,True,Microsoft/pyright,https://github.com/microsoft/pyright,MIT,2019-03-12 03:38:46.000000,2021-10-21 06:44:47.000000,2021-10-21 06:44:42.000000,383.0,1993.0,7280.0,2021-10-20 05:56:44.000000,1.1.180,261.0,63.0,14.0,,,,135.0,131.0,,,,,283962.0,,,,2.0,,,,,,,,,,pyright,https://www.npmjs.com/package/pyright,2021-10-20 05:51:19.700000,4.0,283962.0,,
109,pyinstrument,https://github.com/joerick/pyinstrument,,Call stack profiler for Python. Shows you why your code is slow!.,profiling,25,True,joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000000,2021-10-18 12:52:01.000000,2021-10-03 12:33:23.000000,142.0,71.0,3495.0,2021-10-03 12:41:01.000000,4.0.4,34.0,33.0,16.0,conda-forge/pyinstrument,pyinstrument,,521.0,385.0,https://pypi.org/project/pyinstrument,2021-10-03 12:41:01.000000,136.0,246360.0,247760.0,https://anaconda.org/conda-forge/pyinstrument,2021-10-05 10:03:57.126000,85452.0,3.0,,,,,,,,,,,,,,,,
110,mamba,https://github.com/mamba-org/mamba,,The Fast Cross-Platform Package Manager.,dependency-managers,25,True,mamba-org/mamba,https://github.com/mamba-org/mamba,BSD-3-Clause,2019-03-05 13:05:10.000000,2021-10-21 12:35:57.000000,2021-10-21 07:33:09.000000,123.0,412.0,2253.0,,,79.0,61.0,204.0,conda-forge/mamba,,1486.0,366.0,366.0,,,,,44732.0,https://anaconda.org/conda-forge/mamba,2021-10-14 03:28:02.158000,1386701.0,3.0,,,,,,,,,,,,,,,,
111,pudb,https://github.com/inducer/pudb,,Full-screen console debugger for Python.,debugging,25,True,inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000000,2021-10-18 10:35:55.000000,2021-09-30 02:55:11.000000,184.0,143.0,2232.0,2017-09-02 18:52:28.000000,2017.1.4,69.0,78.0,136.0,conda-forge/pudb,pudb,,4024.0,2598.0,https://pypi.org/project/pudb,2021-05-08 20:11:53.000000,1426.0,,1742.0,https://anaconda.org/conda-forge/pudb,2021-08-21 21:47:40.449000,109775.0,2.0,,,,,,,,,,,,,,,,
112,notifiers,https://github.com/liiight/notifiers,,The easy way to send notifications.,logging,25,True,liiight/notifiers,https://github.com/liiight/notifiers,MIT,2017-06-01 10:20:18.000000,2021-10-11 17:00:40.000000,2021-09-22 08:42:01.000000,77.0,54.0,2004.0,2021-08-23 20:42:56.000000,1.3.0,26.0,16.0,38.0,,notifiers,426.0,185.0,179.0,https://pypi.org/project/notifiers,2019-10-05 13:00:41.000000,6.0,282424.0,282424.0,,,,3.0,,,,,,,,,,,,,,,,
113,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,,The strictest and most opinionated python linter ever!.,linters,25,True,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000000,2021-10-14 15:17:55.000000,2021-10-14 07:17:12.000000,297.0,896.0,1658.0,2021-06-21 19:33:18.000000,0.15.3,52.0,154.0,96.0,,wemake-python-styleguide,1898.0,743.0,729.0,https://pypi.org/project/wemake-python-styleguide,2021-06-21 16:28:55.000000,14.0,,,,,,2.0,,,,,,,,,,,,,,,,
114,pyelftools,https://github.com/eliben/pyelftools,,Parsing ELF and DWARF in Python.,debugging,25,True,eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000000,2021-10-16 13:18:32.000000,2021-10-16 13:18:32.000000,402.0,114.0,1321.0,,,8.0,79.0,54.0,conda-forge/pyelftools,pyelftools,575.0,3469.0,2585.0,https://pypi.org/project/pyelftools,2020-10-27 13:45:19.000000,884.0,,1127.0,https://anaconda.org/conda-forge/pyelftools,2020-10-27 16:16:13.901000,75541.0,2.0,,,,,,,,,,,,,,,,
115,safety,https://github.com/pyupio/safety,,Safety checks your installed dependencies for known security vulnerabilities.,security,25,True,pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000000,2021-08-25 12:36:04.000000,2021-04-28 19:57:23.000000,96.0,70.0,1122.0,2021-01-15 19:34:46.000000,1.10.3,38.0,35.0,48.0,conda-forge/safety,safety,372.0,3346.0,2802.0,https://pypi.org/project/safety,2021-01-15 19:34:46.000000,544.0,,5540.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958000,23776.0,2.0,,89715.0,,,,,,,,,,,,,,
116,pylama,https://github.com/klen/pylama,,Code audit tool for python.,linters,25,False,klen/pylama,https://github.com/klen/pylama,LGPL-3.0,2012-08-17 10:10:10.000000,2021-08-25 23:21:58.000000,2019-04-10 18:20:19.000000,78.0,53.0,817.0,2019-04-10 18:20:47.000000,7.7.1,99.0,41.0,72.0,,pylama,689.0,3755.0,2751.0,https://pypi.org/project/pylama,2019-04-10 18:20:47.000000,1004.0,89287.0,89287.0,,,,2.0,,,,,,,,,,,,,,,,
117,pdbpp,https://github.com/pdbpp/pdbpp,,"pdb++, a drop-in replacement for pdb (the Python debugger).",debugging,25,True,pdbpp/pdbpp,https://github.com/pdbpp/pdbpp,BSD-3-Clause,2017-06-11 13:42:16.000000,2021-10-16 20:16:40.000000,2021-09-28 22:57:23.000000,46.0,115.0,814.0,2021-07-09 22:22:20.000000,0.10.3,26.0,40.0,64.0,conda-forge/pdbpp,pdbpp,697.0,3348.0,2320.0,https://pypi.org/project/pdbpp,2021-07-09 22:22:20.000000,1028.0,,1291.0,https://anaconda.org/conda-forge/pdbpp,2021-07-11 15:21:48.419000,64576.0,2.0,,,,,,,,,,,,,,,,
118,Yappi,https://github.com/sumerc/yappi,,"Yet Another Python Profiler, but this time thread&coroutine&greenlet aware.",profiling,25,True,sumerc/yappi,https://github.com/sumerc/yappi,MIT,2009-10-07 20:46:30.000000,2021-10-05 19:28:48.196000,2021-10-05 12:57:13.000000,49.0,35.0,729.0,2021-10-05 13:05:13.000000,1.3.3,18.0,26.0,16.0,conda-forge/yappi,yappi,647.0,1126.0,486.0,https://pypi.org/project/yappi,2021-10-05 13:05:13.000000,640.0,,1757.0,https://anaconda.org/conda-forge/yappi,2021-10-05 19:28:48.196000,91379.0,3.0,,,,,,,,,,,,,,,,
119,green,https://github.com/CleanCut/green,,"Green is a clean, colorful, fast python test runner.",testing,25,True,CleanCut/green,https://github.com/CleanCut/green,MIT,2014-04-01 20:08:18.000000,2021-07-24 08:50:12.000000,2021-07-16 01:00:57.000000,75.0,165.0,709.0,2021-07-16 01:03:10.000000,3.3.0,141.0,37.0,6.0,conda-forge/green,green,1048.0,965.0,607.0,https://pypi.org/project/green,2021-07-16 01:03:10.000000,358.0,15573.0,17375.0,https://anaconda.org/conda-forge/green,2020-11-12 18:09:27.157000,88318.0,3.0,,,,,,,,,,,,,,,,
120,asv,https://github.com/airspeed-velocity/asv,,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,testing,25,True,airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000000,2021-08-15 10:06:12.000000,2021-08-15 10:06:12.000000,129.0,301.0,617.0,2020-05-16 12:35:26.000000,0.4.2,16.0,55.0,111.0,conda-forge/asv,asv,1894.0,285.0,197.0,https://pypi.org/project/asv,2020-05-16 12:33:41.000000,88.0,25607.0,35012.0,https://anaconda.org/conda-forge/asv,2021-08-07 18:07:49.271000,536105.0,3.0,,,,,,,,,,,,,,,,
121,pytest-watch,https://github.com/joeyespo/pytest-watch,,Local continuous test runner with pytest and watchdog.,testing,25,False,joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000000,2021-08-21 18:28:52.305000,2019-06-15 20:36:43.000000,48.0,41.0,596.0,2018-05-20 19:52:16.000000,4.2.0,17.0,16.0,39.0,conda-forge/pytest-watch,pytest-watch,183.0,3781.0,2999.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000000,782.0,255008.0,256133.0,https://anaconda.org/conda-forge/pytest-watch,2021-08-21 18:28:52.305000,50667.0,3.0,,,,,,,['pytest'],,,,,,,,,
122,pylint-django,https://github.com/PyCQA/pylint-django,,Pylint plugin for improving code analysis for when using Django.,linters,25,True,PyCQA/pylint-django,https://github.com/PyCQA/pylint-django,GPL-2.0,2013-10-01 06:35:15.000000,2021-09-27 16:49:16.482000,2021-04-26 10:09:38.000000,101.0,150.0,484.0,2021-04-09 06:40:49.000000,2.4.3,49.0,58.0,34.0,conda-forge/pylint-django,pylint-django,547.0,17420.0,15174.0,https://pypi.org/project/pylint-django,2021-04-09 06:39:56.000000,2246.0,,1402.0,https://anaconda.org/conda-forge/pylint-django,2021-09-27 16:49:16.482000,86477.0,2.0,,203.0,,,,,['pylint'],,,,,,,,,
123,check-manifest,https://github.com/mgedmin/check-manifest,,Tool to check the completeness of MANIFEST.in for Python packages.,linters,25,True,mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000000,2021-10-16 09:35:31.000000,2021-10-16 09:35:29.000000,31.0,72.0,242.0,,,41.0,20.0,16.0,conda-forge/check-manifest,check-manifest,527.0,8606.0,6802.0,https://pypi.org/project/check-manifest,2021-09-22 09:08:46.000000,1804.0,206153.0,207146.0,https://anaconda.org/conda-forge/check-manifest,2021-09-22 11:40:52.389000,33773.0,2.0,,,,,,,,,,,,,,,,
124,asteval,https://github.com/newville/asteval,,minimalistic evaluator of python expression using ast module.,ast,25,True,newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000000,2021-09-25 04:16:51.000000,2021-09-25 04:16:29.000000,32.0,46.0,125.0,2021-06-22 12:00:47.000000,0.9.25,25.0,19.0,6.0,conda-forge/asteval,asteval,417.0,889.0,651.0,https://pypi.org/project/asteval,2021-06-22 12:00:47.000000,238.0,167821.0,170230.0,https://anaconda.org/conda-forge/asteval,2021-02-27 14:24:12.922000,144595.0,3.0,,,,,,,,,,,,,,,,
125,pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,,Testinfra test your infrastructures.,testing,24,True,pytest-dev/pytest-testinfra,https://github.com/pytest-dev/pytest-testinfra,Apache-2.0,2015-03-15 20:49:52.000000,2021-10-14 08:54:57.000000,2021-09-29 17:18:58.000000,281.0,199.0,1949.0,2021-06-20 21:23:39.000000,6.4.0,5.0,105.0,114.0,,pytest-testinfra,675.0,0.0,,https://pypi.org/project/pytest-testinfra,2021-06-20 21:23:39.000000,0.0,110821.0,110821.0,,,,3.0,,,,,,,['pytest'],,,,,,,,,
126,dephell,https://github.com/dephell/dephell,,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",dependency-managers,24,True,dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000000,2021-01-11 21:31:40.000000,2021-01-11 21:31:39.000000,100.0,161.0,1725.0,2020-04-28 06:31:17.000000,.0.8.3,30.0,37.0,108.0,,dephell,2145.0,321.0,313.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000000,8.0,16140.0,16145.0,,,,3.0,,162.0,,,,,,,,,,,,,,
127,briefcase,https://github.com/beeware/briefcase,,Tools to support converting a Python project into a standalone native application.,packaging,24,True,beeware/briefcase,https://github.com/beeware/briefcase,BSD-3-Clause,2015-07-28 15:20:03.000000,2021-10-17 15:59:51.000000,2021-09-26 23:53:33.000000,205.0,251.0,1240.0,2021-03-06 05:36:18.000000,0.3.5,35.0,86.0,99.0,,briefcase,1208.0,24.0,,https://pypi.org/project/briefcase,2021-03-06 05:37:12.000000,24.0,2967.0,2967.0,,,,2.0,,,,,,,,,,,,,,,,
128,pdoc,https://github.com/mitmproxy/pdoc,,API Documentation for Python Projects.,documentation,24,True,mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,Unlicense,2013-08-04 21:12:50.000000,2021-10-09 16:27:56.000000,2021-10-09 16:27:56.000000,116.0,182.0,1052.0,2021-09-19 15:22:01.000000,8.0.0,71.0,31.0,5.0,,pdoc,,714.0,426.0,https://pypi.org/project/pdoc,2021-09-19 15:22:01.000000,288.0,89880.0,89880.0,,,,3.0,,,,,,,,,,,,,,,,
129,snoop,https://github.com/alexmojaki/snoop,,"A powerful set of Python debugging tools, based on PySnooper.",debugging,24,True,alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000000,2021-10-09 10:19:42.000000,2021-10-09 10:19:41.000000,23.0,17.0,642.0,2021-07-05 21:53:54.000000,0.4.0,11.0,21.0,18.0,,snoop,407.0,72.0,64.0,https://pypi.org/project/snoop,2021-07-05 21:53:54.000000,8.0,23771.0,23771.0,,,,3.0,,,,,,,,,,,,,,,,
130,nox,https://github.com/theacodes/nox,,Flexible test automation for Python.,testing,24,True,theacodes/nox,https://github.com/theacodes/nox,Apache-2.0,2016-02-24 04:02:58.000000,2021-10-18 10:46:52.000000,2021-10-17 08:41:15.000000,99.0,201.0,639.0,2021-10-01 13:11:23.000000,2021.10.1,21.0,63.0,36.0,conda-forge/nox,nox,,56.0,,https://pypi.org/project/nox,2021-10-01 13:11:23.000000,56.0,598864.0,599989.0,https://anaconda.org/conda-forge/nox,2021-10-02 18:40:08.510000,40505.0,3.0,,,,,,,['pytest'],,,,,,,,,
131,paver,https://github.com/paver/paver,,Python-based project scripting.,build-tools,24,True,paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000000,2021-06-21 14:55:20.000000,2021-06-21 14:55:20.000000,78.0,93.0,445.0,2017-12-31 01:13:41.000000,1.3.4,28.0,45.0,37.0,conda-forge/paver,paver,534.0,1908.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000000,1908.0,33959.0,34352.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122000,23244.0,3.0,,,,,,,,,,,,,,,,
132,py2exe,https://github.com/py2exe/py2exe,,A distutils extension to create standalone Windows programs from Python code.,packaging,24,True,py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000000,2021-10-14 15:59:34.000000,2021-09-07 17:20:13.000000,42.0,82.0,309.0,2021-09-07 17:35:59.000000,0.10.4.1,11.0,14.0,4.0,,py2exe,970.0,1641.0,1295.0,https://pypi.org/project/py2exe,2021-09-07 17:37:18.000000,346.0,31433.0,31793.0,,,,2.0,,11161.0,,,,,,,,,,,,,,
