,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,conda_forge
196,pytkdocs,mkdocstrings/pytkdocs,documentation,Load Python objects documentation.,,https://github.com/mkdocstrings/pytkdocs,https://github.com/mkdocstrings/pytkdocs,ISC,2020-02-04 21:18:34.000,2023-06-16 19:23:18.580,2022-03-07 18:48:36,240.0,,33.0,3.0,45.0,21.0,80.0,48.0,2022-03-07 18:50:03.302,0.16.1,26.0,23.0,24,False,,pytkdocs,conda-forge/pytkdocs,,1307.0,1296.0,https://pypi.org/project/pytkdocs,2022-03-07 18:50:03.302,11.0,78016.0,80658.0,https://anaconda.org/conda-forge/pytkdocs,2023-06-16 19:23:18.580,95113.0,3.0,,,,,,,,,,,,,,,,,,,
197,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,170.0,72.0,32.0,27.0,57.0,3928.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,False,,vprof,,,131.0,115.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,16.0,2666.0,2666.0,,,,3.0,,,,,,,,,,,,,,,,,,,
198,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,234.0,70.0,116.0,22.0,78.0,2147.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,,python-taint,,,104.0,92.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,12.0,3813.0,3814.0,,,,3.0,,110.0,,,,,,,,,,,,,,,,,
199,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-09-19 11:00:56.000,2023-01-03 00:40:56,266.0,,73.0,17.0,43.0,32.0,32.0,852.0,2022-12-19 09:01:00.611,1.8.0,29.0,20.0,23,True,,portray,,,828.0,807.0,https://pypi.org/project/portray,2022-12-19 09:01:00.611,21.0,12348.0,12348.0,,,,3.0,,,,,,,,,,,,,,,,,,,
200,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,123.0,33.0,90.0,31.0,144.0,851.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,False,,pynsist,,,254.0,204.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,50.0,1808.0,1808.0,,,,3.0,,,,,,,,,,,,,,,,,,,
201,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2023-06-12 20:15:00.000,2019-12-20 19:59:49,222.0,,149.0,16.0,66.0,32.0,28.0,833.0,2018-07-25 01:44:55.232,0.6.0,11.0,36.0,23,False,,pycco,,,421.0,306.0,https://pypi.org/project/pycco,2016-06-04 18:49:28.000,115.0,1825.0,1825.0,,,,3.0,,,,,,,,,,,,,,,,,,,
202,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2023-10-03 03:16:30.000,2023-09-03 16:50:32,132.0,9.0,36.0,11.0,91.0,12.0,39.0,829.0,2023-09-03 16:53:31.000,0.12.2,18.0,12.0,23,True,,python-devtools,conda-forge/python-devtools,,1627.0,1626.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000,1.0,631.0,1241.0,https://anaconda.org/conda-forge/python-devtools,2023-09-06 00:26:02.432,18306.0,3.0,,,,,,,,,,,,,,,,,,,
203,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2023-10-03 17:17:34.000,2023-10-03 17:17:33,465.0,28.0,21.0,6.0,200.0,,54.0,314.0,2023-08-30 17:27:37.000,3.1.0,41.0,11.0,23,True,,add-trailing-comma,,,21.0,,https://pypi.org/project/add-trailing-comma,2023-08-30 17:27:37.000,21.0,27627.0,27627.0,,,,3.0,,,,,,,,,,,,,,,,,,,
204,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,15.0,100.0,46.0,30.0,281.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,False,,baron,,,375.0,316.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,59.0,48509.0,48509.0,,,,3.0,,,,,,,,,,,,,,,,,,,
205,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2023-08-12 17:24:35.000,2023-08-12 17:19:26,116.0,2.0,20.0,6.0,16.0,8.0,28.0,226.0,2023-08-12 17:24:35.000,0.9.1,22.0,10.0,23,True,,xenon,conda-forge/xenon,,1196.0,1115.0,https://pypi.org/project/xenon,2023-08-12 17:24:35.000,81.0,144731.0,145028.0,https://anaconda.org/conda-forge/xenon,2023-06-16 13:23:09.938,21400.0,3.0,,,,,,,,,,,,,,,,,,,
206,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,DISCONTINUED: sphinx builder that outputs markdown files. The active version of this project is now being maintained..,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2023-08-13 05:31:31.000,2023-06-24 21:25:38,106.0,,46.0,7.0,27.0,,39.0,164.0,2023-08-13 05:31:31.000,0.6.5,29.0,19.0,23,True,,sphinx-markdown-builder,,['sphinx'],813.0,734.0,https://pypi.org/project/sphinx-markdown-builder,2023-08-13 05:31:31.000,79.0,52295.0,52295.0,,,,3.0,,,,,,,,,,,,,,,,,,,
207,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2023-07-30 13:52:49.000,2023-06-26 22:36:04,503.0,,370.0,75.0,132.0,107.0,225.0,5695.0,2023-07-30 13:52:49.000,1.2.2,10.0,58.0,22,True,,,,,16.0,16.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
208,xxh,xxh/xxh,shell,"Bring your favorite shell wherever you go through the ssh. Xonsh shell, fish, zsh, osquery and so on.",,https://github.com/xxh/xxh,https://github.com/xxh/xxh,BSD-2-Clause,2019-11-03 12:04:13.000,2023-06-21 16:18:50.000,2023-06-21 16:18:49,768.0,,93.0,44.0,56.0,20.0,60.0,4648.0,2022-09-29 10:20:01.217,0.8.12,89.0,24.0,22,True,,xxh-xxh,,,77.0,77.0,https://pypi.org/project/xxh-xxh,2022-09-29 10:20:01.217,,170.0,211.0,,,,3.0,,1815.0,,,,,,,,,,,,,,,,,
209,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,,2018-02-28 04:47:03.000,2023-10-04 16:28:37.640,2022-02-16 05:16:40,168.0,,374.0,76.0,41.0,14.0,38.0,4020.0,2018-12-04 10:11:53.000,2.0.0,51.0,16.0,22,False,,rebound,conda-forge/rebound,,24.0,24.0,https://pypi.org/project/rebound,,,14493.0,22115.0,https://anaconda.org/conda-forge/rebound,2023-10-04 16:28:37.640,312418.0,3.0,-4.0,234.0,,,,,,,,,,,,,,,,,
210,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2023-03-03 17:07:08.000,2023-03-03 17:07:08,349.0,,198.0,61.0,44.0,40.0,16.0,2728.0,,,13.0,23.0,22,True,,pyrasite,,,55.0,49.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,6.0,29234.0,29234.0,,,,3.0,,,,,,,,,,,,,,,,,,,
211,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2023-03-07 21:30:59.000,2022-03-11 18:31:51,368.0,,45.0,24.0,55.0,62.0,73.0,1290.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,22,False,,pyflow,,,43.0,42.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,205.0,331.0,,,,3.0,,6325.0,,,,,,,,,,,,,,,,,
212,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2023-06-16 19:27:40.699,2022-12-22 13:48:56,431.0,,33.0,20.0,16.0,22.0,28.0,957.0,2022-12-22 13:51:11.775,0.4.3,14.0,22.0,22,True,,snoop,conda-forge/snoop,,23.0,,https://pypi.org/project/snoop,2021-11-11 16:57:18.000,23.0,62348.0,62534.0,https://anaconda.org/conda-forge/snoop,2023-06-16 19:27:40.699,4476.0,3.0,,,,,,,,,,,,,,,,,,,
213,python-hunter,ionelmc/python-hunter,debugging,Hunter is a flexible code tracing toolkit.,,https://github.com/ionelmc/python-hunter,https://github.com/ionelmc/python-hunter,BSD-2-Clause,2015-03-16 18:03:16.000,2023-09-30 00:54:39.787,2023-04-26 09:11:54,1074.0,,43.0,15.0,21.0,41.0,54.0,752.0,2023-04-26 10:15:04.184,3.6.1,53.0,9.0,22,True,,hunter,conda-forge/hunter,,177.0,154.0,https://pypi.org/project/hunter,2023-04-26 10:15:04.184,23.0,8312.0,10205.0,https://anaconda.org/conda-forge/hunter,2023-09-30 00:54:39.787,51116.0,3.0,,,,,,,,,,,,,,,,,,,
214,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2023-09-01 07:51:04.000,2023-09-01 07:48:02,73.0,2.0,61.0,8.0,54.0,19.0,34.0,355.0,2023-09-01 07:51:04.000,2.0.1,22.0,18.0,22,True,,pytest-docker,,['pytest'],45.0,,https://pypi.org/project/pytest-docker,2023-09-01 07:48:54.000,45.0,139615.0,139617.0,,,,3.0,,132.0,,,,,,,,,,,,,,,,,
215,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2023-06-08 09:34:08.000,2021-10-14 20:29:54,188.0,,66.0,10.0,50.0,77.0,44.0,259.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,22,False,,mkdocs-with-pdf,,['mkdocs'],392.0,389.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,3.0,26119.0,26119.0,,,,3.0,,,,,,,,,,,,,,,,,,,
216,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2023-09-03 22:00:34.000,2023-08-28 07:27:52,227.0,3.0,14.0,3.0,10.0,8.0,71.0,89.0,2023-08-28 07:29:57.000,2.3.6,41.0,5.0,22,True,,mkdocs-print-site-plugin,,['mkdocs'],250.0,244.0,https://pypi.org/project/mkdocs-print-site-plugin,2023-08-28 07:29:57.000,6.0,19376.0,19376.0,,,,3.0,,,,,,,,,,,,,,,,,,,
217,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,75.0,25.0,17.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,21,False,,profiling,,,70.0,64.0,https://pypi.org/project/profiling,2017-06-28 06:10:16.000,6.0,2073.0,2073.0,,,,3.0,,,,,,,,,,,,,,,,,,,
218,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,185.0,71.0,170.0,88.0,128.0,1756.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,21,False,,sixpack,,,15.0,11.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,4.0,110.0,110.0,,,,3.0,,,,,,,,,,,,,,,,,,,
219,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,62.0,28.0,63.0,34.0,33.0,1397.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,21,False,,pyannotate,,,153.0,123.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,30.0,3713.0,3713.0,,,,3.0,,,,,,,,,,,,,,,,,,,
220,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2019-11-17 15:47:15.000,2023-09-10 22:29:17.739,2019-10-30 17:50:10,279.0,,61.0,1.0,,,,433.0,,,13.0,10.0,21,False,,assertpy,conda-forge/assertpy,,110.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,110.0,444485.0,445066.0,https://anaconda.org/conda-forge/assertpy,2023-09-10 22:29:17.739,22663.0,3.0,,,,,,,,,,,,,,,,,,,
221,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2023-06-16 19:26:54.777,2022-12-17 09:19:54,492.0,,23.0,10.0,44.0,7.0,15.0,356.0,2021-04-08 20:14:54.000,1.8.0,23.0,11.0,21,True,,manhole,conda-forge/manhole,,298.0,261.0,https://pypi.org/project/manhole,2021-04-08 20:14:54.000,37.0,14887.0,15547.0,https://anaconda.org/conda-forge/manhole,2023-06-16 19:26:54.777,17834.0,3.0,,,,,,,,,,,,,,,,,,,
222,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2023-07-28 19:56:59.000,2021-10-05 01:31:10,72.0,,42.0,19.0,32.0,41.0,46.0,290.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,21,False,,mkdocs-pdf-export-plugin,,['mkdocs'],523.0,517.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,6.0,18847.0,18847.0,,,,3.0,,,,,,,,,,,,,,,,,,,
223,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2023-10-03 04:55:24.000,2023-06-11 00:08:52,155.0,,33.0,8.0,35.0,4.0,24.0,153.0,2021-07-27 09:00:22.000,0.4.8,13.0,10.0,21,True,,lazydocs,,,176.0,176.0,https://pypi.org/project/lazydocs,,,6369.0,6369.0,,,,3.0,,,,,,,,,,,,,,,,,,,
224,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2023-06-16 13:16:51.618,2021-03-21 11:36:52,70.0,,20.0,6.0,14.0,11.0,3.0,114.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,21,False,,dodgy,conda-forge/dodgy,,2848.0,2562.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000,286.0,512046.0,512950.0,https://anaconda.org/conda-forge/dodgy,2023-06-16 13:16:51.618,77762.0,3.0,,,,,,,,,,,,,,,,,,,
225,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2023-09-13 06:38:29.000,2022-08-29 13:45:55,70.0,,27.0,5.0,18.0,11.0,16.0,108.0,2022-08-29 14:28:51.025,4.1.1,13.0,12.0,21,False,,flake8-bandit,,['flake8'],176.0,,https://pypi.org/project/flake8-bandit,2022-08-29 14:28:51.025,176.0,477984.0,477984.0,,,,3.0,,,,,,,,,,,,,,,,,,,
226,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2023-06-16 19:26:36.247,2021-11-13 14:58:04,27.0,,123.0,34.0,4.0,5.0,4.0,1652.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,20,False,,heartrate,conda-forge/heartrate,,55.0,52.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000,3.0,1133.0,1234.0,https://anaconda.org/conda-forge/heartrate,2023-06-16 19:26:36.247,2836.0,3.0,,,,,,,,,,,,,,,,,,,
227,unimport,hakancelik96/unimport,refactoring,The ultimate linter and formatter for removing unused import statements in your code.,,https://github.com/hakancelikdev/unimport,https://github.com/hakancelikdev/unimport,MIT,2019-09-08 09:49:24.000,2023-07-07 11:13:17.000,2023-07-07 10:58:24,475.0,,21.0,5.0,177.0,10.0,99.0,234.0,2023-07-07 11:10:02.502,1.0.0,53.0,15.0,20,True,hakancelikdev/unimport,unimport,,,5.0,,https://pypi.org/project/unimport,2022-01-29 20:05:35.000,5.0,12105.0,12105.0,,,,3.0,,,,,,,,,,,,,,,,,,,
228,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2023-06-16 19:27:52.099,2023-04-10 19:27:15,234.0,,16.0,2.0,16.0,24.0,21.0,157.0,2023-04-10 19:35:00.918,0.14.1,17.0,16.0,20,True,,dlint,conda-forge/dlint,,51.0,,https://pypi.org/project/dlint,2022-08-09 19:17:19.574,51.0,133491.0,133651.0,https://anaconda.org/conda-forge/dlint,2023-06-16 19:27:52.099,3694.0,3.0,,,,,,,,,,,,,,,,,,,
229,massedit,elmotec/massedit,refactoring,Programmatically edit text files with Python. Useful for source to source transformations.,,https://github.com/elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2023-09-12 01:27:09.000,2023-09-12 01:27:09,194.0,16.0,16.0,5.0,17.0,4.0,7.0,110.0,2023-09-11 03:03:54.000,0.70.1,16.0,9.0,20,True,,massedit,,,48.0,41.0,https://pypi.org/project/massedit,2023-09-11 02:59:59.000,7.0,3223.0,3223.0,,,,3.0,,23.0,,,,,,,,,,,,,,,,,
230,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,MIT,2016-01-25 01:59:13.000,2023-10-02 00:47:44.000,2023-10-02 00:11:10,822.0,52.0,18.0,6.0,20.0,4.0,62.0,107.0,2023-10-02 00:20:40.000,12.3.1,58.0,18.0,20,True,,pip-run,,,3.0,,https://pypi.org/project/pip-run,2023-10-02 00:20:23.000,3.0,5300.0,5300.0,,,,3.0,,,,,,,,,,,,,,,,,,,
231,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2023-06-16 19:26:39.293,2019-08-07 13:44:00,69.0,,15.0,7.0,10.0,10.0,3.0,88.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,20,False,,unify,conda-forge/unify,,1290.0,1230.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000,60.0,80251.0,80308.0,https://anaconda.org/conda-forge/unify,2023-06-16 19:26:39.293,1603.0,3.0,,,,,,,,,,,,,,,,,,,
232,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2023-06-16 13:25:29.031,2022-07-19 20:45:38,40.0,,9.0,3.0,8.0,8.0,6.0,62.0,,,5.0,7.0,20,False,,pylint-flask,conda-forge/pylint-flask,['pylint'],8000.0,7645.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000,355.0,1521953.0,1523213.0,https://anaconda.org/conda-forge/pylint-flask,2023-06-16 13:25:29.031,108380.0,3.0,,,,,,,,,,,,,,,,,,,
233,reloadium,reloadware/reloadium,debugging,"Hot Reloading, Profiling and AI debugging for Python.",,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2023-10-05 13:55:30.000,2023-08-16 12:13:55,49.0,1.0,49.0,25.0,26.0,18.0,101.0,2522.0,2023-08-16 12:10:46.000,1.2.1,42.0,3.0,19,True,,reloadium,,,,,https://pypi.org/project/reloadium,2023-08-16 12:10:46.000,,1448.0,1448.0,,,,3.0,,,,,,,,,,,,,,,,,,,
234,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2022-05-18 12:08:29.000,2022-05-18 12:07:17,415.0,,74.0,42.0,48.0,20.0,34.0,1581.0,2022-05-18 12:08:29.000,0.9.4,39.0,10.0,19,False,,birdseye,,,4.0,,https://pypi.org/project/birdseye,2022-05-18 12:08:29.000,4.0,956.0,956.0,,,,3.0,,,,,,,,,,,,,,,,,,,
235,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,,2017-06-29 18:15:26.000,2023-09-28 12:39:04.000,2023-09-28 12:30:27,101.0,4.0,54.0,43.0,22.0,7.0,25.0,1553.0,2020-12-02 20:33:26.000,20.12.2,3.0,42.0,19,False,,xar,,,28.0,28.0,https://pypi.org/project/xar,,,319.0,319.0,,,,3.0,,,,,,,,,,,,,,,,,,,
236,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000,2021-01-11 21:35:40,368.0,,47.0,5.0,68.0,4.0,,232.0,2021-01-11 18:41:10.489,0.9.0,28.0,16.0,19,False,,flakehell,,['flake8'],18.0,,https://pypi.org/project/flakehell,2021-01-11 18:41:10.489,18.0,22285.0,22286.0,,,,3.0,,71.0,,,,,,,,,,,,,,,,,
237,xdoctest,Erotemic/xdoctest,testing,A rewrite of Pythons builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,,https://github.com/Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000,2023-10-05 06:25:15.000,2023-08-04 22:44:45,831.0,4.0,10.0,5.0,102.0,19.0,26.0,192.0,2023-01-30 01:07:41.000,1.1.1,11.0,9.0,19,True,,xdoctest,conda-forge/xdoctest,,,,https://pypi.org/project/xdoctest,,,127581.0,131655.0,https://anaconda.org/conda-forge/xdoctest,2023-06-16 19:18:12.043,179281.0,3.0,-3.0,,,,,,,,,,,,,,,,,,conda-forge/xdoctest
238,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-09-26 17:41:17.851,2023-09-24 09:24:40,143.0,12.0,18.0,5.0,69.0,46.0,72.0,162.0,2022-07-28 16:33:54.000,0.19.3,21.0,14.0,19,True,,flake8-simplify,conda-forge/flake8-simplify,,,,https://pypi.org/project/flake8-simplify,,,284442.0,285435.0,https://anaconda.org/conda-forge/flake8-simplify,2023-09-26 17:41:17.851,33770.0,3.0,,,,,,,,,,,,,,,,,,,
239,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2023-08-29 08:53:47.000,2023-08-29 08:53:43,44.0,3.0,11.0,7.0,31.0,7.0,21.0,135.0,2021-08-21 09:01:26.000,0.3.0,3.0,7.0,19,True,,com2ann,,,52.0,50.0,https://pypi.org/project/com2ann,2021-08-21 09:01:26.000,2.0,21636.0,21636.0,,,,3.0,,,,,,,,,,,,,,,,,,,
240,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000,2020-06-19 16:51:00,50.0,,15.0,5.0,13.0,19.0,3.0,103.0,2017-08-31 23:17:01.000,17.8.0,6.0,8.0,19,False,,flake8-mypy,,['flake8'],1755.0,1632.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000,123.0,45232.0,45232.0,,,,3.0,,,,,,,,,,,,,,,,,,,
241,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2021-10-29 14:54:42.000,2019-05-24 17:17:56,199.0,,9.0,8.0,6.0,4.0,3.0,94.0,2014-09-07 13:57:37.000,0.5.7,23.0,3.0,19,False,,pyformat,,,1845.0,1819.0,https://pypi.org/project/pyformat,2017-01-04 02:31:11.000,26.0,18026.0,18026.0,,,,3.0,,,,,,,,,,,,,,,,,,,
