,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,pypi_id,conda_id,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,labels,dockerhub_id,github_release_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,conda_forge
173,Profiling,https://github.com/what-studio/profiling,,Was an interactive continuous Python profiler.,profiling,22,False,what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000000,2021-12-15 15:24:47.133000,2020-08-24 01:31:58.000000,120.0,20.0,2991.0,2017-06-28 06:10:16.000000,0.1.3,4.0,18.0,17.0,profiling,,433.0,50.0,45.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133000,5.0,4153.0,4153.0,,,,3.0,,,,,,,,,,,,,,,,
174,alive-progress,https://github.com/rsalmei/alive-progress,,"A new kind of Progress Bar, with real-time throughput, ETA, and very cool animations!.",logging,22,True,rsalmei/alive-progress,https://github.com/rsalmei/alive-progress,MIT,2019-08-05 05:54:30.000000,2021-12-14 18:04:25.000000,2021-11-06 05:27:01.000000,128.0,67.0,2958.0,2021-10-19 01:28:57.000000,2.1.0,21.0,1.0,25.0,alive-progress,conda-forge/alive-progress,,521.0,521.0,https://pypi.org/project/alive-progress,2021-10-19 01:28:57.000000,0.0,20740.0,21262.0,https://anaconda.org/conda-forge/alive-progress,2021-01-08 03:33:35.990000,11488.0,3.0,,,,,,,,,,,,,,,,
175,pyt,https://github.com/python-security/pyt,,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,security,22,False,python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000000,2020-12-25 03:47:37.000000,2020-03-08 21:43:06.000000,226.0,76.0,2062.0,2018-11-01 16:02:57.000000,0.42,15.0,22.0,21.0,python-taint,,1576.0,78.0,56.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000000,22.0,2364.0,2365.0,,,,3.0,,,,70.0,,,,,,,,,,,,
176,cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,,"Create standalone executables from Python scripts, with the same performance and is cross-platform.",packaging,22,True,marcelotduarte/cx_Freeze,https://github.com/marcelotduarte/cx_Freeze,PSF-2.0,2017-01-22 04:25:52.000000,2021-12-26 15:06:52.000000,2021-12-26 14:53:52.000000,172.0,653.0,845.0,2021-12-08 02:45:09.000000,6.9,36.0,93.0,64.0,cx_freeze,conda-forge/cx_freeze,,153.0,,https://pypi.org/project/cx_freeze,2017-12-16 18:09:35.000000,153.0,48128.0,51136.0,https://anaconda.org/conda-forge/cx_freeze,2021-12-08 04:58:13.804000,105280.0,3.0,,,,,,,,,,,,,,,,
177,pycco,https://github.com/pycco-docs/pycco,,Literate-style documentation generator.,documentation,22,False,pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000000,2021-03-29 17:53:40.000000,2019-12-20 19:59:49.000000,143.0,28.0,763.0,2018-07-25 01:42:48.000000,0.6.0,11.0,36.0,29.0,pycco,,222.0,467.0,243.0,https://pypi.org/project/pycco,2018-07-25 01:42:48.000000,224.0,1337.0,1337.0,,,,3.0,,,,,,,,,,,,,,,,
178,pynsist,https://github.com/takluyver/pynsist,,Build Windows installers for Python applications.,packaging,22,True,takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000000,2021-12-01 21:13:53.000000,2021-12-01 21:13:53.000000,101.0,134.0,741.0,2020-07-03 08:11:24.000000,2.5.1,21.0,29.0,25.0,pynsist,,550.0,88.0,,https://pypi.org/project/pynsist,2021-03-28 16:28:58.000000,88.0,1539.0,1539.0,,,,3.0,,,,,,,,,,,,,,,,
179,snoop,https://github.com/alexmojaki/snoop,,"A powerful set of Python debugging tools, based on PySnooper.",debugging,22,True,alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000000,2021-11-11 16:57:18.000000,2021-11-11 16:24:42.000000,24.0,19.0,662.0,2021-11-11 16:57:18.000000,0.4.1,12.0,21.0,18.0,snoop,,418.0,8.0,,https://pypi.org/project/snoop,2021-11-11 16:57:18.000000,8.0,17596.0,17596.0,,,,3.0,,,,,,,,,,,,,,,,
180,mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,,"Automatic documentation from sources, for MkDocs.",documentation,22,True,mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000000,2021-12-28 21:56:42.000000,2021-12-28 21:55:11.000000,58.0,160.0,564.0,2021-12-27 17:59:42.000000,0.17.0,41.0,26.0,50.0,mkdocstrings,conda-forge/mkdocstrings,477.0,0.0,,https://pypi.org/project/mkdocstrings,2021-12-27 17:59:42.000000,0.0,95023.0,95807.0,https://anaconda.org/conda-forge/mkdocstrings,2021-12-28 00:30:39.821000,10980.0,3.0,,['mkdocs'],,,,,,,,,,,,,,
181,pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,,It helps to use fixtures in pytest.mark.parametrize.,testing,22,True,tvorog/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000000,2021-11-17 16:12:56.000000,2021-11-17 16:10:48.000000,15.0,20.0,232.0,2020-02-01 18:04:00.000000,0.6.3,12.0,8.0,15.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,95.0,571.0,509.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000000,62.0,237747.0,243210.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818000,305958.0,3.0,,['pytest'],,,,,,,,,,,,,,
182,data-science-types,https://github.com/predictive-analytics-lab/data-science-types,,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",linters,22,True,predictive-analytics-lab/data-science-types,https://github.com/predictive-analytics-lab/data-science-types,Apache-2.0,2019-09-20 11:45:49.000000,2021-02-16 17:29:01.000000,2021-02-16 17:29:00.000000,57.0,23.0,187.0,2021-02-16 16:47:31.000000,0.2.23,26.0,44.0,39.0,data-science-types,,446.0,155.0,155.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000000,0.0,46101.0,46101.0,,,,3.0,,,,,,,,,,,,,,,,
183,xdoctest,https://github.com/Erotemic/xdoctest,,A rewrite of Python's builtin doctest module (with pytest plugin integration) with AST instead of REGEX.,testing,22,True,Erotemic/xdoctest,https://github.com/Erotemic/xdoctest,Apache-2.0,2017-09-24 01:59:02.000000,2021-12-20 22:57:51.000000,2021-12-20 22:57:18.000000,7.0,20.0,130.0,2021-10-06 11:58:58.000000,0.15.10,62.0,7.0,17.0,xdoctest,,,1964.0,1912.0,https://pypi.org/project/xdoctest,2021-10-06 11:58:58.000000,52.0,115765.0,115765.0,,,,3.0,,,,,,,,,,,,,,,,conda-forge/xdoctest
184,mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,,Generate a single PDF file from MkDocs repository.,documentation,22,True,orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000000,2021-12-03 14:40:26.000000,2021-10-14 20:29:54.000000,21.0,37.0,115.0,2021-07-03 02:09:02.000000,0.9.3,28.0,6.0,29.0,mkdocs-with-pdf,,188.0,86.0,86.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000000,,9250.0,9250.0,,,,3.0,,['mkdocs'],,,,,,,,,,,,,,
185,pyrasite,https://github.com/lmacken/pyrasite,,Inject code into running Python processes.,debugging,21,False,lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000000,2021-06-04 01:31:20.000000,2017-03-13 17:42:17.000000,190.0,15.0,2589.0,,,13.0,20.0,40.0,pyrasite,,274.0,44.0,38.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000000,6.0,21326.0,21326.0,,,,3.0,,,,,,,,,,,,,,,,
186,sixpack,https://github.com/sixpack/sixpack,,Sixpack is a language-agnostic a/b-testing framework.,testing,21,False,sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000000,2021-08-03 05:52:12.000000,2020-08-26 00:32:16.000000,185.0,125.0,1717.0,2017-11-22 14:27:35.000000,2.7.0,37.0,56.0,88.0,sixpack,,828.0,14.0,10.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000000,4.0,421.0,421.0,,,,3.0,,,,,,,,,,,,,,,,
187,Bowler,https://github.com/facebookincubator/Bowler,,Safe code refactoring for modern Python.,refactoring,21,True,facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000000,2021-12-30 11:53:38.000000,2021-09-01 18:41:12.000000,88.0,34.0,1346.0,2020-09-17 01:55:39.000000,0.9.0,8.0,26.0,46.0,bowler,conda-forge/bowler,,10.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000000,10.0,38571.0,38876.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246000,11308.0,3.0,1.0,,,,,,,,,,,,,,,
188,shiv,https://github.com/linkedin/shiv,,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",packaging,21,True,linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000000,2021-11-18 17:19:55.000000,2021-11-18 16:53:47.000000,75.0,70.0,1344.0,2021-11-18 17:19:55.000000,1.0.0,57.0,34.0,33.0,shiv,,,10.0,,https://pypi.org/project/shiv,2021-11-18 17:12:31.000000,10.0,6132.0,6137.0,,,,3.0,,,,158.0,,,,,,,,,,,,
189,pyannotate,https://github.com/dropbox/pyannotate,,Auto-generate PEP-484 annotations.,refactoring,21,True,dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000000,2021-10-12 20:53:52.000000,2021-10-12 20:53:49.000000,54.0,33.0,1255.0,2019-09-16 15:37:03.000000,1.2.0,9.0,17.0,26.0,pyannotate,,95.0,92.0,66.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000000,26.0,3830.0,3830.0,,,,3.0,,,,,,,,,,,,,,,,
190,wily,https://github.com/tonybaloney/wily,,"A Python application for tracking, reporting on timing and complexity in Python code.",code-metrics,21,True,tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000000,2021-12-06 12:07:14.000000,2021-07-01 09:03:43.000000,45.0,52.0,835.0,2020-09-02 06:33:11.000000,1.19.0,46.0,16.0,28.0,wily,,703.0,16.0,,https://pypi.org/project/wily,2021-07-01 08:25:50.000000,16.0,10006.0,10006.0,,,,3.0,,,,,,,,,,,,,,,,
191,python-manhole,https://github.com/ionelmc/python-manhole,,Debugging manhole for python applications.,debugging,21,True,ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000000,2021-12-15 14:34:12.182000,2021-09-15 11:45:37.000000,17.0,15.0,318.0,2021-04-08 20:14:54.000000,1.8.0,23.0,11.0,5.0,manhole,,485.0,148.0,82.0,https://pypi.org/project/manhole,2021-04-08 20:14:54.000000,66.0,23614.0,23614.0,,,,3.0,,,,,,,,,,,,,,,,
192,blacken-docs,https://github.com/asottile/blacken-docs,,Run `black` on python code blocks in documentation files.,documentation,21,True,asottile/blacken-docs,https://github.com/asottile/blacken-docs,MIT,2018-06-03 02:48:01.000000,2021-12-27 22:28:27.000000,2021-12-27 22:28:27.000000,20.0,35.0,296.0,2021-11-19 00:15:07.000000,1.12.0,21.0,13.0,3.0,blacken-docs,conda-forge/blacken-docs,212.0,22.0,,https://pypi.org/project/blacken-docs,2021-11-19 00:15:07.000000,22.0,13029.0,14139.0,https://anaconda.org/conda-forge/blacken-docs,2021-11-19 03:21:02.811000,18886.0,3.0,,,,,,,,,,,,,,,,
193,assertpy,https://github.com/ActivisionGameScience/assertpy,,Simple assertion library for unit testing in python with a fluent API.,testing,21,False,ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2017-11-21 01:38:07.332000,2020-07-19 15:23:26.710000,2019-10-30 17:50:10.000000,47.0,,248.0,,,13.0,10.0,,assertpy,conda-forge/assertpy,279.0,124.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000000,124.0,169293.0,169564.0,https://anaconda.org/conda-forge/assertpy,2020-07-19 15:23:26.710000,13309.0,3.0,,,,,,,,,,,,,,,,
194,mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,,An MkDocs plugin that simplifies configuring page titles and their order.,documentation,21,True,lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000000,2021-12-27 19:37:52.000000,2021-12-27 19:37:29.000000,20.0,39.0,205.0,2021-11-22 17:59:06.000000,2.6.1,19.0,3.0,7.0,mkdocs-awesome-pages-plugin,,66.0,90.0,,https://pypi.org/project/mkdocs-awesome-pages-plugin,2021-11-22 17:53:48.000000,90.0,38813.0,38813.0,,,,3.0,-1.0,['mkdocs'],,,,,,,,,,,,,,
195,add-trailing-comma,https://github.com/asottile/add-trailing-comma,,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,refactoring,21,True,asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000000,2021-12-28 00:08:32.000000,2021-12-28 00:08:31.000000,15.0,37.0,204.0,2021-11-20 18:06:22.000000,2.2.1,32.0,9.0,1.0,add-trailing-comma,,301.0,14.0,,https://pypi.org/project/add-trailing-comma,2021-11-20 18:06:22.000000,14.0,17529.0,17529.0,,,,3.0,,,,,,,,,,,,,,,,
196,xenon,https://github.com/rubik/xenon,,Monitoring tool based on radon.,code-metrics,21,True,rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000000,2021-09-03 15:36:06.000000,2021-09-03 15:36:04.000000,16.0,25.0,197.0,2021-09-03 15:34:36.000000,0.8.0,20.0,8.0,7.0,xenon,conda-forge/xenon,108.0,409.0,285.0,https://pypi.org/project/xenon,2021-09-03 15:34:36.000000,124.0,58397.0,58679.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883000,14144.0,3.0,-1.0,,,,,,,,,,,,,,,
197,pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,pytest plugin for manipulating test data directories and files.,testing,21,False,gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000000,2020-11-22 23:34:25.000000,2019-10-22 13:19:39.000000,17.0,11.0,152.0,2019-10-22 13:04:22.000000,1.3.1,9.0,7.0,5.0,pytest-datadir,conda-forge/pytest-datadir,71.0,544.0,466.0,https://pypi.org/project/pytest-datadir,2019-10-22 13:04:22.000000,78.0,88211.0,89784.0,https://anaconda.org/conda-forge/pytest-datadir,2019-10-23 16:32:51.374000,97556.0,3.0,,['pytest'],,,,,,,,,,,,,,
198,sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,,sphinx builder that outputs markdown files.,documentation,21,False,codejamninja/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000000,2021-12-24 12:11:15.000000,2020-10-07 04:18:32.000000,29.0,16.0,116.0,2019-12-23 17:05:52.000000,0.5.4,22.0,16.0,18.0,sphinx-markdown-builder,,99.0,247.0,205.0,https://pypi.org/project/sphinx-markdown-builder,2019-12-23 17:05:52.000000,42.0,23221.0,23221.0,,,,3.0,,['sphinx'],,,,,,,,,,,,,clayrisser/sphinx-markdown-builder,
199,dodgy,https://github.com/landscapeio/dodgy,,Looks at Python code to search for things which look dodgy such as passwords or diffs.,security,21,True,landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000000,2021-08-29 14:44:21.000000,2021-03-21 11:36:52.000000,19.0,3.0,97.0,2019-12-31 16:44:58.000000,0.2.1,10.0,14.0,9.0,dodgy,conda-forge/dodgy,70.0,2011.0,1487.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000000,524.0,159291.0,159705.0,https://anaconda.org/conda-forge/dodgy,2020-06-10 17:10:06.579000,26547.0,3.0,,,,,,,,,,,,,,,,
200,dlint,https://github.com/dlint-py/dlint,,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,security,21,True,dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000000,2021-10-27 13:22:05.000000,2021-10-27 13:11:03.000000,6.0,14.0,79.0,2021-10-27 13:15:42.000000,0.12.0,14.0,8.0,19.0,dlint,,214.0,18.0,,https://pypi.org/project/dlint,2021-10-27 13:15:42.000000,18.0,84840.0,84840.0,,,,3.0,,,,,,,,,,,,,,,,
201,flake8-builtins,https://github.com/gforcada/flake8-builtins,,Check for python builtins being used as variables or parameters.,linters,21,True,gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000000,2021-09-21 08:08:53.000000,2021-09-20 15:48:57.000000,19.0,32.0,76.0,2020-05-14 10:45:01.000000,1.5.3,23.0,15.0,2.0,flake8-builtins,conda-forge/flake8-builtins,221.0,3603.0,3091.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000000,512.0,367139.0,369305.0,https://anaconda.org/conda-forge/flake8-builtins,2020-05-18 15:22:26.836000,132159.0,3.0,,['flake8'],,,,,,,,,,,,,,
202,PrettyErrors,https://github.com/onelivesleft/PrettyErrors,,Prettify Python exception output to make it legible.,logging,20,True,onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000000,2021-11-24 14:38:57.000000,2021-11-24 14:32:14.000000,71.0,36.0,2405.0,2021-11-24 14:32:07.000000,1.2.25,48.0,5.0,1.0,pretty_errors,,130.0,0.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000000,0.0,21637.0,21637.0,,,,3.0,,,,,,,,,,,,,,,,
203,Birdseye,https://github.com/alexmojaki/birdseye,,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,debugging,20,True,alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000000,2021-11-11 16:04:25.000000,2021-11-11 16:04:02.000000,70.0,32.0,1439.0,2021-11-11 16:04:25.000000,0.9.3,38.0,10.0,18.0,birdseye,,412.0,0.0,,https://pypi.org/project/birdseye,2021-11-11 16:04:25.000000,0.0,1166.0,1166.0,,,,3.0,,,,,,,,,,,,,,,,
204,heartrate,https://github.com/alexmojaki/heartrate,,Simple real time visualisation of the execution of a Python program.,profiling,20,True,alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000000,2021-11-13 14:58:19.000000,2021-11-13 14:58:04.000000,115.0,3.0,1340.0,2021-11-13 14:58:19.000000,0.2.2,4.0,3.0,4.0,heartrate,,27.0,30.0,30.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000000,0.0,482.0,482.0,,,,3.0,,,,,,,,,,,,,,,,
205,Fixit,https://github.com/Instagram/Fixit,,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",linters,20,True,Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000000,2021-11-20 17:18:52.000000,2021-11-20 17:18:52.000000,41.0,25.0,291.0,2021-07-31 16:17:24.000000,0.1.4,6.0,29.0,32.0,fixit,,,14.0,14.0,https://pypi.org/project/fixit,2021-07-30 20:35:02.000000,0.0,6133.0,6133.0,,,,3.0,,,,,,,,,,,,,,,,
206,pytest-docker,https://github.com/avast/pytest-docker,,Docker-based integration tests.,testing,20,True,avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000000,2021-10-20 17:40:15.000000,2021-06-14 12:23:20.000000,40.0,16.0,257.0,2021-06-14 12:12:56.000000,0.10.3,15.0,11.0,17.0,pytest-docker,,60.0,28.0,,https://pypi.org/project/pytest-docker,2021-06-14 12:09:30.000000,28.0,57366.0,57369.0,,,,3.0,,['pytest'],,82.0,,,,,,,,,,,,
207,flake8-mypy,https://github.com/ambv/flake8-mypy,,A plugin for flake8 integrating Mypy.,linters,20,False,ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000000,2020-06-19 16:51:36.000000,2020-06-19 16:51:00.000000,15.0,3.0,103.0,2017-08-31 23:17:01.000000,17.8.0,6.0,8.0,19.0,flake8-mypy,,50.0,990.0,792.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000000,198.0,39350.0,39350.0,,,,3.0,,['flake8'],,,,,,,,,,,,,,
208,unify,https://github.com/myint/unify,,Modifies strings to all use the same quote where possible.,refactoring,20,False,myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000000,2021-04-21 16:21:07.000000,2019-08-07 13:44:00.000000,12.0,3.0,64.0,2013-06-22 15:34:37.000000,0.1.5,10.0,5.0,10.0,unify,,69.0,411.0,357.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000000,54.0,65974.0,65974.0,,,,3.0,,,,,,,,,,,,,,,,
209,pylint-flask,https://github.com/jschaf/pylint-flask,,A Pylint plugin to analyze Flask applications.,linters,20,True,jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000000,2021-03-10 19:35:23.000000,2021-03-10 19:35:23.000000,9.0,5.0,59.0,,,5.0,7.0,5.0,pylint-flask,conda-forge/pylint-flask,40.0,6310.0,5604.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000000,706.0,172822.0,173659.0,https://anaconda.org/conda-forge/pylint-flask,2019-02-02 18:28:49.934000,53583.0,3.0,,['pylint'],,,,,,,,,,,,,,
210,fake2db,https://github.com/emirozer/fake2db,,create custom test databases that are populated with fake data.,testing,19,False,emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000000,2021-12-15 15:44:18.935000,2019-11-25 09:19:00.000000,117.0,15.0,2116.0,2019-03-09 13:53:12.000000,1.0.0,23.0,18.0,7.0,fake2db,,242.0,19.0,18.0,https://pypi.org/project/fake2db,2018-02-09 15:43:23.000000,1.0,387.0,387.0,,,,3.0,,,,,,,,,,,,,,,,
211,xar,https://github.com/facebookincubator/xar,,executable archive format.,packaging,19,True,facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000000,2021-12-29 23:33:51.000000,2021-12-29 23:33:49.000000,45.0,21.0,1480.0,2020-12-02 20:41:20.000000,20.12.2,3.0,29.0,8.0,xar,,,17.0,17.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000000,,159.0,159.0,,,,3.0,1.0,,,,,,,,,,,,,,,
212,pyflow,https://github.com/David-OConnor/pyflow,,An installation and dependency system for Python.,dependency-managers,19,True,David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000000,2021-12-04 05:27:25.000000,2021-12-04 05:27:25.000000,37.0,70.0,958.0,2021-07-02 13:17:04.000000,0.3.1,26.0,28.0,43.0,pyflow,,357.0,0.0,,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000000,0.0,132.0,265.0,,,,3.0,,,,3735.0,,,,,,,,,,,,
213,pyheat,https://github.com/csurfer/pyheat,,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,profiling,19,True,csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000000,2021-09-18 20:16:24.000000,2021-09-18 20:16:24.000000,38.0,9.0,698.0,2018-12-06 03:59:34.000000,0.0.6,6.0,5.0,4.0,py-heat,,55.0,43.0,33.0,https://pypi.org/project/py-heat,2018-12-06 03:59:34.000000,10.0,1795.0,1795.0,,,,3.0,,,,,,,,,,,,,,,,
214,python-devtools,https://github.com/samuelcolvin/python-devtools,,Dev tools for python.,logging,19,True,samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000000,2021-09-29 08:43:45.000000,2021-09-08 10:38:28.000000,16.0,34.0,446.0,2021-09-29 08:43:45.000000,0.8.0,12.0,7.0,2.0,python-devtools,,98.0,523.0,522.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000000,1.0,541.0,541.0,,,,3.0,,,,,,,,,,,,,,,,
215,vex,https://github.com/sashahart/vex,,Run a command in the named virtualenv.,virtual-envs,19,False,sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000000,2021-10-30 20:12:27.000000,2019-05-10 19:18:48.000000,25.0,40.0,371.0,2019-05-10 19:21:38.000000,0.0.19,18.0,3.0,2.0,vex,,200.0,39.0,23.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000000,16.0,721.0,721.0,,,,3.0,,,,,,,,,,,,,,,,
216,constructor,https://github.com/conda/constructor,,tool for creating installers from conda packages.,packaging,19,True,conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000000,2021-12-30 01:26:36.000000,2021-12-29 19:51:49.000000,130.0,196.0,334.0,2021-03-31 20:21:51.000000,3.2.1,37.0,48.0,57.0,,constructor,973.0,12.0,12.0,,,,,79.0,https://anaconda.org/anaconda/constructor,2021-04-01 17:48:58.348000,4988.0,3.0,,,,225.0,,,,,,,,,,,,
217,nitpick,https://github.com/andreoliwa/nitpick,,Enforce the same settings on multiple projects.,linters,19,True,andreoliwa/nitpick,https://github.com/andreoliwa/nitpick,MIT,2018-03-23 14:25:24.000000,2021-12-30 02:58:59.000000,2021-12-30 02:58:50.000000,13.0,61.0,205.0,2021-11-08 00:58:03.000000,0.29.0,45.0,13.0,32.0,nitpick,,591.0,0.0,,https://pypi.org/project/nitpick,2021-11-08 00:58:00.000000,0.0,13105.0,13105.0,,,,3.0,,['flake8'],,4.0,,,,,,,,,,,,
218,pandas-vet,https://github.com/deppen8/pandas-vet,,A plugin for Flake8 that checks pandas code.,linters,19,True,deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000000,2021-11-05 15:32:59.000000,2021-03-03 04:44:57.000000,15.0,29.0,124.0,2020-02-01 05:12:09.000000,0.2.2,6.0,10.0,21.0,pandas-vet,conda-forge/pandas-vet,179.0,55.0,55.0,https://pypi.org/project/pandas-vet,2020-02-01 05:12:09.000000,0.0,5203.0,5447.0,https://anaconda.org/conda-forge/pandas-vet,2020-02-01 05:31:32.445000,7786.0,3.0,,['flake8'],,39.0,,,,,,,,,,,,
219,eradicate,https://github.com/myint/eradicate,,Removes commented-out code from Python files.,refactoring,19,False,myint/eradicate,https://github.com/myint/eradicate,Saxpath,2012-12-23 04:39:48.000000,2021-07-26 20:00:21.000000,2020-10-01 09:23:01.000000,19.0,13.0,119.0,2020-10-01 09:33:03.000000,2.0.0,16.0,7.0,6.0,eradicate,,164.0,156.0,,https://pypi.org/project/eradicate,2020-10-01 09:33:03.000000,156.0,244400.0,244400.0,,,,3.0,,,,,,,,,,,,,,,,
