,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,trending,conda_forge
44,pytest-cov,pytest-dev/pytest-cov,testing,Coverage plugin for pytest.,,https://github.com/pytest-dev/pytest-cov,https://github.com/pytest-dev/pytest-cov,MIT,2014-04-17 20:01:12.000,2023-06-16 13:15:36.736,2023-05-24 18:28:10,920.0,8.0,202.0,38.0,237.0,126.0,238.0,1483.0,2022-09-28 18:41:46.166,4.0.0,44.0,86.0,35,True,,pytest-cov,conda-forge/pytest-cov,['pytest'],296756.0,264339.0,https://pypi.org/project/pytest-cov,20971295.0,21073094.0,https://anaconda.org/conda-forge/pytest-cov,2023-06-16 13:15:36.736,8958366.0,1.0,,2021-10-04 01:48:57.000,32417.0,,,,,,,,,,,,,,,,
45,twine,pypa/twine,build-tools,Utilities for interacting with PyPI.,,https://github.com/pypa/twine,https://github.com/pypa/twine,Apache-2.0,2013-08-13 15:39:39.000,2023-06-19 14:39:45.000,2023-05-06 14:40:18,1079.0,3.0,284.0,37.0,532.0,45.0,416.0,1442.0,2022-12-01 01:51:31.000,4.0.2,25.0,116.0,35,True,,twine,conda-forge/twine,,92290.0,92290.0,https://pypi.org/project/twine,3778377.0,3788059.0,https://anaconda.org/conda-forge/twine,2023-06-16 13:23:13.063,803684.0,1.0,,,,,,,,,,,,,,,,,,,
46,pyflakes,PyCQA/pyflakes,linters,A simple program which checks Python source files for errors.,,https://github.com/PyCQA/pyflakes,https://github.com/PyCQA/pyflakes,MIT,2014-04-07 06:19:46.000,2023-06-29 00:18:18.000,2023-06-29 00:18:17,560.0,5.0,169.0,29.0,293.0,56.0,448.0,1280.0,2022-11-24 16:55:02.246,3.0.1,36.0,84.0,35,True,,pyflakes,conda-forge/pyflakes,,249069.0,235343.0,https://pypi.org/project/pyflakes,20236669.0,20312210.0,https://anaconda.org/conda-forge/pyflakes,2023-06-16 13:17:55.265,6420987.0,2.0,,2022-11-24 16:55:02.246,13726.0,,,,,,,,,,,,,,,,
47,pyautogui,asweigart/pyautogui,testing,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,,https://github.com/asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2023-07-15 16:31:08.000,2023-06-07 11:16:23,408.0,6.0,1063.0,184.0,151.0,415.0,223.0,8345.0,,,12.0,52.0,34,True,,pyautogui,conda-forge/pyautogui,,25285.0,25285.0,https://pypi.org/project/pyautogui,649485.0,652449.0,https://anaconda.org/conda-forge/pyautogui,2023-06-12 20:13:48.004,201553.0,2.0,,,,,,,,,,,,,,,,,,,
48,mimesis,lk-geimfari/mimesis,testing,Mimesis is a powerful Python library that empowers developers to generate massive amounts of synthetic data efficiently.,,https://github.com/lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2023-07-11 10:59:15.000,2023-07-01 21:32:17,2499.0,62.0,305.0,61.0,1031.0,5.0,310.0,4006.0,2023-05-26 18:25:24.000,10.1.0,47.0,115.0,34,True,,mimesis,conda-forge/mimesis,,1411.0,1411.0,https://pypi.org/project/mimesis,119905.0,123752.0,https://anaconda.org/conda-forge/mimesis,2023-06-16 19:20:48.693,138333.0,2.0,452.0,,,,,,,,,,,,,,,,,,
49,prospector,PyCQA/prospector,code-metrics,"Inspects Python source files and provides information about type and location of classes, methods etc.",,https://github.com/landscapeio/prospector,https://github.com/landscapeio/prospector,GPL-2.0,2013-08-05 07:26:30.000,2023-07-15 04:39:38.000,2023-07-15 04:39:30,1383.0,23.0,168.0,36.0,261.0,53.0,310.0,1831.0,2023-05-25 01:30:01.451,1.10.2,124.0,89.0,34,True,landscapeio/prospector,prospector,conda-forge/prospector,,5060.0,4378.0,https://pypi.org/project/prospector,762726.0,763689.0,https://anaconda.org/conda-forge/prospector,2023-06-16 13:23:52.144,79949.0,1.0,,2022-03-18 13:16:26.000,682.0,,,,,,,,,,,,,,,,
50,pytest-mock,pytest-dev/pytest-mock,testing,Thin-wrapper around the mock package for easier use with pytest.,,https://github.com/pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2023-07-11 10:57:24.000,2023-07-11 10:57:24,563.0,16.0,130.0,34.0,232.0,11.0,131.0,1623.0,2023-06-16 00:00:00.984,3.11.1,60.0,66.0,34,True,,pytest-mock,conda-forge/pytest-mock,['pytest'],70317.0,65409.0,https://pypi.org/project/pytest-mock,9972651.0,10031166.0,https://anaconda.org/conda-forge/pytest-mock,2023-06-16 11:09:53.662,2165085.0,2.0,5.0,2022-07-05 12:51:24.000,4908.0,,,,,,,,,,,,,,,,
51,python-json-logger,madzak/python-json-logger,logging,Json Formatter for the standard python logger.,,https://github.com/madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2023-07-04 07:05:55.000,2023-02-28 17:40:55,262.0,,208.0,27.0,84.0,6.0,89.0,1515.0,2023-02-21 17:39:43.000,2.0.7,10.0,63.0,34,True,,python-json-logger,conda-forge/python-json-logger,,56512.0,56512.0,https://pypi.org/project/python-json-logger,17370847.0,17433499.0,https://anaconda.org/conda-forge/python-json-logger,2023-06-16 13:23:58.542,4698951.0,2.0,,,,,,,,,,,,,,,,,,,
52,pytest-asyncio,pytest-dev/pytest-asyncio,testing,Asyncio support for pytest.,,https://github.com/pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2023-07-18 08:40:58.000,2023-07-18 08:40:57,454.0,44.0,124.0,36.0,343.0,28.0,214.0,1173.0,2023-07-12 10:20:06.993,0.21.1,37.0,42.0,34,True,,pytest-asyncio,conda-forge/pytest-asyncio,['pytest'],1043.0,,https://pypi.org/project/pytest-asyncio,6094467.0,6139174.0,https://anaconda.org/conda-forge/pytest-asyncio,2023-07-12 15:08:45.602,1698625.0,2.0,140.0,2020-05-03 22:47:30.000,1043.0,,,,,,,,,,,,,,,,
53,packaging,pypa/packaging,packaging,Core utilities for Python packages.,,https://github.com/pypa/packaging,https://github.com/pypa/packaging,,2014-05-15 22:49:43.000,2023-07-14 23:35:11.000,2023-07-14 18:46:48,652.0,9.0,203.0,27.0,381.0,65.0,254.0,508.0,2023-04-12 16:11:39.000,23.1,18.0,91.0,34,False,,packaging,conda-forge/packaging,,792881.0,792881.0,https://pypi.org/project/packaging,155123702.0,155542910.0,https://anaconda.org/conda-forge/packaging,2023-06-16 13:17:40.629,35631475.0,2.0,727.0,,,,,,,,,,,,,,,,,,
54,wheel,pypa/wheel,build-tools,The official binary distribution format for Python.,,https://github.com/pypa/wheel,https://github.com/pypa/wheel,MIT,2017-07-25 20:24:25.000,2023-07-18 17:59:46.000,2023-07-18 17:59:45,875.0,16.0,125.0,29.0,179.0,30.0,336.0,427.0,,,29.0,71.0,34,True,,wheel,conda-forge/wheel,,219198.0,219198.0,https://pypi.org/project/wheel,168907239.0,170901180.0,https://anaconda.org/conda-forge/wheel,2023-07-15 23:21:49.142,69787941.0,2.0,,,,,,,,,,,,,,,,,,,
55,pyenv,pyenv/pyenv,virtual-envs,Simple Python version management.,,https://github.com/pyenv/pyenv,https://github.com/pyenv/pyenv,MIT,2012-08-31 06:57:52.000,2023-07-12 17:48:50.000,2023-07-12 17:48:50,3134.0,47.0,2811.0,379.0,968.0,30.0,1594.0,32621.0,2023-07-08 19:39:01.000,2.3.22,78.0,421.0,33,True,,pyenv,,,1.0,,https://pypi.org/project/pyenv,10147.0,10147.0,,,,2.0,,2019-01-12 14:49:22.000,1.0,,,,,,,,,,,,,,,,
56,py-spy,benfred/py-spy,profiling,Sampling profiler for Python programs.,,https://github.com/benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2023-07-15 14:25:24.000,2023-06-12 04:33:25,472.0,10.0,353.0,114.0,292.0,118.0,186.0,10606.0,2022-09-07 22:01:08.223,0.3.14,38.0,32.0,33,True,,py-spy,conda-forge/py-spy,,2882.0,2837.0,https://pypi.org/project/py-spy,2011097.0,2022313.3333333333,https://anaconda.org/conda-forge/py-spy,2023-06-16 16:18:45.113,458082.0,2.0,13241.0,2022-09-07 22:00:23.982,44.0,,,,,,,,,py-spy,https://crates.io/crates/py-spy,2022-09-07 22:01:08.223,1.0,762.3333333333334,407209.0,,
57,playwright-python,microsoft/playwright-python,testing,Python version of the Playwright testing and automation library.,,https://github.com/microsoft/playwright-python,https://github.com/microsoft/playwright-python,Apache-2.0,2020-07-01 15:28:13.000,2023-07-14 20:38:22.000,2023-07-13 11:31:38,653.0,29.0,742.0,125.0,736.0,42.0,1042.0,9015.0,2023-07-14 20:41:05.273,1.36.0,100.0,32.0,33,True,,playwright,,,207.0,,https://pypi.org/project/playwright,1080163.0,1080163.0,,,,2.0,,2022-05-13 16:31:41.000,207.0,,,,,,,,,,,,,,,4.0,
58,pipx,pypa/pipx,dependency-managers,Install and Run Python Applications in Isolated Environments.,,https://github.com/pypa/pipx,https://github.com/pypa/pipx,MIT,2018-10-06 18:47:46.000,2023-07-16 19:19:31.000,2023-07-16 19:19:30,573.0,16.0,298.0,74.0,445.0,135.0,448.0,6672.0,2023-03-12 06:23:00.522,1.2.0,52.0,98.0,33,True,,pipx,conda-forge/pipx,,1354.0,1339.0,https://pypi.org/project/pipx,1346174.0,1347855.0,https://anaconda.org/conda-forge/pipx,2023-06-16 19:28:18.672,30511.0,2.0,3587.0,2020-10-17 22:48:10.000,15.0,,,,,,,,,,,,,,,,
59,pyinstrument,joerick/pyinstrument,profiling,Call stack profiler for Python. Shows you why your code is slow!.,,https://github.com/joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2023-07-18 08:35:43.000,2023-07-18 08:35:34,875.0,62.0,204.0,56.0,137.0,20.0,99.0,5427.0,2023-06-05 21:27:40.000,4.5.0,27.0,51.0,33,True,,pyinstrument,conda-forge/pyinstrument,,1570.0,1570.0,https://pypi.org/project/pyinstrument,487345.0,490106.0,https://anaconda.org/conda-forge/pyinstrument,2023-06-06 02:06:07.265,226431.0,2.0,,,,,,,,,,,,,,,,,,,
60,pipreqs,bndr/pipreqs,dependency-managers,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,,https://github.com/bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2023-06-19 21:31:47.000,2023-04-14 07:08:49,336.0,,343.0,60.0,146.0,162.0,98.0,5263.0,2023-04-14 07:11:09.000,0.4.13,42.0,59.0,33,True,,pipreqs,conda-forge/pipreqs,,21398.0,21032.0,https://pypi.org/project/pipreqs,510561.0,511027.0,https://anaconda.org/conda-forge/pipreqs,2023-06-16 13:23:05.413,38285.0,2.0,,2021-10-23 09:15:35.000,366.0,,,,,,,,,,,,,,,,
61,PDM,pdm-project/pdm,dependency-managers,A modern Python package and dependency manager supporting the latest PEP standards.,,https://github.com/pdm-project/pdm,https://github.com/pdm-project/pdm,MIT,2019-12-27 03:50:57.000,2023-07-20 03:40:43.000,2023-07-20 03:40:36,2380.0,152.0,231.0,31.0,742.0,25.0,1136.0,4908.0,2023-07-15 10:05:39.000,2.8.0,100.0,127.0,33,True,,pdm,conda-forge/pdm,,157.0,157.0,https://pypi.org/project/pdm,282390.0,290159.0,https://anaconda.org/conda-forge/pdm,2023-06-13 07:21:45.561,170934.0,2.0,4.0,,,,,,,,,,,,,,,,,,
62,pyre-check,facebook/pyre-check,type-checkers,Performant type-checking for python.,,https://github.com/facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2023-07-20 08:59:00.000,2023-07-20 08:54:55,14411.0,354.0,398.0,111.0,368.0,110.0,242.0,6406.0,2023-02-14 00:24:14.000,0.9.18,11.0,248.0,32,True,,pyre-check,,,,,https://pypi.org/project/pyre-check,70063.0,70063.0,,,,3.0,,,,,,,,,,,,,,,,,,,
63,pudb,inducer/pudb,debugging,Full-screen console debugger for Python.,,https://github.com/inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2023-06-16 13:21:37.623,2023-05-23 15:52:13,1204.0,5.0,216.0,49.0,267.0,157.0,168.0,2710.0,2022-11-03 17:20:34.545,2022.1.3,76.0,92.0,32,True,,pudb,conda-forge/pudb,,5853.0,5101.0,https://pypi.org/project/pudb,201732.0,204449.0,https://anaconda.org/conda-forge/pudb,2023-06-16 13:21:37.623,228274.0,1.0,,2022-11-03 17:20:34.545,752.0,,,,,,,,,,,,,,,,
64,ipdb,gotcha/ipdb,debugging,Integration of IPython pdb.,,https://github.com/gotcha/ipdb,https://github.com/gotcha/ipdb,BSD-3-Clause,2011-01-15 17:51:47.000,2023-06-16 13:21:31.191,2023-04-11 09:56:01,379.0,,147.0,28.0,83.0,62.0,128.0,1730.0,2023-03-09 15:41:00.602,0.13.13,46.0,57.0,32,True,,ipdb,conda-forge/ipdb,,55673.0,46767.0,https://pypi.org/project/ipdb,2347508.0,2352031.0,https://anaconda.org/conda-forge/ipdb,2023-06-16 13:21:31.191,379950.0,1.0,,2022-12-13 14:54:01.698,8906.0,,,,,,,,,,,,,,,,
65,scons,SCons/scons,build-tools,SCons - a software construction tool.,,https://github.com/SCons/scons,https://github.com/SCons/scons,MIT,2017-03-23 22:12:34.579,2023-07-19 16:52:46.000,2023-07-17 01:07:39,8741.0,121.0,275.0,62.0,993.0,636.0,2724.0,1727.0,2023-03-21 16:25:11.000,4.5.2,18.0,149.0,32,True,,scons,conda-forge/scons,,,,https://pypi.org/project/scons,408448.0,414604.0,https://anaconda.org/conda-forge/scons,2023-06-16 13:25:22.382,466018.0,2.0,1339.0,,,,,,,,,,,,,,,,,,
66,tabulate,astanin/python-tabulate,logging,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",,https://github.com/astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2023-06-16 13:16:13.524,2023-04-30 10:08:19,610.0,1.0,131.0,21.0,88.0,59.0,131.0,1706.0,,,13.0,84.0,32,True,,tabulate,conda-forge/tabulate,,129436.0,129436.0,https://pypi.org/project/tabulate,48508928.0,48570174.0,https://anaconda.org/conda-forge/tabulate,2023-06-16 13:16:13.524,5267163.0,2.0,,,,,,,,,,,,,,,,,,,
67,rope,python-rope/rope,refactoring,a python refactoring library.,,https://github.com/python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2023-06-29 17:22:42.966,2023-06-29 12:24:48,3152.0,16.0,143.0,27.0,347.0,76.0,229.0,1645.0,,,24.0,77.0,32,True,,rope,conda-forge/rope,,65901.0,65901.0,https://pypi.org/project/rope,731426.0,767981.0,https://anaconda.org/conda-forge/rope,2023-06-29 17:22:42.966,1206343.0,1.0,,,,,,,,,,,,,,,,,,,
68,nodeenv,ekalinin/nodeenv,virtual-envs,Virtual environment for Node.js & integrator with virtualenv.,,https://github.com/ekalinin/nodeenv,https://github.com/ekalinin/nodeenv,,2011-03-29 15:28:56.000,2023-07-11 16:53:45.000,2023-05-12 08:01:49,682.0,4.0,177.0,35.0,156.0,48.0,134.0,1605.0,2023-05-12 08:13:47.000,1.8.0,46.0,91.0,32,False,,nodeenv,conda-forge/nodeenv,,51705.0,51705.0,https://pypi.org/project/nodeenv,10562317.0,10602842.0,https://anaconda.org/conda-forge/nodeenv,2023-06-16 13:21:50.931,2836794.0,2.0,,,,,,,,,,,,,,,,,,,
69,logbook,getlogbook/logbook,logging,A cool logging replacement for Python.,,https://github.com/getlogbook/logbook,https://github.com/getlogbook/logbook,,2010-07-22 10:13:12.000,2023-07-03 23:37:29.000,2023-07-03 23:37:04,1238.0,42.0,153.0,35.0,160.0,42.0,133.0,1440.0,2023-06-25 23:31:06.000,1.5.3,3.0,77.0,32,False,,logbook,conda-forge/logbook,,4683.0,4683.0,https://pypi.org/project/logbook,2887502.0,2890239.0,https://anaconda.org/conda-forge/logbook,2023-06-16 16:14:38.179,142179.0,2.0,318.0,,,,,,,,,,,,,,,,,,
70,nox,theacodes/nox,testing,Flexible test automation for Python.,,https://github.com/wntrblm/nox,https://github.com/wntrblm/nox,Apache-2.0,2016-02-24 04:02:58.000,2023-07-18 20:30:07.000,2023-07-16 13:59:19,540.0,25.0,137.0,24.0,408.0,50.0,271.0,1090.0,2023-04-23 03:14:01.967,2023.4.22,25.0,91.0,32,True,wntrblm/nox,nox,conda-forge/nox,['pytest'],4545.0,4265.0,https://pypi.org/project/nox,958318.0,961787.0,https://anaconda.org/conda-forge/nox,2023-06-16 16:11:40.627,197785.0,2.0,,2022-01-07 23:34:01.000,280.0,,,,,,,,,,,,,,,,
71,progressbar2,WoLpH/python-progressbar,logging,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,,https://github.com/wolph/python-progressbar,https://github.com/wolph/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2023-06-16 13:18:55.458,2023-03-18 11:25:49,975.0,,97.0,21.0,67.0,11.0,200.0,819.0,2022-10-26 13:47:55.000,4.2.0,44.0,42.0,32,True,,progressbar2,conda-forge/progressbar2,,29773.0,29773.0,https://pypi.org/project/progressbar2,18693538.0,18705565.0,https://anaconda.org/conda-forge/progressbar2,2023-06-16 13:18:55.458,971943.0,2.0,2037.0,,,,,,,,,,,,,,,,,,
72,parso,davidhalter/parso,linters,A Python Parser.,,https://github.com/davidhalter/parso,https://github.com/davidhalter/parso,MIT,2017-05-08 20:14:30.000,2023-06-18 23:54:48.000,2023-06-18 23:54:47,1112.0,2.0,94.0,22.0,107.0,10.0,104.0,553.0,2021-11-30 21:07:01.473,0.8.3,26.0,46.0,32,True,,parso,conda-forge/parso,,329856.0,323828.0,https://pypi.org/project/parso,18776404.0,18998549.0,https://anaconda.org/conda-forge/parso,2023-06-16 13:24:17.757,14883761.0,2.0,,2018-07-09 18:56:19.000,6028.0,,,,,,,,,,,,,,,,
73,memray,bloomberg/memray,profiling,Memray is a memory profiler for Python.,,https://github.com/bloomberg/memray,https://github.com/bloomberg/memray,Apache-2.0,2022-04-08 18:04:11.000,2023-07-19 13:02:31.000,2023-07-17 17:54:51,1050.0,88.0,318.0,56.0,261.0,21.0,102.0,10847.0,2023-06-20 15:32:52.000,1.8.1,13.0,35.0,31,True,,memray,conda-forge/memray,,174.0,174.0,https://pypi.org/project/memray,152192.0,155757.0,https://anaconda.org/conda-forge/memray,2023-06-25 19:07:05.484,53478.0,2.0,,,,,,,,,,,,,,,,,,,
74,xonsh,xonsh/xonsh,shell,"Python-powered, cross-platform, Unix-gazing shell.",,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh,BSD-1-Clause,2015-01-21 22:05:27.000,2023-07-18 18:59:04.000,2023-07-18 18:58:47,10446.0,23.0,614.0,104.0,2567.0,269.0,2189.0,7131.0,2023-05-19 13:37:00.773,0.14.0,122.0,312.0,31,False,,xonsh,,,91.0,,https://pypi.org/project/xonsh,6872.0,6960.0,,,,1.0,8894.0,2022-06-21 14:56:40.000,91.0,,,,,,,,,,,,,,,,
75,sphinx_rtd_theme,readthedocs/sphinx_rtd_theme,documentation,Sphinx theme for readthedocs.org.,,https://github.com/readthedocs/sphinx_rtd_theme,https://github.com/readthedocs/sphinx_rtd_theme,MIT,2013-10-17 17:10:49.000,2023-07-19 14:27:30.000,2023-06-07 13:27:05,1454.0,8.0,1563.0,163.0,681.0,169.0,603.0,4413.0,,,20.0,115.0,31,True,,sphinx_rtd_theme,conda-forge/sphinx_rtd_theme,['sphinx'],16.0,16.0,https://pypi.org/project/sphinx_rtd_theme,4011678.0,4053217.0,https://anaconda.org/conda-forge/sphinx_rtd_theme,2023-06-09 10:27:20.086,3447787.0,2.0,,,,,,,,,,,,,,,,,,-6.0,
76,nose,nose-devs/nose,testing,nose is nicer testing for python.,,https://github.com/nose-devs/nose,https://github.com/nose-devs/nose,,2011-12-13 19:36:32.000,2023-06-16 13:17:32.308,2016-03-04 01:16:26,1004.0,,376.0,49.0,261.0,400.0,465.0,1361.0,,,1.0,95.0,31,False,,nose,conda-forge/nose,,143946.0,143946.0,https://pypi.org/project/nose,4791227.0,4824401.0,https://anaconda.org/conda-forge/nose,2023-06-16 13:17:32.308,2853044.0,2.0,,,,,,,,,,,,,,,,,,,
77,mkdocstrings,mkdocstrings/mkdocstrings,documentation,"Automatic documentation from sources, for MkDocs.",,https://github.com/mkdocstrings/mkdocstrings,https://github.com/mkdocstrings/mkdocstrings,ISC,2019-12-09 18:09:09.000,2023-07-17 17:17:19.000,2023-07-17 14:45:13,584.0,25.0,94.0,13.0,160.0,46.0,303.0,1279.0,2023-05-26 10:45:43.395,0.22.0,50.0,36.0,31,True,,mkdocstrings,conda-forge/mkdocstrings,['mkdocs'],8832.0,8450.0,https://pypi.org/project/mkdocstrings,438887.0,441222.0,https://anaconda.org/conda-forge/mkdocstrings,2023-07-04 10:51:48.275,77057.0,2.0,,2021-12-27 17:59:42.000,382.0,,,,,,,,,,,,,,,,
78,pytest-bdd,pytest-dev/pytest-bdd,testing,BDD library for the py.test runner.,,https://github.com/pytest-dev/pytest-bdd,https://github.com/pytest-dev/pytest-bdd,MIT,2013-03-29 07:27:43.000,2023-07-20 11:54:24.000,2023-04-04 06:58:55,1023.0,,187.0,55.0,320.0,106.0,194.0,1184.0,2022-11-09 16:51:21.000,6.1.1,5.0,57.0,31,True,,pytest-bdd,conda-forge/pytest-bdd,['pytest'],2927.0,2927.0,https://pypi.org/project/pytest-bdd,710229.0,711308.0,https://anaconda.org/conda-forge/pytest-bdd,2023-06-16 16:15:16.989,53971.0,2.0,,,,,,,,,,,,,,,,,,,
79,prettytable,jazzband/prettytable,logging,Display tabular data in a visually appealing ASCII table format.,,https://github.com/jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2023-07-17 11:18:48.076,2023-07-01 04:17:44,517.0,3.0,125.0,21.0,136.0,38.0,84.0,1075.0,2023-06-11 13:31:15.887,3.8.0,30.0,54.0,31,False,,prettytable,conda-forge/prettytable,,47250.0,46245.0,https://pypi.org/project/prettytable,8400416.0,8436368.0,https://anaconda.org/conda-forge/prettytable,2023-07-17 11:18:48.076,1150469.0,3.0,,2022-05-05 15:21:28.000,1005.0,,,,,,,,,,,,,,,,
80,pydocstyle,PyCQA/pydocstyle,linters,docstring style checker.,,https://github.com/PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2023-06-16 13:18:02.967,2023-01-17 20:27:44,742.0,,186.0,19.0,313.0,121.0,222.0,1071.0,2023-01-17 20:31:11.783,6.3.0,22.0,89.0,31,True,,pydocstyle,conda-forge/pydocstyle,,59641.0,56969.0,https://pypi.org/project/pydocstyle,3088918.0,3106641.0,https://anaconda.org/conda-forge/pydocstyle,2023-06-16 13:18:02.967,1488780.0,2.0,67.0,2021-05-17 20:37:45.000,2672.0,,,,,,,,,,,,,,,,
81,flake8-bugbear,PyCQA/flake8-bugbear,linters,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that dont belong in..,,https://github.com/PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2023-07-17 21:14:51.714,2023-07-11 14:02:52,322.0,16.0,95.0,9.0,203.0,52.0,147.0,957.0,2023-07-10 16:30:53.438,23.7.10,60.0,75.0,31,True,,flake8-bugbear,conda-forge/flake8-bugbear,['flake8'],33466.0,33174.0,https://pypi.org/project/flake8-bugbear,1833345.0,1855790.0,https://anaconda.org/conda-forge/flake8-bugbear,2023-07-17 21:14:51.714,718252.0,2.0,,2020-02-01 04:11:01.000,292.0,,,,,,,,,,,,,,,,
82,asv,airspeed-velocity/asv,testing,Airspeed Velocity: A simple Python benchmarking tool with web-based reporting.,,https://github.com/airspeed-velocity/asv,https://github.com/airspeed-velocity/asv,BSD-3-Clause,2013-11-07 20:43:31.000,2023-07-17 05:53:04.000,2023-07-11 13:35:28,2210.0,90.0,167.0,21.0,770.0,155.0,399.0,781.0,2022-02-06 14:17:08.000,0.5.1,18.0,75.0,31,True,,asv,conda-forge/asv,,1031.0,959.0,https://pypi.org/project/asv,30170.0,39509.0,https://anaconda.org/conda-forge/asv,2023-06-16 13:24:19.355,728445.0,2.0,,2022-02-06 14:16:23.000,72.0,,,,,,,,,,,,,,,,
83,pytest-html,pytest-dev/pytest-html,testing,Plugin for generating HTML reports for pytest results.,,https://github.com/pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,,2015-04-14 19:22:42.000,2023-07-20 09:44:36.000,2023-05-13 19:04:08,464.0,5.0,207.0,25.0,322.0,124.0,215.0,612.0,2022-11-11 08:16:56.000,3.2.0,21.0,49.0,31,False,,pytest-html,conda-forge/pytest-html,['pytest'],35750.0,35750.0,https://pypi.org/project/pytest-html,3262701.0,3276617.0,https://anaconda.org/conda-forge/pytest-html,2023-06-28 12:16:30.274,445334.0,2.0,,,,,,,,,,,,,,,,,,,
84,sphinx-autodoc-typehints,tox-dev/sphinx-autodoc-typehints,documentation,Type hints support for the Sphinx autodoc extension.,,https://github.com/tox-dev/sphinx-autodoc-typehints,https://github.com/tox-dev/sphinx-autodoc-typehints,MIT,2015-09-21 20:41:41.000,2023-07-17 18:15:42.000,2023-07-17 18:15:41,316.0,15.0,95.0,11.0,201.0,25.0,144.0,492.0,2023-06-27 00:53:55.000,1.23.3,38.0,53.0,31,True,,sphinx-autodoc-typehints,conda-forge/sphinx-autodoc-typehints,['sphinx'],39753.0,39753.0,https://pypi.org/project/sphinx-autodoc-typehints,1428106.0,1436093.0,https://anaconda.org/conda-forge/sphinx-autodoc-typehints,2023-06-16 13:25:16.719,543122.0,2.0,,,,,,,,,,,,,,,,,,,
85,PySnooper,cool-RR/PySnooper,debugging,Never use print for debugging again.,,https://github.com/cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2023-07-17 12:37:16.000,2023-07-15 15:04:46,313.0,5.0,931.0,234.0,117.0,24.0,102.0,15956.0,,,23.0,27.0,30,True,,pysnooper,conda-forge/pysnooper,,1448.0,1448.0,https://pypi.org/project/pysnooper,414663.0,416001.0,https://anaconda.org/conda-forge/pysnooper,2023-06-16 16:15:08.194,66906.0,2.0,,,,,,,,,,,,,,,,,,5.0,
86,Scalene,plasma-umass/scalene,profiling,"Scalene: a high-performance, high-precision CPU, GPU, and memory profiler for Python with AI-powered optimization..",,https://github.com/plasma-umass/scalene,https://github.com/plasma-umass/scalene,Apache-2.0,2019-12-17 20:56:28.000,2023-07-17 20:47:54.000,2023-07-17 20:47:52,2979.0,27.0,248.0,71.0,224.0,141.0,232.0,8034.0,2023-07-17 19:03:04.000,1.5.22.2,40.0,41.0,30,True,,scalene,,,471.0,471.0,https://pypi.org/project/scalene,16815.0,16815.0,,,,2.0,,,,,,,,,,,,,,,,,,,
