,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge,new_addition
175,pytest-testmon,tarpas/pytest-testmon,testing,Selects tests affected by changed files. Executes the right tests first. Continuous test runner when used with pytest-..,,https://github.com/tarpas/pytest-testmon,https://github.com/tarpas/pytest-testmon,AGPL-3.0,2015-02-02 14:21:10.000,2022-09-27 14:02:39.000,2022-09-27 13:51:01,314.0,10.0,35.0,16.0,69.0,103.0,584.0,2022-09-27 22:42:37.894,1.3.7,55.0,18.0,24,True,30.0,pytest-testmon,conda-forge/pytest-testmon,['pytest'],54.0,,https://pypi.org/project/pytest-testmon,2022-06-01 14:25:49.000,54.0,142854.0,143506.0,https://anaconda.org/conda-forge/pytest-testmon,2019-08-03 00:17:17.063,35901.0,3.0,,,,,,,,,,,,,,,,,,,,,
176,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2021-12-09 22:04:56.000,2020-11-16 12:31:58,468.0,,63.0,22.0,84.0,52.0,494.0,2020-11-16 12:36:24.000,0.11.2,21.0,22.0,24,False,45.0,mamba,,,610.0,492.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,118.0,17689.0,17689.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
177,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2022-08-13 21:45:19.000,2022-04-25 17:11:11,805.0,,65.0,22.0,110.0,59.0,474.0,2019-05-28 06:37:19.000,1.7.0,12.0,61.0,24,True,45.0,pytest-virtualenv,conda-forge/pytest-shutil,,63.0,,https://pypi.org/project/pytest-virtualenv,2019-05-28 06:37:19.000,63.0,33855.0,34393.0,https://anaconda.org/conda-forge/pytest-shutil,2021-10-18 17:46:27.844,26919.0,3.0,,,,,,,,,,,,,,,,,,,,,
178,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2021-06-21 14:55:20.000,2021-06-21 14:55:20,534.0,,77.0,14.0,84.0,93.0,449.0,2017-12-31 01:13:41.000,1.3.4,28.0,45.0,24,False,38.0,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,961.0,39500.0,39861.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,25294.0,3.0,,,,,,,,,,,,,,,,,,,,,
179,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2022-09-26 17:26:04.280,2022-09-20 20:05:51,368.0,11.0,10.0,4.0,234.0,30.0,270.0,2022-09-20 20:07:10.434,1.4.0,15.0,16.0,24,True,4.0,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],93.0,,https://pypi.org/project/flake8-eradicate,2022-04-26 07:35:19.000,93.0,420957.0,421138.0,https://anaconda.org/conda-forge/flake8-eradicate,2022-09-26 17:26:04.280,3092.0,3.0,,,,,,,,,,,,,,,,,,,,,
180,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,24.0,3.0,38.0,26.0,127.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,24,True,5.0,flake8-commas,,['flake8'],8191.0,7857.0,https://pypi.org/project/flake8-commas,2021-10-13 19:25:39.000,334.0,368354.0,368354.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
181,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-09-29 08:44:21.000,2021-09-20 15:48:57,221.0,,20.0,3.0,40.0,32.0,86.0,2020-05-14 10:45:01.000,1.5.3,23.0,15.0,24,True,7.0,flake8-builtins,conda-forge/flake8-builtins,['flake8'],4822.0,4523.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000,299.0,611870.0,614164.0,https://anaconda.org/conda-forge/flake8-builtins,2020-05-18 15:22:26.836,160617.0,3.0,,,,,,,,,,,,,,,,,,,,,
182,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2022-08-12 11:51:31.000,2022-08-12 11:51:31,100.0,1.0,195.0,74.0,54.0,45.0,4248.0,2021-01-29 16:48:55.000,0.3.3,16.0,16.0,23,True,29.0,better-exceptions,,,58.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,58.0,56165.0,56165.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
183,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,1.0,171.0,72.0,32.0,57.0,3862.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,True,27.0,vprof,,,113.0,97.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,16.0,5601.0,5601.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
184,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,230.0,72.0,116.0,78.0,2098.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,23,False,21.0,python-taint,,,82.0,70.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,12.0,4246.0,4247.0,,,,3.0,,81.0,,,,,,,,,,,,,,,,,,,
185,sixpack,sixpack/sixpack,testing,Sixpack is a language-agnostic a/b-testing framework.,,https://github.com/sixpack/sixpack,https://github.com/sixpack/sixpack,BSD-2-Clause,2012-11-15 00:01:06.000,2022-08-21 18:43:32.000,2020-08-26 00:32:16,828.0,,186.0,73.0,170.0,125.0,1738.0,2017-11-22 14:27:35.000,2.7.0,37.0,56.0,23,False,88.0,sixpack,,,14.0,10.0,https://pypi.org/project/sixpack,2017-11-22 14:27:35.000,4.0,166.0,166.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
186,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2022-09-26 16:30:02.319,2022-09-25 14:00:35,423.0,3.0,28.0,16.0,14.0,25.0,814.0,2022-09-25 14:10:04.093,0.4.2,13.0,21.0,23,True,17.0,snoop,conda-forge/snoop,,13.0,,https://pypi.org/project/snoop,2021-11-11 16:57:18.000,13.0,36881.0,37013.0,https://anaconda.org/conda-forge/snoop,2022-09-26 16:30:02.319,1460.0,3.0,,,,,,,,,,,,,,,,,,,,,
187,baron,PyCQA/baron,refactoring,"IDE allow you to refactor code, Baron allows you to write refactoring code.",,https://github.com/PyCQA/baron,https://github.com/PyCQA/baron,LGPL-3.0,2013-03-21 12:19:00.000,2021-12-09 03:34:37.000,2021-12-09 03:33:22,1505.0,,52.0,14.0,100.0,29.0,272.0,2021-12-09 03:33:32.000,0.10.1,21.0,33.0,23,True,46.0,baron,,,295.0,236.0,https://pypi.org/project/baron,2021-12-09 03:33:32.000,59.0,42294.0,42294.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
188,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2022-07-24 17:43:46.000,2022-07-24 17:34:17,72.0,3.0,25.0,7.0,12.0,44.0,265.0,2022-07-24 17:45:31.955,2.8.0,21.0,5.0,23,True,9.0,mkdocs-awesome-pages-plugin,,['mkdocs'],78.0,,https://pypi.org/project/mkdocs-awesome-pages-plugin,2022-02-12 20:34:18.000,78.0,69012.0,69012.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
189,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 21:31:02.632,2021-02-16 17:29:00,446.0,,57.0,9.0,171.0,23.0,192.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,23,False,39.0,data-science-types,conda-forge/data-science-types,,256.0,248.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,8.0,38213.0,38463.0,https://anaconda.org/conda-forge/data-science-types,2021-02-16 21:31:02.632,5253.0,3.0,,,,,,,,,,,,,,,,,,,wearepal/data-science-types,,
190,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2022-09-05 17:36:58.000,2022-09-05 17:36:56,144.0,4.0,10.0,2.0,42.0,23.0,141.0,2022-05-16 09:20:23.000,0.3.3,17.0,9.0,23,True,5.0,flake8-black,conda-forge/flake8-black,['flake8'],2786.0,2617.0,https://pypi.org/project/flake8-black,2022-05-16 09:20:23.000,169.0,564730.0,572981.0,https://anaconda.org/conda-forge/flake8-black,2022-05-16 12:43:32.466,321825.0,3.0,,,,,,,,,,,,,,,,,,,,,
191,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/myint/eradicate,https://github.com/myint/eradicate,Saxpath,2012-12-23 04:39:48.000,2022-04-13 14:13:20.049,2022-04-06 09:45:24,172.0,,23.0,4.0,17.0,15.0,138.0,2022-04-06 09:48:46.000,2.1.0,17.0,10.0,23,False,5.0,eradicate,conda-forge/eradicate,,7065.0,6974.0,https://pypi.org/project/eradicate,2022-04-06 09:47:11.000,91.0,441302.0,441419.0,https://anaconda.org/conda-forge/eradicate,2022-04-13 14:13:20.049,2005.0,3.0,,,,,,,,,,,,,,,,,,,,,
192,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2022-08-29 13:47:29.000,2022-08-29 13:45:55,70.0,14.0,26.0,5.0,17.0,15.0,96.0,2022-08-29 14:28:51.025,4.1.1,13.0,12.0,23,True,11.0,flake8-bandit,,['flake8'],141.0,,https://pypi.org/project/flake8-bandit,2022-03-11 03:32:21.000,141.0,542672.0,542672.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
193,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2021-11-27 17:41:04.999,2021-11-24 14:32:14,130.0,,78.0,28.0,10.0,38.0,2586.0,2021-11-24 14:32:07.000,1.2.25,48.0,5.0,22,True,5.0,pretty_errors,conda-forge/pretty_errors,,45.0,,https://pypi.org/project/pretty_errors,2021-11-24 14:32:07.000,45.0,35287.0,35613.0,https://anaconda.org/conda-forge/pretty_errors,2021-11-27 17:41:04.999,7174.0,3.0,,,,,,,,,,,,,,,,,,,,,
194,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2022-03-04 23:53:49.000,2022-03-04 21:23:22,185.0,,91.0,29.0,74.0,34.0,1427.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,22,True,46.0,bowler,conda-forge/bowler,,7.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,7.0,56359.0,56652.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,13520.0,3.0,,,,,,,,,,,,,,,,,,,,,
195,pyannotate,dropbox/pyannotate,refactoring,Auto-generate PEP-484 annotations.,,https://github.com/dropbox/pyannotate,https://github.com/dropbox/pyannotate,Apache-2.0,2017-11-13 20:18:08.000,2022-07-03 08:24:17.000,2021-10-12 20:53:49,95.0,,56.0,27.0,63.0,33.0,1337.0,2019-09-16 15:37:03.000,1.2.0,9.0,17.0,22,True,26.0,pyannotate,,,96.0,78.0,https://pypi.org/project/pyannotate,2019-09-16 15:37:03.000,18.0,4444.0,4444.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
196,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-06-15 13:13:51.000,2022-04-21 14:15:55,556.0,,114.0,32.0,89.0,139.0,810.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,22,True,28.0,pynsist,,,47.0,,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,47.0,1687.0,1687.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
197,pycco,pycco-docs/pycco,documentation,Literate-style documentation generator.,,https://github.com/pycco-docs/pycco,https://github.com/pycco-docs/pycco,MIT,2010-06-29 07:02:31.000,2022-01-21 18:17:35.000,2019-12-20 19:59:49,222.0,,143.0,16.0,65.0,28.0,805.0,2018-07-25 01:42:48.000,0.6.0,11.0,36.0,22,False,29.0,pycco,,,375.0,262.0,https://pypi.org/project/pycco,2018-07-25 01:42:48.000,113.0,1122.0,1122.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
198,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/asottile/blacken-docs,https://github.com/asottile/blacken-docs,MIT,2018-06-03 02:48:01.000,2022-09-27 01:48:02.000,2022-09-27 01:48:01,272.0,19.0,28.0,7.0,133.0,51.0,432.0,2022-01-30 16:42:02.000,1.12.1,22.0,14.0,22,True,4.0,blacken-docs,conda-forge/blacken-docs,,17.0,,https://pypi.org/project/blacken-docs,2022-01-30 16:42:02.000,17.0,40743.0,41657.0,https://anaconda.org/conda-forge/blacken-docs,2022-01-30 18:29:51.381,23779.0,3.0,,,,,,,,,,,,,,,,,,,,,
199,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2022-09-28 18:36:50.000,2022-09-14 17:48:39,1041.0,38.0,142.0,34.0,302.0,258.0,373.0,2022-03-22 08:29:10.000,3.3.1,38.0,57.0,22,True,65.0,,constructor,,12.0,12.0,,,,,102.0,https://anaconda.org/anaconda/constructor,2022-05-02 20:15:08.965,7650.0,3.0,,227.0,,,,,,,,,,,,,,,,,,,
200,Fixit,Instagram/Fixit,linters,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000,2022-09-19 14:18:05.000,2022-06-20 20:24:03,167.0,,44.0,17.0,173.0,25.0,336.0,2021-07-31 16:17:24.000,0.1.4,6.0,30.0,22,True,32.0,fixit,,,26.0,24.0,https://pypi.org/project/fixit,2021-07-30 20:35:02.000,2.0,9814.0,9814.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
201,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2022-09-14 15:19:04.000,2022-09-14 15:18:11,71.0,5.0,57.0,7.0,50.0,32.0,312.0,2022-09-19 22:54:45.987,1.0.1,20.0,16.0,22,True,14.0,pytest-docker,,['pytest'],33.0,,https://pypi.org/project/pytest-docker,2022-04-09 19:10:43.000,33.0,80448.0,80450.0,,,,3.0,,87.0,,,,,,,,,,,,,,,,,,,
202,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2022-01-27 10:32:34.000,2022-01-27 10:32:34,98.0,,18.0,9.0,21.0,21.0,279.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,22,True,15.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],932.0,878.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,54.0,375824.0,381639.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,378005.0,3.0,,,,,,,,,,,,,,,,,,,,,
203,add-trailing-comma,asottile/add-trailing-comma,refactoring,A tool (and pre-commit hook) to automatically add trailing commas to calls and literals.,,https://github.com/asottile/add-trailing-comma,https://github.com/asottile/add-trailing-comma,MIT,2017-07-10 00:55:50.000,2022-09-27 01:48:44.000,2022-09-27 01:48:43,368.0,25.0,20.0,6.0,155.0,47.0,251.0,2022-09-26 02:40:01.979,2.3.0,35.0,11.0,22,True,,add-trailing-comma,,,14.0,,https://pypi.org/project/add-trailing-comma,2022-04-17 13:58:01.000,14.0,24030.0,24030.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
204,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2022-09-27 15:19:21.000,2022-09-27 15:19:20,100.0,21.0,20.0,5.0,30.0,11.0,178.0,2019-10-22 13:04:22.000,1.3.1,9.0,9.0,22,True,8.0,pytest-datadir,conda-forge/pytest-datadir,['pytest'],766.0,678.0,https://pypi.org/project/pytest-datadir,2019-10-22 13:04:22.000,88.0,150709.0,152644.0,https://anaconda.org/conda-forge/pytest-datadir,2019-10-23 16:32:51.374,137442.0,3.0,,,,,,,,,,,,,,,,,,,,,
205,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2022-08-05 12:17:23.000,2021-10-14 20:29:54,188.0,,47.0,8.0,41.0,41.0,175.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,22,True,52.0,mkdocs-with-pdf,,['mkdocs'],174.0,174.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,,15754.0,15754.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
206,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2022-09-11 18:47:15.000,2022-08-27 20:26:12,543.0,6.0,41.0,5.0,27.0,43.0,162.0,2021-12-15 14:41:21.229,0.1.0,33.0,10.0,22,True,30.0,releases,conda-forge/sphinx-releases,['sphinx'],845.0,479.0,https://pypi.org/project/releases,2020-01-11 00:29:49.000,366.0,6140.0,7032.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,46386.0,3.0,,,,,,,,,,,,,,,,,,,,,
207,Profiling,what-studio/profiling,profiling,Was an interactive continuous Python profiler.,,https://github.com/what-studio/profiling,https://github.com/what-studio/profiling,BSD-3-Clause,2014-09-03 10:35:57.000,2021-12-15 15:24:47.133,2020-08-24 01:31:58,433.0,,120.0,75.0,25.0,20.0,2991.0,2017-06-28 06:10:16.000,0.1.3,4.0,18.0,21,False,17.0,profiling,,,55.0,50.0,https://pypi.org/project/profiling,2021-12-15 15:24:47.133,5.0,2672.0,2672.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
208,pyrasite,lmacken/pyrasite,debugging,Inject code into running Python processes.,,https://github.com/lmacken/pyrasite,https://github.com/lmacken/pyrasite,GPL-3.0,2011-09-10 06:01:20.000,2021-06-04 01:31:20.000,2017-03-13 17:42:17,340.0,,196.0,60.0,44.0,15.0,2639.0,,,13.0,20.0,21,False,40.0,pyrasite,,,45.0,39.0,https://pypi.org/project/pyrasite,2012-05-09 19:11:33.000,6.0,21518.0,21518.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
209,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2022-04-18 07:11:37.000,2022-03-11 18:31:51,368.0,,39.0,22.0,53.0,72.0,1146.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,21,True,54.0,pyflow,,,42.0,41.0,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,242.0,363.0,,,,3.0,,4496.0,,,,,,,,,,,,,,,,,,,
210,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2022-07-26 15:35:02.000,2021-06-13 07:59:39,244.0,,66.0,15.0,40.0,31.0,799.0,2021-06-13 08:00:00.000,1.7.0,28.0,16.0,21,False,28.0,portray,,,17.0,,https://pypi.org/project/portray,2021-06-13 08:00:00.000,17.0,9477.0,9477.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
211,mkdocs-pdf-export-plugin,zhaoterryy/mkdocs-pdf-export-plugin,documentation,An MkDocs plugin to export content pages as PDF files.,,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,https://github.com/zhaoterryy/mkdocs-pdf-export-plugin,MIT,2018-02-20 15:06:51.000,2022-03-11 23:29:09.000,2021-10-05 01:31:10,72.0,,39.0,17.0,30.0,45.0,255.0,2021-10-05 01:33:27.000,0.5.10,24.0,11.0,21,True,41.0,mkdocs-pdf-export-plugin,,['mkdocs'],278.0,274.0,https://pypi.org/project/mkdocs-pdf-export-plugin,2021-10-05 01:33:27.000,4.0,15634.0,15634.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
212,xenon,rubik/xenon,code-metrics,Monitoring tool based on radon.,,https://github.com/rubik/xenon,https://github.com/rubik/xenon,MIT,2014-02-14 14:19:20.000,2022-05-03 07:49:02.000,2022-02-24 16:06:18,113.0,,18.0,5.0,14.0,27.0,215.0,2021-09-03 15:34:36.000,0.8.0,21.0,9.0,21,True,6.0,xenon,conda-forge/xenon,,485.0,416.0,https://pypi.org/project/xenon,2022-02-24 08:21:17.000,69.0,96388.0,96679.0,https://anaconda.org/conda-forge/xenon,2019-10-12 20:39:43.883,17224.0,3.0,,,,,,,,,,,,,,,,,,,,,
213,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2022-08-05 12:40:27.000,2022-02-09 02:49:51,186.0,,16.0,6.0,70.0,30.0,139.0,2022-02-09 03:17:52.000,0.2.3,7.0,12.0,21,True,19.0,pandas-vet,conda-forge/pandas-vet,['flake8'],122.0,113.0,https://pypi.org/project/pandas-vet,2022-02-09 02:48:57.000,9.0,70169.0,70449.0,https://anaconda.org/conda-forge/pandas-vet,2022-02-10 13:58:38.706,11467.0,3.0,,44.0,,,,,,,,,,,,,,,,,,,
214,Griffe,mkdocstrings/griffe,documentation,"Signatures for entire Python programs. Extract the structure, the frame, the skeleton of your project, to generate API..",,https://github.com/mkdocstrings/griffe,https://github.com/mkdocstrings/griffe,ISC,2021-09-09 21:49:44.000,2022-09-24 20:36:17.573,2022-09-24 17:20:14,443.0,12.0,16.0,4.0,18.0,68.0,102.0,2022-09-24 17:22:03.337,0.22.2,45.0,11.0,21,True,21.0,griffe,conda-forge/griffe,,3.0,,https://pypi.org/project/griffe,2022-06-28 19:00:12.000,3.0,167848.0,175027.0,https://anaconda.org/conda-forge/griffe,2022-09-24 20:36:17.573,43078.0,3.0,,,,,,,,,,,,,,,,,,,,,
215,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2022-08-18 12:26:38.000,2022-05-19 16:03:51,482.0,,336.0,77.0,121.0,201.0,5156.0,2019-02-14 00:27:42.000,1.1.5,7.0,49.0,20,True,128.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,
216,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2022-08-06 16:27:08.000,2022-08-06 16:25:18,96.0,3.0,50.0,40.0,21.0,25.0,1511.0,2020-12-02 20:41:20.000,20.12.2,3.0,37.0,20,True,8.0,xar,,,21.0,21.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,113.0,113.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
217,Birdseye,alexmojaki/birdseye,debugging,Graphical Python debugger which lets you easily view the values of all evaluated expressions.,,https://github.com/alexmojaki/birdseye,https://github.com/alexmojaki/birdseye,MIT,2017-07-22 18:49:20.000,2022-05-18 12:08:29.000,2022-05-18 12:07:17,415.0,,74.0,41.0,48.0,33.0,1507.0,2021-11-11 16:04:25.000,0.9.3,39.0,10.0,20,True,20.0,birdseye,,,4.0,,https://pypi.org/project/birdseye,2022-05-18 12:08:29.000,4.0,1195.0,1195.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,
218,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2021-11-13 17:38:32.433,2021-11-13 14:58:04,27.0,,117.0,29.0,4.0,4.0,1478.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,20,True,4.0,heartrate,conda-forge/heartrate,,46.0,43.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000,3.0,1159.0,1256.0,https://anaconda.org/conda-forge/heartrate,2021-11-13 17:38:32.433,1455.0,3.0,,,,,,,,,,,,,,,,,,,,,
