,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,updated_github_id,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,pypi_latest_release_published_at,pypi_dependent_project_count,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_monthly_downloads,cargo_id,cargo_url,cargo_monthly_downloads,cargo_total_downloads,conda_forge
223,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2022-12-07 11:39:27.000,2022-12-07 11:39:27,220.0,,12.0,3.0,7.0,8.0,67.0,76.0,2022-06-01 11:12:02.000,2.3.4,39.0,4.0,20,True,,mkdocs-print-site-plugin,,['mkdocs'],216.0,211.0,https://pypi.org/project/mkdocs-print-site-plugin,9361.0,9361.0,,,,3.0,2022-06-01 11:12:02.000,5.0,,,,,,,,,,,,,,,
224,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2023-03-28 19:19:30.000,2022-03-08 14:42:57,26.0,,7.0,5.0,9.0,4.0,9.0,52.0,2022-03-08 14:43:59.000,0.3.2,2.0,7.0,20,False,,mkdocs-git-revision-date-plugin,,['mkdocs'],1398.0,1398.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,39818.0,39818.0,,,,3.0,,,,,,,,,,,,,,,,,
225,typed_ast,python/typed_ast,ast,Modified fork of CPythons ast module that parses `# type:` comments.,,https://github.com/python/typed_ast,https://github.com/python/typed_ast,,2016-02-16 22:40:09.000,2022-10-29 20:43:34.047,2022-10-08 21:16:38,202.0,,52.0,20.0,106.0,1.0,86.0,218.0,,,16.0,26.0,19,False,,typed_ast,conda-forge/typed-ast,,,,https://pypi.org/project/typed_ast,8343880.0,8433370.0,https://anaconda.org/conda-forge/typed-ast,2022-10-29 20:43:34.047,5995830.0,3.0,,,,,,,,,-9.0,,,,,,,,
226,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,,2015-07-02 21:41:44.000,2023-05-09 11:19:18.000,2023-05-09 11:19:18,116.0,5.0,19.0,6.0,41.0,5.0,12.0,206.0,,,7.0,10.0,19,False,,pytest-datadir,conda-forge/pytest-datadir,['pytest'],1405.0,1405.0,https://pypi.org/project/pytest-datadir,157372.0,159754.0,https://anaconda.org/conda-forge/pytest-datadir,2022-10-25 16:50:34.913,188227.0,3.0,,,,,,,,,,,,,,,,,
227,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2021-08-29 14:44:21.000,2021-03-21 11:36:52,70.0,,20.0,5.0,14.0,9.0,3.0,112.0,,,2.0,14.0,19,False,,dodgy,conda-forge/dodgy,,2400.0,2400.0,https://pypi.org/project/dodgy,404678.0,405447.0,https://anaconda.org/conda-forge/dodgy,2020-06-10 17:10:06.579,62369.0,3.0,,,,,,,,,,,,,,,,,
228,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2022-07-19 20:45:56.000,2022-07-19 20:45:38,40.0,,7.0,4.0,8.0,6.0,6.0,62.0,,,4.0,7.0,19,True,,pylint-flask,conda-forge/pylint-flask,['pylint'],7352.0,7352.0,https://pypi.org/project/pylint-flask,303986.0,305126.0,https://anaconda.org/conda-forge/pylint-flask,2019-02-02 18:28:49.934,92372.0,3.0,,,,,,,,,,,,,,,,,
229,PrettyErrors,onelivesleft/PrettyErrors,logging,Prettify Python exception output to make it legible.,,https://github.com/onelivesleft/PrettyErrors,https://github.com/onelivesleft/PrettyErrors,MIT,2018-11-15 16:02:27.000,2021-11-27 17:41:04.999,2021-11-24 14:32:14,130.0,,81.0,29.0,10.0,6.0,38.0,2637.0,,,8.0,5.0,18,False,,pretty_errors,conda-forge/pretty_errors,,,,https://pypi.org/project/pretty_errors,28279.0,28653.0,https://anaconda.org/conda-forge/pretty_errors,2021-11-27 17:41:04.999,11234.0,3.0,,,,,,,,,,,,,,,,,
230,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2019-11-25 09:19:01.000,2019-11-25 09:19:00,242.0,,115.0,67.0,29.0,7.0,15.0,2188.0,2019-03-09 13:53:12.000,1.0.0,2.0,18.0,18,False,,fake2db,,,22.0,22.0,https://pypi.org/project/fake2db,262.0,262.0,,,,3.0,,,,,,,,,,,,,,,,,
231,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2021-09-18 20:16:24.000,2021-09-18 20:16:24,55.0,,40.0,13.0,6.0,6.0,9.0,765.0,2018-12-06 03:59:34.000,0.0.6,6.0,5.0,18,False,,py-heat,,,59.0,53.0,https://pypi.org/project/py-heat,2242.0,2242.0,,,,3.0,2018-12-06 03:59:34.000,6.0,,,,,,,,,,,,,,,
232,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000,2019-05-10 19:18:48,200.0,,24.0,14.0,24.0,2.0,40.0,374.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,18,False,,vex,,,38.0,28.0,https://pypi.org/project/vex,521.0,521.0,,,,3.0,2019-05-10 19:21:38.000,10.0,,,,,,,,,,,,,,,
233,flake8-import-order,PyCQA/flake8-import-order,linters,Flake8 plugin that checks import order against various Python Style Guides.,,https://github.com/PyCQA/flake8-import-order,https://github.com/PyCQA/flake8-import-order,LGPL-3.0,2014-03-16 12:46:09.000,2022-12-10 16:20:39.000,2022-12-10 16:20:39,292.0,,68.0,9.0,100.0,10.0,90.0,269.0,,,11.0,46.0,18,True,,flake8-import-order,conda-forge/flake8-import-order,['flake8'],,,https://pypi.org/project/flake8-import-order,335309.0,338301.0,https://anaconda.org/conda-forge/flake8-import-order,2022-11-28 21:20:05.953,233432.0,3.0,,,,,,,,,,,,,,,,,
234,cohesion,mschwager/cohesion,code-metrics,A tool for measuring Python class cohesion.,,https://github.com/mschwager/cohesion,https://github.com/mschwager/cohesion,GPL-3.0,2016-08-11 21:09:32.000,2023-03-08 23:21:52.058,2023-03-08 16:15:03,84.0,6.0,4.0,9.0,2.0,4.0,12.0,196.0,2023-03-08 16:22:18.671,1.1.0,10.0,3.0,18,True,,cohesion,conda-forge/cohesion,,12.0,,https://pypi.org/project/cohesion,15021.0,15098.0,https://anaconda.org/conda-forge/cohesion,2023-03-08 23:21:52.058,1400.0,3.0,2019-07-10 16:08:05.000,12.0,,,,,,,,,,,,,,,
235,flake8-simplify,MartinThoma/flake8-simplify,linters,A flake8 plugin that helps you to simplify code.,,https://github.com/MartinThoma/flake8-simplify,https://github.com/MartinThoma/flake8-simplify,MIT,2020-09-19 16:59:41.000,2023-05-19 11:36:26.000,2023-03-30 10:45:48,131.0,4.0,18.0,5.0,67.0,46.0,71.0,152.0,2022-07-28 16:33:54.000,0.19.3,20.0,12.0,18,True,,flake8-simplify,conda-forge/flake8-simplify,,,,https://pypi.org/project/flake8-simplify,267068.0,268004.0,https://anaconda.org/conda-forge/flake8-simplify,2023-03-30 15:39:08.410,27169.0,3.0,,,,,,,,,,,,,,,,,
236,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,MIT,2016-01-25 01:59:13.000,2023-05-24 02:46:41.000,2023-05-24 02:46:35,723.0,20.0,13.0,8.0,17.0,1.0,56.0,84.0,2023-05-24 03:00:47.000,10.1.1,33.0,15.0,18,True,,pip-run,,,,,https://pypi.org/project/pip-run,3503.0,3503.0,,,,3.0,,,,,,,,,,,,,,,,,
237,dh-virtualenv,spotify/dh-virtualenv,virtual-envs,Python virtualenvs in Debian packages.,,https://github.com/spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2023-05-18 15:24:11.000,2023-01-03 15:31:24,422.0,,175.0,43.0,154.0,31.0,171.0,1562.0,,,,60.0,17,True,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
238,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2023-04-11 15:03:37.804,2023-04-10 19:27:15,234.0,3.0,16.0,2.0,16.0,22.0,21.0,149.0,,,4.0,16.0,17,True,,dlint,conda-forge/dlint,,,,https://pypi.org/project/dlint,148204.0,148351.0,https://anaconda.org/conda-forge/dlint,2023-04-11 15:03:37.804,2647.0,3.0,,,,,,,,,,,,,,,,,
239,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2023-04-27 10:41:39.000,2023-04-27 10:41:39,41.0,3.0,9.0,6.0,28.0,7.0,19.0,132.0,2021-08-21 09:01:26.000,0.3.0,3.0,5.0,17,True,,com2ann,,,41.0,39.0,https://pypi.org/project/com2ann,10592.0,10592.0,,,,3.0,2021-08-21 09:01:26.000,2.0,,,,,,,,,,,,,,,
240,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000,2020-06-19 16:51:00,50.0,,15.0,4.0,13.0,19.0,3.0,103.0,,,,8.0,17,False,,flake8-mypy,,['flake8'],1576.0,1576.0,https://pypi.org/project/flake8-mypy,40967.0,40967.0,,,,3.0,,,,,,,,,,,,,,,,,
241,mkdocs-versioning,zayd62/mkdocs-versioning,documentation,A tool that allows for versioning sites built with mkdocs.,,https://github.com/zayd62/mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000,2021-08-01 15:51:53.000,2021-08-01 15:51:53,133.0,,6.0,3.0,39.0,3.0,22.0,40.0,2021-02-11 10:24:03.000,0.4.0,2.0,5.0,17,False,,mkdocs-versioning,,['mkdocs'],56.0,56.0,https://pypi.org/project/mkdocs-versioning,2486.0,2486.0,,,,3.0,,,,,,,,,,,,,,,,,
242,pyenv-installer,pyenv/pyenv-installer,virtual-envs,This tool is used to install `pyenv` and friends.,,https://github.com/pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2023-04-02 13:29:37.000,2023-04-02 10:31:12,148.0,3.0,387.0,74.0,60.0,5.0,71.0,3628.0,,,,39.0,16,True,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
243,reloadium,reloadware/reloadium,debugging,"ChatGPT, Hot Reloading and Profiling for Python.",,https://github.com/reloadware/reloadium,https://github.com/reloadware/reloadium,Apache-2.0,2022-01-15 03:01:41.000,2023-05-16 15:30:17.000,2023-05-16 15:30:16,47.0,5.0,42.0,24.0,23.0,11.0,90.0,2372.0,,,,2.0,16,True,,reloadium,,,,,https://pypi.org/project/reloadium,2757.0,2757.0,,,,3.0,,,,,,,,,,,,,,,,,
244,tbvaccine,skorokithakis/tbvaccine,logging,A small utility to pretty-print Python tracebacks.,,https://github.com/skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2020-03-01 19:24:46.000,2020-03-01 19:24:44,80.0,,10.0,5.0,18.0,7.0,13.0,366.0,2017-07-27 16:45:20.000,0.2.2,8.0,12.0,16,False,,tbvaccine,,,11.0,11.0,https://pypi.org/project/tbvaccine,1714.0,1714.0,,,,3.0,,,,,,,,,,,,,,,,,
245,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000,2021-01-11 21:35:40,368.0,,30.0,5.0,68.0,,,232.0,2019-12-19 14:20:08.000,.0.3.3,3.0,16.0,16,False,,flakehell,,['flake8'],,,https://pypi.org/project/flakehell,22468.0,22469.0,,,,3.0,,,64.0,,,,,,,,,,,,,,
246,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2023-05-22 21:33:29.000,2022-04-12 18:50:47,399.0,,34.0,7.0,68.0,18.0,26.0,221.0,,,,17.0,16,False,,imhotep,,,11.0,11.0,https://pypi.org/project/imhotep,32.0,32.0,,,,3.0,,,,,,,,,,,,,,,,,
247,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2022-05-13 18:18:48.000,2019-10-04 19:05:46,128.0,,18.0,11.0,10.0,6.0,13.0,157.0,,,,10.0,16,False,,pynt,,,115.0,115.0,https://pypi.org/project/pynt,8941.0,8941.0,,,,3.0,,,,,,,,,,,,,,,,,
248,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,,2013-03-24 21:45:30.000,2021-10-29 14:54:42.000,2019-05-24 17:17:56,199.0,,7.0,7.0,6.0,4.0,3.0,91.0,,,,3.0,16,False,,pyformat,,,1797.0,1797.0,https://pypi.org/project/pyformat,18880.0,18880.0,,,,3.0,,,,,,,,,,,,,,,,,
249,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,,2010-11-11 09:43:52.000,2023-04-16 21:21:15.000,2023-04-16 21:21:14,535.0,1.0,78.0,13.0,85.0,38.0,93.0,453.0,,,1.0,46.0,15,False,,paver,conda-forge/paver,,,,https://pypi.org/project/paver,55457.0,55804.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,27126.0,3.0,,,,,,,,,-9.0,,,,,,,,
250,pep8ify,spulec/pep8ify,refactoring,A library that modifies python source code to conform to pep8.,,https://github.com/spulec/pep8ify,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000,2019-03-08 03:06:14.000,2014-10-24 20:36:38,154.0,,12.0,6.0,7.0,6.0,12.0,117.0,2014-10-24 20:36:57.000,0.0.13,13.0,6.0,15,False,,pep8ify,,,62.0,43.0,https://pypi.org/project/pep8ify,148.0,148.0,,,,3.0,2014-10-24 20:36:57.000,19.0,,,,,,,,,,,,,,,
251,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2022-08-29 13:47:29.000,2022-08-29 13:45:55,70.0,,26.0,5.0,17.0,10.0,16.0,102.0,,,,12.0,15,True,,flake8-bandit,,['flake8'],,,https://pypi.org/project/flake8-bandit,520234.0,520234.0,,,,3.0,,,,,,,,,,,,,,,,,
252,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,,2016-05-26 17:45:08.632,2022-11-16 08:09:24.242,2018-06-28 13:35:12,500.0,,13.0,5.0,1.0,,,82.0,,,12.0,62.0,15,False,,memory_profiler,conda-forge/memory_profiler,,,,https://pypi.org/project/memory_profiler,710885.0,714808.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,329550.0,3.0,,,,,,,,,-11.0,,,,,,,,
253,pytest-play,pytest-dev/pytest-play,testing,pytest plugin that let you automate actions and assertions with test metrics reporting executing plain YAML files.,,https://github.com/pytest-dev/pytest-play,https://github.com/pytest-dev/pytest-play,Apache-2.0,2017-12-14 09:08:26.000,2019-08-20 15:57:27.000,2019-06-12 11:57:28,382.0,,4.0,9.0,62.0,4.0,25.0,68.0,2019-06-12 11:59:29.000,2.3.1,23.0,3.0,15,False,,pytest-play,,['pytest'],31.0,21.0,https://pypi.org/project/pytest-play,76.0,76.0,,,,3.0,2019-06-12 11:59:29.000,10.0,,,,,,,,,,,,,,,
254,yala,cemsbr/yala,linters,Yet Another Linter Aggregator.,,https://github.com/cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2023-01-30 07:52:09.000,2023-01-30 07:50:18,198.0,,5.0,2.0,136.0,1.0,11.0,14.0,2023-01-30 07:57:23.000,3.2.0,29.0,4.0,15,False,,yala,,"['flake8', 'pylint']",59.0,49.0,https://pypi.org/project/yala,925.0,925.0,,,,3.0,2023-01-30 07:35:02.100,10.0,,,,,,,,,,,,,,,
255,bellybutton,hchasestevens/bellybutton,linters,Custom Python linting through AST expressions.,,https://github.com/hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2022-09-20 12:04:08.000,2021-07-15 00:42:02,33.0,,13.0,4.0,21.0,8.0,6.0,256.0,,,,5.0,14,False,,bellybutton,,,38.0,38.0,https://pypi.org/project/bellybutton,3780.0,3780.0,,,,3.0,,,,,,,,,,,,,,,,,
256,freshenv,raiyanyahya/freshenv,virtual-envs,"Provision, share, manage local and cloud developer environments.",,https://github.com/raiyanyahya/freshenv,https://github.com/raiyanyahya/freshenv,MPL-2.0,2021-12-19 21:38:32.000,2023-03-03 20:00:09.000,2022-11-06 20:48:39,188.0,,3.0,2.0,166.0,,3.0,165.0,2022-08-09 15:40:30.000,3.0.0,5.0,3.0,14,True,,freshenv,raiyanyahya/freshenv,,,,https://pypi.org/project/freshenv,186.0,186.0,https://anaconda.org/raiyanyahya/freshenv,,,3.0,,,,,,,,,,,,,,,,,
257,retype,ambv/retype,refactoring,Re-apply type annotations from .pyi stubs to your codebase.,,https://github.com/ambv/retype,https://github.com/ambv/retype,MIT,2017-03-11 07:54:58.000,2022-08-15 09:53:04.970,2022-08-14 07:12:06,109.0,,19.0,5.0,28.0,,15.0,133.0,2022-08-14 07:10:00.969,22.8.0,12.0,9.0,14,True,,retype,conda-forge/retype,,19.0,,https://pypi.org/project/retype,593.0,942.0,https://anaconda.org/conda-forge/retype,2022-08-15 09:53:04.970,22388.0,3.0,2022-08-14 07:10:00.969,19.0,,,,,,,,,,,,,,,
258,massedit,elmotec/massedit,refactoring,Programmatically edit text files with Python. Useful for source to source transformations.,,https://github.com/elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2022-03-17 12:52:23.000,2020-12-23 02:11:17,178.0,,15.0,6.0,7.0,3.0,5.0,107.0,2020-12-23 02:19:02.000,0.69.1,15.0,8.0,14,False,,massedit,,,7.0,,https://pypi.org/project/massedit,1047.0,1047.0,,,,3.0,2020-12-23 02:12:33.000,7.0,20.0,,,,,,,,,,,,,,
259,autoimport,lyz-code/autoimport,formatters,Autoimport automatically fixes wrong import statements.,,https://github.com/lyz-code/autoimport,https://github.com/lyz-code/autoimport,GPL-3.0,2020-10-16 22:43:09.000,2023-03-24 11:32:06.000,2023-03-24 11:30:59,532.0,2.0,14.0,2.0,200.0,8.0,30.0,71.0,,,,13.0,14,True,,autoimport,,,102.0,102.0,https://pypi.org/project/autoimport,4334.0,4334.0,,,,3.0,,,,,,,,,,,,,,,,,
260,universal-build,ml-tooling/universal-build,build-tools,Universal build utilities for containerized build pipelines.,,https://github.com/ml-tooling/universal-build,https://github.com/ml-tooling/universal-build,MIT,2020-10-19 14:57:21.000,2022-11-09 08:14:25.000,2022-09-15 18:19:20,395.0,,7.0,5.0,34.0,,3.0,19.0,2021-11-17 16:59:34.000,0.6.18,40.0,5.0,14,True,,universal-build,,,18.0,11.0,https://pypi.org/project/universal-build,190.0,190.0,,,,3.0,2021-11-16 23:08:45.000,7.0,18.0,,,,,,,,,,,,,,
261,subpar,google/subpar,packaging,Subpar is a utility for creating self-contained python executables. It is designed to work well with Bazel.,,https://github.com/google/subpar,https://github.com/google/subpar,Apache-2.0,2016-08-03 20:11:35.000,2022-12-27 14:53:53.000,2022-12-19 19:23:19,95.0,,67.0,18.0,75.0,34.0,30.0,555.0,2019-05-14 20:14:05.000,2.0.0,5.0,16.0,13,True,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,
262,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000,2017-02-13 18:07:04,26.0,,20.0,6.0,6.0,15.0,2.0,317.0,,,,2.0,13,False,,pycycle,,,75.0,75.0,https://pypi.org/project/pycycle,3793.0,3793.0,,,,3.0,,,,,,,,,,,,,,,,,
263,pyship,jamesabel/pyship,packaging,pyship - ship Python desktop apps to end users.,,https://github.com/jamesabel/pyship,https://github.com/jamesabel/pyship,MIT,2020-04-23 04:45:03.000,2023-04-30 19:29:43.000,2023-04-30 19:29:29,290.0,11.0,2.0,3.0,6.0,5.0,,33.0,2023-04-17 06:15:39.465,0.1.7,19.0,2.0,13,False,,pyship,,,,,https://pypi.org/project/pyship,91.0,91.0,,,,3.0,2021-06-09 04:34:00.000,,,,,,,,,,,,,,,,
264,livepython,agermanidis/livepython,profiling,Visually trace Python code in real-time.,,https://github.com/agermanidis/livepython,https://github.com/agermanidis/livepython,MIT,2017-10-03 00:19:59.000,2019-01-22 17:39:55.000,2017-11-14 21:27:52,20.0,,168.0,78.0,4.0,11.0,15.0,2528.0,,,,3.0,12,False,,,,,2.0,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,
265,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2017-11-21 01:38:07.332,2020-07-19 15:23:26.710,2019-10-30 17:50:10,279.0,,,1.0,,,,19.0,,,6.0,10.0,12,False,,assertpy,conda-forge/assertpy,,,,https://pypi.org/project/assertpy,410073.0,410381.0,https://anaconda.org/conda-forge/assertpy,2020-07-19 15:23:26.710,20367.0,3.0,,,,,,,,,,,,,,,,,
266,pipenv-pipes,gtalarico/pipenv-pipes,virtual-envs,A PipEnv Environment Switcher.,,https://github.com/gtalarico/pipenv-pipes,https://github.com/gtalarico/pipenv-pipes,MIT,2018-05-02 03:56:41.000,2022-12-08 02:07:55.000,2019-06-27 03:42:48,285.0,,17.0,5.0,21.0,4.0,10.0,133.0,,,,5.0,10,False,,pipenv-pipes,,,,,https://pypi.org/project/pipenv-pipes,116.0,116.0,,,,3.0,,,,,,,,,,,,,,,,,
267,linty_fresh,lyft/linty_fresh,linters,Surface lint errors during code review.,,https://github.com/lyft/linty_fresh,https://github.com/lyft/linty_fresh,Apache-2.0,2015-12-19 02:37:26.000,2023-05-11 16:12:50.000,2022-12-13 04:09:02,54.0,,19.0,20.0,61.0,4.0,1.0,184.0,,,,18.0,9,False,,linty-fresh,,"['flake8', 'mypy']",,,https://pypi.org/project/linty-fresh,14.0,14.0,,,,3.0,,,,,,,,,,,,,,,,,
