,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,open_issue_count,projectrank,show,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
202,pandas-vet,deppen8/pandas-vet,linters,A plugin for Flake8 that checks pandas code.,,https://github.com/deppen8/pandas-vet,https://github.com/deppen8/pandas-vet,MIT,2019-02-25 05:19:51.000,2022-02-10 13:58:38.706,2022-02-09 02:49:51,186.0,6.0,15.0,7.0,68.0,30.0,126.0,2022-02-09 03:17:52.000,0.2.3,7.0,12.0,19.0,21,True,pandas-vet,conda-forge/pandas-vet,['flake8'],72.0,63.0,https://pypi.org/project/pandas-vet,2022-02-09 02:48:57.000,9.0,8180.0,8420.0,https://anaconda.org/conda-forge/pandas-vet,2022-02-10 13:58:38.706,8138.0,3.0,39.0,2.0,,,,,,,,,,,,,,,,,
203,mkdocs-with-pdf,orzih/mkdocs-with-pdf,documentation,Generate a single PDF file from MkDocs repository.,,https://github.com/orzih/mkdocs-with-pdf,https://github.com/orzih/mkdocs-with-pdf,MIT,2020-02-23 16:34:46.000,2022-01-31 14:32:01.000,2021-10-14 20:29:54,188.0,,24.0,7.0,28.0,38.0,121.0,2021-07-03 02:09:02.000,0.9.3,28.0,6.0,34.0,21,True,mkdocs-with-pdf,,['mkdocs'],104.0,104.0,https://pypi.org/project/mkdocs-with-pdf,2021-07-03 02:04:39.000,,9952.0,9952.0,,,,3.0,,,,,,,,,,,,,,,,,,,
204,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2022-02-04 11:35:43.000,2022-02-04 11:35:43,106.0,8.0,10.0,2.0,26.0,16.0,107.0,2022-01-30 12:36:49.000,0.2.4,12.0,6.0,7.0,21,True,flake8-black,conda-forge/flake8-black,['flake8'],1889.0,1747.0,https://pypi.org/project/flake8-black,2022-01-30 12:36:49.000,142.0,401196.0,407412.0,https://anaconda.org/conda-forge/flake8-black,2022-01-30 17:21:49.498,198926.0,3.0,,,,,,,,,,,,,,,,,,,
205,pyenv-virtualenv,pyenv/pyenv-virtualenv,virtual-envs,a pyenv plugin to manage virtualenv (a.k.a. python-virtualenv).,,https://github.com/pyenv/pyenv-virtualenv,https://github.com/pyenv/pyenv-virtualenv,MIT,2013-02-18 12:59:17.000,2022-01-30 18:14:28.000,2022-01-30 18:14:28,480.0,3.0,312.0,74.0,116.0,198.0,4741.0,2019-02-14 00:27:42.000,1.1.5,7.0,47.0,135.0,20,True,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
206,xar,facebookincubator/xar,packaging,executable archive format.,,https://github.com/facebookincubator/xar,https://github.com/facebookincubator/xar,BSD-3-Clause,2017-06-29 18:15:26.000,2022-02-08 17:41:39.000,2022-02-08 17:41:36,83.0,5.0,45.0,34.0,17.0,21.0,1484.0,2020-12-02 20:41:20.000,20.12.2,3.0,31.0,8.0,20,True,xar,,,17.0,17.0,https://pypi.org/project/xar,2020-12-02 20:41:20.000,,148.0,148.0,,,,3.0,,,,,,,,,,,,,,,,,,,
207,python-manhole,ionelmc/python-manhole,debugging,Debugging manhole for python applications.,,https://github.com/ionelmc/python-manhole,https://github.com/ionelmc/python-manhole,BSD-2-Clause,2013-06-26 21:49:34.000,2022-02-02 16:18:19.000,2022-02-02 16:18:05,489.0,4.0,17.0,9.0,44.0,15.0,320.0,2021-04-08 20:14:54.000,1.8.0,23.0,11.0,6.0,20,True,manhole,conda-forge/manhole,,122.0,84.0,https://pypi.org/project/manhole,2021-04-08 20:14:54.000,38.0,32571.0,32836.0,https://anaconda.org/conda-forge/manhole,2021-11-07 23:05:41.766,1861.0,3.0,,,,,,,,,,,,,,,,,,,
208,pytest-docker,avast/pytest-docker,testing,Docker-based integration tests.,,https://github.com/avast/pytest-docker,https://github.com/avast/pytest-docker,MIT,2017-03-07 04:51:13.000,2022-02-08 19:00:37.000,2021-06-14 12:23:20,60.0,,45.0,8.0,44.0,16.0,267.0,2021-06-14 12:12:56.000,0.10.3,15.0,11.0,17.0,20,True,pytest-docker,,['pytest'],23.0,,https://pypi.org/project/pytest-docker,2021-06-14 12:09:30.000,23.0,64578.0,64581.0,,,,3.0,85.0,2.0,,,,,,,,,,,,,,,,,
209,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2022-01-18 16:47:45.000,2022-01-18 16:14:21,72.0,1.0,17.0,4.0,24.0,11.0,153.0,2019-10-22 13:04:22.000,1.3.1,9.0,7.0,5.0,20,True,pytest-datadir,conda-forge/pytest-datadir,['pytest'],570.0,499.0,https://pypi.org/project/pytest-datadir,2019-10-22 13:04:22.000,71.0,171576.0,173154.0,https://anaconda.org/conda-forge/pytest-datadir,2019-10-23 16:32:51.374,101035.0,3.0,,,,,,,,,,,,,,,,,,,
210,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/myint/eradicate,https://github.com/myint/eradicate,Saxpath,2012-12-23 04:39:48.000,2022-02-01 13:56:43.000,2020-10-01 09:23:01,164.0,,21.0,3.0,13.0,13.0,121.0,2020-10-01 09:33:03.000,2.0.0,16.0,7.0,6.0,20,False,eradicate,conda-forge/eradicate,,89.0,,https://pypi.org/project/eradicate,2020-10-01 09:33:03.000,89.0,321390.0,321445.0,https://anaconda.org/conda-forge/eradicate,2021-04-19 20:24:58.341,554.0,3.0,,,,,,,,,,,,,,,,,,,
211,dodgy,landscapeio/dodgy,security,Looks at Python code to search for things which look dodgy such as passwords or diffs.,,https://github.com/landscapeio/dodgy,https://github.com/landscapeio/dodgy,MIT,2013-12-25 12:22:20.000,2021-08-29 14:44:21.000,2021-03-21 11:36:52,70.0,,19.0,4.0,14.0,3.0,98.0,2019-12-31 16:44:58.000,0.2.1,10.0,14.0,9.0,20,True,dodgy,conda-forge/dodgy,,1803.0,1520.0,https://pypi.org/project/dodgy,2019-12-31 16:44:58.000,283.0,222810.0,223215.0,https://anaconda.org/conda-forge/dodgy,2020-06-10 17:10:06.579,26760.0,3.0,,,,,,,,,,,,,,,,,,,
212,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2021-09-21 08:08:53.000,2021-09-20 15:48:57,221.0,,18.0,2.0,38.0,32.0,78.0,2020-05-14 10:45:01.000,1.5.3,23.0,15.0,3.0,20,True,flake8-builtins,conda-forge/flake8-builtins,['flake8'],3566.0,3267.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000,299.0,421650.0,423775.0,https://anaconda.org/conda-forge/flake8-builtins,2020-05-18 15:22:26.836,133900.0,3.0,,,,,,,,,,,,,,,,,,,
213,fake2db,emirozer/fake2db,testing,create custom test databases that are populated with fake data.,,https://github.com/emirozer/fake2db,https://github.com/emirozer/fake2db,GPL-2.0,2014-02-18 19:14:28.000,2021-12-15 15:44:18.935,2019-11-25 09:19:00,242.0,,117.0,66.0,29.0,15.0,2116.0,2019-03-09 13:53:12.000,1.0.0,23.0,18.0,7.0,19,False,fake2db,,,19.0,18.0,https://pypi.org/project/fake2db,2018-02-09 15:43:23.000,1.0,248.0,248.0,,,,3.0,,,,,,,,,,,,,,,,,,,
214,pyflow,David-OConnor/pyflow,dependency-managers,An installation and dependency system for Python.,,https://github.com/David-OConnor/pyflow,https://github.com/David-OConnor/pyflow,MIT,2019-07-15 09:40:29.000,2022-01-15 08:58:39.000,2021-12-04 05:27:25,357.0,13.0,40.0,19.0,51.0,70.0,1001.0,2021-07-02 13:17:04.000,0.3.1,26.0,28.0,46.0,19,True,pyflow,,,1.0,,https://pypi.org/project/pyflow,2021-07-02 13:17:04.000,1.0,260.0,389.0,,,,3.0,3892.0,,,,,,,,,,,,,,,,,,
215,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2021-06-13 08:00:00.000,2021-06-13 07:59:39,244.0,,58.0,15.0,35.0,30.0,775.0,2021-06-13 08:00:00.000,1.7.0,28.0,16.0,24.0,19,True,portray,,,17.0,,https://pypi.org/project/portray,2021-06-13 08:00:00.000,17.0,5909.0,5909.0,,,,3.0,,,,,,,,,,,,,,,,,,,
216,python-devtools,samuelcolvin/python-devtools,logging,Dev tools for python.,,https://github.com/samuelcolvin/python-devtools,https://github.com/samuelcolvin/python-devtools,MIT,2017-08-20 15:30:06.000,2021-09-29 17:13:46.247,2021-09-08 10:38:28,98.0,,16.0,7.0,60.0,34.0,459.0,2021-09-29 08:43:45.000,0.8.0,12.0,7.0,3.0,19,True,python-devtools,conda-forge/python-devtools,,556.0,555.0,https://pypi.org/project/python-devtools,2017-08-21 10:32:25.000,1.0,459.0,617.0,https://anaconda.org/conda-forge/python-devtools,2021-09-29 17:13:46.247,1583.0,3.0,,,,,,,,,,,,,,,,,,,
217,vex,sashahart/vex,virtual-envs,Run a command in the named virtualenv.,,https://github.com/sashahart/vex,https://github.com/sashahart/vex,MIT,2014-05-09 03:20:02.000,2021-10-30 20:12:27.000,2019-05-10 19:18:48,200.0,,25.0,13.0,24.0,40.0,371.0,2019-05-10 19:21:38.000,0.0.19,18.0,3.0,2.0,19,False,vex,,,34.0,24.0,https://pypi.org/project/vex,2019-05-10 19:21:38.000,10.0,2592.0,2592.0,,,,3.0,,,,,,,,,,,,,,,,,,,
218,assertpy,ActivisionGameScience/assertpy,testing,Simple assertion library for unit testing in python with a fluent API.,,https://github.com/ActivisionGameScience/assertpy,https://github.com/ActivisionGameScience/assertpy,BSD-3-Clause,2017-11-21 01:38:07.332,2020-07-19 15:23:26.710,2019-10-30 17:50:10,279.0,,47.0,1.0,,,248.0,,,13.0,10.0,,19,False,assertpy,conda-forge/assertpy,,92.0,,https://pypi.org/project/assertpy,2020-07-19 14:39:02.000,92.0,218437.0,218704.0,https://anaconda.org/conda-forge/assertpy,2020-07-19 15:23:26.710,13618.0,3.0,,,,,,,,,,,,,,,,,,,
219,flakehell,life4/flakehell,linters,"Flake8 wrapper to make it nice, legacy-friendly, configurable.",,https://github.com/life4/flakehell,https://github.com/life4/flakehell,MIT,2019-08-06 11:37:21.000,2021-01-11 21:35:41.000,2021-01-11 21:35:40,368.0,,34.0,4.0,68.0,,224.0,2021-01-11 18:40:32.000,0.9.0,28.0,16.0,4.0,19,False,flakehell,,['flake8'],12.0,,https://pypi.org/project/flakehell,2021-01-11 18:40:32.000,12.0,48235.0,48237.0,,,,3.0,57.0,,,,,,,,,,,,,,,,,,
220,unimport,hakancelik96/unimport,refactoring,"A linter, formatter for finding and removing unused import statements.",,https://github.com/hakancelik96/unimport,https://github.com/hakancelik96/unimport,MIT,2019-09-08 09:49:24.000,2022-02-01 10:26:34.000,2022-02-01 10:26:31,407.0,7.0,12.0,3.0,127.0,68.0,119.0,2022-01-29 20:20:14.000,0.9.4,35.0,13.0,8.0,19,True,unimport,,,18.0,18.0,https://pypi.org/project/unimport,2022-01-29 20:20:14.000,,5400.0,5400.0,,,,3.0,,,,,,,,,,,,,,,,,,,
221,sphinx-markdown-builder,clayrisser/sphinx-markdown-builder,documentation,sphinx builder that outputs markdown files.,,https://github.com/clayrisser/sphinx-markdown-builder,https://github.com/clayrisser/sphinx-markdown-builder,MIT,2018-11-11 00:07:58.000,2022-01-08 15:31:25.000,2022-01-08 15:29:29,100.0,1.0,32.0,5.0,24.0,16.0,119.0,2019-12-23 17:05:52.000,0.5.4,23.0,17.0,21.0,19,True,sphinx-markdown-builder,,['sphinx'],266.0,214.0,https://pypi.org/project/sphinx-markdown-builder,2022-01-08 15:31:25.000,52.0,28312.0,28312.0,,,,3.0,,,,,,,,,,,,,,,,,,,
222,flake8-mypy,ambv/flake8-mypy,linters,A plugin for flake8 integrating Mypy.,,https://github.com/ambv/flake8-mypy,https://github.com/ambv/flake8-mypy,MIT,2017-02-26 02:27:33.000,2020-06-19 16:51:36.000,2020-06-19 16:51:00,50.0,,15.0,4.0,13.0,3.0,102.0,2017-08-31 23:17:01.000,17.8.0,6.0,8.0,19.0,19,False,flake8-mypy,,['flake8'],919.0,809.0,https://pypi.org/project/flake8-mypy,2017-08-31 23:17:01.000,110.0,43283.0,43283.0,,,,3.0,,,,,,,,,,,,,,,,,,,
223,unify,myint/unify,refactoring,Modifies strings to all use the same quote where possible.,,https://github.com/myint/unify,https://github.com/myint/unify,MIT,2013-03-24 18:02:19.000,2021-06-29 19:32:02.475,2019-08-07 13:44:00,69.0,,12.0,7.0,9.0,3.0,67.0,2013-06-22 15:34:37.000,0.1.5,10.0,5.0,10.0,19,False,unify,conda-forge/unify,,407.0,371.0,https://pypi.org/project/unify,2019-08-07 13:46:09.000,36.0,81390.0,81429.0,https://anaconda.org/conda-forge/unify,2021-06-29 19:32:02.475,318.0,3.0,,,,,,,,,,,,,,,,,,,
224,flake8-bandit,tylerwince/flake8-bandit,linters,Automated security testing using bandit and flake8.,,https://github.com/tylerwince/flake8-bandit,https://github.com/tylerwince/flake8-bandit,MIT,2017-10-28 23:19:09.000,2020-12-29 20:50:06.000,2020-08-29 05:51:08,44.0,,16.0,4.0,8.0,8.0,65.0,2019-10-08 03:58:31.000,2.1.2,11.0,5.0,4.0,19,False,flake8-bandit,,['flake8'],96.0,,https://pypi.org/project/flake8-bandit,2019-10-08 03:58:31.000,96.0,466888.0,466888.0,,,,3.0,,,,,,,,,,,,,,,,,,,
225,pip-run,jaraco/pip-run,dependency-managers,pip-run - dynamic dependency loader for Python.,,https://github.com/jaraco/pip-run,https://github.com/jaraco/pip-run,MIT,2016-01-25 01:59:13.000,2022-01-23 01:44:53.000,2022-01-23 01:14:42,557.0,14.0,10.0,5.0,13.0,40.0,64.0,2022-01-23 01:45:05.000,8.8.0,29.0,11.0,3.0,19,True,pip-run,,,2.0,,https://pypi.org/project/pip-run,2022-01-23 01:44:53.000,2.0,16571.0,16571.0,,,,3.0,,,,,,,,,,,,,,,,,,,
226,pylint-flask,jschaf/pylint-flask,linters,A Pylint plugin to analyze Flask applications.,,https://github.com/jschaf/pylint-flask,https://github.com/jschaf/pylint-flask,GPL-2.0,2015-06-27 20:11:12.000,2021-03-10 19:35:23.000,2021-03-10 19:35:23,40.0,,9.0,5.0,8.0,5.0,59.0,,,5.0,7.0,5.0,19,True,pylint-flask,conda-forge/pylint-flask,['pylint'],6054.0,5699.0,https://pypi.org/project/pylint-flask,2019-01-30 19:26:02.000,355.0,242106.0,242921.0,https://anaconda.org/conda-forge/pylint-flask,2019-02-02 18:28:49.934,53837.0,3.0,,,,,,,,,,,,,,,,,,,
227,heartrate,alexmojaki/heartrate,profiling,Simple real time visualisation of the execution of a Python program.,,https://github.com/alexmojaki/heartrate,https://github.com/alexmojaki/heartrate,MIT,2019-04-24 17:02:28.000,2021-11-13 17:38:32.433,2021-11-13 14:58:04,27.0,2.0,115.0,30.0,4.0,3.0,1372.0,2021-11-13 14:58:19.000,0.2.2,4.0,3.0,4.0,18,True,heartrate,conda-forge/heartrate,,39.0,36.0,https://pypi.org/project/heartrate,2021-11-13 14:58:19.000,3.0,704.0,758.0,https://anaconda.org/conda-forge/heartrate,2021-11-13 17:38:32.433,437.0,3.0,,,,,,,,,,,,,,,,,,,
228,imhotep,justinabrahms/imhotep,linters,A static-analysis bot for Github.,,https://github.com/justinabrahms/imhotep,https://github.com/justinabrahms/imhotep,MIT,2012-12-17 01:26:32.000,2021-12-14 22:36:10.000,2021-10-01 21:06:26,358.0,,37.0,6.0,63.0,23.0,217.0,2016-09-18 21:57:32.000,1.1.0,9.0,16.0,23.0,18,True,imhotep,,,14.0,9.0,https://pypi.org/project/imhotep,2016-09-18 21:57:32.000,5.0,36.0,36.0,,,,3.0,,,,,,,,,,,,,,,,,,,
229,dlint,dlint-py/dlint,security,Dlint is a tool for encouraging best coding practices and helping ensure Python code is secure.,,https://github.com/dlint-py/dlint,https://github.com/dlint-py/dlint,BSD-3-Clause,2020-01-08 15:53:36.000,2021-11-09 20:19:38.085,2021-10-27 13:11:03,214.0,,6.0,2.0,4.0,14.0,83.0,2021-10-27 13:15:42.000,0.12.0,14.0,8.0,20.0,18,True,dlint,conda-forge/dlint,,29.0,,https://pypi.org/project/dlint,2021-10-27 13:15:42.000,29.0,76600.0,76634.0,https://anaconda.org/conda-forge/dlint,2021-11-09 20:19:38.085,103.0,3.0,,,,,,,,,,,,,,,,,,,
230,mkdocs-git-revision-date-plugin,zhaoterryy/mkdocs-git-revision-date-plugin,documentation,MkDocs plugin for setting revision date from git per markdown file.,,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,https://github.com/zhaoterryy/mkdocs-git-revision-date-plugin,MIT,2018-12-03 04:29:33.000,2020-10-16 02:02:54.000,2020-10-16 01:58:36,24.0,,5.0,4.0,7.0,9.0,40.0,2020-10-16 02:02:42.000,0.3.1,8.0,6.0,2.0,18,False,mkdocs-git-revision-date-plugin,,['mkdocs'],457.0,443.0,https://pypi.org/project/mkdocs-git-revision-date-plugin,2020-10-16 02:02:18.000,14.0,25786.0,25786.0,,,,3.0,,,,,,,,,,,,,,,,,,,
231,mkdocs-print-site-plugin,timvink/mkdocs-print-site-plugin,documentation,"MkDocs Plugin that adds an additional page that combines all pages, allowing easy exports to PDF and standalone HTML.",,https://github.com/timvink/mkdocs-print-site-plugin,https://github.com/timvink/mkdocs-print-site-plugin,MIT,2020-08-15 12:02:33.000,2022-01-28 13:08:37.000,2022-01-28 13:06:03,207.0,22.0,6.0,1.0,4.0,61.0,32.0,2022-01-28 13:07:49.000,2.3,35.0,1.0,2.0,18,False,mkdocs-print-site-plugin,,['mkdocs'],67.0,64.0,https://pypi.org/project/mkdocs-print-site-plugin,2022-01-28 13:08:31.000,3.0,5003.0,5003.0,,,,3.0,,,,,,,,,,,,,,,,,,,
232,pyheat,csurfer/pyheat,profiling,pprofile + matplotlib = Python program profiled as an awesome heatmap!.,,https://github.com/csurfer/pyheat,https://github.com/csurfer/pyheat,MIT,2017-02-04 22:56:02.000,2021-09-18 20:16:24.000,2021-09-18 20:16:24,55.0,,40.0,14.0,6.0,9.0,709.0,2018-12-06 03:59:34.000,0.0.6,6.0,5.0,5.0,17,True,py-heat,,,39.0,33.0,https://pypi.org/project/py-heat,2018-12-06 03:59:34.000,6.0,2960.0,2960.0,,,,3.0,,,,,,,,,,,,,,,,,,,
233,pynt,rags/pynt,build-tools,A pynt of Python build.,,https://github.com/rags/pynt,https://github.com/rags/pynt,MIT,2012-11-17 13:12:49.000,2020-04-13 11:49:33.000,2019-10-04 19:05:46,128.0,,18.0,11.0,9.0,13.0,150.0,2018-06-24 06:23:48.000,0.8.2,7.0,9.0,5.0,17,False,pynt,,,105.0,77.0,https://pypi.org/project/pynt,2018-06-24 06:23:48.000,28.0,6349.0,6349.0,,,,3.0,,,,,,,,,,,,,,,,,,,
234,pyformat,myint/pyformat,formatters,Formats Python code to follow a consistent style.,,https://github.com/myint/pyformat,https://github.com/myint/pyformat,Saxpath,2013-03-24 21:45:30.000,2021-10-29 14:54:42.000,2019-05-24 17:17:56,199.0,,7.0,7.0,6.0,3.0,84.0,2014-09-07 13:57:37.000,0.5.7,23.0,3.0,3.0,17,False,pyformat,,,157.0,132.0,https://pypi.org/project/pyformat,2017-01-04 02:31:11.000,25.0,25894.0,25894.0,,,,3.0,,,,,,,,,,,,,,,,,,,
235,lazydocs,ml-tooling/lazydocs,documentation,Generate markdown API documentation from Google-style Python docstring. The lazy alternative to Sphinx.,,https://github.com/ml-tooling/lazydocs,https://github.com/ml-tooling/lazydocs,MIT,2020-11-10 00:31:46.000,2021-12-15 19:29:09.000,2021-08-20 18:28:32,147.0,,20.0,5.0,22.0,5.0,71.0,2021-07-27 09:00:22.000,0.4.8,18.0,7.0,6.0,17,True,lazydocs,,,72.0,60.0,https://pypi.org/project/lazydocs,2021-07-27 08:05:42.000,12.0,2500.0,2500.0,,,,3.0,,,,,,,,,,,,,,,,,,,
236,yala,cemsbr/yala,linters,Yet Another Linter Aggregator.,,https://github.com/cemsbr/yala,https://github.com/cemsbr/yala,MIT,2017-06-02 22:45:50.000,2021-11-15 05:53:09.000,2021-11-15 05:05:03,193.0,16.0,5.0,2.0,132.0,11.0,13.0,2021-11-15 05:07:43.000,3.1.0,28.0,4.0,1.0,17,False,yala,,"['flake8', 'pylint']",53.0,43.0,https://pypi.org/project/yala,2021-11-15 05:05:38.000,10.0,1276.0,1276.0,,,,3.0,,,,,,,,,,,,,,,,,,,
237,pyenv-installer,pyenv/pyenv-installer,virtual-envs,This tool is used to install `pyenv` and friends.,,https://github.com/pyenv/pyenv-installer,https://github.com/pyenv/pyenv-installer,MIT,2013-06-01 03:48:07.000,2021-12-16 16:46:37.000,2021-08-27 04:13:02,138.0,,325.0,67.0,51.0,64.0,3056.0,,,,33.0,5.0,16,True,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
238,dh-virtualenv,spotify/dh-virtualenv,virtual-envs,Python virtualenvs in Debian packages.,,https://github.com/spotify/dh-virtualenv,https://github.com/spotify/dh-virtualenv,GPL-2.0,2013-10-09 19:03:43.000,2021-11-10 20:28:36.000,2021-11-10 20:28:36,414.0,,163.0,41.0,149.0,170.0,1512.0,,,,58.0,24.0,16,True,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,
239,pycycle,bndr/pycycle,linters,Tool for pinpointing circular imports in Python. Find cyclic imports in any project.,,https://github.com/bndr/pycycle,https://github.com/bndr/pycycle,MIT,2017-01-28 17:22:00.000,2022-01-15 20:44:01.000,2017-02-13 18:07:04,26.0,,16.0,5.0,6.0,1.0,299.0,2017-02-13 18:07:58.000,0.0.8,8.0,2.0,15.0,16,False,pycycle,,,58.0,51.0,https://pypi.org/project/pycycle,2017-02-13 18:07:58.000,7.0,1914.0,1914.0,,,,3.0,,,,,,,,,,,,,,,,,,,
240,bellybutton,hchasestevens/bellybutton,linters,Custom Python linting through AST expressions.,,https://github.com/hchasestevens/bellybutton,https://github.com/hchasestevens/bellybutton,MIT,2018-02-17 06:31:44.000,2021-07-15 00:42:03.000,2021-07-15 00:42:02,33.0,,11.0,4.0,18.0,6.0,228.0,2020-11-27 21:20:22.000,0.3.1,11.0,5.0,8.0,16,True,bellybutton,,,18.0,17.0,https://pypi.org/project/bellybutton,2020-11-27 21:20:22.000,1.0,5983.0,5983.0,,,,3.0,,,,,,,,,,,,,,,,,,,
241,retype,ambv/retype,refactoring,Re-apply type annotations from .pyi stubs to your codebase.,,https://github.com/ambv/retype,https://github.com/ambv/retype,MIT,2017-03-11 07:54:58.000,2021-12-29 14:35:22.999,2021-12-29 00:19:13,101.0,1.0,17.0,4.0,23.0,8.0,123.0,2021-12-29 00:30:49.000,21.12.0,11.0,8.0,7.0,16,True,retype,conda-forge/retype,,18.0,,https://pypi.org/project/retype,2021-12-29 00:30:49.000,18.0,1098.0,1416.0,https://anaconda.org/conda-forge/retype,2021-12-29 14:35:22.999,15610.0,3.0,,,,,,,,,,,,,,,,,,,
242,pep8ify,spulec/pep8ify,refactoring,A library that modifies python source code to conform to pep8.,,https://github.com/spulec/pep8ify,https://github.com/spulec/pep8ify,Apache-2.0,2012-06-03 03:31:33.000,2019-03-08 03:06:14.000,2014-10-24 20:36:38,154.0,,12.0,5.0,7.0,12.0,116.0,2014-10-24 20:36:57.000,0.0.13,13.0,6.0,6.0,16,False,pep8ify,,,55.0,36.0,https://pypi.org/project/pep8ify,2014-10-24 20:36:57.000,19.0,149.0,149.0,,,,3.0,,,,,,,,,,,,,,,,,,,
243,pytest-play,pytest-dev/pytest-play,testing,pytest plugin that let you automate actions and assertions with test metrics reporting executing plain YAML files.,,https://github.com/pytest-dev/pytest-play,https://github.com/pytest-dev/pytest-play,Apache-2.0,2017-12-14 09:08:26.000,2019-08-20 15:57:27.000,2019-06-12 11:57:28,382.0,,3.0,8.0,62.0,24.0,65.0,2019-06-12 11:59:29.000,2.3.1,23.0,3.0,5.0,16,False,pytest-play,,['pytest'],31.0,21.0,https://pypi.org/project/pytest-play,2019-06-12 11:59:29.000,10.0,258.0,258.0,,,,3.0,,,,,,,,,,,,,,,,,,,
244,mkdocs-versioning,zayd62/mkdocs-versioning,documentation,A tool that allows for versioning sites built with mkdocs.,,https://github.com/zayd62/mkdocs-versioning,https://github.com/zayd62/mkdocs-versioning,MIT,2019-07-20 18:09:56.000,2021-08-01 15:51:53.000,2021-08-01 15:51:53,133.0,,7.0,4.0,39.0,22.0,39.0,2021-02-11 10:24:35.000,0.4.0,6.0,5.0,3.0,16,False,mkdocs-versioning,,['mkdocs'],31.0,31.0,https://pypi.org/project/mkdocs-versioning,2021-02-11 10:24:35.000,,4876.0,4876.0,,,,3.0,,,,,,,,,,,,,,,,,,,
245,tbvaccine,skorokithakis/tbvaccine,logging,A small utility to pretty-print Python tracebacks.,,https://github.com/skorokithakis/tbvaccine,https://github.com/skorokithakis/tbvaccine,MIT,2016-08-27 17:31:59.000,2020-03-01 19:24:46.000,2020-03-01 19:24:44,80.0,,12.0,4.0,18.0,13.0,365.0,2018-12-14 18:07:29.000,0.3.1,12.0,12.0,7.0,15,False,tbvaccine,,,9.0,9.0,https://pypi.org/project/tbvaccine,2018-12-14 18:07:29.000,,2805.0,2805.0,,,,3.0,,,,,,,,,,,,,,,,,,,
246,com2ann,ilevkivskyi/com2ann,refactoring,Tool for translation type comments to type annotations in Python.,,https://github.com/ilevkivskyi/com2ann,https://github.com/ilevkivskyi/com2ann,MIT,2016-09-09 07:17:02.000,2021-08-21 14:47:42.000,2021-08-21 14:47:42,31.0,,7.0,7.0,21.0,15.0,106.0,2021-08-21 09:01:26.000,0.3.0,3.0,4.0,5.0,15,True,com2ann,,,9.0,8.0,https://pypi.org/project/com2ann,2021-08-21 09:01:26.000,1.0,33453.0,33453.0,,,,3.0,,,,,,,,,,,,,,,,,,,
247,massedit,elmotec/massedit,refactoring,Programmatically edit text files with Python. Useful for source to source transformations.,,https://github.com/elmotec/massedit,https://github.com/elmotec/massedit,MIT,2012-03-11 16:18:30.000,2020-12-23 02:17:37.000,2020-12-23 02:11:17,178.0,,14.0,6.0,7.0,5.0,96.0,2020-12-23 02:19:02.000,0.69.1,15.0,6.0,3.0,15,False,massedit,,,6.0,,https://pypi.org/project/massedit,2020-12-23 02:12:33.000,6.0,1434.0,1434.0,,,,3.0,17.0,,,,,,,,,,,,,,,,,,
