,name,homepage,resource,description,category,projectrank,show,github_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,conda_id,labels,pypi_id,open_issue_count,closed_issue_count,commit_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending,new_addition,updated_github_id,cargo_id,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,conda_forge
45,pyautogui,https://github.com/asweigart/pyautogui,,A cross-platform GUI automation Python module for human beings. Used to programmatically control the mouse & keyboard.,testing,30,True,asweigart/pyautogui,https://github.com/asweigart/pyautogui,BSD-3-Clause,2014-07-17 23:30:38.000,2020-12-26 11:58:36.000,2020-10-04 08:13:41.000,640.0,4706.0,2020-10-06 22:15:19.000,0.9.52,49.0,42.0,conda-forge/pyautogui,,pyautogui,270.0,161.0,361.0,6253.0,5645.0,https://pypi.org/project/pyautogui,2020-10-06 22:15:19.000,608.0,231903.0,234617.0,https://anaconda.org/conda-forge/pyautogui,2020-10-13 12:17:23.308,103161.0,2.0,,,,,,,,,,,
46,buildbot,https://github.com/buildbot/buildbot,,Python-based continuous integration testing framework; your pull requests are more than welcome!.,build-tools,30,True,buildbot/buildbot,https://github.com/buildbot/buildbot,GPL-2.0,2010-07-06 17:56:53.000,2021-01-18 22:46:02.000,2021-01-18 22:46:01.000,1505.0,4539.0,2021-01-02 21:47:28.000,2.10.0,100.0,776.0,conda-forge/buildbot,,buildbot,640.0,625.0,21468.0,1129.0,237.0,https://pypi.org/project/buildbot,2021-01-02 21:50:22.000,892.0,3250.0,5017.0,https://anaconda.org/conda-forge/buildbot,2021-01-02 23:03:46.115,23830.0,2.0,13190.0,,,,,,,,,,
47,factory_boy,https://github.com/FactoryBoy/factory_boy,,A test fixtures replacement for Python.,testing,30,True,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,MIT,2011-05-11 08:26:59.000,2021-01-15 16:11:30.000,2020-12-28 08:48:43.000,309.0,2378.0,2018-05-05 15:05:40.000,2.11.1,36.0,109.0,conda-forge/factory_boy,,factory_boy,135.0,332.0,866.0,4256.0,,https://pypi.org/project/factory_boy,2018-05-05 15:05:40.000,4256.0,972392.0,973393.0,https://anaconda.org/conda-forge/factory_boy,2020-10-05 10:08:00.894,52073.0,2.0,,,,,,,,,,,
48,logbook,https://github.com/getlogbook/logbook,,A cool logging replacement for Python.,logging,30,False,getlogbook/logbook,https://github.com/getlogbook/logbook,BSD-3-Clause,2010-07-22 10:13:12.000,2021-01-11 05:40:29.145,2019-10-16 17:48:40.000,155.0,1396.0,2019-01-16 20:35:25.000,1.4.3,36.0,76.0,conda-forge/logbook,,logbook,54.0,125.0,1194.0,4365.0,2399.0,https://pypi.org/project/logbook,2019-01-16 20:35:25.000,1966.0,164156.0,165398.0,https://anaconda.org/conda-forge/logbook,2021-01-11 05:40:29.145,27261.0,2.0,244.0,,,,,,,,,,
49,nose,https://github.com/nose-devs/nose,,nose is nicer testing for python.,testing,30,False,nose-devs/nose,https://github.com/nose-devs/nose,LGPL-2.1+,2011-12-13 19:36:32.000,2020-10-11 16:52:20.277,2016-03-04 01:16:26.000,358.0,1325.0,2015-06-02 09:12:36.000,1.3.7,14.0,95.0,conda-forge/nose,,nose,447.0,460.0,1004.0,188114.0,101640.0,https://pypi.org/project/nose,2015-06-02 09:12:36.000,86474.0,2026492.0,2055193.0,https://anaconda.org/conda-forge/nose,2020-10-11 16:52:20.277,1607297.0,2.0,,,,,,,,,,,
50,pytest-mock,https://github.com/pytest-dev/pytest-mock,,Thin-wrapper around the mock package for easier use with pytest.,testing,30,True,pytest-dev/pytest-mock,https://github.com/pytest-dev/pytest-mock,MIT,2014-07-17 00:40:32.000,2021-01-13 19:44:16.000,2021-01-13 19:44:13.000,88.0,967.0,2021-01-10 22:17:10.000,3.5.1,50.0,50.0,conda-forge/pytest-mock,['pytest'],pytest-mock,11.0,84.0,389.0,19993.0,13813.0,https://pypi.org/project/pytest-mock,2021-01-10 22:17:10.000,6180.0,1433811.0,1446273.0,https://anaconda.org/conda-forge/pytest-mock,2021-01-11 11:41:18.792,672980.0,2.0,,,,,,,,,,,
51,tabulate,https://github.com/astanin/python-tabulate,,"Pretty-print tabular data in Python, a library and a command-line utility. Repository migrated from..",logging,30,True,astanin/python-tabulate,https://github.com/astanin/python-tabulate,MIT,2016-05-01 20:47:06.376,2020-12-30 00:48:21.000,2020-04-07 07:38:20.000,55.0,674.0,2020-03-22 17:02:41.000,0.8.7,23.0,50.0,conda-forge/tabulate,,tabulate,40.0,32.0,437.0,43143.0,35041.0,https://pypi.org/project/tabulate,2020-03-22 17:02:41.000,8102.0,7984777.0,7997400.0,https://anaconda.org/conda-forge/tabulate,2020-03-22 20:02:25.689,706918.0,2.0,,,,,,,,,,,
52,pytest-xdist,https://github.com/pytest-dev/pytest-xdist,,pytest plugin for distributed testing and loop-on-failures testing modes.,testing,30,True,pytest-dev/pytest-xdist,https://github.com/pytest-dev/pytest-xdist,MIT,2015-09-01 18:51:45.000,2021-01-19 19:40:57.000,2020-12-15 12:07:13.000,139.0,648.0,2020-12-14 12:15:22.000,2.2.0,54.0,70.0,conda-forge/pytest-xdist,['pytest'],pytest-xdist,173.0,220.0,836.0,20890.0,13548.0,https://pypi.org/project/pytest-xdist,2020-12-14 12:15:22.000,7342.0,1912735.0,1930185.0,https://anaconda.org/conda-forge/pytest-xdist,2020-12-14 15:51:37.434,942305.0,2.0,,,,,,,,,,,
53,coveralls-python,https://github.com/TheKevJames/coveralls-python,,Show coverage stats online via coveralls.io.,testing,30,True,coveralls-clients/coveralls-python,https://github.com/TheKevJames/coveralls-python,MIT,2013-02-06 20:48:39.000,2021-01-13 22:20:00.000,2021-01-13 22:19:35.000,163.0,451.0,2021-01-12 01:39:43.000,3.0.0,37.0,54.0,,['pytest'],coveralls,3.0,132.0,370.0,33180.0,16172.0,https://pypi.org/project/coveralls,2021-01-12 01:39:43.000,17008.0,260864.0,260864.0,,,,2.0,,,,TheKevJames/coveralls-python,,,,,,,
54,pytest-html,https://github.com/pytest-dev/pytest-html,,Plugin for generating HTML reports for pytest results.,testing,30,True,pytest-dev/pytest-html,https://github.com/pytest-dev/pytest-html,MPL-2.0,2015-04-14 19:22:42.000,2021-01-06 11:33:39.000,2020-12-21 00:51:36.000,156.0,386.0,2020-12-13 15:24:58.000,3.1.1,44.0,43.0,conda-forge/pytest-html,['pytest'],pytest-html,72.0,175.0,375.0,7675.0,6691.0,https://pypi.org/project/pytest-html,2020-12-13 15:24:58.000,984.0,841830.0,843895.0,https://anaconda.org/conda-forge/pytest-html,2020-12-13 19:43:13.698,90877.0,2.0,,,,,,,,,,,
55,Glances,https://github.com/nicolargo/glances,,"Glances an Eye on your system. A top/htop alternative for GNU/Linux, BSD, Mac OS and Windows operating systems.",profiling,29,True,nicolargo/glances,https://github.com/nicolargo/glances,LGPL-3.0,2011-12-04 08:49:15.000,2021-01-11 17:19:32.000,2021-01-11 17:19:32.000,1145.0,17530.0,2020-08-20 08:36:13.000,3.1.5,50.0,135.0,conda-forge/glances,,glances,196.0,1111.0,3736.0,316.0,266.0,https://pypi.org/project/glances,2020-08-19 08:51:13.000,50.0,34624.0,36690.0,https://anaconda.org/conda-forge/glances,2020-03-10 23:31:03.583,119485.0,1.0,414.0,,,,,,,,,,
56,pudb,https://github.com/inducer/pudb,,Full-screen console debugger for Python.,debugging,29,True,inducer/pudb,https://github.com/inducer/pudb,MIT,2011-05-13 23:44:30.000,2021-01-18 02:29:43.000,2021-01-10 23:09:09.000,167.0,1943.0,2017-09-02 18:52:28.000,2017.1.4,68.0,68.0,conda-forge/pudb,,pudb,138.0,122.0,905.0,3588.0,2162.0,https://pypi.org/project/pudb,2020-12-21 04:20:59.000,1426.0,860727.0,862362.0,https://anaconda.org/conda-forge/pudb,2020-04-15 19:25:06.154,88299.0,1.0,,,,,,,,,,,
57,structlog,https://github.com/hynek/structlog,,Structured Logging for Python.,logging,29,True,hynek/structlog,https://github.com/hynek/structlog,MIT,2013-08-13 15:55:58.000,2021-01-08 07:50:39.000,2021-01-08 07:50:03.000,130.0,1406.0,2020-12-31 11:39:01.000,20.2.0,22.0,69.0,conda-forge/structlog,,structlog,31.0,136.0,777.0,4061.0,2855.0,https://pypi.org/project/structlog,2020-12-31 11:28:04.000,1206.0,433306.0,434864.0,https://anaconda.org/conda-forge/structlog,2021-01-04 12:27:27.303,84164.0,2.0,,-1.0,,,,,,,,,
58,rope,https://github.com/python-rope/rope,,a python refactoring library.,refactoring,29,True,python-rope/rope,https://github.com/python-rope/rope,LGPL-3.0,2013-11-30 15:30:20.000,2021-01-11 13:32:45.000,2021-01-11 13:32:44.000,118.0,1071.0,2020-10-07 16:08:59.000,0.18.0,19.0,60.0,conda-forge/rope,,rope,75.0,104.0,1868.0,27731.0,24799.0,https://pypi.org/project/rope,2020-10-07 16:08:59.000,2932.0,127919.0,138324.0,https://anaconda.org/conda-forge/rope,2020-10-07 18:16:45.645,468246.0,1.0,,,,,,,,,,,
59,python-json-logger,https://github.com/madzak/python-json-logger,,Json Formatter for the standard python logger.,logging,29,True,madzak/python-json-logger,https://github.com/madzak/python-json-logger,BSD-2-Clause,2011-12-27 05:12:26.000,2021-01-18 15:09:26.000,2020-10-12 16:12:03.000,135.0,892.0,2020-10-12 16:26:53.000,2.0.1,19.0,43.0,conda-forge/python-json-logger,,python-json-logger,16.0,45.0,179.0,12521.0,11603.0,https://pypi.org/project/python-json-logger,2020-10-12 16:26:53.000,918.0,1188137.0,1197968.0,https://anaconda.org/conda-forge/python-json-logger,2020-10-12 23:31:31.855,442439.0,2.0,,1.0,,,,,,,,,
60,pydocstyle,https://github.com/PyCQA/pydocstyle,,docstring style checker.,linters,29,True,PyCQA/pydocstyle,https://github.com/PyCQA/pydocstyle,MIT,2012-01-31 17:18:23.000,2020-09-21 00:19:01.000,2020-09-19 00:07:00.000,144.0,738.0,2020-08-29 20:58:00.000,5.1.1,14.0,71.0,conda-forge/pydocstyle,,pydocstyle,65.0,186.0,693.0,17807.0,13887.0,https://pypi.org/project/pydocstyle,2020-08-29 20:56:43.000,3920.0,571914.0,577085.0,https://anaconda.org/conda-forge/pydocstyle,2020-08-30 00:38:13.707,279250.0,2.0,51.0,,,,,,,,,,
61,colorlog,https://github.com/borntyping/python-colorlog,,A colored formatter for the python logging module.,logging,29,True,borntyping/python-colorlog,https://github.com/borntyping/python-colorlog,MIT,2012-09-05 17:57:21.000,2021-01-15 07:18:37.000,2021-01-14 12:46:28.000,69.0,663.0,2021-01-14 12:47:43.000,4.7.2,51.0,29.0,conda-forge/colorlog,,colorlog,10.0,49.0,175.0,12135.0,8469.0,https://pypi.org/project/colorlog,2021-01-14 12:47:43.000,3666.0,2662668.0,2667869.0,https://anaconda.org/conda-forge/colorlog,2021-01-14 16:17:27.231,296461.0,2.0,,,,,,,,,,,
62,alabaster,https://github.com/bitprophet/alabaster,,"Lightweight, configurable Sphinx theme. Now the Sphinx default!.",documentation,29,True,bitprophet/alabaster,https://github.com/bitprophet/alabaster,BSD-3-Clause,2013-12-07 00:03:15.000,2020-07-22 08:04:58.000,2020-01-10 23:50:18.000,151.0,587.0,2018-10-03 01:39:17.000,0.7.12,24.0,28.0,conda-forge/alabaster,['sphinx'],alabaster,75.0,50.0,350.0,53639.0,38741.0,https://pypi.org/project/alabaster,2018-10-03 01:39:17.000,14898.0,1732952.0,1766181.0,https://anaconda.org/conda-forge/alabaster,2018-10-03 15:29:30.017,1794393.0,2.0,,,,,,,,,,,
63,typed_ast,https://github.com/python/typed_ast,,Modified fork of CPython's ast module that parses `# type:` comments.,ast,29,True,python/typed_ast,https://github.com/python/typed_ast,Apache-2.0,2016-02-16 22:40:09.000,2020-12-30 23:50:52.000,2020-12-30 23:50:51.000,43.0,173.0,2020-12-30 23:17:52.000,1.4.2,28.0,19.0,,,typed_ast,4.0,72.0,167.0,10362.0,,https://pypi.org/project/typed_ast,2020-12-30 23:17:52.000,10362.0,5387140.0,5387140.0,,,,1.0,,,,,,,,,,,
64,PySnooper,https://github.com/cool-RR/PySnooper,,Never use print for debugging again.,debugging,28,True,cool-RR/PySnooper,https://github.com/cool-RR/PySnooper,MIT,2019-04-18 13:55:43.000,2020-12-28 18:13:10.000,2020-12-28 18:13:09.000,876.0,14155.0,2020-09-14 09:47:00.000,0.4.2,53.0,25.0,conda-forge/pysnooper,,pysnooper,17.0,89.0,288.0,382.0,336.0,https://pypi.org/project/pysnooper,2020-09-14 09:47:00.000,46.0,18390.0,19909.0,https://anaconda.org/conda-forge/pysnooper,2020-09-14 13:44:42.361,30384.0,2.0,,,,,,,,,,,
65,py-spy,https://github.com/benfred/py-spy,,Sampling profiler for Python programs.,profiling,28,True,benfred/py-spy,https://github.com/benfred/py-spy,MIT,2018-08-01 02:22:15.000,2021-01-19 17:04:02.000,2021-01-19 16:57:13.000,231.0,6427.0,2021-01-17 20:43:32.000,0.3.4,27.0,21.0,,,py-spy,58.0,129.0,353.0,579.0,529.0,https://pypi.org/project/py-spy,2021-01-17 20:43:46.000,50.0,196760.0,196988.0,,,,2.0,4121.0,2.0,,,py-spy,,,,,,
66,pipreqs,https://github.com/bndr/pipreqs,,pipreqs - Generate pip requirements.txt file based on imports of any project. Looking for maintainers to move this..,dependency-managers,28,True,bndr/pipreqs,https://github.com/bndr/pipreqs,Apache-2.0,2015-04-22 16:38:14.000,2020-12-10 09:04:42.000,2020-05-18 23:46:19.000,200.0,3142.0,2019-11-14 11:06:56.000,0.4.10,38.0,36.0,conda-forge/pipreqs,,pipreqs,93.0,63.0,260.0,4504.0,3976.0,https://pypi.org/project/pipreqs,2019-11-14 11:00:54.000,528.0,32840.0,33208.0,https://anaconda.org/conda-forge/pipreqs,2019-11-14 14:53:43.131,19161.0,3.0,,,,,,,,,,,
67,radon,https://github.com/rubik/radon,,Various code metrics for Python code.,code-metrics,28,True,rubik/radon,https://github.com/rubik/radon,MIT,2012-09-20 18:58:58.000,2020-12-30 20:02:44.000,2020-09-28 16:15:09.000,85.0,1173.0,2020-09-18 13:15:32.000,4.3.2,45.0,41.0,conda-forge/radon,,radon,20.0,124.0,501.0,2659.0,1561.0,https://pypi.org/project/radon,2020-09-18 13:15:32.000,1098.0,88164.0,88792.0,https://anaconda.org/conda-forge/radon,2020-09-18 20:13:31.841,24519.0,1.0,,,,,,,,,,,
68,progressbar2,https://github.com/WoLpH/python-progressbar,,Progressbar 2 - A progress bar for Python 2 and Python 3 - pip install progressbar2.,logging,28,True,WoLpH/python-progressbar,https://github.com/WoLpH/python-progressbar,BSD-3-Clause,2012-02-20 06:19:21.000,2020-09-09 14:31:33.844,2020-09-09 13:26:11.000,89.0,668.0,2020-09-09 13:36:59.000,3.53.1,94.0,38.0,conda-forge/progressbar2,,progressbar2,8.0,175.0,867.0,9674.0,7478.0,https://pypi.org/project/progressbar2,2020-09-09 13:28:47.000,2196.0,503516.0,507720.0,https://anaconda.org/conda-forge/progressbar2,2020-09-09 14:31:33.844,212495.0,3.0,1561.0,,,,,,,,,,
69,pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,,Pytest support for asyncio.,testing,28,True,pytest-dev/pytest-asyncio,https://github.com/pytest-dev/pytest-asyncio,Apache-2.0,2015-04-11 00:18:05.000,2021-01-13 14:01:21.000,2020-12-01 01:03:15.000,74.0,661.0,2020-06-23 22:10:28.000,0.14.0,18.0,26.0,conda-forge/pytest-asyncio,['pytest'],pytest-asyncio,59.0,91.0,157.0,10345.0,8317.0,https://pypi.org/project/pytest-asyncio,2020-06-23 22:10:28.000,2028.0,499479.0,505758.0,https://anaconda.org/conda-forge/pytest-asyncio,2020-10-30 17:49:56.641,276308.0,2.0,,,,,,,,,,,
70,breathe,https://github.com/michaeljones/breathe,,ReStructuredText and Sphinx bridge to Doxygen.,documentation,28,True,michaeljones/breathe,https://github.com/michaeljones/breathe,BSD-3-Clause,2009-02-03 18:52:25.000,2021-01-17 09:46:14.000,2021-01-08 00:06:53.000,134.0,509.0,2021-01-08 00:09:39.000,4.26.0,52.0,87.0,conda-forge/breathe,,breathe,88.0,302.0,1344.0,5848.0,3840.0,https://pypi.org/project/breathe,2021-01-08 00:09:39.000,2008.0,37295.0,40591.0,https://anaconda.org/conda-forge/breathe,2021-01-08 04:56:58.938,168143.0,2.0,,,,,,,,,,,
71,flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,,A plugin for Flake8 finding likely bugs and design problems in your program. Contains warnings that don't belong in..,linters,28,True,PyCQA/flake8-bugbear,https://github.com/PyCQA/flake8-bugbear,MIT,2016-03-15 20:54:43.000,2020-11-29 22:09:57.000,2020-11-29 22:09:56.000,36.0,497.0,2020-11-23 23:15:47.000,20.11.1,29.0,32.0,conda-forge/flake8-bugbear,['flake8'],flake8-bugbear,32.0,48.0,151.0,3969.0,2929.0,https://pypi.org/project/flake8-bugbear,2020-11-23 23:15:47.000,1040.0,240242.0,250172.0,https://anaconda.org/conda-forge/flake8-bugbear,2020-11-24 05:42:24.272,168813.0,2.0,,,,,,,,,,,
72,setuptools_scm,https://github.com/pypa/setuptools_scm,,the blessed package to manage your versions by scm tags.,build-tools,28,True,pypa/setuptools_scm,https://github.com/pypa/setuptools_scm,MIT,2015-07-01 17:57:56.000,2021-01-13 11:35:51.000,2020-12-13 22:15:44.000,119.0,420.0,2020-12-13 22:17:40.000,5.0.1,47.0,77.0,conda-forge/setuptools_scm,,setuptools_scm,54.0,249.0,947.0,694.0,,https://pypi.org/project/setuptools_scm,2018-08-09 06:35:57.000,694.0,6548063.0,6557238.0,https://anaconda.org/conda-forge/setuptools_scm,2020-12-14 03:19:38.747,532155.0,2.0,,,,,,,,,,,
73,mccabe,https://github.com/PyCQA/mccabe,,McCabe complexity checker for Python.,code-metrics,28,True,PyCQA/mccabe,https://github.com/PyCQA/mccabe,Saxpath,2013-02-20 22:19:04.000,2020-11-23 03:29:18.000,2020-10-03 17:22:54.000,37.0,366.0,2017-01-26 22:13:14.000,0.6.1,11.0,20.0,conda-forge/mccabe,,mccabe,7.0,33.0,128.0,198774.0,167764.0,https://pypi.org/project/mccabe,2017-01-26 22:13:14.000,31010.0,6099566.0,6136943.0,https://anaconda.org/conda-forge/mccabe,2018-07-08 18:43:04.536,2055737.0,1.0,,,,,,,,,,,
74,prettytable,https://github.com/jazzband/prettytable,,Display tabular data in a visually appealing ASCII table format.,logging,28,False,jazzband/prettytable,https://github.com/jazzband/prettytable,BSD-1-Clause,2016-01-15 02:39:17.000,2021-01-11 13:37:25.000,2020-11-23 13:46:36.000,52.0,360.0,2020-11-14 08:08:43.000,2.0.0,13.0,25.0,conda-forge/prettytable,,prettytable,13.0,25.0,299.0,13924.0,13924.0,https://pypi.org/project/prettytable,2020-11-14 08:08:43.000,0.0,1438733.0,1442874.0,https://anaconda.org/conda-forge/prettytable,2020-11-14 10:12:39.810,227785.0,3.0,,,,,,,,,,,
75,hacking,https://github.com/openstack/hacking,,OpenStack Hacking Style Checks. Mirror of code maintained at opendev.org.,linters,28,True,openstack/hacking,https://github.com/openstack/hacking,Apache-2.0,2013-03-26 21:09:28.000,2020-11-25 21:07:11.000,2020-11-25 20:26:24.000,68.0,211.0,2020-11-12 11:18:09.000,4.0.0,36.0,175.0,,['flake8'],hacking,,,1039.0,8690.0,,https://pypi.org/project/hacking,2020-11-12 11:18:09.000,8690.0,47479.0,47479.0,,,,2.0,,,,,,,,,,,
76,pyre-check,https://github.com/facebook/pyre-check,,Performant type-checking for python.,linters,27,True,facebook/pyre-check,https://github.com/facebook/pyre-check,MIT,2017-11-10 17:31:36.000,2021-01-19 19:21:36.000,2021-01-19 19:21:27.000,304.0,5133.0,2021-01-16 01:04:47.000,0.0.59,55.0,141.0,,,pyre-check,65.0,173.0,8347.0,46.0,,https://pypi.org/project/pyre-check,2021-01-16 01:04:47.000,46.0,5455.0,5455.0,,,,2.0,,1.0,,,,,,,,,
77,Nuitka,https://github.com/Nuitka/Nuitka,,"Nuitka is a Python compiler written in Python. It's fully compatible with Python 2.6, 2.7, 3.3, 3.4, 3.5, 3.6, 3.7,..",packaging,27,True,Nuitka/Nuitka,https://github.com/Nuitka/Nuitka,Apache-2.0,2013-04-23 15:40:33.000,2021-01-18 11:43:21.000,2021-01-18 09:39:51.000,253.0,3722.0,2020-12-07 11:50:19.000,0.6.10,125.0,89.0,conda-forge/nuitka,,nuitka,172.0,589.0,7107.0,54.0,,https://pypi.org/project/nuitka,2020-12-30 01:13:12.000,54.0,6456.0,10669.0,https://anaconda.org/conda-forge/nuitka,2021-01-10 20:42:29.666,240187.0,2.0,,,,,,,,,,,
78,mimesis,https://github.com/lk-geimfari/mimesis,,"Mimesis is a high-performance fake data generator for Python, which provides data for a variety of purposes in a..",testing,27,True,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,MIT,2016-09-09 21:41:22.000,2021-01-18 11:06:41.000,2021-01-18 11:06:37.000,268.0,3201.0,2020-12-21 11:12:37.000,4.1.3,30.0,106.0,,,mimesis,12.0,271.0,1920.0,84.0,,https://pypi.org/project/mimesis,2020-12-21 11:12:37.000,84.0,12544.0,12546.0,,,,2.0,138.0,,,,,,,,,,
79,pytype,https://github.com/google/pytype,,A static type analyzer for Python code.,linters,27,True,google/pytype,https://github.com/google/pytype,Apache-2.0,2015-03-18 20:52:08.000,2021-01-19 07:06:42.000,2021-01-15 02:45:49.000,174.0,3051.0,2021-01-15 01:35:50.000,2021.1.14,84.0,55.0,conda-forge/pytype,,pytype,101.0,285.0,3996.0,88.0,,https://pypi.org/project/pytype,2021-01-15 01:35:50.000,88.0,34445.0,37696.0,https://anaconda.org/conda-forge/pytype,2020-10-13 18:48:00.617,26008.0,2.0,,,,,,,,,,,
80,memory-profiler,https://github.com/pythonprofilers/memory_profiler,,Monitor Memory usage of Python code.,profiling,27,True,pythonprofilers/memory_profiler,https://github.com/pythonprofilers/memory_profiler,BSD-3-Clause,2011-10-14 11:56:14.000,2020-12-03 12:57:49.000,2020-12-03 12:57:47.000,292.0,2687.0,2018-08-16 03:16:49.000,0.54.0,52.0,83.0,,,memory_profiler,82.0,98.0,618.0,534.0,,https://pypi.org/project/memory_profiler,2018-08-16 03:16:49.000,534.0,103712.0,103712.0,,,,2.0,,,,,,,,,,,
81,pyinstrument,https://github.com/joerick/pyinstrument,,Call stack profiler for Python. Shows you why your code is slow!.,profiling,27,True,joerick/pyinstrument,https://github.com/joerick/pyinstrument,BSD-3-Clause,2014-03-13 17:53:13.000,2020-12-31 09:47:08.000,2020-12-31 09:47:07.000,92.0,2428.0,2020-08-21 11:12:14.000,3.2.0,26.0,22.0,conda-forge/pyinstrument,,pyinstrument,18.0,52.0,407.0,341.0,205.0,https://pypi.org/project/pyinstrument,2020-09-09 18:00:59.000,136.0,63792.0,64959.0,https://anaconda.org/conda-forge/pyinstrument,2020-12-17 19:08:06.344,60711.0,2.0,,,,,,,,,,,
82,pex,https://github.com/pantsbuild/pex,,A library and tool for generating .pex (Python EXecutable) files.,packaging,27,True,pantsbuild/pex,https://github.com/pantsbuild/pex,Apache-2.0,2014-07-21 17:06:12.000,2021-01-19 01:51:20.000,2021-01-18 22:23:24.000,188.0,1789.0,2020-12-16 00:15:53.000,2.1.24,113.0,95.0,,,pex,138.0,492.0,811.0,230.0,,https://pypi.org/project/pex,2020-12-16 00:11:35.000,230.0,49776.0,53270.0,,,,2.0,230616.0,-1.0,,,,,,,,,
83,Diamond,https://github.com/python-diamond/Diamond,,Diamond is a python daemon that collects system metrics and publishes them to Graphite (and others). It is capable of..,profiling,27,False,python-diamond/Diamond,https://github.com/python-diamond/Diamond,MIT,2013-10-11 23:32:13.000,2020-12-28 06:55:11.000,2018-03-15 16:54:31.000,592.0,1596.0,2016-11-25 22:13:29.000,4.0.515,36.0,342.0,,,diamond,226.0,128.0,3219.0,85.0,54.0,https://pypi.org/project/diamond,2016-11-25 22:13:29.000,31.0,17860.0,17860.0,,,,2.0,,,,,,,,,,,
84,prospector,https://github.com/PyCQA/prospector,,"Inspects Python source files and provides information about type and location of classes, methods etc.",code-metrics,27,True,PyCQA/prospector,https://github.com/PyCQA/prospector,GPL-2.0,2013-08-05 07:26:30.000,2020-12-30 15:25:53.000,2020-10-21 22:30:57.000,115.0,1359.0,2020-10-21 22:32:26.000,1.3.1,91.0,67.0,conda-forge/prospector,,prospector,39.0,211.0,1051.0,3167.0,2029.0,https://pypi.org/project/prospector,2020-10-21 22:31:43.000,1138.0,66129.0,66533.0,https://anaconda.org/conda-forge/prospector,2020-11-18 00:26:14.628,21439.0,2.0,,,,,,,,,,,
85,wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,,The strictest and most opinionated python linter ever!.,linters,27,True,wemake-services/wemake-python-styleguide,https://github.com/wemake-services/wemake-python-styleguide,MIT,2018-03-09 21:04:25.000,2021-01-19 07:47:20.000,2021-01-19 07:47:11.000,256.0,1328.0,2020-07-29 16:50:22.000,0.14.1,48.0,130.0,,,wemake-python-styleguide,102.0,815.0,1521.0,248.0,241.0,https://pypi.org/project/wemake-python-styleguide,2020-07-29 15:43:28.000,7.0,15956.0,15956.0,,,,2.0,,,,,,,,,,,
86,pyelftools,https://github.com/eliben/pyelftools,,Parsing ELF and DWARF in Python.,debugging,27,True,eliben/pyelftools,https://github.com/eliben/pyelftools,Unlicense,2013-06-08 22:55:54.000,2021-01-13 00:30:03.000,2021-01-12 15:03:47.000,377.0,1144.0,,,7.0,73.0,conda-forge/pyelftools,,pyelftools,48.0,107.0,565.0,2565.0,1681.0,https://pypi.org/project/pyelftools,2019-12-05 13:39:36.000,884.0,387457.0,388428.0,https://anaconda.org/conda-forge/pyelftools,2020-10-27 16:16:13.901,56356.0,2.0,,,,,,,,,,,
87,doit,https://github.com/pydoit/doit,,task management & automation tool.,build-tools,27,True,pydoit/doit,https://github.com/pydoit/doit,MIT,2014-02-14 22:21:23.000,2020-12-08 01:22:37.000,2020-09-01 16:32:08.000,112.0,945.0,2020-09-04 06:38:01.000,0.33.1,43.0,50.0,conda-forge/doit,,doit,65.0,185.0,1339.0,1113.0,647.0,https://pypi.org/project/doit,2020-09-04 06:38:01.000,466.0,33682.0,34759.0,https://anaconda.org/conda-forge/doit,2020-10-11 16:47:23.103,39858.0,3.0,,,,,,,,,,,
88,safety,https://github.com/pyupio/safety,,Safety checks your installed dependencies for known security vulnerabilities.,security,27,True,pyupio/safety,https://github.com/pyupio/safety,MIT,2016-10-19 13:22:56.000,2021-01-15 20:54:00.958,2021-01-15 19:24:46.000,79.0,935.0,2021-01-15 19:31:30.000,1.10.3,37.0,35.0,conda-forge/safety,,safety,40.0,68.0,369.0,2150.0,1606.0,https://pypi.org/project/safety,2021-01-12 20:37:26.000,544.0,215964.0,218186.0,https://anaconda.org/conda-forge/safety,2021-01-15 20:54:00.958,12235.0,2.0,16110.0,,,,,,,,,,
89,nose2,https://github.com/nose-devs/nose2,,"The successor to nose, based on unittest2.",testing,27,True,nose-devs/nose2,https://github.com/nose-devs/nose2,BSD-3-Clause,2011-12-14 15:33:15.000,2021-01-03 17:10:37.000,2020-03-03 16:52:03.000,127.0,660.0,2020-02-02 00:58:56.000,0.9.2,25.0,69.0,conda-forge/nose2,,nose2,62.0,178.0,934.0,5333.0,3395.0,https://pypi.org/project/nose2,2020-02-02 00:58:56.000,1938.0,145917.0,146662.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,23850.0,2.0,,,,,,,,,,,
