,name,github_id,category,description,resource,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,contributor_count,projectrank,show,open_issue_count,pypi_id,conda_id,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,cargo_id,cargo_url,cargo_latest_release_published_at,cargo_dependent_project_count,cargo_monthly_downloads,cargo_total_downloads,updated_github_id,conda_forge
153,flake8-builtins,gforcada/flake8-builtins,linters,Check for python builtins being used as variables or parameters.,,https://github.com/gforcada/flake8-builtins,https://github.com/gforcada/flake8-builtins,GPL-2.0,2016-03-02 00:26:51.000,2022-12-23 19:26:57.671,2022-12-22 23:43:03,285.0,14.0,22.0,3.0,57.0,41.0,99.0,2022-12-22 23:44:03.313,2.1.0,26.0,17.0,27,True,2.0,flake8-builtins,conda-forge/flake8-builtins,['flake8'],5703.0,5303.0,https://pypi.org/project/flake8-builtins,2020-05-14 10:45:01.000,400.0,612239.0,614689.0,https://anaconda.org/conda-forge/flake8-builtins,2022-12-23 19:26:57.671,183780.0,3.0,,,,,,,,,,,,,,,,,,,,
154,MonkeyType,Instagram/MonkeyType,refactoring,A Python library that generates static type annotations by collecting runtime types.,,https://github.com/Instagram/MonkeyType,https://github.com/Instagram/MonkeyType,BSD-3-Clause,2017-07-11 00:19:00.000,2023-01-23 17:31:53.000,2023-01-23 17:31:44,326.0,9.0,151.0,52.0,123.0,127.0,4114.0,2022-02-18 23:46:48.000,22.2.0,22.0,45.0,26,True,38.0,monkeytype,conda-forge/monkeytype,,25.0,,https://pypi.org/project/monkeytype,2022-02-18 23:46:48.000,25.0,115653.0,116426.0,https://anaconda.org/conda-forge/monkeytype,2022-02-19 14:25:33.147,47159.0,2.0,,,,,,,,,,,,,,,,,,,,
155,memory_profiler,fabianp/memory_profiler,profiling,Monitor Memory usage of Python code.,,https://github.com/fabianp/memory_profiler,https://github.com/fabianp/memory_profiler,BSD-3-Clause,2016-05-26 17:45:08.632,2022-11-16 08:09:24.242,2018-06-28 13:35:12,500.0,,362.0,5.0,1.0,,3652.0,2022-11-15 17:59:01.069,0.61.0,59.0,62.0,26,False,,memory_profiler,conda-forge/memory_profiler,,172.0,,https://pypi.org/project/memory_profiler,2021-12-18 13:42:24.000,172.0,639759.0,643061.0,https://anaconda.org/conda-forge/memory_profiler,2022-11-16 08:09:24.242,267469.0,3.0,,,,,,,,,,,,,,,,,,,,
156,uiautomator,xiaocong/uiautomator,testing,Python wrapper of Android uiautomator test tool.,,https://github.com/xiaocong/uiautomator,https://github.com/xiaocong/uiautomator,MIT,2013-08-18 03:38:50.000,2022-10-27 13:00:38.000,2020-11-16 01:36:32,316.0,,607.0,156.0,34.0,119.0,1876.0,2020-11-16 03:43:07.000,1.0.2,41.0,13.0,26,False,171.0,uiautomator,,,302.0,235.0,https://pypi.org/project/uiautomator,2020-11-16 03:43:07.000,67.0,25113.0,25113.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
157,stackprinter,cknd/stackprinter,logging,Debugging-friendly exceptions for Python.,,https://github.com/cknd/stackprinter,https://github.com/cknd/stackprinter,MIT,2018-09-05 10:58:47.000,2022-11-24 20:29:04.000,2022-11-24 20:28:21,202.0,3.0,35.0,8.0,34.0,21.0,1209.0,2022-11-24 20:30:35.533,0.2.10,19.0,7.0,26,True,7.0,stackprinter,conda-forge/stackprinter,,193.0,167.0,https://pypi.org/project/stackprinter,2022-04-02 09:37:50.000,26.0,698533.0,698637.0,https://anaconda.org/conda-forge/stackprinter,2020-10-31 17:18:37.537,4594.0,3.0,,,,,,,,,,,,,,,,,,,,
158,pympler,pympler/pympler,profiling,"Development tool to measure, monitor and analyze the memory behavior of Python objects in a running Python application.",,https://github.com/pympler/pympler,https://github.com/pympler/pympler,Apache-2.0,2012-10-04 23:35:16.000,2022-12-07 18:15:43.000,2022-07-24 14:45:54,478.0,,77.0,10.0,59.0,52.0,1006.0,2021-12-22 16:55:15.000,1.0.1,17.0,29.0,26,True,53.0,pympler,conda-forge/pympler,,306.0,,https://pypi.org/project/pympler,2021-12-22 16:55:15.000,306.0,1205927.0,1209615.0,https://anaconda.org/conda-forge/pympler,2022-07-24 00:00:16.620,261856.0,3.0,,,,,,,,,,,,,,,,,,,,
159,pytest-watch,joeyespo/pytest-watch,testing,Local continuous test runner with pytest and watchdog.,,https://github.com/joeyespo/pytest-watch,https://github.com/joeyespo/pytest-watch,MIT,2015-01-12 02:08:20.000,2022-11-03 15:48:18.639,2019-06-15 20:36:43,183.0,,54.0,10.0,49.0,42.0,676.0,2018-05-20 19:52:16.000,4.2.0,17.0,16.0,26,False,48.0,pytest-watch,conda-forge/pytest-watch,['pytest'],6102.0,5485.0,https://pypi.org/project/pytest-watch,2018-05-20 19:52:16.000,617.0,464812.0,466112.0,https://anaconda.org/conda-forge/pytest-watch,2022-11-03 15:48:18.639,79301.0,3.0,,,,,,,,,,,,,,,,,,,,
160,sphinx-bootstrap-theme,ryan-roemer/sphinx-bootstrap-theme,documentation,Sphinx Bootstrap Theme.,,https://github.com/ryan-roemer/sphinx-bootstrap-theme,https://github.com/ryan-roemer/sphinx-bootstrap-theme,MIT,2011-12-07 14:53:00.000,2022-02-28 16:14:56.000,2022-02-03 20:25:55,403.0,,207.0,24.0,95.0,83.0,586.0,2022-02-03 20:27:24.000,0.8.1,58.0,39.0,26,True,54.0,sphinx-bootstrap-theme,,['sphinx'],600.0,,https://pypi.org/project/sphinx-bootstrap-theme,2022-02-03 20:27:24.000,600.0,223793.0,223793.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
161,pytest-randomly,pytest-dev/pytest-randomly,testing,Pytest plugin to randomly order tests and control random.seed.,,https://github.com/pytest-dev/pytest-randomly,https://github.com/pytest-dev/pytest-randomly,MIT,2016-04-08 15:48:10.000,2023-01-28 10:15:33.000,2023-01-28 10:15:31,532.0,27.0,27.0,4.0,467.0,47.0,482.0,2022-05-11 17:35:06.000,3.12.0,30.0,18.0,26,True,7.0,pytest-randomly,conda-forge/pytest-randomly,,202.0,,https://pypi.org/project/pytest-randomly,2022-05-11 17:35:06.000,202.0,637062.0,643380.0,https://anaconda.org/conda-forge/pytest-randomly,2022-05-12 01:12:32.731,101098.0,3.0,,,,,,,,,,,,,,,,,,,,
162,flake8-comprehensions,adamchainz/flake8-comprehensions,linters,A flake8 plugin to help you write better list/set/dict comprehensions.,,https://github.com/adamchainz/flake8-comprehensions,https://github.com/adamchainz/flake8-comprehensions,MIT,2016-04-05 12:15:56.000,2023-01-28 10:15:22.000,2023-01-28 10:15:21,496.0,25.0,19.0,6.0,427.0,42.0,405.0,2022-10-29 23:12:51.523,3.10.1,34.0,14.0,26,True,9.0,flake8-comprehensions,conda-forge/flake8-comprehensions,['flake8'],572.0,,https://pypi.org/project/flake8-comprehensions,2022-10-29 23:12:51.523,572.0,879526.0,888687.0,https://anaconda.org/conda-forge/flake8-comprehensions,2022-11-01 17:51:32.037,687127.0,3.0,,,,,,,,,,,,,,,,,,,,
163,flake8-eradicate,wemake-services/flake8-eradicate,linters,Flake8 plugin to find commented out or dead code.,,https://github.com/wemake-services/flake8-eradicate,https://github.com/wemake-services/flake8-eradicate,MIT,2018-09-21 06:58:51.000,2023-01-26 02:03:39.000,2022-12-27 20:44:55,370.0,2.0,11.0,5.0,244.0,30.0,283.0,2022-09-20 20:07:10.434,1.4.0,15.0,16.0,26,True,7.0,flake8-eradicate,conda-forge/flake8-eradicate,['flake8'],12847.0,12754.0,https://pypi.org/project/flake8-eradicate,2022-04-26 07:35:19.000,93.0,477992.0,478249.0,https://anaconda.org/conda-forge/flake8-eradicate,2022-09-26 17:26:04.280,5674.0,3.0,,,,,,,,,,,,,,,,,,,,
164,check-manifest,mgedmin/check-manifest,linters,Tool to check the completeness of MANIFEST.in for Python packages.,,https://github.com/mgedmin/check-manifest,https://github.com/mgedmin/check-manifest,MIT,2013-03-05 15:27:20.000,2022-12-11 18:01:45.000,2022-12-11 17:58:01,563.0,6.0,37.0,7.0,69.0,76.0,273.0,,,43.0,22.0,26,True,17.0,check-manifest,conda-forge/check-manifest,,11047.0,8367.0,https://pypi.org/project/check-manifest,2022-03-13 10:09:29.000,2680.0,252709.0,254209.0,https://anaconda.org/conda-forge/check-manifest,2022-12-05 13:13:18.863,75044.0,3.0,,,,,,,,,,,,,,,,,,,,
165,py2app,ronaldoussoren/py2app,packaging,py2app is a Python setuptools command which will allow you to make standalone Mac OS X application bundles and plugins..,,https://github.com/ronaldoussoren/py2app,https://github.com/ronaldoussoren/py2app,MIT,2020-01-14 11:27:41.000,2023-01-30 17:18:24.000,2022-10-04 10:09:22,824.0,,25.0,13.0,23.0,302.0,228.0,2022-12-28 12:12:07.000,0.28.5,46.0,31.0,26,True,154.0,py2app,,,829.0,,https://pypi.org/project/py2app,2022-05-24 16:02:29.000,829.0,17952.0,17952.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
166,releases,bitprophet/releases,documentation,A powerful Sphinx changelog-generating extension.,,https://github.com/bitprophet/releases,https://github.com/bitprophet/releases,BSD-2-Clause,2013-09-16 03:56:37.000,2023-01-02 18:25:53.338,2022-12-31 22:06:15,570.0,24.0,40.0,5.0,27.0,46.0,166.0,2023-01-02 18:25:53.338,2.0.0,34.0,10.0,26,True,28.0,releases,conda-forge/sphinx-releases,['sphinx'],887.0,520.0,https://pypi.org/project/releases,2023-01-02 18:25:53.338,367.0,11469.0,12303.0,https://anaconda.org/conda-forge/sphinx-releases,2021-10-19 17:29:57.242,47565.0,3.0,,,,,,,,,,,,,,,,,,,,
167,flake8-black,peterjc/flake8-black,linters,flake8 plugin to run black for checking Python coding style.,,https://github.com/peterjc/flake8-black,https://github.com/peterjc/flake8-black,MIT,2019-01-10 14:40:26.000,2023-01-11 16:33:01.000,2023-01-11 16:33:01,162.0,17.0,11.0,2.0,47.0,23.0,153.0,2022-12-20 09:31:01.407,0.3.6,20.0,10.0,26,True,6.0,flake8-black,conda-forge/flake8-black,['flake8'],3348.0,3162.0,https://pypi.org/project/flake8-black,2022-05-16 09:20:23.000,186.0,729168.0,738184.0,https://anaconda.org/conda-forge/flake8-black,2022-11-21 11:35:51.188,396705.0,3.0,,,,,,,,,,,,,,,,,,,,
168,rebound,shobrook/rebound,logging,Command-line tool that instantly fetches Stack Overflow results when an exception is thrown.,,https://github.com/shobrook/rebound,https://github.com/shobrook/rebound,MIT,2017-05-29 17:11:25.872,2023-02-02 14:20:12.716,2022-02-16 05:16:40,168.0,,375.0,77.0,41.0,38.0,3964.0,2023-02-02 01:43:03.908,3.23.3,192.0,16.0,25,True,20.0,rebound,conda-forge/rebound,,41.0,23.0,https://pypi.org/project/rebound,2022-04-25 14:15:09.000,18.0,5010.0,8550.0,https://anaconda.org/conda-forge/rebound,2023-02-02 14:20:12.716,244090.0,3.0,209.0,,,,,,,,,,,,,,,,,,,
169,dephell,dephell/dephell,dependency-managers,"Python project management. Manage packages: convert between formats, lock, install, resolve, isolate, test, build..",,https://github.com/dephell/dephell,https://github.com/dephell/dephell,MIT,2018-08-31 17:39:18.000,2021-01-11 21:31:40.000,2021-01-11 21:31:39,2145.0,,115.0,24.0,221.0,161.0,1750.0,2020-04-28 06:31:17.000,.0.8.3,30.0,37.0,25,False,108.0,dephell,,,426.0,414.0,https://pypi.org/project/dephell,2020-04-28 06:29:24.000,12.0,3387.0,3391.0,,,,3.0,192.0,,,,,,,,,,,,,,,,,,,
170,pdoc3,pdoc3/pdoc,documentation,Auto-generate API documentation for Python projects.,,https://github.com/pdoc3/pdoc,https://github.com/pdoc3/pdoc,AGPL-3.0,2019-01-02 02:32:40.000,2022-12-21 03:55:00.000,2022-12-21 03:55:00,575.0,1.0,134.0,9.0,114.0,201.0,929.0,2021-08-03 14:51:19.000,0.10.0,34.0,58.0,25,True,102.0,pdoc3,anaconda/pdoc3,,2284.0,2167.0,https://pypi.org/project/pdoc3,2021-08-03 14:51:19.000,117.0,360392.0,360420.0,https://anaconda.org/anaconda/pdoc3,2020-11-30 22:53:50.187,1110.0,3.0,,,,,,,,,,,,,,,,,,,,
171,Mamba Test Runner,nestorsalceda/mamba,testing,The definitive testing tool for Python. Born under the banner of Behavior Driven Development (BDD).,,https://github.com/nestorsalceda/mamba,https://github.com/nestorsalceda/mamba,MIT,2013-03-12 18:53:42.000,2022-12-08 10:54:50.000,2020-11-16 12:31:58,468.0,,62.0,22.0,85.0,52.0,505.0,2020-11-16 12:36:24.000,0.11.2,21.0,23.0,25,False,45.0,mamba,,,680.0,562.0,https://pypi.org/project/mamba,2020-11-16 12:35:41.000,118.0,11526.0,11526.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
172,interrogate,econchick/interrogate,documentation,Explain yourself! Interrogate a codebase for docstring coverage.,,https://github.com/econchick/interrogate,https://github.com/econchick/interrogate,MIT,2020-04-24 02:33:25.000,2023-01-15 22:00:58.000,2022-07-29 16:12:10,178.0,,32.0,5.0,95.0,27.0,448.0,2021-09-10 23:05:20.000,1.5.0,14.0,12.0,25,True,23.0,interrogate,,,3180.0,3091.0,https://pypi.org/project/interrogate,2021-09-10 23:05:20.000,89.0,204206.0,204206.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
173,better-exceptions,Qix-/better-exceptions,logging,"Pretty and useful exceptions in Python, automatically.",,https://github.com/Qix-/better-exceptions,https://github.com/Qix-/better-exceptions,MIT,2017-03-12 11:23:04.000,2023-01-05 00:12:48.000,2023-01-05 00:12:47,102.0,2.0,204.0,72.0,55.0,46.0,4305.0,2021-01-29 16:48:55.000,0.3.3,16.0,17.0,24,True,30.0,better-exceptions,,,73.0,,https://pypi.org/project/better-exceptions,2021-01-29 16:48:55.000,73.0,94517.0,94517.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
174,pyt,python-security/pyt,security,A Static Analysis Tool for Detecting Security Vulnerabilities in Python Web Applications.,,https://github.com/python-security/pyt,https://github.com/python-security/pyt,GPL-2.0,2016-10-26 15:34:48.000,2020-12-25 03:47:37.000,2020-03-08 21:43:06,1576.0,,231.0,70.0,116.0,78.0,2118.0,2018-11-01 16:02:57.000,0.42,15.0,22.0,24,False,21.0,python-taint,,,91.0,79.0,https://pypi.org/project/python-taint,2018-11-01 16:02:04.000,12.0,8836.0,8837.0,,,,3.0,90.0,,,,,,,,,,,,,,,,,,,
175,shiv,linkedin/shiv,packaging,"shiv is a command line utility for building fully self contained Python zipapps as outlined in PEP 441, but with all..",,https://github.com/linkedin/shiv,https://github.com/linkedin/shiv,BSD-2-Clause,2018-03-13 18:46:23.000,2022-11-04 03:21:51.000,2022-11-04 03:21:51,205.0,,85.0,26.0,113.0,76.0,1545.0,2022-11-02 23:26:19.000,1.0.3,60.0,39.0,24,True,41.0,shiv,,,12.0,,https://pypi.org/project/shiv,2022-01-24 19:17:52.000,12.0,13250.0,13258.0,,,,3.0,367.0,,,,,,,,,,,,,,,,,,,
176,portray,timothycrosley/portray,documentation,Your Project with Great Documentation.,,https://github.com/timothycrosley/portray,https://github.com/timothycrosley/portray,MIT,2019-08-21 05:14:04.000,2023-01-03 00:40:56.000,2023-01-03 00:40:56,266.0,18.0,71.0,17.0,42.0,31.0,822.0,2021-06-13 08:00:00.000,1.7.0,29.0,20.0,24,True,32.0,portray,,,199.0,181.0,https://pypi.org/project/portray,2021-06-13 08:00:00.000,18.0,11223.0,11223.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
177,redbaron,pycqa/redbaron,refactoring,Bottom-up approach to refactoring in python.,,https://github.com/PyCQA/redbaron,https://github.com/PyCQA/redbaron,LGPL-3.0+,2014-03-23 05:34:39.000,2022-01-29 21:54:37.000,2021-12-09 03:12:36,1672.0,,72.0,26.0,106.0,46.0,654.0,2019-03-17 19:03:54.000,0.9.2,15.0,34.0,24,False,80.0,redbaron,,,583.0,467.0,https://pypi.org/project/redbaron,2019-03-17 18:59:01.000,116.0,37392.0,37392.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
178,py2exe,py2exe/py2exe,packaging,Create standalone Windows programs from Python code.,,https://github.com/py2exe/py2exe,https://github.com/py2exe/py2exe,MIT,2019-03-11 13:16:35.000,2023-01-27 12:12:09.000,2023-01-27 11:02:15,1077.0,6.0,71.0,19.0,31.0,131.0,528.0,2022-11-05 16:32:25.000,0.13.0.0,25.0,17.0,24,True,9.0,py2exe,,,1833.0,1657.0,https://pypi.org/project/py2exe,2022-07-03 22:09:17.000,176.0,15588.0,15837.0,,,,3.0,11740.0,,,,,,,,,,,,,,,,,,,
179,blacken-docs,asottile/blacken-docs,documentation,Run `black` on python code blocks in documentation files.,,https://github.com/adamchainz/blacken-docs,https://github.com/adamchainz/blacken-docs,MIT,2018-06-03 02:48:01.000,2023-01-28 10:15:01.000,2023-01-28 10:15:00,304.0,26.0,35.0,5.0,155.0,53.0,475.0,2023-01-16 10:50:01.873,1.13.0,23.0,16.0,24,True,10.0,blacken-docs,conda-forge/blacken-docs,,19.0,,https://pypi.org/project/blacken-docs,2022-01-30 16:42:02.000,19.0,63246.0,64090.0,https://anaconda.org/conda-forge/blacken-docs,2023-01-16 15:42:33.233,26181.0,3.0,,,,,,,,,,,,,,,,,,,adamchainz/blacken-docs,
180,paver,paver/paver,build-tools,Python-based project scripting.,,https://github.com/paver/paver,https://github.com/paver/paver,BSD-3-Clause,2010-11-11 09:43:52.000,2021-06-21 14:55:20.000,2021-06-21 14:55:20,534.0,,78.0,13.0,84.0,93.0,453.0,2017-12-31 01:13:41.000,1.3.4,28.0,45.0,24,False,38.0,paver,conda-forge/paver,,961.0,,https://pypi.org/project/paver,2017-12-31 01:13:41.000,961.0,57542.0,57892.0,https://anaconda.org/conda-forge/paver,2018-07-24 12:48:36.122,26273.0,3.0,,,,,,,,,,,,,,,,,,,,
181,constructor,conda/constructor,packaging,tool for creating installers from conda packages.,,https://github.com/conda/constructor,https://github.com/conda/constructor,BSD-3-Clause,2016-02-12 06:52:50.000,2023-02-01 12:12:02.000,2023-01-31 10:23:34,1076.0,33.0,155.0,31.0,342.0,272.0,394.0,2023-01-26 15:19:21.000,3.4.2,40.0,63.0,24,True,27.0,,constructor,,13.0,13.0,,,,,113.0,https://anaconda.org/anaconda/constructor,2023-01-27 12:40:28.185,9099.0,3.0,227.0,,,,,,,,,,,,,,,,,,,
182,pytest-datadir,gabrielcnr/pytest-datadir,testing,pytest plugin for manipulating test data directories and files.,,https://github.com/gabrielcnr/pytest-datadir,https://github.com/gabrielcnr/pytest-datadir,MIT,2015-07-02 21:41:44.000,2023-01-16 21:32:58.000,2022-10-31 20:25:04,110.0,,22.0,6.0,37.0,12.0,196.0,2022-10-25 11:19:00.465,1.4.1,10.0,10.0,24,True,8.0,pytest-datadir,conda-forge/pytest-datadir,['pytest'],897.0,809.0,https://pypi.org/project/pytest-datadir,2019-10-22 13:04:22.000,88.0,162099.0,164236.0,https://anaconda.org/conda-forge/pytest-datadir,2022-10-25 16:50:34.913,162474.0,3.0,,,,,,,,,,,,,,,,,,,,
183,data-science-types,predictive-analytics-lab/data-science-types,linters,"Mypy stubs, i.e., type information, for numpy, pandas and matplotlib.",,https://github.com/wearepal/data-science-types,https://github.com/wearepal/data-science-types,Apache-2.0,2019-09-20 11:45:49.000,2021-02-16 21:31:02.632,2021-02-16 17:29:00,446.0,,57.0,9.0,171.0,23.0,194.0,2021-02-16 16:47:31.000,0.2.23,26.0,44.0,24,False,39.0,data-science-types,conda-forge/data-science-types,,317.0,309.0,https://pypi.org/project/data-science-types,2021-02-16 16:45:03.000,8.0,71870.0,72126.0,https://anaconda.org/conda-forge/data-science-types,2021-02-16 21:31:02.632,6661.0,3.0,,,,,,,,,,,,,,,,,,,wearepal/data-science-types,
184,eradicate,myint/eradicate,refactoring,Removes commented-out code from Python files.,,https://github.com/myint/eradicate,https://github.com/myint/eradicate,Saxpath,2012-12-23 04:39:48.000,2023-01-06 08:45:01.000,2023-01-06 08:45:01,174.0,2.0,23.0,4.0,19.0,15.0,151.0,2022-04-06 09:48:46.000,2.1.0,17.0,11.0,24,False,6.0,eradicate,conda-forge/eradicate,,12324.0,12233.0,https://pypi.org/project/eradicate,2022-04-06 09:47:11.000,91.0,449195.0,449369.0,https://anaconda.org/conda-forge/eradicate,2022-04-13 14:13:20.049,3828.0,2.0,,,,,,,,,,,,,,,,,,,,
185,asteval,newville/asteval,ast,minimalistic evaluator of python expression using ast module.,,https://github.com/newville/asteval,https://github.com/newville/asteval,MIT,2012-03-31 22:10:33.000,2022-12-30 03:08:42.000,2022-12-30 03:08:42,470.0,9.0,35.0,11.0,54.0,55.0,146.0,2022-11-07 21:57:22.231,0.9.28,28.0,23.0,24,True,5.0,asteval,conda-forge/asteval,,166.0,,https://pypi.org/project/asteval,2022-05-24 15:52:50.000,166.0,201595.0,204806.0,https://anaconda.org/conda-forge/asteval,2022-12-09 19:06:10.648,244086.0,3.0,,,,,,,,,,,,,,,,,,,,
186,flake8-commas,PyCQA/flake8-commas,linters,Flake8 extension for enforcing trailing commas in python.,,https://github.com/PyCQA/flake8-commas,https://github.com/PyCQA/flake8-commas,MIT,2015-12-16 09:25:13.000,2021-10-13 19:25:52.000,2021-10-13 19:25:45,176.0,,25.0,3.0,38.0,26.0,129.0,2021-10-13 19:25:39.000,2.1.0,20.0,12.0,24,False,5.0,flake8-commas,,['flake8'],13403.0,13069.0,https://pypi.org/project/flake8-commas,2021-10-13 19:25:39.000,334.0,359547.0,359547.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
187,vprof,nvdv/vprof,profiling,Visual profiler for Python.,,https://github.com/nvdv/vprof,https://github.com/nvdv/vprof,BSD-2-Clause,2015-06-29 03:59:39.000,2022-07-15 07:43:03.000,2022-07-15 07:43:03,620.0,,171.0,72.0,32.0,57.0,3881.0,2018-06-24 14:16:36.000,0.37.6,24.0,17.0,23,True,27.0,vprof,,,120.0,104.0,https://pypi.org/project/vprof,2020-02-29 13:31:59.000,16.0,4505.0,4505.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
188,Bowler,facebookincubator/Bowler,refactoring,Safe code refactoring for modern Python.,,https://github.com/facebookincubator/Bowler,https://github.com/facebookincubator/Bowler,MIT,2018-06-07 21:44:17.000,2023-01-20 18:10:54.000,2023-01-20 18:08:14,186.0,1.0,90.0,30.0,75.0,34.0,1446.0,2020-09-17 01:55:39.000,0.9.0,8.0,27.0,23,True,46.0,bowler,conda-forge/bowler,,7.0,,https://pypi.org/project/bowler,2020-09-17 01:55:39.000,7.0,93710.0,94002.0,https://anaconda.org/conda-forge/bowler,2019-06-12 18:37:14.246,14896.0,3.0,,,,,,,,,,,,,,,,,,,,
189,wily,tonybaloney/wily,code-metrics,"A Python application for tracking, reporting on timing and complexity in Python code.",,https://github.com/tonybaloney/wily,https://github.com/tonybaloney/wily,Apache-2.0,2018-10-11 22:12:25.000,2023-01-19 05:12:52.000,2023-01-19 05:12:11,803.0,1.0,56.0,24.0,82.0,58.0,1035.0,2022-10-20 05:13:01.074,1.24.0,50.0,22.0,23,True,30.0,wily,,,10.0,,https://pypi.org/project/wily,2022-05-18 06:32:16.000,10.0,13133.0,13133.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
190,snoop,alexmojaki/snoop,debugging,"A powerful set of Python debugging tools, based on PySnooper.",,https://github.com/alexmojaki/snoop,https://github.com/alexmojaki/snoop,MIT,2019-05-13 18:45:35.000,2022-12-22 20:22:27.544,2022-12-22 13:48:56,431.0,8.0,29.0,17.0,16.0,26.0,890.0,2022-12-22 13:51:11.775,0.4.3,14.0,22.0,23,True,21.0,snoop,conda-forge/snoop,,13.0,,https://pypi.org/project/snoop,2021-11-11 16:57:18.000,13.0,32420.0,32575.0,https://anaconda.org/conda-forge/snoop,2022-12-22 20:22:27.544,2489.0,3.0,,,,,,,,,,,,,,,,,,,,
191,pynsist,takluyver/pynsist,packaging,Build Windows installers for Python applications.,,https://github.com/takluyver/pynsist,https://github.com/takluyver/pynsist,MIT,2014-03-30 19:11:21.000,2022-11-04 09:45:28.000,2022-04-21 14:15:55,556.0,,118.0,32.0,90.0,143.0,832.0,2020-07-03 08:11:24.000,2.5.1,22.0,30.0,23,True,29.0,pynsist,,,205.0,158.0,https://pypi.org/project/pynsist,2022-03-21 11:44:22.000,47.0,2015.0,2015.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
192,pytest-plugins,man-group/pytest-plugins,testing,A grab-bag of nifty pytest plugins.,,https://github.com/man-group/pytest-plugins,https://github.com/man-group/pytest-plugins,MIT,2015-08-14 07:52:32.000,2022-11-03 10:04:57.000,2022-11-03 10:04:57,807.0,,66.0,22.0,111.0,59.0,496.0,2019-05-28 06:37:19.000,1.7.0,12.0,62.0,23,True,45.0,pytest-virtualenv,conda-forge/pytest-shutil,,63.0,,https://pypi.org/project/pytest-virtualenv,2019-05-28 06:37:19.000,63.0,28785.0,29391.0,https://anaconda.org/conda-forge/pytest-shutil,2021-10-18 17:46:27.844,33344.0,3.0,,,,,,,,,,,,,,,,,,,,
193,Fixit,Instagram/Fixit,linters,"Fixit is a Python Lint Framework based on LibCST. It comes with useful default lint rules for coding convention,..",,https://github.com/Instagram/Fixit,https://github.com/Instagram/Fixit,MIT,2020-02-20 19:09:01.000,2023-01-24 20:03:39.000,2023-01-24 20:03:39,217.0,13.0,45.0,19.0,194.0,33.0,368.0,2021-07-31 16:17:24.000,0.1.4,6.0,31.0,23,True,32.0,fixit,,,33.0,31.0,https://pypi.org/project/fixit,2021-07-30 20:35:02.000,2.0,20786.0,20786.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
194,pytest-lazy-fixture,tvorog/pytest-lazy-fixture,testing,It helps to use fixtures in pytest.mark.parametrize.,,https://github.com/TvoroG/pytest-lazy-fixture,https://github.com/TvoroG/pytest-lazy-fixture,MIT,2016-09-29 23:52:48.000,2022-01-27 10:32:34.000,2022-01-27 10:32:34,98.0,,19.0,7.0,21.0,21.0,307.0,2020-02-01 18:04:00.000,0.6.3,12.0,9.0,23,False,17.0,pytest-lazy-fixture,conda-forge/pytest-lazy-fixture,['pytest'],1194.0,1140.0,https://pypi.org/project/pytest-lazy-fixture,2020-02-01 18:04:00.000,54.0,456271.0,462228.0,https://anaconda.org/conda-forge/pytest-lazy-fixture,2020-02-01 18:49:47.818,416992.0,3.0,,,,,,,,,,,,,,,,,,,,
195,mkdocs-awesome-pages-plugin,lukasgeiter/mkdocs-awesome-pages-plugin,documentation,An MkDocs plugin that simplifies configuring page titles and their order.,,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,https://github.com/lukasgeiter/mkdocs-awesome-pages-plugin,MIT,2018-02-06 21:09:24.000,2022-07-24 17:43:46.000,2022-07-24 17:34:17,72.0,,25.0,7.0,12.0,44.0,289.0,2022-07-24 17:45:31.955,2.8.0,21.0,5.0,23,True,10.0,mkdocs-awesome-pages-plugin,,['mkdocs'],1710.0,1632.0,https://pypi.org/project/mkdocs-awesome-pages-plugin,2022-02-12 20:34:18.000,78.0,103398.0,103398.0,,,,3.0,,,,,,,,,,,,,,,,,,,,
